token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
10-8	TO045	10	mai	mai	linguistic	none	_	_	_	_	_	_
10-9	TO045	10	incontrato	incontrato	linguistic	none	_	_	_	_	_	_
10-10	TO045	10	mai	mai	linguistic	none	_	_	_	_	_	_
10-11	TO045	10	conosciuto.	conosciuto	linguistic	none	Intonation=Falling	End=38.814	_	_	_	_
11-0	TO045	11	e::h	eh	linguistic	none	ProsodicLink=Yes	Begin=39.357	0x2	_	_	_
11-1	TO045	11	ci	ci	linguistic	none	_	_	_	_	_	_
11-2	TO045	11	siamo	siamo	linguistic	none	_	_	_	_	_	_
11-3	TO045	11	trovate:	trovate	linguistic	none	_	_	6x1	_	_	_
11-4	TO045	11	là	là	linguistic	none	_	_	_	_	_	_
11-5	TO045	11	per	per	linguistic	none	_	_	_	_	_	_
11-6	TO045	11	appunto	appunto	linguistic	none	_	_	_	_	_	_
11-7	TO045	11	lavorare	lavorare	linguistic	none	_	_	_	_	_	_
11-8	TO045	11	la	la	linguistic	none	_	_	_	_	_	_
11-9	TO045	11	sera	sera	linguistic	none	_	_	_	_	_	_
11-10	TO045	11	in	in	linguistic	none	_	_	_	_	_	_
11-11	TO045	11	un	un	linguistic	none	_	_	_	_	_	_
11-12	TO045	11	ristorante	ristorante	linguistic	none	_	_	_	_	_	_
11-13	TO045	11	itali[ano],	italiano	linguistic	none	Intonation=weakly_rising	End=46.234	_	_	_	5-8(0)
12-0	TO055	12	[mh	mh	linguistic	none	ProsodicLink=Yes	Begin=45.73	_	_	_	0-2(0)
12-1	TO055	12	o]kay.	okay	linguistic	none	Intonation=Falling	End=46.561	_	_	_	0-1(0)
13-0	TO045	13	e:h	eh	linguistic	none	ProsodicLink=Yes	Begin=47.445	0x1	_	_	_
13-1	TO045	13	m:h	mh	linguistic	none	_	_	0x1	_	_	_
13-2	TO045	13	è	è	linguistic	none	_	_	_	_	_	_
13-3	TO045	13	stata	stata	linguistic	none	_	_	_	_	_	_
13-4	TO045	13	una	una	linguistic	none	_	_	_	_	_	_
13-5	TO045	13	esperienza	esperienza	linguistic	none	_	_	_	_	_	_
13-6	TO045	13	che	che	linguistic	none	_	_	_	_	_	_
13-7	TO045	13	mi	mi	linguistic	none	_	_	_	_	_	_
13-8	TO045	13	ha,	ha	linguistic	none	Intonation=weakly_rising	End=50.902	_	_	_	_
14-0	TO045	14	insegnato	insegnato	linguistic	none	_	Begin=51.433	_	_	_	_
14-1	TO045	14	tanto	tanto	linguistic	none	_	_	_	_	_	_
14-2	TO045	14	soprattutto	soprattutto	linguistic	none	_	_	_	_	_	_
14-3	TO045	14	dal	dal	linguistic	none	_	_	_	_	_	_
14-4	TO045	14	punto	punto	linguistic	none	_	_	_	_	_	_
14-5	TO045	14	di	di	linguistic	none	_	_	_	_	_	_
14-6	TO045	14	vista,	vista	linguistic	none	Intonation=weakly_rising	End=55.311	_	_	_	_
15-0	TO045	15	di::	di	linguistic	none	ProsodicLink=Yes	Begin=56.182	1x2	_	_	_
15-1	TO045	15	essere	essere	linguistic	none	_	_	_	_	_	_
15-2	TO045	15	autonoma,	autonoma	linguistic	none	Intonation=weakly_rising	End=58.46	_	_	_	_
16-0	TO045	16	perché	perché	linguistic	none	_	Begin=58.757	_	_	_	_
16-1	TO045	16	comunque	comunque	linguistic	none	_	_	_	_	_	_
16-2	TO045	16	essendo	essendo	linguistic	none	_	_	_	_	_	_
16-3	TO045	16	piccola	piccola	linguistic	none	_	_	_	_	_	_
16-4	TO045	16	non	non	linguistic	none	_	_	_	_	_	_
16-5	TO045	16	mi	mi	linguistic	none	_	_	_	_	_	_
16-6	TO045	16	era	era	linguistic	none	_	_	_	_	_	_
16-7	TO045	16	mai	mai	linguistic	none	_	_	_	_	_	_
16-8	TO045	16	capitato	capitato	linguistic	none	_	_	_	_	_	_
16-9	TO045	16	di,	di	linguistic	none	Intonation=weakly_rising	End=62.58	_	_	_	_
17-0	TO045	17	trovarmi	trovarmi	linguistic	none	_	Begin=62.908	_	_	_	_
17-1	TO045	17	da	da	linguistic	none	_	_	_	_	_	_
17-2	TO045	17	sola	sola	linguistic	none	_	_	_	_	_	_
17-3	TO045	17	dovermi:	dovermi	linguistic	none	_	_	6x1	_	_	_
17-4	TO045	17	già	già	linguistic	none	_	_	_	_	_	_
17-5	TO045	17	solo	solo	linguistic	none	_	_	_	_	_	_
17-6	TO045	17	l~	l~	linguistic	none	Interrupted=Yes	_	_	_	_	_
17-7	TO045	17	ge	ge	linguistic	none	ProsodicLink=Yes	_	_	_	_	_
17-8	TO045	17	lavare	lavare	linguistic	none	_	_	_	_	_	_
17-9	TO045	17	la	la	linguistic	none	_	_	_	_	_	_
17-10	TO045	17	roba:	roba	linguistic	none	_	_	3x1	_	_	_
17-11	TO045	17	o	o	linguistic	none	_	_	_	_	_	_
17-12	TO045	17	gestirmi	gestirmi	linguistic	none	_	_	_	_	_	_
17-13	TO045	17	il	il	linguistic	none	_	_	_	_	_	_
17-14	TO045	17	tempo:	tempo	linguistic	none	_	_	4x1	_	_	_
17-15	TO045	17	dovermi:	dovermi	linguistic	none	_	End=70.26	6x1	_	_	_
18-0	TO045	18	boh	boh	linguistic	none	_	Begin=70.464	_	_	_	_
18-1	TO045	18	organizz[are].	organizzare	linguistic	none	Intonation=Falling	End=71.54	_	_	_	8-11(1)
19-0	TO055	19	[mh].	mh	linguistic	none	Intonation=Falling	Begin=71.242|End=71.556	_	_	_	0-2(1)
20-0	TO045	20	e:::h	eh	linguistic	none	ProsodicLink=Yes	Begin=72.322	0x3	_	_	_
20-1	TO045	20	mh	mh	linguistic	none	_	End=74.198	_	_	_	_
21-0	TO045	21	e	e	linguistic	none	_	Begin=74.57	_	_	_	_
21-1	TO045	21	niente	niente	linguistic	none	_	_	_	_	_	_
21-2	TO045	21	praticamente,	praticamente	linguistic	none	Intonation=weakly_rising	End=75.93	_	_	_	_
22-0	TO045	22	le	le	linguistic	none	_	Begin=76.092	_	_	_	_
22-1	TO045	22	nostre	nostre	linguistic	none	_	_	_	_	_	_
22-2	TO045	22	giornate	giornate	linguistic	none	_	_	_	_	_	_
22-3	TO045	22	consistevano	consistevano	linguistic	none	_	_	_	_	_	_
22-4	TO045	22	nel,	nel	linguistic	none	Intonation=weakly_rising	End=79.519	_	_	_	_
23-0	TO045	23	visitare,	visitare	linguistic	none	Intonation=weakly_rising	Begin=79.895|End=80.649	_	_	_	_
24-0	TO045	24	la	la	linguistic	none	_	Begin=81.342	_	_	_	_
24-1	TO045	24	cina	cina	linguistic	none	_	_	_	_	_	_
24-2	TO045	24	abbiamo	abbiamo	linguistic	none	_	_	_	_	_	_
24-3	TO045	24	vistato	vistato	linguistic	none	_	_	_	_	_	_
24-4	TO045	24	un	un	linguistic	none	_	_	_	_	_	_
24-5	TO045	24	sacco.	sacco	linguistic	none	Intonation=Falling	End=83.135	_	_	_	_
25-0	TO045	25	[e::h]	eh	linguistic	none	_	Begin=83.588|End=84.772	0x2	_	_	0-2(2)
26-0	TO055	26	[quante	quante	linguistic	none	_	Begin=83.79	_	_	_	0-6(2)
26-1	TO055	26	città	città	linguistic	none	_	_	_	_	_	0-5(2)
26-2	TO055	26	avete	avete	linguistic	none	_	_	_	_	_	0-5(2)
26-3	TO055	26	visi]tato?	visitato	linguistic	none	Intonation=Rising	End=85.189	_	_	_	0-4(2)
27-0	TO045	27	allora,	allora	linguistic	none	Intonation=weakly_rising	Begin=85.53|End=86.2	_	_	_	_
28-0	TO045	28	noi	noi	linguistic	none	_	Begin=86.935	_	_	_	_
28-1	TO045	28	eravamo	eravamo	linguistic	none	_	_	_	_	_	_
28-2	TO045	28	a	a	linguistic	none	_	_	_	_	_	_
28-3	TO045	28	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
28-4	TO045	28	in	in	linguistic	none	_	_	_	_	_	_
28-5	TO045	28	zuguai,	zuguai	linguistic	none	Intonation=weakly_rising	End=89.53	_	_	_	_
29-0	TO055	29	okay.	okay	linguistic	none	Intonation=Falling	Begin=89.611|End=90.324	_	_	_	_
30-0	TO045	30	che	che	linguistic	none	_	Begin=90.71	_	_	_	_
30-1	TO045	30	è	è	linguistic	none	_	_	_	_	_	_
30-2	TO045	30	al	al	linguistic	none	_	_	_	_	_	_
30-3	TO045	30	sud.	sud	linguistic	none	Intonation=Falling	End=91.77	_	_	_	_
31-0	TO045	31	però	però	linguistic	none	_	Begin=92.415	_	_	_	_
31-1	TO045	31	abbiamo	abbiamo	linguistic	none	_	_	_	_	_	_
31-2	TO045	31	vistato::	vistato	linguistic	none	_	_	6x2	_	_	_
31-3	TO045	31	shanghai,	shanghai	linguistic	none	Intonation=weakly_rising	End=95.689	_	_	_	_
32-0	TO045	32	due	due	linguistic	none	_	Begin=96.532	_	_	_	_
32-1	TO045	32	giorni.	giorni	linguistic	none	Intonation=Falling	End=97.222	_	_	_	_
33-0	TO045	33	e::h	eh	linguistic	none	ProsodicLink=Yes	Begin=97.927	0x2	_	_	_
33-1	TO045	33	mh	mh	linguistic	none	_	_	_	_	_	_
33-2	TO045	33	e	e	linguistic	none	_	_	_	_	_	_
33-3	TO045	33	poi	poi	linguistic	none	_	_	_	_	_	_
33-4	TO045	33	hong	hong	linguistic	none	_	_	_	_	_	_
33-5	TO045	33	Kong.	kong	linguistic	none	Intonation=Falling|Volume=High	End=100.309	_	_	_	_
34-0	TO055	34	kay.	kay	linguistic	none	Intonation=Falling	Begin=100.488|End=100.94	_	_	_	_
35-0	TO045	35	°non	non	linguistic	none	Volume=Low	Begin=101.164	_	_	_	_
35-1	TO045	35	benissimo	benissimo	linguistic	none	Volume=Low	_	_	_	_	_
35-2	TO045	35	però.°	però	linguistic	none	Intonation=Falling|Volume=Low	End=102.311	_	_	_	_
36-0	TO045	36	e::h	eh	linguistic	none	_	Begin=103.117	0x2	_	_	_
36-1	TO045	36	tipo	tipo	linguistic	none	_	_	_	_	_	_
36-2	TO045	36	anche:	anche	linguistic	none	_	_	4x1	_	_	_
36-3	TO045	36	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
36-4	TO045	36	è	è	linguistic	none	_	_	_	_	_	_
36-5	TO045	36	il	il	linguistic	none	_	_	_	_	_	_
36-6	TO045	36	fatto	fatto	linguistic	none	_	_	_	_	_	_
36-7	TO045	36	di	di	linguistic	none	_	_	_	_	_	_
36-8	TO045	36	vedere	vedere	linguistic	none	_	_	_	_	_	_
36-9	TO045	36	una	una	linguistic	none	_	_	_	_	_	_
36-10	TO045	36	città	città	linguistic	none	_	_	_	_	_	_
36-11	TO045	36	così	così	linguistic	none	_	_	_	_	_	_
36-12	TO045	36	diversa,	diversa	linguistic	none	Intonation=weakly_rising	End=107.716	_	_	_	_
37-0	TO045	37	eh	eh	linguistic	none	ProsodicLink=Yes	Begin=108.026	_	_	_	_
37-1	TO045	37	mh	mh	linguistic	none	_	End=108.841	_	_	_	_
38-0	TO045	38	mi	mi	linguistic	none	_	Begin=109.153	_	_	_	_
38-1	TO045	38	è	è	linguistic	none	_	_	_	_	_	_
38-2	TO045	38	rimasto	rimasto	linguistic	none	_	_	_	_	_	_
38-3	TO045	38	impresso	impresso	linguistic	none	_	_	_	_	_	_
38-4	TO045	38	nel	nel	linguistic	none	_	_	_	_	_	_
38-5	TO045	38	senso	senso	linguistic	none	_	_	_	_	_	_
38-6	TO045	38	che,	che	linguistic	none	Intonation=weakly_rising	End=111.112	_	_	_	_
39-0	TO045	39	la	la	linguistic	none	_	Begin=112.212	_	_	_	_
39-1	TO045	39	cina	cina	linguistic	none	_	_	_	_	_	_
39-2	TO045	39	è	è	linguistic	none	_	_	_	_	_	_
39-3	TO045	39	particolare	particolare	linguistic	none	_	_	_	_	_	_
39-4	TO045	39	nel	nel	linguistic	none	_	_	_	_	_	_
39-5	TO045	39	senso	senso	linguistic	none	_	_	_	_	_	_
39-6	TO045	39	che	che	linguistic	none	_	_	_	_	_	_
39-7	TO045	39	ci	ci	linguistic	none	_	_	_	_	_	_
39-8	TO045	39	sono,	sono	linguistic	none	Intonation=weakly_rising	End=115.32	_	_	_	_
40-0	TO045	40	u:n	un	linguistic	none	_	Begin=115.489	0x1	_	_	_
40-1	TO045	40	sacco	sacco	linguistic	none	_	_	_	_	_	_
40-2	TO045	40	di:	di	linguistic	none	_	_	1x1	_	_	_
40-3	TO045	40	grattacieli:	grattacieli	linguistic	none	_	_	10x1	_	_	_
40-4	TO045	40	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
40-5	TO045	40	è::	è	linguistic	none	ProsodicLink=Yes	_	0x2	_	_	_
40-6	TO045	40	mh	mh	linguistic	none	_	_	_	_	_	_
40-7	TO045	40	u~	u~	linguistic	none	Interrupted=Yes|ProsodicLink=Yes	_	_	_	_	_
40-8	TO045	40	una	una	linguistic	none	_	_	_	_	_	_
40-9	TO045	40	città	città	linguistic	none	_	_	_	_	_	_
40-10	TO045	40	supermoderna,	supermoderna	linguistic	none	Intonation=weakly_rising	End=120.658	_	_	_	_
41-0	TO045	41	ma	ma	linguistic	none	_	Begin=121.633	_	_	_	_
41-1	TO045	41	poi	poi	linguistic	none	_	_	_	_	_	_
41-2	TO045	41	ti	ti	linguistic	none	_	_	_	_	_	_
41-3	TO045	41	capita	capita	linguistic	none	_	_	_	_	_	_
41-4	TO045	41	di	di	linguistic	none	_	_	_	_	_	_
41-5	TO045	41	girare	girare	linguistic	none	_	_	_	_	_	_
41-6	TO045	41	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
41-7	TO045	41	angolo	angolo	linguistic	none	_	_	_	_	_	_
41-8	TO045	41	e	e	linguistic	none	_	_	_	_	_	_
41-9	TO045	41	trovare	trovare	linguistic	none	_	_	_	_	_	_
41-10	TO045	41	la	la	linguistic	none	_	_	_	_	_	_
41-11	TO045	41	povertà	povertà	linguistic	none	_	_	_	_	_	_
41-12	TO045	41	più	più	linguistic	none	_	_	_	_	_	_
41-13	TO045	41	assoluta.	assoluta	linguistic	none	Intonation=Falling	End=125.53	_	_	_	_
42-0	TO055	42	mh.	mh	linguistic	none	Intonation=Falling	Begin=125.53|End=125.842	_	_	_	_
43-0	TO045	43	perché	perché	linguistic	none	_	Begin=125.842	_	_	_	_
43-1	TO045	43	tipo	tipo	linguistic	none	_	_	_	_	_	_
43-2	TO045	43	dove	dove	linguistic	none	_	_	_	_	_	_
43-3	TO045	43	eravamo	eravamo	linguistic	none	_	_	_	_	_	_
43-4	TO045	43	noi,	noi	linguistic	none	Intonation=weakly_rising	End=127.825	_	_	_	_
44-0	TO045	44	c'	c'	linguistic	none	SpaceAfter=No	Begin=128.363	_	_	_	_
44-1	TO045	44	erano	erano	linguistic	none	_	_	_	_	_	_
44-2	TO045	44	i	i	linguistic	none	_	_	_	_	_	_
44-3	TO045	44	mercatini::	mercatini	linguistic	none	_	_	8x2	_	_	_
44-4	TO045	44	degli	degli	linguistic	none	_	_	_	_	_	_
44-5	TO045	44	animali::	animali	linguistic	none	_	_	6x2	_	_	_
44-6	TO045	44	o::	o	linguistic	none	_	_	0x2	_	_	_
44-7	TO045	44	che	che	linguistic	none	_	_	_	_	_	_
44-8	TO045	44	vendevano	vendevano	linguistic	none	_	_	_	_	_	_
44-9	TO045	44	>qualsiasi	qualsiasi	linguistic	none	_	_	_	Fast=0-9	_	_
44-10	TO045	44	tipo	tipo	linguistic	none	_	_	_	Fast=0-4	_	_
44-11	TO045	44	di	di	linguistic	none	_	_	_	Fast=0-2	_	_
44-12	TO045	44	cosa<.	cosa	linguistic	none	Intonation=Falling	End=133.62	_	Fast=0-4	_	_
45-0	TO045	45	e	e	linguistic	none	_	Begin=134.185	_	_	_	_
45-1	TO045	45	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
45-2	TO045	45	era	era	linguistic	none	_	_	_	_	_	_
45-3	TO045	45	gente	gente	linguistic	none	_	_	_	_	_	_
45-4	TO045	45	proprio	proprio	linguistic	none	_	_	_	_	_	_
45-5	TO045	45	povera	povera	linguistic	none	_	_	_	_	_	_
45-6	TO045	45	che	che	linguistic	none	_	_	_	_	_	_
45-7	TO045	45	tipo:	tipo	linguistic	none	_	_	3x1	_	_	_
45-8	TO045	45	seduta	seduta	linguistic	none	_	_	_	_	_	_
45-9	TO045	45	in	in	linguistic	none	_	_	_	_	_	_
45-10	TO045	45	terra:	terra	linguistic	none	_	_	4x1	_	_	_
45-11	TO045	45	senza	senza	linguistic	none	_	_	_	_	_	_
45-12	TO045	45	scarpe:	scarpe	linguistic	none	_	_	5x1	_	_	_
45-13	TO045	45	sporca,	sporca	linguistic	none	Intonation=weakly_rising	End=140.73	_	_	_	_
46-0	TO045	46	e::h	eh	linguistic	none	ProsodicLink=Yes	Begin=141.397	0x2	_	_	_
46-1	TO045	46	mh	mh	linguistic	none	_	End=142.806	_	_	_	_
47-0	TO045	47	quindi	quindi	linguistic	none	_	Begin=142.881	_	_	_	_
47-1	TO045	47	tipo	tipo	linguistic	none	_	_	_	_	_	_
47-2	TO045	47	anche	anche	linguistic	none	_	_	_	_	_	_
47-3	TO045	47	quello	quello	linguistic	none	_	_	_	_	_	_
47-4	TO045	47	mi	mi	linguistic	none	_	_	_	_	_	_
47-5	TO045	47	ha	ha	linguistic	none	_	_	_	_	_	_
47-6	TO045	47	un	un	linguistic	none	_	_	_	_	_	_
47-7	TO045	47	sacco	sacco	linguistic	none	_	_	_	_	_	_
47-8	TO045	47	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
47-9	TO045	47	impressionato	impressionato	linguistic	none	_	_	_	_	_	_
47-10	TO045	47	perché	perché	linguistic	none	_	_	_	_	_	_
47-11	TO045	47	dici:	dici	linguistic	none	_	_	3x1	_	_	_
47-12	TO045	47	cioè	cioè	linguistic	none	_	_	_	_	_	_
47-13	TO045	47	cavolo,	cavolo	linguistic	none	Intonation=weakly_rising	End=148.07	_	_	_	_
48-0	TO045	48	ti	ti	linguistic	none	_	Begin=148.161	_	_	_	_
48-1	TO045	48	ritrovi,	ritrovi	linguistic	none	Intonation=weakly_rising	End=148.94	_	_	_	_
49-0	TO045	49	nella	nella	linguistic	none	_	Begin=149.374	_	_	_	_
49-1	TO045	49	città:	città	linguistic	none	_	_	4x1	_	_	_
49-2	TO045	49	mh	mh	linguistic	none	ProsodicLink=Yes	_	_	_	_	_
49-3	TO045	49	>in	in	linguistic	none	_	_	_	Fast=0-2	_	_
49-4	TO045	49	una	una	linguistic	none	_	_	_	Fast=0-3	_	_
49-5	TO045	49	delle	delle	linguistic	none	_	_	_	Fast=0-5	_	_
49-6	TO045	49	città	città	linguistic	none	_	_	_	Fast=0-5	_	_
49-7	TO045	49	delle	delle	linguistic	none	_	_	_	Fast=0-5	_	_
49-8	TO045	49	più<	più	linguistic	none	_	_	_	Fast=0-3	_	_
49-9	TO045	49	moderne,	moderne	linguistic	none	Intonation=weakly_rising	End=152.211	_	_	_	_
50-0	TO045	50	e	e	linguistic	none	_	Begin=152.362	_	_	_	_
50-1	TO045	50	poi,	poi	linguistic	none	Intonation=weakly_rising	End=153.019	_	_	_	_
51-0	TO045	51	come	come	linguistic	none	_	Begin=153.37	_	_	_	_
51-1	TO045	51	giri	giri	linguistic	none	_	_	_	_	_	_
51-2	TO045	51	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
51-3	TO045	51	angolo,	angolo	linguistic	none	Intonation=weakly_rising	End=154.563	_	_	_	_
52-0	TO045	52	trovi	trovi	linguistic	none	_	Begin=154.836	_	_	_	_
52-1	TO045	52	persone	persone	linguistic	none	_	_	_	_	_	_
52-2	TO045	52	che,	che	linguistic	none	Intonation=weakly_rising	End=156.166	_	_	_	_
53-0	TO045	53	fanno	fanno	linguistic	none	_	Begin=156.47	_	_	_	_
53-1	TO045	53	fatica	fatica	linguistic	none	_	_	_	_	_	_
53-2	TO045	53	a:	a	linguistic	none	_	_	0x1	_	_	_
53-3	TO045	53	andare	andare	linguistic	none	_	_	_	_	_	_
53-4	TO045	53	avanti	avanti	linguistic	none	_	_	_	_	_	_
53-5	TO045	53	che	che	linguistic	none	_	_	_	_	_	_
53-6	TO045	53	vivono,	vivono	linguistic	none	Intonation=weakly_rising	End=159.176	_	_	_	_
54-0	TO045	54	innn	innn	linguistic	none	_	Begin=159.703	_	_	_	_
54-1	TO045	54	case	case	linguistic	none	_	_	_	_	_	_
54-2	TO045	54	fatte	fatte	linguistic	none	_	_	_	_	_	_
54-3	TO045	54	di	di	linguistic	none	_	_	_	_	_	_
54-4	TO045	54	lamiera:	lamiera	linguistic	none	_	_	6x1	_	_	_
54-5	TO045	54	o	o	linguistic	none	_	_	_	_	_	_
54-6	TO045	54	in	in	linguistic	none	_	_	_	_	_	_
54-7	TO045	54	delle	delle	linguistic	none	_	_	_	_	_	_
54-8	TO045	54	bettole.	bettole	linguistic	none	Intonation=Falling	End=163.036	_	_	_	_
55-0	TO045	55	e::h	eh	linguistic	none	ProsodicLink=Yes	Begin=163.699	0x2	_	_	_
55-1	TO045	55	mh	mh	linguistic	none	_	End=165.317	_	_	_	_
56-0	TO055	56	[e	e	linguistic	none	_	Begin=166.798	_	_	_	0-1(3)
56-1	TO055	56	quindi	quindi	linguistic	none	_	_	_	_	_	0-6(3)
56-2	TO055	56	dice]vi	dicevi	linguistic	none	_	_	_	_	_	0-4(3)
56-3	TO055	56	che	che	linguistic	none	_	_	_	_	_	_
56-4	TO055	56	le	le	linguistic	none	_	_	_	_	_	_
