token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
14-0	TOR004	14	((porzione_rimossa_per_motivi_di_privacy))	((porzione_rimossa_per_motivi_di_privacy))	nonverbalbehavior	none	_	Begin=20.275|End=21.775	_	_	_	_
15-0	TOI055	15	[e:]::h	eh	linguistic	none	_	Begin=21.4|End=22.17	0x3	_	_	0-1(?)
16-0	TOR004	16	ma	ma	linguistic	none	_	Begin=22.6	_	_	_	_
16-1	TOR004	16	ti	ti	linguistic	none	_	_	_	_	_	_
16-2	TOR004	16	fanno:	fanno	linguistic	none	_	_	4x1	_	_	_
16-3	TOR004	16	un	un	linguistic	none	_	_	_	_	_	_
16-4	TOR004	16	re[galo	regalo	linguistic	none	_	_	_	_	_	2-6(1)
16-5	TOR004	16	s~]	s~	linguistic	none	Interrupted=Yes	End=23.82	_	_	_	0-2(1)
17-0	TOI055	17	[due	due	linguistic	none	_	Begin=23.372	_	_	_	0-3(1)
17-1	TOI055	17	rega]li	regali	linguistic	none	_	End=23.954	_	_	_	0-4(1)
18-0	TOR004	18	due	due	linguistic	none	_	Begin=24.178	_	_	_	_
18-1	TOR004	18	rega~	rega~	linguistic	none	Interrupted=Yes	End=24.568	_	_	_	_
19-0	TOI055	19	((ride))	((ride))	nonverbalbehavior	none	_	Begin=24.598	_	_	_	_
19-1	TOI055	19	li	li	linguistic	none	_	_	_	_	_	_
19-2	TOI055	19	ho	ho	linguistic	none	_	_	_	_	_	_
19-3	TOI055	19	sempre	sempre	linguistic	none	_	_	_	_	_	_
19-4	TOI055	19	desiderati	desiderati	linguistic	none	_	_	_	_	_	_
19-5	TOI055	19	due	due	linguistic	none	_	_	_	_	_	_
19-6	TOI055	19	regali	regali	linguistic	none	_	End=27.352	_	_	_	_
20-0	TOR004	20	ma	ma	linguistic	none	_	Begin=27.521	_	_	_	_
20-1	TOR004	20	tutti	tutti	linguistic	none	_	_	_	_	_	_
20-2	TOR004	20	ti	ti	linguistic	none	_	_	_	_	_	_
20-3	TOR004	20	fanno	fanno	linguistic	none	_	_	_	_	_	_
20-4	TOR004	20	due	due	linguistic	none	_	_	_	_	_	_
20-5	TOR004	20	regali	regali	linguistic	none	_	_	_	_	_	_
20-6	TOR004	20	[o	o	linguistic	none	_	_	_	_	_	0-1(2)
20-7	TOR004	20	solo]?	solo	linguistic	none	Intonation=Rising	End=28.99	_	_	_	0-4(2)
21-0	TOI055	21	[certo]	certo	linguistic	none	_	Begin=28.41	_	_	_	0-5(2)
21-1	TOI055	21	ci	ci	linguistic	none	_	_	_	_	_	_
21-2	TOI055	21	mancherebbe	mancherebbe	linguistic	none	_	_	_	_	_	_
21-3	TOI055	21	altro	altro	linguistic	none	_	_	_	_	_	_
21-4	TOI055	21	sono	sono	linguistic	none	_	_	_	_	_	_
21-5	TOI055	21	obbligati	obbligati	linguistic	none	_	_	_	_	_	_
21-6	TOI055	21	a	a	linguistic	none	_	_	_	_	_	_
21-7	TOI055	21	farne	farne	linguistic	none	_	_	_	_	_	_
21-8	TOI055	21	due	due	linguistic	none	_	End=31.56	_	_	_	_
22-0	TOR004	22	e	e	linguistic	none	_	Begin=31.71	_	_	_	_
22-1	TOR004	22	chi	chi	linguistic	none	_	_	_	_	_	_
22-2	TOR004	22	te	te	linguistic	none	_	_	_	_	_	_
22-3	TOR004	22	ne	ne	linguistic	none	_	_	_	_	_	_
22-4	TOR004	22	fa	fa	linguistic	none	_	_	_	_	_	_
22-5	TOR004	22	solo	solo	linguistic	none	_	_	_	_	_	_
22-6	TOR004	22	uno?	uno	linguistic	none	Intonation=Rising	End=33.342	_	_	_	_
23-0	TOI055	23	eh	eh	linguistic	none	_	Begin=33.701	_	_	_	_
23-1	TOI055	23	vabbè	vabbè	linguistic	none	_	_	_	_	_	_
23-2	TOI055	23	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
23-3	TOI055	23	chi	chi	linguistic	none	_	_	_	_	_	_
23-4	TOI055	23	me	me	linguistic	none	_	_	_	_	_	_
23-5	TOI055	23	ne	ne	linguistic	none	_	_	_	_	_	_
23-6	TOI055	23	fa	fa	linguistic	none	_	_	_	_	_	_
23-7	TOI055	23	solamente	solamente	linguistic	none	_	_	_	_	_	_
23-8	TOI055	23	uno	uno	linguistic	none	_	_	_	_	_	_
23-9	TOI055	23	perché	perché	linguistic	none	_	_	_	_	_	_
23-10	TOI055	23	è	è	linguistic	none	_	_	_	_	_	_
23-11	TOI055	23	grande	grande	linguistic	none	_	End=37.45	_	_	_	_
24-0	TOR004	24	perché	perché	linguistic	none	_	Begin=37.476	_	_	_	_
24-1	TOR004	24	non	non	linguistic	none	_	_	_	_	_	_
24-2	TOR004	24	ti	ti	linguistic	none	_	_	_	_	_	_
24-3	TOR004	24	conosce	conosce	linguistic	none	_	_	_	_	_	_
24-4	TOR004	24	((ride))	((ride))	nonverbalbehavior	none	_	_	_	_	_	_
24-5	TOR004	24	[e	e	linguistic	none	_	_	_	_	_	0-1(3)
24-6	TOR004	24	oka:y]	okay	linguistic	none	_	End=41.805	2x1	_	_	0-4(3)
25-0	TOI055	25	((ride))	((ride))	nonverbalbehavior	none	_	Begin=38.0	_	_	_	_
25-1	TOI055	25	[no	no	linguistic	none	_	_	_	_	_	0-2(3)
25-2	TOI055	25	scherzo]	scherzo	linguistic	none	_	_	_	_	_	0-7(3)
25-3	TOI055	25	ovviamente	ovviamente	linguistic	none	_	End=42.187	_	_	_	_
26-0	TOR004	26	e	e	linguistic	none	_	Begin=42.26	_	_	_	_
26-1	TOR004	26	dove	dove	linguistic	none	_	_	_	_	_	_
26-2	TOR004	26	sei	sei	linguistic	none	_	_	_	_	_	_
26-3	TOR004	26	nato?	nato	linguistic	none	Intonation=Rising	End=43.11	_	_	_	_
27-0	TOI055	27	a	a	linguistic	none	_	Begin=43.155	_	_	_	_
27-1	TOI055	27	torino,	torino	linguistic	none	Intonation=WeaklyRising	End=44.108	_	_	_	_
28-0	TOR004	28	okay	okay	linguistic	none	_	Begin=44.136	_	_	_	_
28-1	TOR004	28	proprio	proprio	linguistic	none	_	_	_	_	_	_
28-2	TOR004	28	a	a	linguistic	none	_	_	_	_	_	_
28-3	TOR004	28	torino	torino	linguistic	none	_	_	_	_	_	_
28-4	TOR004	28	o	o	linguistic	none	_	_	_	_	_	_
28-5	TOR004	28	in	in	linguistic	none	_	_	_	_	_	_
28-6	TOR004	28	provincia?	provincia	linguistic	none	Intonation=Rising	End=45.948	_	_	_	_
29-0	TOI055	29	a	a	linguistic	none	_	Begin=45.977	_	_	_	_
29-1	TOI055	29	torino	torino	linguistic	none	_	_	_	_	_	_
29-2	TOI055	29	ospedale	ospedale	linguistic	none	_	_	_	_	_	_
29-3	TOI055	29	sant'	sant'	linguistic	none	SpaceAfter=No	_	_	_	_	_
29-4	TOI055	29	anna	anna	linguistic	none	_	End=47.65	_	_	_	_
30-0	TOR004	30	ah	ah	linguistic	none	_	Begin=47.692	_	_	_	_
30-1	TOR004	30	okay	okay	linguistic	none	_	_	_	_	_	_
30-2	TOR004	30	e	e	linguistic	none	_	_	_	_	_	_
30-3	TOR004	30	vivi?	vivi	linguistic	none	Intonation=Rising	End=48.953	_	_	_	_
31-0	TOI055	31	a	a	linguistic	none	_	Begin=49.117	_	_	_	_
31-1	TOI055	31	settimo	settimo	linguistic	none	_	_	_	_	_	_
31-2	TOI055	31	torinese	torinese	linguistic	none	_	End=50.618	_	_	_	_
32-0	TOR004	32	e	e	linguistic	none	_	Begin=50.662	_	_	_	_
32-1	TOR004	32	hai	hai	linguistic	none	_	_	_	_	_	_
32-2	TOR004	32	sempre	sempre	linguistic	none	_	_	_	_	_	_
32-3	TOR004	32	vissuto	vissuto	linguistic	none	_	_	_	_	_	_
32-4	TOR004	32	a	a	linguistic	none	_	_	_	_	_	_
32-5	TOR004	32	[settimo]?	settimo	linguistic	none	Intonation=Rising	End=52.557	_	_	_	0-7(4)
33-0	TOI055	33	[sempre	sempre	linguistic	none	_	Begin=51.994	_	_	_	0-6(4)
33-1	TOI055	33	a]	a	linguistic	none	_	_	_	_	_	0-1(4)
33-2	TOI055	33	settimo	settimo	linguistic	none	_	_	_	_	_	_
33-3	TOI055	33	torinese	torinese	linguistic	none	_	_	_	_	_	_
33-4	TOI055	33	sempre	sempre	linguistic	none	_	_	_	_	_	_
33-5	TOI055	33	nello	nello	linguistic	none	_	_	_	_	_	_
33-6	TOI055	33	stesso	stesso	linguistic	none	_	_	_	_	_	_
33-7	TOI055	33	quartiere,	quartiere	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
33-8	TOI055	33	sempre	sempre	linguistic	none	_	_	_	_	_	_
33-9	TOI055	33	nella	nella	linguistic	none	_	_	_	_	_	_
33-10	TOI055	33	stessa	stessa	linguistic	none	_	_	_	_	_	_
33-11	TOI055	33	via,	via	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
33-12	TOI055	33	sempre	sempre	linguistic	none	_	_	_	_	_	_
33-13	TOI055	33	nello	nello	linguistic	none	_	_	_	_	_	_
33-14	TOI055	33	stesso	stesso	linguistic	none	_	_	_	_	_	_
33-15	TOI055	33	palazzo,	palazzo	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
33-16	TOI055	33	[sempre	sempre	linguistic	none	_	_	_	_	_	0-6(5)
33-17	TOI055	33	sempre	sempre	linguistic	none	_	_	_	_	_	0-6(5)
33-18	TOI055	33	io]	io	linguistic	none	_	_	_	_	_	0-2(5)
33-19	TOI055	33	non	non	linguistic	none	_	_	_	_	_	_
33-20	TOI055	33	mi	mi	linguistic	none	_	_	_	_	_	_
33-21	TOI055	33	sono	sono	linguistic	none	_	_	_	_	_	_
33-22	TOI055	33	mosso	mosso	linguistic	none	_	_	_	_	_	_
33-23	TOI055	33	di	di	linguistic	none	_	_	_	_	_	_
33-24	TOI055	33	lì	lì	linguistic	none	_	End=60.455	_	_	_	_
34-0	TOR004	34	[sempre	sempre	linguistic	none	_	Begin=57.58	_	_	_	0-6(5)
34-1	TOR004	34	nella	nella	linguistic	none	_	_	_	_	_	0-5(5)
34-2	TOR004	34	stessa	stessa	linguistic	none	_	_	_	_	_	0-6(5)
34-3	TOR004	34	casa]?	casa	linguistic	none	Intonation=Rising	End=58.663	_	_	_	0-4(5)
35-0	TOR004	35	>davvero<?	davvero	linguistic	none	Intonation=Rising	Begin=60.579	_	Fast=0-7	_	_
35-1	TOR004	35	e	e	linguistic	none	_	_	_	_	_	_
35-2	TOR004	35	i	i	linguistic	none	_	_	_	_	_	_
35-3	TOR004	35	tuoi	tuoi	linguistic	none	_	_	_	_	_	_
35-4	TOR004	35	parenti	parenti	linguistic	none	_	_	_	_	_	_
35-5	TOR004	35	[vivono	vivono	linguistic	none	_	_	_	_	_	0-6(6)
35-6	TOR004	35	ne:i	nei	linguistic	none	_	_	1x1	_	_	0-3(6)
35-7	TOR004	35	nei	nei	linguistic	none	_	_	_	_	_	0-3(6)
35-8	TOR004	35	pressi]?	pressi	linguistic	none	Intonation=Rising	End=64.31	_	_	_	0-6(6)
36-0	TOI055	36	[s:~	s~	linguistic	none	Interrupted=Yes	Begin=62.61	0x1	_	_	0-2(6)
36-1	TOI055	36	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	0-3(6)
36-2	TOI055	36	m::h	mh	linguistic	none	_	_	0x2	_	_	0-2(6)
36-3	TOI055	36	io	io	linguistic	none	_	_	_	_	_	0-2(6)
36-4	TOI055	36	ho	ho	linguistic	none	_	_	_	_	_	0-2(6)
36-5	TOI055	36	so]lamente	solamente	linguistic	none	_	_	_	_	_	0-2(6)
36-6	TOI055	36	due	due	linguistic	none	_	_	_	_	_	_
36-7	TOI055	36	zii	zii	linguistic	none	_	_	_	_	_	_
36-8	TOI055	36	che	che	linguistic	none	_	_	_	_	_	_
36-9	TOI055	36	abitano	abitano	linguistic	none	_	_	_	_	_	_
36-10	TOI055	36	in	in	linguistic	none	_	_	_	_	_	_
36-11	TOI055	36	fondo	fondo	linguistic	none	_	_	_	_	_	_
36-12	TOI055	36	alla	alla	linguistic	none	_	_	_	_	_	_
36-13	TOI055	36	via,	via	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
36-14	TOI055	36	e:	e	linguistic	none	_	_	0x1	_	_	_
36-15	TOI055	36	le	le	linguistic	none	_	_	_	_	_	_
36-16	TOI055	36	loro	loro	linguistic	none	_	_	_	_	_	_
36-17	TOI055	36	e	e	linguistic	none	_	_	_	_	_	_
36-18	TOI055	36	le	le	linguistic	none	_	_	_	_	_	_
36-19	TOI055	36	loro	loro	linguistic	none	_	_	_	_	_	_
36-20	TOI055	36	rispettive	rispettive	linguistic	none	_	_	_	_	_	_
36-21	TOI055	36	figlie	figlie	linguistic	none	_	_	_	_	_	_
36-22	TOI055	36	che	che	linguistic	none	_	_	_	_	_	_
36-23	TOI055	36	abitano	abitano	linguistic	none	_	_	_	_	_	_
36-24	TOI055	36	sempre	sempre	linguistic	none	_	_	_	_	_	_
36-25	TOI055	36	lì	lì	linguistic	none	_	_	_	_	_	_
36-26	TOI055	36	a	a	linguistic	none	_	_	_	_	_	_
36-27	TOI055	36	settimo	settimo	linguistic	none	_	_	_	_	_	_
36-28	TOI055	36	però	però	linguistic	none	_	_	_	_	_	_
36-29	TOI055	36	sempre	sempre	linguistic	none	_	_	_	_	_	_
36-30	TOI055	36	io	io	linguistic	none	_	_	_	_	_	_
36-31	TOI055	36	son	son	linguistic	none	_	_	_	_	_	_
36-32	TOI055	36	sempre	sempre	linguistic	none	_	_	_	_	_	_
36-33	TOI055	36	[e::h	eh	linguistic	none	_	_	0x2	_	_	0-2(7)
36-34	TOI055	36	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	0-3(7)
36-35	TOI055	36	sì	sì	linguistic	none	_	_	_	_	_	0-2(7)
36-36	TOI055	36	sì]	sì	linguistic	none	_	_	_	_	_	0-2(7)
36-37	TOI055	36	sì	sì	linguistic	none	_	_	_	_	_	_
36-38	TOI055	36	sì	sì	linguistic	none	_	_	_	_	_	_
36-39	TOI055	36	sì	sì	linguistic	none	_	_	_	_	_	_
36-40	TOI055	36	sì	sì	linguistic	none	_	End=75.277	_	_	_	_
37-0	TOR004	37	[vissuto	vissuto	linguistic	none	_	Begin=73.24	_	_	_	0-7(7)
37-1	TOR004	37	nella	nella	linguistic	none	_	_	_	_	_	0-5(7)
37-2	TOR004	37	stessa	stessa	linguistic	none	_	_	_	_	_	0-6(7)
37-3	TOR004	37	casa]	casa	linguistic	none	_	End=74.42	_	_	_	0-4(7)
38-0	TOI055	38	[quindi:]	quindi	linguistic	none	_	Begin=75.312	5x1	_	_	0-6(8)
38-1	TOI055	38	ho	ho	linguistic	none	_	_	_	_	_	_
38-2	TOI055	38	visto	visto	linguistic	none	_	_	_	_	_	_
38-3	TOI055	38	veramente	veramente	linguistic	none	_	_	_	_	_	_
38-4	TOI055	38	tutto	tutto	linguistic	none	_	_	_	_	_	_
38-5	TOI055	38	un	un	linguistic	none	_	_	_	_	_	_
38-6	TOI055	38	cambiamento::,	cambiamento	linguistic	none	Intonation=WeaklyRising	_	10x2	_	_	_
38-7	TOI055	38	e::h	eh	linguistic	none	_	End=79.38	0x2	_	_	_
39-0	TOR004	39	[cavolo]	cavolo	linguistic	none	_	Begin=75.32|End=75.875	_	_	_	0-6(8)
40-0	TOI055	40	in	in	linguistic	none	_	Begin=79.47	_	_	_	_
40-1	TOI055	40	trentasei	trentasei	linguistic	none	_	_	_	_	_	_
40-2	TOI055	40	[anni:::]	anni	linguistic	none	_	_	3x3	_	_	0-4(9)
40-3	TOI055	40	quindi::	quindi	linguistic	none	_	End=82.955	5x2	_	_	_
41-0	TOR004	41	[eh	eh	linguistic	none	_	Begin=80.782	_	_	_	0-2(9)
41-1	TOR004	41	beh	beh	linguistic	none	_	_	_	_	_	0-3(9)
41-2	TOR004	41	ci	ci	linguistic	none	_	_	_	_	_	0-2(9)
41-3	TOR004	41	credo]	credo	linguistic	none	_	End=81.758	_	_	_	0-5(9)
42-0	TOI055	42	la	la	linguistic	none	_	Begin=83.05	_	_	_	_
42-1	TOI055	42	mia	mia	linguistic	none	_	_	_	_	_	_
42-2	TOI055	42	via	via	linguistic	none	_	_	_	_	_	_
42-3	TOI055	42	prima	prima	linguistic	none	_	_	_	_	_	_
42-4	TOI055	42	era	era	linguistic	none	_	_	_	_	_	_
42-5	TOI055	42	chiusa	chiusa	linguistic	none	_	_	_	_	_	_
42-6	TOI055	42	poi:::	poi	linguistic	none	_	End=85.524	2x3	_	_	_
43-0	TOI055	43	cioè	cioè	linguistic	none	_	Begin=85.64	_	_	_	_
43-1	TOI055	43	era	era	linguistic	none	_	_	_	_	_	_
43-2	TOI055	43	una	una	linguistic	none	_	_	_	_	_	_
43-3	TOI055	43	via	via	linguistic	none	_	_	_	_	_	_
43-4	TOI055	43	chiusa	chiusa	linguistic	none	_	_	_	_	_	_
43-5	TOI055	43	poi	poi	linguistic	none	_	_	_	_	_	_
43-6	TOI055	43	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
43-7	TOI055	43	hanno	hanno	linguistic	none	_	_	_	_	_	_
43-8	TOI055	43	aperta	aperta	linguistic	none	_	_	_	_	_	_
43-9	TOI055	43	e	e	linguistic	none	_	_	_	_	_	_
43-10	TOI055	43	hanno	hanno	linguistic	none	_	_	_	_	_	_
43-11	TOI055	43	fatto	fatto	linguistic	none	_	_	_	_	_	_
43-12	TOI055	43	hanno	hanno	linguistic	none	_	_	_	_	_	_
43-13	TOI055	43	proseguito	proseguito	linguistic	none	_	_	_	_	_	_
43-14	TOI055	43	il	il	linguistic	none	_	_	_	_	_	_
43-15	TOI055	43	corso	corso	linguistic	none	_	_	_	_	_	_
43-16	TOI055	43	cioè	cioè	linguistic	none	_	_	_	_	_	_
43-17	TOI055	43	>insomma<	insomma	linguistic	none	_	_	_	Fast=0-7	_	_
43-18	TOI055	43	hanno	hanno	linguistic	none	_	_	_	_	_	_
43-19	TOI055	43	ampliato	ampliato	linguistic	none	_	_	_	_	_	_
43-20	TOI055	43	tantissimo,	tantissimo	linguistic	none	Intonation=WeaklyRising	End=92.632	_	_	_	_
44-0	TOR004	44	ah	ah	linguistic	none	_	Begin=92.77	_	_	_	_
44-1	TOR004	44	okay	okay	linguistic	none	_	_	_	_	_	_
44-2	TOR004	44	[ottimo]	ottimo	linguistic	none	_	_	_	_	_	0-6(10)
44-3	TOR004	44	e	e	linguistic	none	_	_	_	_	_	_
44-4	TOR004	44	invece	invece	linguistic	none	_	_	_	_	_	_
44-5	TOR004	44	i	i	linguistic	none	_	_	_	_	_	_
44-6	TOR004	44	tuoi	tuoi	linguistic	none	_	_	_	_	_	_
44-7	TOR004	44	genitori?	genitori	linguistic	none	Intonation=Rising	End=95.76	_	_	_	_
45-0	TOI055	45	[sì	sì	linguistic	none	_	Begin=93.76	_	_	_	0-2(10)
45-1	TOI055	45	sì]	sì	linguistic	none	_	End=94.33	_	_	_	0-2(10)
46-0	TOI055	46	i	i	linguistic	none	_	Begin=96.2	_	_	_	_
46-1	TOI055	46	miei	miei	linguistic	none	_	_	_	_	_	_
46-2	TOI055	46	genitori	genitori	linguistic	none	_	_	_	_	_	_
46-3	TOI055	46	sono:	sono	linguistic	none	_	_	3x1	_	_	_
46-4	TOI055	46	nati	nati	linguistic	none	_	_	_	_	_	_
46-5	TOI055	46	giù	giù	linguistic	none	_	_	_	_	_	_
46-6	TOI055	46	in	in	linguistic	none	_	_	_	_	_	_
46-7	TOI055	46	calabria,	calabria	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
46-8	TOI055	46	a	a	linguistic	none	_	_	_	_	_	_
46-9	TOI055	46	reggio	reggio	linguistic	none	_	_	_	_	_	_
46-10	TOI055	46	calabria	calabria	linguistic	none	_	End=100.038	_	_	_	_
47-0	TOR004	47	tutti	tutti	linguistic	none	_	Begin=100.104	_	_	_	_
47-1	TOR004	47	e	e	linguistic	none	_	_	_	_	_	_
47-2	TOR004	47	due?	due	linguistic	none	Intonation=Rising	End=100.699	_	_	_	_
48-0	TOI055	48	tutti	tutti	linguistic	none	_	Begin=100.75	_	_	_	_
48-1	TOI055	48	e	e	linguistic	none	_	_	_	_	_	_
48-2	TOI055	48	du:e,	due	linguistic	none	Intonation=WeaklyRising	_	1x1	_	_	_
48-3	TOI055	48	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
48-4	TOI055	48	esattamente	esattamente	linguistic	none	_	_	_	_	_	_
48-5	TOI055	48	mio	mio	linguistic	none	_	_	_	_	_	_
48-6	TOI055	48	papà,	papà	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
48-7	TOI055	48	in	in	linguistic	none	_	_	_	_	_	_
48-8	TOI055	48	un	un	linguistic	none	_	_	_	_	_	_
48-9	TOI055	48	paesino	paesino	linguistic	none	_	_	_	_	_	_
48-10	TOI055	48	che	che	linguistic	none	_	_	_	_	_	_
48-11	TOI055	48	si	si	linguistic	none	_	_	_	_	_	_
48-12	TOI055	48	chiama	chiama	linguistic	none	_	_	_	_	_	_
48-13	TOI055	48	bocale,	bocale	linguistic	none	Intonation=WeaklyRising	End=105.4	_	_	_	_
49-0	TOR004	49	okay	okay	linguistic	none	_	Begin=105.53|End=106.07	_	_	_	_
50-0	TOI055	50	e	e	linguistic	none	_	Begin=106.19	_	_	_	_
50-1	TOI055	50	mia	mia	linguistic	none	_	_	_	_	_	_
50-2	TOI055	50	mamma:	mamma	linguistic	none	_	_	4x1	_	_	_
50-3	TOI055	50	in	in	linguistic	none	_	_	_	_	_	_
50-4	TOI055	50	un	un	linguistic	none	_	_	_	_	_	_
50-5	TOI055	50	paesino	paesino	linguistic	none	_	_	_	_	_	_
50-6	TOI055	50	che	che	linguistic	none	_	_	_	_	_	_
50-7	TOI055	50	si	si	linguistic	none	_	_	_	_	_	_
50-8	TOI055	50	chiama	chiama	linguistic	none	_	_	_	_	_	_
50-9	TOI055	50	pellaro,	pellaro	linguistic	none	Intonation=WeaklyRising	End=108.9	_	_	_	_
51-0	TOI055	51	però	però	linguistic	none	_	Begin=109.19	_	_	_	_
51-1	TOI055	51	sono	sono	linguistic	none	_	_	_	_	_	_
51-2	TOI055	51	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
51-3	TOI055	51	praticamente	praticamente	linguistic	none	_	_	_	_	_	_
51-4	TOI055	51	una	una	linguistic	none	_	_	_	_	_	_
51-5	TOI055	51	vo~	vo~	linguistic	none	Interrupted=Yes	_	_	_	_	_
51-6	TOI055	51	una	una	linguistic	none	_	_	_	_	_	_
51-7	TOI055	51	volta	volta	linguistic	none	_	_	_	_	_	_
51-8	TOI055	51	erano	erano	linguistic	none	_	_	_	_	_	_
51-9	TOI055	51	delle	delle	linguistic	none	_	_	_	_	_	_
51-10	TOI055	51	province	province	linguistic	none	_	_	_	_	_	_
51-11	TOI055	51	di	di	linguistic	none	_	_	_	_	_	_
51-12	TOI055	51	reggio	reggio	linguistic	none	_	_	_	_	_	_
51-13	TOI055	51	calabria	calabria	linguistic	none	_	End=113.82	_	_	_	_
52-0	TOI055	52	ora	ora	linguistic	none	_	Begin=113.87	_	_	_	_
52-1	TOI055	52	invece	invece	linguistic	none	_	_	_	_	_	_
52-2	TOI055	52	sono	sono	linguistic	none	_	_	_	_	_	_
52-3	TOI055	52	praticamente:	praticamente	linguistic	none	_	_	11x1	_	_	_
52-4	TOI055	52	dei	dei	linguistic	none	_	_	_	_	_	_
52-5	TOI055	52	quartieri	quartieri	linguistic	none	_	_	_	_	_	_
52-6	TOI055	52	perché	perché	linguistic	none	_	_	_	_	_	_
52-7	TOI055	52	non	non	linguistic	none	_	_	_	_	_	_
52-8	TOI055	52	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
