token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
14-0	TOI034	14	e	e	linguistic	none	_	Begin=28.867	_	_	_	_
14-1	TOI034	14	per	per	linguistic	none	_	_	_	_	_	_
14-2	TOI034	14	caso	caso	linguistic	none	_	_	_	_	_	_
14-3	TOI034	14	mi	mi	linguistic	none	_	_	_	_	_	_
14-4	TOI034	14	son	son	linguistic	none	_	_	_	_	_	_
14-5	TOI034	14	trovata	trovata	linguistic	none	_	_	_	_	_	_
14-6	TOI034	14	a	a	linguistic	none	_	_	_	_	_	_
14-7	TOI034	14	lavorare	lavorare	linguistic	none	_	_	_	_	_	_
14-8	TOI034	14	in	in	linguistic	none	_	_	_	_	_	_
14-9	TOI034	14	fabbrica	fabbrica	linguistic	none	_	_	_	_	_	_
14-10	TOI034	14	non	non	linguistic	none	_	_	_	_	_	_
14-11	TOI034	14	avendo	avendo	linguistic	none	_	_	_	_	_	_
14-12	TOI034	14	altre	altre	linguistic	none	_	_	_	_	_	_
14-13	TOI034	14	esperienze	esperienze	linguistic	none	_	_	_	_	_	_
14-14	TOI034	14	e:	e	linguistic	none	_	_	0x1	_	_	_
14-15	TOI034	14	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
14-16	TOI034	14	adesso	adesso	linguistic	none	_	_	_	_	_	_
14-17	TOI034	14	continuo	continuo	linguistic	none	_	_	_	_	_	_
14-18	TOI034	14	con	con	linguistic	none	_	_	_	_	_	_
14-19	TOI034	14	questo	questo	linguistic	none	_	End=33.878	_	_	_	_
15-0	TOR006	15	okay	okay	linguistic	none	_	Begin=34.027	_	_	_	_
15-1	TOR006	15	e	e	linguistic	none	_	_	_	_	_	_
15-2	TOR006	15	questo	questo	linguistic	none	_	_	_	_	_	_
15-3	TOR006	15	lavoro	lavoro	linguistic	none	_	_	_	_	_	_
15-4	TOR006	15	in	in	linguistic	none	_	_	_	_	_	_
15-5	TOR006	15	fabbri~	fabbri~	linguistic	none	Interrupted=Yes	_	_	_	_	_
15-6	TOR006	15	in	in	linguistic	none	_	_	_	_	_	_
15-7	TOR006	15	questo	questo	linguistic	none	_	_	_	_	_	_
15-8	TOR006	15	lavoro	lavoro	linguistic	none	_	_	_	_	_	_
15-9	TOR006	15	in	in	linguistic	none	_	_	_	_	_	_
15-10	TOR006	15	fabbrica	fabbrica	linguistic	none	_	_	_	_	_	_
15-11	TOR006	15	proprio:	proprio	linguistic	none	_	_	6x1	_	_	_
15-12	TOR006	15	praticamente	praticamente	linguistic	none	_	_	_	_	_	_
15-13	TOR006	15	tu	tu	linguistic	none	_	_	_	_	_	_
15-14	TOR006	15	di	di	linguistic	none	_	_	_	_	_	_
15-15	TOR006	15	cosa:	cosa	linguistic	none	_	_	3x1	_	_	_
15-16	TOR006	15	ti	ti	linguistic	none	_	_	_	_	_	_
15-17	TOR006	15	occupi?	occupi	linguistic	none	Intonation=Rising	End=39.911	_	_	_	_
16-0	TOI034	16	io	io	linguistic	none	_	Begin=40.237	_	_	_	_
16-1	TOI034	16	ho:	ho	linguistic	none	_	_	1x1	_	_	_
16-2	TOI034	16	dei	dei	linguistic	none	_	_	_	_	_	_
16-3	TOI034	16	macchinari	macchinari	linguistic	none	_	_	_	_	_	_
16-4	TOI034	16	di	di	linguistic	none	_	_	_	_	_	_
16-5	TOI034	16	cui:	cui	linguistic	none	_	_	2x1	_	_	_
16-6	TOI034	16	sono	sono	linguistic	none	_	_	_	_	_	_
16-7	TOI034	16	responsabile	responsabile	linguistic	none	_	End=43.535	_	_	_	_
17-0	TOR006	17	[mhmh]	mhmh	linguistic	none	_	Begin=43.834|End=44.099	_	_	_	0-4(1)
18-0	TOI034	18	[da]	da	linguistic	none	_	Begin=43.923	_	_	_	0-2(1)
18-1	TOI034	18	cui:::	cui	linguistic	none	_	End=44.927	2x3	_	_	_
19-0	TOI034	19	esce	esce	linguistic	none	_	Begin=45.584	_	_	_	_
19-1	TOI034	19	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
19-2	TOI034	19	un	un	linguistic	none	_	_	_	_	_	_
19-3	TOI034	19	pezzo:	pezzo	linguistic	none	_	End=47.22	4x1	_	_	_
20-0	TOI034	20	prodotto	prodotto	linguistic	none	_	Begin=47.383	_	_	_	_
20-1	TOI034	20	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
20-2	TOI034	20	di	di	linguistic	none	_	_	_	_	_	_
20-3	TOI034	20	plastica	plastica	linguistic	none	_	_	_	_	_	_
20-4	TOI034	20	per	per	linguistic	none	_	_	_	_	_	_
20-5	TOI034	20	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
20-6	TOI034	20	appunto	appunto	linguistic	none	_	End=49.32	_	_	_	_
21-0	TOR006	21	mh[mh]	mhmh	linguistic	none	_	Begin=49.35|End=49.9	_	_	_	2-4(2)
22-0	TOI034	22	[de]vo	devo	linguistic	none	_	Begin=49.62	_	_	_	0-2(2)
22-1	TOI034	22	controllarlo	controllarlo	linguistic	none	_	_	_	_	_	_
22-2	TOI034	22	confezionarlo:	confezionarlo	linguistic	none	_	_	12x1	_	_	_
22-3	TOI034	22	come	come	linguistic	none	_	_	_	_	_	_
22-4	TOI034	22	richiesto	richiesto	linguistic	none	_	End=52.177	_	_	_	_
23-0	TOI034	23	e	e	linguistic	none	_	Begin=52.76	_	_	_	_
23-1	TOI034	23	metterlo:	metterlo	linguistic	none	_	End=53.591	7x1	_	_	_
24-0	TOI034	24	e	e	linguistic	none	_	Begin=54.05	_	_	_	_
24-1	TOI034	24	portarlo	portarlo	linguistic	none	_	_	_	_	_	_
24-2	TOI034	24	via	via	linguistic	none	_	End=54.792	_	_	_	_
25-0	TOR006	25	e:	e	linguistic	none	_	Begin=55.33	0x1	_	_	_
25-1	TOR006	25	s~	s~	linguistic	none	Interrupted=Yes	_	_	_	_	_
25-2	TOR006	25	e:	e	linguistic	none	_	_	0x1	_	_	_
25-3	TOR006	25	questa	questa	linguistic	none	_	_	_	_	_	_
25-4	TOR006	25	plastica:	plastica	linguistic	none	_	_	7x1	_	_	_
25-5	TOR006	25	a	a	linguistic	none	_	_	_	_	_	_
25-6	TOR006	25	cosa	cosa	linguistic	none	_	_	_	_	_	_
25-7	TOR006	25	serve	serve	linguistic	none	_	_	_	_	_	_
25-8	TOR006	25	poi?	poi	linguistic	none	Intonation=Rising	End=58.26	_	_	_	_
26-0	TOI034	26	abbiamo	abbiamo	linguistic	none	_	Begin=59.06	_	_	_	_
26-1	TOI034	26	molteplici:	molteplici	linguistic	none	_	_	9x1	_	_	_
26-2	TOI034	26	contesti	contesti	linguistic	none	_	_	_	_	_	_
26-3	TOI034	26	in	in	linguistic	none	_	_	_	_	_	_
26-4	TOI034	26	cui::	cui	linguistic	none	_	_	2x2	_	_	_
26-5	TOI034	26	lavoriamo	lavoriamo	linguistic	none	_	_	_	_	_	_
26-6	TOI034	26	quindi:	quindi	linguistic	none	_	_	5x1	_	_	_
26-7	TOI034	26	automotive:	automotive	linguistic	none	_	End=65.007	9x1	_	_	_
27-0	TOI034	27	per	per	linguistic	none	ProsodicLink=Yes	Begin=65.41	_	_	_	_
27-1	TOI034	27	e:h	eh	linguistic	none	_	_	0x1	_	_	_
27-2	TOI034	27	elettrodomestici	elettrodomestici	linguistic	none	_	_	_	_	_	_
27-3	TOI034	27	come:	come	linguistic	none	_	_	3x1	_	_	_
27-4	TOI034	27	per	per	linguistic	none	_	_	_	_	_	_
27-5	TOI034	27	comunque	comunque	linguistic	none	_	_	_	_	_	_
27-6	TOI034	27	altro	altro	linguistic	none	_	_	_	_	_	_
27-7	TOI034	27	materiale	materiale	linguistic	none	_	_	_	_	_	_
27-8	TOI034	27	che	che	linguistic	none	_	End=69.91	_	_	_	_
28-0	TOI034	28	puoi	puoi	linguistic	none	_	Begin=70.11	_	_	_	_
28-1	TOI034	28	trovare	trovare	linguistic	none	_	_	_	_	_	_
28-2	TOI034	28	in	in	linguistic	none	_	_	_	_	_	_
28-3	TOI034	28	casa	casa	linguistic	none	_	_	_	_	_	_
28-4	TOI034	28	fatto	fatto	linguistic	none	_	_	_	_	_	_
28-5	TOI034	28	di	di	linguistic	none	_	_	_	_	_	_
28-6	TOI034	28	plastica	plastica	linguistic	none	_	End=71.903	_	_	_	_
29-0	TOR006	29	quindi	quindi	linguistic	none	_	Begin=72.093	_	_	_	_
29-1	TOR006	29	potrebbe	potrebbe	linguistic	none	_	_	_	_	_	_
29-2	TOR006	29	esssere	esssere	linguistic	none	_	_	_	_	_	_
29-3	TOR006	29	fatto	fatto	linguistic	none	_	_	_	_	_	_
29-4	TOR006	29	da	da	linguistic	none	_	_	_	_	_	_
29-5	TOR006	29	te	te	linguistic	none	_	_	_	_	_	_
29-6	TOR006	29	tipo:	tipo	linguistic	none	_	_	3x1	_	_	_
29-7	TOR006	29	una	una	linguistic	none	_	_	_	_	_	_
29-8	TOR006	29	cosa	cosa	linguistic	none	_	_	_	_	_	_
29-9	TOR006	29	che	che	linguistic	none	_	_	_	_	_	_
29-10	TOR006	29	io	io	linguistic	none	_	_	_	_	_	_
29-11	TOR006	29	ho	ho	linguistic	none	_	_	_	_	_	_
29-12	TOR006	29	in	in	linguistic	none	_	_	_	_	_	_
29-13	TOR006	29	casa	casa	linguistic	none	_	End=75.8	_	_	_	_
30-0	TOI034	30	potenzialmente	potenzialmente	linguistic	none	_	Begin=76.058	_	_	_	_
30-1	TOI034	30	sì.	sì	linguistic	none	Intonation=Falling	End=76.899	_	_	_	_
31-0	TOR006	31	oka:y	okay	linguistic	none	_	Begin=77.549|End=78.339	2x1	_	_	_
32-0	TOR006	32	quindi	quindi	linguistic	none	_	Begin=79.006	_	_	_	_
32-1	TOR006	32	lavori	lavori	linguistic	none	_	_	_	_	_	_
32-2	TOR006	32	in	in	linguistic	none	_	_	_	_	_	_
32-3	TOR006	32	proprio	proprio	linguistic	none	_	_	_	_	_	_
32-4	TOR006	32	o	o	linguistic	none	_	_	_	_	_	_
32-5	TOR006	32	sei	sei	linguistic	none	_	_	_	_	_	_
32-6	TOR006	32	un	un	linguistic	none	_	_	_	_	_	_
32-7	TOR006	32	dipendente	dipendente	linguistic	none	_	End=81.269	_	_	_	_
33-0	TOI034	33	son	son	linguistic	none	_	Begin=81.551	_	_	_	_
33-1	TOI034	33	dipendent[e]	dipendente	linguistic	none	_	End=82.418	_	_	_	9-10(3)
34-0	TOR006	34	[o]kay	okay	linguistic	none	_	Begin=82.26|End=82.884	_	_	_	0-1(3)
35-0	TOR006	35	il	il	linguistic	none	_	Begin=83.129	_	_	_	_
35-1	TOR006	35	tuo	tuo	linguistic	none	_	_	_	_	_	_
35-2	TOR006	35	capo	capo	linguistic	none	_	_	_	_	_	_
35-3	TOR006	35	ti	ti	linguistic	none	_	_	_	_	_	_
35-4	TOR006	35	tratta	tratta	linguistic	none	_	_	_	_	_	_
35-5	TOR006	35	bene?	bene	linguistic	none	Intonation=Rising	End=84.805	_	_	_	_
36-0	TOI034	36	sì:	sì	linguistic	none	_	Begin=85.325	1x1	_	_	_
36-1	TOI034	36	((ride))	((ride))	nonverbalbehavior	none	_	End=85.802	_	_	_	_
37-0	TOR006	37	ti	ti	linguistic	none	_	Begin=86.095	_	_	_	_
37-1	TOR006	37	paga	paga	linguistic	none	_	_	_	_	_	_
37-2	TOR006	37	bene?	bene	linguistic	none	Intonation=Rising	End=86.948	_	_	_	_
38-0	TOI034	38	no	no	linguistic	none	_	Begin=88.506|End=88.922	_	_	_	_
39-0	TOR006	39	[vorresti	vorresti	linguistic	none	_	Begin=89.584	_	_	_	0-8(4)
39-1	TOR006	39	avere	avere	linguistic	none	_	_	_	_	_	0-5(4)
39-2	TOR006	39	più]	più	linguistic	none	_	_	_	_	_	0-3(4)
39-3	TOR006	39	soldi?	soldi	linguistic	none	Intonation=Rising	_	_	_	_	_
39-4	TOR006	39	((ride))	((ride))	nonverbalbehavior	none	_	End=90.982	_	_	_	_
40-0	TOI034	40	[nel	nel	linguistic	none	_	Begin=89.68	_	_	_	0-3(4)
40-1	TOI034	40	senso]	senso	linguistic	none	_	End=90.396	_	_	_	0-5(4)
41-0	TOI034	41	non	non	linguistic	none	_	Begin=91.396	_	_	_	_
41-1	TOI034	41	vorrei	vorrei	linguistic	none	_	_	_	_	_	_
41-2	TOI034	41	averne	averne	linguistic	none	_	_	_	_	_	_
41-3	TOI034	41	di	di	linguistic	none	_	_	_	_	_	_
41-4	TOI034	41	più	più	linguistic	none	_	_	_	_	_	_
41-5	TOI034	41	ma	ma	linguistic	none	_	_	_	_	_	_
41-6	TOI034	41	vorrei	vorrei	linguistic	none	_	_	_	_	_	_
41-7	TOI034	41	che	che	linguistic	none	_	_	_	_	_	_
41-8	TOI034	41	fosse	fosse	linguistic	none	_	_	_	_	_	_
41-9	TOI034	41	più	più	linguistic	none	_	_	_	_	_	_
41-10	TOI034	41	giusto	giusto	linguistic	none	_	_	_	_	_	_
41-11	TOI034	41	secondo	secondo	linguistic	none	_	_	_	_	_	_
41-12	TOI034	41	il	il	linguistic	none	_	_	_	_	_	_
41-13	TOI034	41	contratto	contratto	linguistic	none	_	_	_	_	_	_
41-14	TOI034	41	nazionale	nazionale	linguistic	none	_	_	_	_	_	_
41-15	TOI034	41	del	del	linguistic	none	_	_	_	_	_	_
41-16	TOI034	41	lavoro	lavoro	linguistic	none	_	End=95.889	_	_	_	_
42-0	TOR006	42	perché	perché	linguistic	none	_	Begin=96.506	_	_	_	_
42-1	TOR006	42	tu	tu	linguistic	none	_	_	_	_	_	_
42-2	TOR006	42	conosci	conosci	linguistic	none	_	_	_	_	_	_
42-3	TOR006	42	il	il	linguistic	none	_	_	_	_	_	_
42-4	TOR006	42	contratto	contratto	linguistic	none	_	_	_	_	_	_
42-5	TOR006	42	nazionale	nazionale	linguistic	none	_	_	_	_	_	_
42-6	TOR006	42	del	del	linguistic	none	_	_	_	_	_	_
42-7	TOR006	42	lavoro?	lavoro	linguistic	none	Intonation=Rising	End=98.808	_	_	_	_
43-0	TOI034	43	sì	sì	linguistic	none	_	Begin=98.909|End=99.132	_	_	_	_
44-0	TOR006	44	e	e	linguistic	none	_	Begin=99.545	_	_	_	_
44-1	TOR006	44	che	che	linguistic	none	_	_	_	_	_	_
44-2	TOR006	44	cosa	cosa	linguistic	none	_	_	_	_	_	_
44-3	TOR006	44	dice?	dice	linguistic	none	Intonation=Rising	End=100.491	_	_	_	_
45-0	TOI034	45	ci	ci	linguistic	none	_	Begin=101.396	_	_	_	_
45-1	TOI034	45	sono	sono	linguistic	none	_	_	_	_	_	_
45-2	TOI034	45	delle	delle	linguistic	none	_	_	_	_	_	_
45-3	TOI034	45	determinate::	determinate	linguistic	none	_	_	10x2	_	_	_
45-4	TOI034	45	mh	mh	linguistic	none	_	End=103.909	_	_	_	_
46-0	TOI034	46	basi	basi	linguistic	none	_	Begin=105.337	_	_	_	_
46-1	TOI034	46	da	da	linguistic	none	_	_	_	_	_	_
46-2	TOI034	46	cui	cui	linguistic	none	_	_	_	_	_	_
46-3	TOI034	46	bisognerebbe	bisognerebbe	linguistic	none	_	_	_	_	_	_
46-4	TOI034	46	partire	partire	linguistic	none	_	_	_	_	_	_
46-5	TOI034	46	per	per	linguistic	none	_	_	_	_	_	_
46-6	TOI034	46	[appunto]	appunto	linguistic	none	_	_	_	_	_	0-7(5)
46-7	TOI034	46	per	per	linguistic	none	_	_	_	_	_	_
46-8	TOI034	46	un	un	linguistic	none	_	_	_	_	_	_
46-9	TOI034	46	contratto	contratto	linguistic	none	_	End=108.566	_	_	_	_
47-0	TOR006	47	[mhmh]	mhmh	linguistic	none	_	Begin=107.344|End=107.707	_	_	_	0-4(5)
48-0	TOI034	48	[e:	e	linguistic	none	_	Begin=108.967	0x1	_	_	0-1(6)
48-1	TOI034	48	di]ciamo	diciamo	linguistic	none	_	_	_	_	_	0-2(6)
48-2	TOI034	48	che	che	linguistic	none	_	_	_	_	_	_
48-3	TOI034	48	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
48-4	TOI034	48	essendo	essendo	linguistic	none	_	_	_	_	_	_
48-5	TOI034	48	un'	un'	linguistic	none	SpaceAfter=No	_	_	_	_	_
48-6	TOI034	48	azienda:	azienda	linguistic	none	_	_	6x1	_	_	_
48-7	TOI034	48	m:h	mh	linguistic	none	_	_	0x1	_	_	_
48-8	TOI034	48	abbastanza	abbastanza	linguistic	none	_	_	_	_	_	_
48-9	TOI034	48	piccola	piccola	linguistic	none	_	_	_	_	_	_
48-10	TOI034	48	non	non	linguistic	none	_	End=113.906	_	_	_	_
49-0	TOR006	49	[okay]	okay	linguistic	none	_	Begin=108.967|End=109.506	_	_	_	0-4(6)
50-0	TOI034	50	non	non	linguistic	none	_	Begin=115.207	_	_	_	_
50-1	TOI034	50	lo	lo	linguistic	none	_	_	_	_	_	_
50-2	TOI034	50	rispettano	rispettano	linguistic	none	_	_	_	_	_	_
50-3	TOI034	50	come	come	linguistic	none	_	_	_	_	_	_
50-4	TOI034	50	dovrebbero	dovrebbero	linguistic	none	_	End=116.69	_	_	_	_
51-0	TOR006	51	okay	okay	linguistic	none	_	Begin=117.006|End=117.626	_	_	_	_
52-0	TOI034	52	perché	perché	linguistic	none	_	Begin=117.87	_	_	_	_
52-1	TOI034	52	i	i	linguistic	none	_	_	_	_	_	_
52-2	TOI034	52	sindacati	sindacati	linguistic	none	_	_	_	_	_	_
52-3	TOI034	52	non	non	linguistic	none	_	_	_	_	_	_
52-4	TOI034	52	influiscono	influiscono	linguistic	none	_	_	_	_	_	_
52-5	TOI034	52	molto	molto	linguistic	none	_	End=119.722	_	_	_	_
53-0	TOR006	53	tu	tu	linguistic	none	_	Begin=120.142	_	_	_	_
53-1	TOR006	53	non	non	linguistic	none	_	_	_	_	_	_
53-2	TOR006	53	puoi	puoi	linguistic	none	_	_	_	_	_	_
53-3	TOR006	53	fare	fare	linguistic	none	_	_	_	_	_	_
53-4	TOR006	53	niente	niente	linguistic	none	_	_	_	_	_	_
53-5	TOR006	53	però	però	linguistic	none	_	_	_	_	_	_
53-6	TOR006	53	per	per	linguistic	none	_	_	_	_	_	_
53-7	TOR006	53	diciamo	diciamo	linguistic	none	_	_	_	_	_	_
53-8	TOR006	53	migliorare	migliorare	linguistic	none	_	_	_	_	_	_
53-9	TOR006	53	questa	questa	linguistic	none	_	_	_	_	_	_
53-10	TOR006	53	situazione?	situazione	linguistic	none	Intonation=Rising	End=123.916	_	_	_	_
54-0	TOI034	54	al	al	linguistic	none	_	Begin=123.961	_	_	_	_
54-1	TOI034	54	momento	momento	linguistic	none	_	_	_	_	_	_
54-2	TOI034	54	sono::	sono	linguistic	none	_	_	3x2	_	_	_
54-3	TOI034	54	ancora	ancora	linguistic	none	_	_	_	_	_	_
54-4	TOI034	54	a	a	linguistic	none	_	_	_	_	_	_
54-5	TOI034	54	tempo	tempo	linguistic	none	_	_	_	_	_	_
54-6	TOI034	54	determinato	determinato	linguistic	none	_	_	_	_	_	_
54-7	TOI034	54	sotto	sotto	linguistic	none	_	_	_	_	_	_
54-8	TOI034	54	agenzia	agenzia	linguistic	none	_	_	_	_	_	_
54-9	TOI034	54	quindi	quindi	linguistic	none	_	_	_	_	_	_
54-10	TOI034	54	non	non	linguistic	none	_	_	_	_	_	_
54-11	TOI034	54	mi	mi	linguistic	none	_	_	_	_	_	_
54-12	TOI034	54	posso	posso	linguistic	none	_	_	_	_	_	_
54-13	TOI034	54	permettere	permettere	linguistic	none	_	_	_	_	_	_
54-14	TOI034	54	di	di	linguistic	none	_	_	_	_	_	_
54-15	TOI034	54	dire	dire	linguistic	none	_	_	_	_	_	_
54-16	TOI034	54	molto	molto	linguistic	none	_	End=129.701	_	_	_	_
55-0	TOR006	55	mh[mh]	mhmh	linguistic	none	_	Begin=129.953|End=130.311	_	_	_	2-4(7)
56-0	TOI034	56	[si]curamente	sicuramente	linguistic	none	_	Begin=130.071	_	_	_	0-2(7)
56-1	TOI034	56	avendo	avendo	linguistic	none	_	_	_	_	_	_
56-2	TOI034	56	abbastanza	abbastanza	linguistic	none	_	_	_	_	_	_
56-3	TOI034	56	un	un	linguistic	none	_	_	_	_	_	_
56-4	TOI034	56	buon	buon	linguistic	none	_	_	_	_	_	_
56-5	TOI034	56	rapporto	rapporto	linguistic	none	_	_	_	_	_	_
56-6	TOI034	56	con	con	linguistic	none	_	_	_	_	_	_
56-7	TOI034	56	il	il	linguistic	none	_	_	_	_	_	_
56-8	TOI034	56	capo	capo	linguistic	none	_	_	_	_	_	_
56-9	TOI034	56	qualche:	qualche	linguistic	none	_	End=133.967	6x1	_	_	_
57-0	TOI034	57	qualcosa	qualcosa	linguistic	none	_	Begin=134.448	_	_	_	_
57-1	TOI034	57	glielo	glielo	linguistic	none	_	_	_	_	_	_
57-2	TOI034	57	dirò	dirò	linguistic	none	_	_	_	_	_	_
57-3	TOI034	57	poi	poi	linguistic	none	_	_	_	_	_	_
57-4	TOI034	57	in	in	linguistic	none	_	_	_	_	_	_
57-5	TOI034	57	futuro	futuro	linguistic	none	_	End=136.33	_	_	_	_
58-0	TOR006	58	ho	ho	linguistic	none	_	Begin=136.34	_	_	_	_
58-1	TOR006	58	capito	capito	linguistic	none	_	End=136.995	_	_	_	_
59-0	TOR006	59	quindi	quindi	linguistic	none	_	Begin=137.551	_	_	_	_
59-1	TOR006	59	hai	hai	linguistic	none	_	_	_	_	_	_
59-2	TOR006	59	trovato	trovato	linguistic	none	_	_	_	_	_	_
