text_it	text_en	hash	text_it_length	text_en_length
Il vostro francese sta migliorando?	Is your French improving?	19ec8fa2-6523-5246-ad71-17cc27c25b01	35	25
Tom potrebbe capire il francese.	Tom might understand French.	2792bf5c-251a-572a-97f7-260b6eb011f4	32	28
Si parla il francese qui.	French is spoken here.	2434c921-7a84-5bd6-b175-ed4aa3e28d7d	25	22
Tom dovrebbe imparare il francese.	Tom should learn French.	fdbbb3cc-6aef-5d21-9456-1dc7a3f8d2d2	34	24
Il francese è difficile da imparare.	French is difficult to learn.	3c5a38ce-5659-5a39-b03d-4bcea1cffd00	36	29
Non so parlare il francese.	I can't speak French.	b2565482-6549-5e79-8ae5-92535e40c4ae	27	21
Io non so parlare il francese.	I can't speak French.	42ba5a9e-9144-5100-bcb6-ca2ecc6992a6	30	21
Non so il francese.	I don't know French.	17b73be7-1dd9-5f2c-83d0-58264ef683af	19	20
Io non so il francese.	I don't know French.	2ad792d7-2ef8-5cd0-8701-681206ff8e21	22	20
È fluente in francese.	He is fluent in French.	991df464-0f3e-59dd-abba-29b382582722	22	23
Lui è fluente in francese.	He is fluent in French.	63d4bb0e-043a-5f1e-9d4c-ede19b471bbe	26	23
Ha cercato di padroneggiare il francese.	He tried to master French.	21e5e502-ce95-54e2-8cd0-9e8af504c4d7	40	26
Lui ha cercato di padroneggiare il francese.	He tried to master French.	0a71809e-c5d6-577a-85c3-98bbc7fe4ecc	44	26
Ha provato a padroneggiare il francese.	He tried to master French.	9088e463-3119-5c5d-baf1-7c431c507807	39	26
Lui ha provato a padroneggiare il francese.	He tried to master French.	0dcfee44-d7aa-5c42-a958-72c09c567c24	43	26
Provò a padroneggiare il francese.	He tried to master French.	89362cd4-1597-5644-b1f1-878730e5c814	34	26
Lui provò a padroneggiare il francese.	He tried to master French.	14dba588-5691-5d6d-be9e-25da2161fb2b	38	26
Cercò di padroneggiare il francese.	He tried to master French.	fb45dae7-fa89-5f93-b37e-aa58f4e19b1a	35	26
Lui cercò di padroneggiare il francese.	He tried to master French.	2ccb1072-5c49-53cd-97dc-fce5da7eb63b	39	26
I tuoi figli sanno il francese?	Do your children know French?	60c20df2-942f-54bf-be6d-f2e1abd4bf3a	31	29
I suoi figli sanno il francese?	Do your children know French?	377d863b-fcbd-5a55-b453-5ae7ca74b6d8	31	29
I vostri figli sanno il francese?	Do your children know French?	2a83f731-b450-50e8-91c0-9faa80339c60	33	29
Qualcuno qui sa parlare il francese?	Can anyone here speak French?	9a00eb02-78cb-554b-885c-5e801075cebb	36	29
Tom parla un francese molto buono.	Tom speaks very good French.	e4c9f46f-66b8-587f-89b4-e1ae3f03423f	34	28
Tom sta anche studiando il francese.	Tom is also studying French.	857cd727-dee9-5a27-a491-9b83b0c2e71a	36	28
Parli molto bene il francese.	You speak French very well.	c3ae0d2b-4575-5168-9ca7-2fb3aa3f8bb4	29	27
Tu parli molto bene il francese.	You speak French very well.	1363a187-eeee-513f-9dfe-b89cd7a2e407	32	27
Parla molto bene il francese.	You speak French very well.	4a319790-68ab-5886-ab27-7a5a4e3b6699	29	27
Lei parla molto bene il francese.	You speak French very well.	3399ee0f-e167-5315-8b46-c6e7871034d1	33	27
Parlate molto bene il francese.	You speak French very well.	79f3cc27-e673-5a6a-8c2a-fb40649a0f45	31	27
Voi parlate molto bene il francese.	You speak French very well.	fbeb7abd-ee7b-5f9f-b034-9939d2de5c20	35	27
Il mio francese si sta arrugginendo.	My French is getting rusty.	03586a06-c7e8-5258-808f-95fa8d7fdf4b	36	27
Perché dovrei imparare il francese?	Why should I learn French?	548ce961-0380-54c6-900e-366d950ae438	35	26
Chi è il tuo insegnante di francese?	Who's your French teacher?	a35c8a43-69b6-50de-9e7c-034d5bbbfa75	36	26
Chi è il suo insegnante di francese?	Who's your French teacher?	a40396ef-7f55-5772-8634-f554619d6c7a	36	26
Chi è il vostro insegnante di francese?	Who's your French teacher?	382402ef-555c-58e6-b2a3-d8494493e077	39	26
Chi è il tuo insegnante francese?	Who's your French teacher?	201a151b-e354-544d-bbe2-cc556953a40d	33	26
Chi è il suo insegnante francese?	Who's your French teacher?	8177fdf3-fb97-5d92-9dda-b5d344de126a	33	26
Chi è il vostro insegnante francese?	Who's your French teacher?	5362f6db-9b65-53d1-8d73-8dd713ec1a73	36	26
Studio francese ogni giorno.	I study French every day.	77bd3898-f7d3-5498-8e72-595ee375ec8a	28	25
Io studio francese ogni giorno.	I study French every day.	d495e66a-ee98-58cc-b154-e1d144450216	31	25
Studio il francese ogni giorno.	I study French every day.	c9f634d8-e753-5e6c-a231-af99e5cbd168	31	25
Io studio il francese ogni giorno.	I study French every day.	1a77adf8-a490-5a89-8e09-100ba486495e	34	25
Come hai imparato il francese?	How did you learn French?	23d2a459-6237-5c46-bda1-ba52f0b52dd4	30	25
Tu come hai imparato il francese?	How did you learn French?	79640d15-62a5-5aa3-bc04-4896e3a70e5b	33	25
Come ha imparato il francese?	How did you learn French?	1b20e84a-fdff-59e0-86bb-1e53b09896b1	29	25
Lei come ha imparato il francese?	How did you learn French?	80bcc26c-36ec-5c71-b068-f08795ca0ba5	33	25
Come avete imparato il francese?	How did you learn French?	52181f9f-9aca-59df-9f78-08d092227ba7	32	25
Voi come avete imparato il francese?	How did you learn French?	7ab206e8-aa0f-58da-b539-0791428ee9f9	36	25
Parli bene il francese?	Do you speak French well?	1e28f8ce-3fa2-5170-acb6-b275ac321e29	23	25
Tu parli bene il francese?	Do you speak French well?	8e533b3e-b7fd-5ad5-9992-9d10d4a17c98	26	25
Parla bene il francese?	Do you speak French well?	877bd81e-210a-50a0-94e2-397321203aa7	23	25
Lei parla bene il francese?	Do you speak French well?	0b9c1aa7-1289-5044-a8b2-f565473cdc50	27	25
Parlate bene il francese?	Do you speak French well?	56e568e9-0c38-5d9b-8919-de6ab6698271	25	25
Voi parlate bene il francese?	Do you speak French well?	17c0aa56-7756-5728-b2e7-0edbce2b42d8	29	25
Sto imparando il francese ora.	I'm learning French now.	c928bb5a-ff5d-55dc-9400-7b2174243b20	30	24
Io sto imparando il francese ora.	I'm learning French now.	3a729bc2-daaf-5614-bd34-c2761ad135e4	33	24
Sto imparando il francese adesso.	I'm learning French now.	9998c7ed-a75e-5aad-8a60-285b154d5a5b	33	24
Io sto imparando il francese adesso.	I'm learning French now.	5f5624bc-921d-56a2-a497-494317b87052	36	24
Annotalo.	Write it down.	287c9944-186d-5473-860a-e65c98bb18fc	9	14
Annotala.	Write it down.	5064a1a1-a7ea-5636-9e50-4897a897c468	9	14
Lo annoti.	Write it down.	8103dec0-a8e6-54a3-bd3d-1d741c493dca	10	14
La annoti.	Write it down.	7d80d594-c98d-5014-b0df-caf558005161	10	14
Annotatelo.	Write it down.	34a790ae-75ec-5010-89ed-939251481e69	11	14
Annotatela.	Write it down.	f5aff69a-5ebd-5f02-ab28-20f780b8d540	11	14
Se c'è qualcosa che non va, dimmelo.	If something is wrong, tell me.	ea5a40c5-9e07-54ae-b3ae-94cdca3bb228	36	31
Se c'è qualcosa che non va, me lo dica.	If something is wrong, tell me.	28e282de-f01e-54fe-b583-e315818112d0	39	31
Se c'è qualcosa che non va, ditemelo.	If something is wrong, tell me.	01ecbc76-7ba2-5590-b0c1-22942d954a92	37	31
Tre uomini sono evasi dalla prigione ieri.	Three men broke out of prison yesterday.	72bf78ba-7a02-511f-86a4-4e5c5b3ef78d	42	40
Faremo dei cambiamenti.	We'll make changes.	e4f51633-7269-57c2-a8fb-0a2e587b044a	23	19
Mio nonno amava leggere.	My grandfather loved reading.	8f04270a-0d9b-5f30-afc9-f19c100da4ed	24	29
Tom è un bravo musicista.	Tom is a good musician.	7b2d2764-a7ef-52fc-af10-c5b33c47a9f0	25	23
Voglio parlare privatamente con Tom.	I want to talk privately with Tom.	8abc2e1a-6fab-58b3-9aa3-56bf69a13b33	36	34
Io voglio parlare privatamente con Tom.	I want to talk privately with Tom.	a82cd934-4f01-5179-a24f-6431332ae9f3	39	34
Tom è uno dei miei tecnici.	Tom is one of my technicians.	4e54decd-eedc-54af-9ca4-20d210b919e2	27	29
Abbiamo trovato il posto perfetto.	We found the perfect place.	5134d446-273c-58b5-b7f1-c9b8f31be832	34	27
Noi abbiamo trovato il posto perfetto.	We found the perfect place.	7ec86ec0-7cd2-5457-89c4-32e7d50cbe86	38	27
Sei bella, lo sai?	You're beautiful, you know?	43c0abc1-5f22-5fd9-ba02-da0d0c5157d6	18	27
Tu sei bella, lo sai?	You're beautiful, you know?	6bc49f0c-a760-5e76-95ac-df4df307ef25	21	27
Quindi perché stai facendo questo?	So why are you doing this?	8fe83a9d-3260-516a-b2a8-c1fb089c52a0	34	26
Quindi perché sta facendo questo?	So why are you doing this?	f06cc398-765e-519d-a4cf-ede75fc6717e	33	26
Quindi perché state facendo questo?	So why are you doing this?	6bad1a66-2005-524f-ab15-f0e080979bc1	35	26
Chi ha trovato il mio libro smarrito?	Who found my missing book?	ddb7c934-2814-5c70-b9a8-9238b70764fd	37	26
Le vacanze invernali sono giusto dietro l'angolo.	Winter vacation is just around the corner.	9bca773c-2223-597c-826e-87fb1cb5f741	49	42
A Tom piace imparare il francese.	Tom likes learning French.	73e1df5d-df69-53bb-b618-29249e0af959	33	26
Tom poteva parlare il francese.	Tom could speak French.	6ca3ef1c-2c26-575d-8f9f-c95986693eb5	31	23
Tom riusciva a parlare il francese.	Tom could speak French.	2e64173f-475f-5b82-b74d-a9d00d289b4e	35	23
Tom riesce a capire il francese?	Can Tom understand French?	ba1b4514-9b66-56a5-a6b0-7631720b3ae6	32	26
Tutti hanno aspettato.	Everyone waited.	99e47da1-3c14-557a-bea8-c64496f3836d	22	16
Tutti aspettarono.	Everyone waited.	1d0c77f4-e052-52dd-a98c-9726a5a128e7	18	16
Consiglio di studiare il francese.	I recommend studying French.	8061580f-6893-5298-9781-89e95ab324d9	34	28
Io consiglio di studiare il francese.	I recommend studying French.	77baa482-7e63-5173-b5e1-366199596080	37	28
Consiglio di studiare francese.	I recommend studying French.	5e4b7f66-46b1-539b-a87c-f46e07f7dcf4	31	28
Io consiglio di studiare francese.	I recommend studying French.	a76654d2-70df-5079-878e-ea373cb41ca2	34	28
Riesci a capire il francese?	Can you understand French?	437af9cb-ca53-52fd-8eac-a9006067ad40	28	26
Tu riesci a capire il francese?	Can you understand French?	bf6c2f9f-5ab3-5430-a58d-e7dcbbbfb05b	31	26
Riesce a capire il francese?	Can you understand French?	c585ea53-8f6b-5b2e-86ce-668b130fa913	28	26
Lei riesce a capire il francese?	Can you understand French?	011c886e-54af-547f-8074-d88bcccd7e0d	32	26
Riuscite a capire il francese?	Can you understand French?	a6f9ce13-8505-5822-8845-90feefd72799	30	26
Voi riuscite a capire il francese?	Can you understand French?	91c89f30-cccd-541c-ad5e-c65ccd6bd35e	34	26
Non l'ho mai più rivisto.	Never did I see him again.	fb68224c-2206-5600-8ec7-6adc3e482658	25	26
Io non l'ho mai più rivisto.	Never did I see him again.	c4c1d293-120a-571d-90c3-49bfa059de4d	28	26
Tom non è se stesso oggi.	Tom isn't himself today.	26473365-12f2-5925-86a6-39a266590eb6	25	24
Dovresti lavorare più sodo.	You should work harder.	5e66d41c-239e-518f-84db-69236df4ed1f	27	23
Dovreste lavorare più sodo.	You should work harder.	9c3bc80c-73e1-58de-9ef9-61ae437580cb	27	23
Dovrebbe lavorare più sodo.	You should work harder.	a66c8f86-bd95-5695-b1d9-69612c31c417	27	23
Abbiamo parlato del francese.	We talked about French.	357fb811-185e-5245-a9c2-bb464b5b97e9	29	23
Noi abbiamo parlato del francese.	We talked about French.	bd74a58a-2c3a-53cc-af00-127a429e0b10	33	23
Parlammo del francese.	We talked about French.	9ea43cf7-b741-500c-9e2e-f1e47db2f638	22	23
Noi parlammo del francese.	We talked about French.	4aa2a021-e787-5755-bdf1-d6028e535792	26	23
Sa parlare anche il francese.	He can also speak French.	2b6fb467-5927-52b5-88c0-73cd6ca01717	29	25
Lui sa parlare anche il francese.	He can also speak French.	b4600d3c-f497-588c-b4ca-de5f71586af8	33	25
Era fluente in francese.	She was fluent in French.	70126e44-7840-504d-b1a5-942d7fc74f9d	24	25
Lei era fluente in francese.	She was fluent in French.	c84e2025-8e7e-5a28-ab89-526612cf97f2	28	25
Sa parlare fluentemente il francese.	She can speak French fluently.	03f0f910-d2fd-5c5e-b4bb-6ba18a05b757	36	30
Lei sa parlare fluentemente il francese.	She can speak French fluently.	f6b16e74-b5aa-53ac-b84a-57aea082b058	40	30
Com'è stata la lezione di francese?	How was the French class?	7c801cd8-c334-56eb-abda-8c84ea66066c	35	25
Come è stata la lezione di francese?	How was the French class?	9cdbc81c-6f92-5054-96a5-6b52a5512a57	36	25
Ci sta insegnando il francese.	She's teaching us French.	72786e81-2c2c-51f9-8e67-8f5842b853ee	30	25
Lei ci sta insegnando il francese.	She's teaching us French.	78c9e16d-dc7b-515b-9e23-1038de14d858	34	25
Ti piace la letteratura francese?	Do you like French literature?	e4fc592b-1393-56ae-bbcf-44ff554891b3	33	30
Vi piace la letteratura francese?	Do you like French literature?	55e540bc-5294-5a6c-ad2d-dd0c4e7fa860	33	30
Le piace la letteratura francese?	Do you like French literature?	6429ad61-870f-576a-9ace-30cfda3d97eb	33	30
A te piace la letteratura francese?	Do you like French literature?	612c5f30-76be-598a-aa7d-f247b623eb51	35	30
A voi piace la letteratura francese?	Do you like French literature?	e0473bf1-7394-5f8c-95d6-45ffe34a0b87	36	30
A lei piace la letteratura francese?	Do you like French literature?	8c9eec5f-4025-575a-8b49-a33ac14b208b	36	30
Qualcuno ti sta insegnando il francese?	Is somebody teaching you French?	2ddf93d1-881c-5203-8422-8106b534f641	39	32
Qualcuno vi sta insegnando il francese?	Is somebody teaching you French?	2fa332b6-392a-5f61-957b-e7ffe3d73f2e	39	32
Qualcuno le sta insegnando il francese?	Is somebody teaching you French?	44889614-0f59-54da-8e39-475fb47e11da	39	32
Tom ha detto qualcosa in francese.	Tom said something in French.	9344e8f0-1e91-5bfd-a435-29352063fcce	34	29
Tom disse qualcosa in francese.	Tom said something in French.	cf0c26f4-49ba-5312-9172-d0ba83f846bf	31	29
Non parli il francese?	Don't you speak French?	5a591042-c4bc-5c7a-8076-423e96924bf8	22	23
Tu non parli il francese?	Don't you speak French?	4c7c0e58-7607-5d1b-a28a-d940836eb576	25	23
Non parla il francese?	Don't you speak French?	b854054b-5a5e-52b8-8615-9c302fc4b010	22	23
Lei non parla il francese?	Don't you speak French?	511d2890-ce73-5c33-bab1-e6d4d59fc540	26	23
Non parlate il francese?	Don't you speak French?	776e685f-eb7c-5a95-ad30-d4982999eb6c	24	23
Voi non parlate il francese?	Don't you speak French?	a1f5c835-4c85-5e85-aed0-e7d6d440eee4	28	23
Non parliamo il francese.	We don't speak French.	c4e87481-0203-581e-acd6-a21a9f9abcb5	25	22
Noi non parliamo il francese.	We don't speak French.	9316ec3e-75f2-59b1-8054-27c19b2f99a7	29	22
Ti piace studiare il francese?	Do you enjoy studying French?	ad3f07fd-d8ee-56eb-b7fd-bb19893e063d	30	29
Vi piace studiare il francese?	Do you enjoy studying French?	29ed288b-5ed7-5a34-912c-7083268a6885	30	29
Le piace studiare il francese?	Do you enjoy studying French?	2e856acc-597c-5a85-a90b-e7b91e0fb40a	30	29
A te piace studiare il francese?	Do you enjoy studying French?	e870e7b4-7de9-5692-8b54-8c88dd646069	32	29
A voi piace studiare il francese?	Do you enjoy studying French?	a1aaed0b-32f3-5e87-a3ee-1cb4e0dab923	33	29
A lei piace studiare il francese?	Do you enjoy studying French?	b0910b9b-61a6-52e6-b86b-1113c24ce0e6	33	29
Scommetto che sai il francese.	I bet you know French.	7415d3e8-67f2-5fcc-b656-b202be90bd58	30	22
Scommetto che sa il francese.	I bet you know French.	ee8a43b9-64a6-5e20-a9ba-55b3678e5a71	29	22
Scommetto che sapete il francese.	I bet you know French.	3a4e2da0-0de6-5a43-b3e0-44b022bea9f6	33	22
Immagino che parlino il francese.	I guess they speak French.	7492f009-a121-5e67-90c2-f29c9e992de6	33	26
Immagino che loro parlino il francese.	I guess they speak French.	e1a3bd22-b72b-519a-9214-db13f5da0432	38	26
So che parli il francese.	I know you speak French.	624c2f77-6c78-5699-b3c6-cc457cb58358	25	24
So che parla il francese.	I know you speak French.	13fe6865-f183-5224-8819-1868f4659563	25	24
So che parlate il francese.	I know you speak French.	13c583b4-3662-553a-90a0-88390f4b76e9	27	24
In realtà non ho mai studiato il francese.	I never actually studied French.	4005f817-bf0b-5edc-bc38-8a5c02095eb1	42	32
Io in realtà non ho mai studiato il francese.	I never actually studied French.	35edd8ac-e0e2-5500-92aa-21ee9d237c4b	45	32
Ho ridato la borsa a Tom.	I gave the bag back to Tom.	df757634-dd1f-5e12-aa31-67d2915a6ed1	25	27
Quanto siamo distanti da Boston?	How far are we from Boston?	0dc8de9e-d8a3-5cf2-9e87-1d44170e65c6	32	27
Quante sedie ci servono?	How many chairs do we need?	2565c1eb-5c0b-5272-b99e-861d34654cd1	24	27
Di quante sedie abbiamo bisogno?	How many chairs do we need?	2e2ad629-a6de-56f6-bd97-6230ac4bb58f	32	27
Tom sa tutto su quella roba.	Tom knows all about that stuff.	c8e9d928-cbcf-53d6-993e-4814c38bc262	28	31
Perché stai studiando il francese?	Why are you studying French?	ee7d3a20-3d01-59fa-8f2d-41fa38052ef0	34	28
Perché sta studiando il francese?	Why are you studying French?	bae8746c-2de9-5a96-97ff-846435dc0b92	33	28
Perché state studiando il francese?	Why are you studying French?	863e4c82-c0e2-5e64-83bf-34ca6761ac8f	35	28
Parlo un po' di francese.	I speak a little French.	1c61d5d5-5ddf-5f46-94c6-65ba778040c2	25	24
Io parlo un po' di francese.	I speak a little French.	0cc259e8-bab2-5fb6-a4bb-82766865e0e0	28	24
Parlo il francese ogni giorno.	I speak French every day.	f7d377cc-e80a-5fed-940a-8374bbdb5ed0	30	25
Io parlo il francese ogni giorno.	I speak French every day.	6eb64df2-9d91-5abb-9ac1-4d32c79a7478	33	25
A Tom piace leggere la letteratura francese.	Tom enjoys reading French literature.	f2838200-2403-56ee-b328-3f735ff80f60	44	37
Per piacere, traduci questo in francese.	Please translate this into French.	8c5d06a6-4a3b-55b3-a3d7-51647791caeb	40	34
Per favore, traduci questo in francese.	Please translate this into French.	35c42f38-9ce2-5344-8a4e-a134263c67b8	39	34
Per piacere, traduca questo in francese.	Please translate this into French.	6a092447-10cb-5076-81c6-cc3fea3e79ce	40	34
Per favore, traduca questo in francese.	Please translate this into French.	d03d6761-9b91-571a-87d6-0c64f001efa5	39	34
Per piacere, traducete questo in francese.	Please translate this into French.	a4c46417-67ca-5065-bb7c-1cac14f7d5b2	42	34
Per favore, traducete questo in francese.	Please translate this into French.	3c98d232-b694-5430-abc8-a70249efc23b	41	34
Tom parlava il francese piuttosto fluentemente.	Tom spoke French quite fluently.	23e6083f-afa7-5727-9e92-6b1b72559cac	47	32
