text_it	text_en	hash	text_it_length	text_en_length
Mia madre cucina per me.	My mother cooks for me.	18fe7211-8138-584e-9906-db07c36be0cd	24	23
Ho studiato nelle migliori scuole.	I studied at the best schools.	ddc73ecf-4de8-560e-9019-01e884d79443	34	30
La mia stanza non ha una porta.	My room has no door.	4337e154-39a8-504f-a77b-048991b9cf6f	31	20
Mi dica almeno come si chiama.	At least tell me your name.	fdc20afd-a13a-5b53-b3d1-1e730e169c90	30	27
Ti raccomando di leggere questo libro.	I recommend that you read this book.	68c8253d-c8e5-50ef-b8aa-c630026bd6dc	38	36
Ti prego di non sollevare più la questione.	Please don't bring this up again.	5e69cd40-ba7f-567f-a453-1e94271fa1b9	43	33
Tom e Mary vogliono ancora che li aiuti?	Do Tom and Mary still want me to help them?	c8be3937-f947-5eba-8f65-01801c259f02	40	43
Mennad ha fatto il suo lavoro.	Mennad did his job.	f7a801b5-425b-51fa-b815-61c623683c2a	30	19
Mennad fece il suo lavoro.	Mennad did his job.	e941c8aa-e4e6-5a60-b1a4-0ac0b4098fab	26	19
Parlerò con il mio insegnante domani.	I will talk to my teacher tomorrow.	ccf8eae6-0977-59e1-90d9-7d29d56e9247	37	35
Parlerò con la mia insegnante domani.	I will talk to my teacher tomorrow.	f36b1c22-073d-545b-a85e-ed281440849d	37	35
Sono arrivato pochi giorni fa.	I arrived a few days ago.	9b6c1e50-ffbc-5415-a3d8-ab34070c8356	30	25
Sono venuto da molto lontano.	I came from very far away.	8a1440a4-e203-52db-b4a3-8e918b84df06	29	26
Non torno tanto spesso nel mio paese di origine.	I don't go back to my home country so often.	1ea44bd9-a3bb-5754-85ce-7f428e35bc96	48	44
Perché non vai in banca?	Why don't you go to a bank?	a5a38d73-980b-5d83-841e-92182444bb06	24	27
Perché non va in banca?	Why don't you go to a bank?	b1b7798e-1f2f-5643-b86e-9589cb8d50a3	23	27
Perché non andate in banca?	Why don't you go to a bank?	60eeccfe-9531-596c-a095-22f86bedfb0b	27	27
Ziri ha rapinato una banca.	Ziri robbed a bank.	2b3c6690-7aff-5bc3-8cab-af46af0f31d1	27	19
Ziri rapinò una banca.	Ziri robbed a bank.	64dfe30d-fcd8-593f-98fd-69136b8f1c80	22	19
La banca sta chiudendo.	The bank is closing.	0cf91e95-eca3-5e0d-b158-57bb610b32d4	23	20
Ziri è entrato nella banca.	Ziri entered the bank.	b699a0d0-0728-57ae-8f41-4c35c093376a	27	22
Ziri entrò nella banca.	Ziri entered the bank.	546027d7-cd76-53d8-b732-f636bb45112d	23	22
Bruno ha lasciato la banca.	Bruno left the bank.	839c1aa1-bce5-5c1d-b717-f23c4bb9f6ee	27	20
Bruno lasciò la banca.	Bruno left the bank.	ccb399e2-d4da-5b72-af4e-641763d82ea1	22	20
Vieni dalla banca?	Are you from the bank?	f5e90f38-0735-5a17-9411-d188747a9648	18	22
Viene dalla banca?	Are you from the bank?	843ae624-319a-5981-9e8d-8c375719a890	18	22
Venite dalla banca?	Are you from the bank?	ede51e88-a056-5a6d-b9a6-3bbffe5c5466	19	22
Sami vive vicino alla banca.	Sami lives near the bank.	38b6e96e-ff60-5d7a-8d37-c68a9b30d3f1	28	25
Sami abita vicino alla banca.	Sami lives near the bank.	00e462cf-6df5-57e5-ae0a-d52e18e75d0d	29	25
Sami era dentro la banca.	Sami was inside the bank.	4542ef22-8964-5289-8626-7d943792c15e	25	25
Sami ha richiamato la sua banca.	Sami called back his bank.	3ce47052-4ea5-5e67-87bb-8d8754932764	32	26
Sami richiamò la sua banca.	Sami called back his bank.	37915bcc-2db8-5a85-b925-d426c988e690	27	26
Sami è andato alla sua banca.	Sami went to his bank.	b22f2765-baf0-5215-8a54-e29ee5c549e5	29	22
Sami andò alla sua banca.	Sami went to his bank.	2642f8ca-71e6-5040-9d7e-968b742b5511	25	22
Tom è dentro la banca.	Tom is inside the bank.	36775ece-c828-5d01-b249-e56d9fc77125	22	23
Contatterò la mia banca.	I'll contact my bank.	34772050-dc81-5a3c-bf91-793e467dec7f	24	21
Ziri ha richiamato la banca.	Ziri called back the bank.	1c3ba735-d93a-546a-9b5b-ad565a4d2634	28	26
Ziri richiamò la banca.	Ziri called back the bank.	1d34d274-c642-56f3-a9a4-191d55b3cc66	23	26
Sami era alla banca.	Sami was at the bank.	3be2b24c-8b15-53a2-9904-07b2067fd834	20	21
Tom è andato alla banca.	Tom has gone to the bank.	a7b0766d-2ce2-5e79-bc62-70e662ec1ccf	24	25
Sami sta andando alla banca.	Sami is going to the bank.	60f70a9d-1490-57ec-97f6-8e5bcd292a0a	28	26
Sami è ritornato alla banca.	Sami went back to the bank.	8c880cc0-c66f-57dc-a4a2-681ec79d64e6	28	27
Sami ritornò alla banca.	Sami went back to the bank.	c684ddd5-c548-5a46-9c4a-216318fc9922	24	27
Tom ha rapinato una banca a Boston.	Tom robbed a bank in Boston.	79e887c5-a437-5c73-856a-1619fe06fb10	35	28
Tom rapinò una banca a Boston.	Tom robbed a bank in Boston.	449674af-9c1c-5714-8e9a-aab70f8e8526	30	28
Qual è la banca più grande dell'Algeria?	What's Algeria's biggest bank?	13078996-54b8-5d1b-bcd7-0221bcdcf524	40	30
La banca chiude tardi il venerdì.	The bank closes late on Fridays.	c2225f32-dee0-580c-8724-11fa819f85c8	33	32
Tom è ritornato alla banca.	Tom went back to the bank.	d8b9dc4f-a11d-5968-85d8-1214623f2345	27	26
Tom ritornò alla banca.	Tom went back to the bank.	c330fcab-25cd-5ad5-a0a1-05b1d5f18fcb	23	26
Ziri non ha rapinato una banca.	Ziri didn't rob a bank.	97ee0bf4-741e-5c2e-bc78-470d54c31317	31	23
Ziri non rapinò una banca.	Ziri didn't rob a bank.	0f175905-097d-5725-a99e-4a10b5430bb4	26	23
È il presidente della banca.	He's the president of the bank.	6d1ce2e1-06ad-5f93-b7d4-df4d72790f25	28	31
Non ho fondi in banca.	I have no funds in the bank.	49496322-d9fe-5c1e-a81b-3d4526e9dfeb	22	28
Dobbiamo andare in banca.	We need to go to the bank.	a4df32aa-ddbb-5125-b6f1-25b7a091b65d	25	26
Abbiamo bisogno di andare in banca.	We need to go to the bank.	729380a3-fc9a-55d1-b1b5-e2ac01feea37	35	26
Di fronte alla stazione c'è una banca.	Opposite the station there's a bank.	8567514c-1375-5f7d-97c3-b00db4ed40d5	38	36
Non sono andato alla banca.	I didn't go to the bank.	29f0251f-7aa5-557e-b01b-bf6f2742c5d4	27	24
Non sono andata alla banca.	I didn't go to the bank.	4c104fd7-f60d-5e42-b8fd-39bd5573eaaa	27	24
Non andai alla banca.	I didn't go to the bank.	4cd5006d-1fe1-513d-8a81-9fd82dfaa4bf	21	24
Andrai alla banca oggi?	Will you go to the bank today?	ef9cdbb1-2523-5401-9cea-b63135aaafc0	23	30
Andrà alla banca oggi?	Will you go to the bank today?	b1b72a73-a61f-5af5-96a7-1919de5aa4c0	22	30
Andrete alla banca oggi?	Will you go to the bank today?	d809797e-b569-587a-9c2b-46ca4f96248c	24	30
Non ho un conto in banca.	I don't have a bank account.	9e33a5b1-824e-571e-9477-9af6af51c631	25	28
Tom lavorava in una banca.	Tom used to work in a bank.	f374d811-98d4-52bc-aeef-ec5458509fd7	26	27
Perché è sempre chiuso nella sua stanza?	Why is he always locked up in his room?	b9132056-76fb-5e76-8010-46d452453953	40	39
Non sono molto meglio di lui su quel fronte.	I'm not much better than him on that front.	4bd0c99d-ca97-5778-b71e-c3cf20e1cb5c	44	43
Uno strano odore aleggiava nella stanza.	A strange smell hovered in the room.	4c23b10d-f847-5e46-957c-241391b52f85	40	36
Tra di noi crebbe il silenzio.	Silence grew between us.	351f36df-bfec-59ed-9cc4-4fe002825da9	30	24
Ho visto Mary a Monte Carlo.	I saw Mary in Monte Carlo.	805e5d24-a12c-543e-8c28-c5c516a2f75a	28	26
Vidi Mary a Monte Carlo.	I saw Mary in Monte Carlo.	f32ca805-a4a1-59b5-a14d-b0e4986e6032	24	26
Il mio sogno è studiare il maltese alla Valletta.	My dream is to study Maltese in Valletta.	a42cac33-1456-5a68-b8b1-355acde80723	49	41
Il mio sogno è studiare il maltese a La Valletta.	My dream is to study Maltese in Valletta.	28016ddb-b508-54fe-b446-7262f9190743	49	41
La Valletta è la capitale di Malta.	Valletta is the capital of Malta.	e849a57a-e325-583e-bb75-6a981ed2609d	35	33
La capitale di Cipro è Nicosia.	The capital of Cyprus is Nicosia.	5416b214-7599-589d-8a7a-9fd7ad4e4122	31	33
Nicosia è la capitale di Cipro.	Nicosia is the capital of Cyprus.	db86fc71-c1b9-583b-95ec-7754c0ad14e6	31	33
Abuja è la capitale della Nigeria.	Abuja is the capital of Nigeria.	5630fd43-b0c0-59d7-bdb1-142a38e5851b	34	32
Ho rubato la tazza di caffè preferita di Tom.	I stole Tom's favorite coffee mug.	ce1aa3fe-7e9f-50ce-b66f-0d2c076b4b7f	45	34
Ho rubato la tazza da caffè preferita di Tom.	I stole Tom's favorite coffee mug.	e0615484-293f-5f21-ad97-9fca5710b78f	45	34
Si stiracchiò sul letto sfatto.	He stretched out on his unmade bed.	907e939e-5fa5-527a-9211-34ffd1181c37	31	35
Lo sentii esitare nel rispondermi all'abbraccio.	I felt him hesitate in responding to my embrace.	0d1d6757-40c3-5899-adcb-ef6ad3d713bf	48	48
In lontananza udivo musica di violino.	In the distance I could hear violin music.	b0309907-28cb-5fb4-8d45-cccdbb9d35d4	38	42
Esitò, ma poi rispose con sincerità.	He hesitated, but then answered sincerely.	c667438d-2abe-5a30-a1d7-bba2faec5bb2	36	42
Io non ci vedo niente di male.	I don't see anything wrong with that.	8fba99dc-ac94-57c5-b059-8824fa4f3e4e	30	37
Era indaffarata in cucina.	She was busy in the kitchen.	182143e0-09a7-51dd-87f6-b8f0ffde3099	26	28
Questo attirò la mia attenzione.	This attracted my attention.	122cb799-1243-5286-9683-e1cc50551b1f	32	28
Tom finirà in prigione?	Will Tom end up in prison?	ba4f61e4-e891-58dc-af7f-691459565243	23	26
Ho lasciato presto la scuola.	I left school early.	957a067e-6faa-5f17-9131-62df58943cb5	29	20
Lasciai presto la scuola.	I left school early.	6bb26088-af93-584d-ae44-3e11abebb108	25	20
Tom è vecchia scuola.	Tom is old school.	a31622a6-ddfc-5e89-b1ae-ee4f70366b1b	21	18
Tom ha lasciato presto la scuola.	Tom left school early.	5e8c1380-1335-597c-a784-cc2d6569b3f7	33	22
Tom lasciò presto la scuola.	Tom left school early.	ced1c17d-d1d8-50cd-a4ff-881700b9611a	28	22
Tom si è ribellato contro la scuola.	Tom rebelled against school.	27887f7a-53ea-5cab-9b82-92fdb18e0277	36	28
Tom si ribellò contro la scuola.	Tom rebelled against school.	8a98fa8b-6578-5344-8d78-4a49e19c96f8	32	28
Fadil ha iniziato a saltare la scuola.	Fadil started skipping school.	9e3dd288-e5c5-5446-b802-300c48faab9a	38	30
Fadil ha cominciato a saltare la scuola.	Fadil started skipping school.	beb9df7a-ad8c-5901-bf04-326d26e85027	40	30
Fadil cominciò a saltare la scuola.	Fadil started skipping school.	8bcbdea3-3429-51bc-9bae-765d130b7026	35	30
Fadil iniziò a saltare la scuola.	Fadil started skipping school.	55044178-eb1a-5008-9f3a-e4948df32495	33	30
Layla ha lasciato le superiori.	Layla left high school.	da9eaaab-ab4d-50c5-a866-dbe8591cd499	31	23
Layla lasciò le superiori.	Layla left high school.	86c4e450-73e1-5560-93f6-fdab8fe16042	26	23
Sono vecchia scuola.	I'm old school.	581cff5d-f686-55c6-b9f6-15abfe5ba2ff	20	15
Sami era fuori dalla scuola.	Sami was outside school.	40eef936-80ca-5610-b0f1-a7083c900c3c	28	24
Sami si è diplomato alle superiori.	Sami graduated high school.	092944d3-acb9-5726-b4ee-15e9b4786191	35	27
Sami si diplomò alle superiori.	Sami graduated high school.	a2f402b1-904b-55c2-9395-c2cef2d785d0	31	27
Mennad ha finito la scuola di medicina.	Mennad finished medical school.	82b9031b-4ec8-5459-bbcb-165b54c9b7f3	39	31
Mennad finì la scuola di medicina.	Mennad finished medical school.	39db4095-60a2-5da9-baf1-37acb8fc442c	34	31
A Mennad piaceva davvero la scuola.	Mennad really liked school.	a547b53a-a900-5b45-ad64-34716476dcf1	35	27
A Mennad piaceva veramente la scuola.	Mennad really liked school.	ca0f7580-9f37-53f8-b14e-a95fc140acb4	37	27
Yanni si è diplomato alle superiori.	Yanni graduated high school.	3d457398-5c1e-50c9-95b6-bdf48cdf2c41	36	28
Yanni si diplomò alle superiori.	Yanni graduated high school.	96e1df00-2877-5c79-8e0e-311cff405fbf	32	28
L'erba è gialla.	The grass is yellow.	600ef26f-d11e-55eb-8aa2-6d04fbe428ae	16	20
Abbiamo lasciato la scuola assieme.	We left school together.	cbcfe9ef-bed7-5dae-9835-848489fffdae	35	24
Lasciammo la scuola assieme.	We left school together.	f7c0c25e-f5a3-5801-bd78-0c0e22dacd74	28	24
Frequentiamo la scuola primaria.	We attend primary school.	cd292090-0d43-5103-88df-1f89304bb6b7	32	25
Frequentano la scuola primaria.	They attend primary school.	8971ab94-f1d9-53ee-988b-ecfeeac40796	31	27
Ho iniziato di recente la scuola.	I recently started school.	85b2211a-d036-5c28-93e5-74f6b697c344	33	26
Ho cominciato di recente la scuola.	I recently started school.	46bf123a-0888-55ee-9ad7-0bed0635c1ac	35	26
Ho iniziato recentemente la scuola.	I recently started school.	70565492-7097-5d59-955a-2ebcd5059c02	35	26
Ho cominciato recentemente la scuola.	I recently started school.	53a21442-b80c-5ed8-8fb0-26bad9526684	37	26
Stava rimettendo a posto i piatti usati.	She was putting back the used dishes.	0f063298-0e4a-56b5-8bb1-c9ba94396a60	40	37
Mi stavo allungando sulle punte dei piedi.	I was stretching myself on my toes.	331428c9-7da8-593b-a260-b8f38f2b5eda	42	35
Aspettai che lui dicesse qualcosa.	I waited for him to speak.	342a8069-610d-52de-b9bf-fa4c295260d6	34	26
Fece un debole sorriso.	She gave a faint smile.	a6c999b4-2172-55c4-85ee-590c50f9904f	23	23
La frustrazione attraversò il suo sguardo.	Frustration crossed his gaze.	5f92ccbd-6c69-5f60-b756-559f6e8bcc7f	42	29
Accomodati e apro una bottiglia di vino.	Have a seat and I'll open a bottle of wine.	9906d953-c5b8-539e-b52b-51fa68df9516	40	43
Siediti, vado a prendere del vino.	Sit down, I'll get us some wine.	466747d5-94e9-5542-bf37-49dc0167ee76	34	32
Odio chiedertelo, ma come è morto?	I hate to ask you this, but how did he die?	bdd1954a-18dc-53fc-9291-e4e7cfb48a18	34	43
Odio il vino rosso.	I hate red wine.	cdfc4737-46d3-5dd8-b677-aa1eee3c5eb8	19	16
Forse mi odio più di quanto non mi renda conto.	Maybe I hate myself more than I realize.	1e335965-e19a-5e63-a744-c087fdac8b99	47	40
Mi disse di essere una donna felicemente sposata.	She told me she was a happily married woman.	3065d7bd-8209-5379-a6c0-be4ac6551b49	49	44
Svoltammo in una strada stretta e sterrata.	We turned into a narrow, unpaved road.	3068e18b-1000-5e59-b743-19b57b46f987	43	38
Era di estrema destra.	He was extreme right-wing.	459913de-0886-55f9-a18d-3df32e19230c	22	26
Parliamo poco tra noi.	We speak little to each other.	5109e139-cc04-5df6-81b7-7ff3d79247a1	22	30
Mi guardai velocemente intorno.	I quickly looked around.	394aac59-ef23-51f8-affe-c6859eafde01	31	24
Erano assorti nei loro discorsi.	They were absorbed in their talk.	abb50094-e66c-530f-837f-aae7b9d577c2	32	33
Cercai di risultare il più distaccato possibile.	I tried to appear as aloof as possible.	a780a301-2c01-58c5-8e15-6815d69644b4	48	39
Chi prima arriva, meglio alloggia.	First come, first served.	c1f62ed3-5232-574f-b5e4-49784d7c6984	34	25
I giovani di oggi sono senza futuro.	Today's youth are without a future.	a60a9386-a0fc-51a2-afe0-692feaec5f3c	36	35
Voglio solo il meglio per te.	I only want the best for you.	77822639-aeaa-5a63-a970-14c8bb7b8b84	29	29
Pagavamo sempre in contanti.	We always paid in cash.	e0b3e062-7b93-51d7-9ffd-f3f36558ed4c	28	23
Ho provato a parlargli in italiano.	I've tried to speak Italian to him.	b5814c92-009f-50f2-bf1c-a92b3d116eb2	35	35
Non ho mai trovato un vero amico.	I've never found a true friend.	640e32ec-06b6-51ec-a6f5-cf15c7fc5f28	33	31
Parlo bosniaco.	I speak Bosnian.	5075789d-6dec-5b4f-b83f-a3ad0ff630e8	15	16
Parlo il bosniaco.	I speak Bosnian.	fd733570-2d6f-55e2-842f-47bbfe696e60	18	16
Io parlo il bosniaco.	I speak Bosnian.	bf4eea0f-c6fb-5d8b-849a-6796dfe82fea	21	16
Per favore, non chiedermelo.	Please do not ask me.	95d9822e-d33a-5941-a5a6-6e2e098a5429	28	21
Odia sua suocera.	She hates her mother-in-law.	3f95f7f2-1123-5b18-ad32-6eb598703793	17	28
Il capo ti licenzierà sicuramente se fai tardi.	The boss will surely fire you if you're late.	9b2f1aa9-f454-5ea7-ba85-84b31957c88b	47	45
Non voglio finire in galera.	I don't want to end up in jail.	fe6e4581-e84d-550d-ace6-7694e60ec6a9	28	31
Voglio farti un regalo.	I want to give you a present.	f35d08b3-3205-5809-81db-261e5e745164	23	29
Posso farti un esempio.	I can give you an example.	bf94bb04-9b23-5daf-b0dc-be963af9d0f0	23	26
Ha infranto tutte le mie speranze.	He shattered all my hopes.	b5c5bf5e-f628-57b8-8459-25cfa5dc1ae9	34	26
Aveva un fisico prestante e massiccio.	He had a powerful and massive physique.	74255c9c-9b2b-5887-9d68-804d766c1471	38	39
Monrovia è la capitale della Liberia.	Monrovia is the capital of Liberia.	097ba18c-5e35-5f25-a378-88a79d844dca	37	35
Tom è sempre stato un comunista.	Tom has always been a communist.	4213c29e-8c02-55ca-a965-3ad5e10d332f	32	32
Vive a Riga.	She lives in Riga.	7c9b0ebc-16a7-5f8f-baba-05fee7130f3d	12	18
Abita a Riga.	She lives in Riga.	7257a35a-9548-5ea6-9d0d-e63737a73f56	13	18
Ha tempo per pensare.	He has time to think.	3cec4e1e-f92c-5ea9-89ce-602e76172628	21	21
Pensa prima!	Think first!	0da3351d-ad8c-5feb-8835-07cd0f64458c	12	12
Pensate prima!	Think first!	80ae2e40-00a7-5b05-95f3-bbc4b4d83e95	14	12
Pensi prima!	Think first!	e11c243b-aaf4-5b98-9b15-193bf2949711	12	12
Penso.	I think.	d8900e22-c038-5d5d-9fd9-66eca7c40c44	6	8
Io penso.	I think.	0b73d16b-a712-5eb1-a70f-efebc15d5e49	9	8
Pensa in grande!	Think big!	8585db19-680d-588b-a40e-4c38f93bef07	16	10
Pensate in grande!	Think big!	8b8a9958-5ede-5b8a-a228-717893e8c2ee	18	10
Pensi in grande!	Think big!	625842ca-8d16-5e9f-8632-933f08903bfa	16	10
Pensa alla morte.	Think about death.	d4acc208-c4a6-534d-8755-d73027c61069	17	18
Pensate alla morte.	Think about death.	e24dec82-03af-5e4a-95f2-d8d25f09f58c	19	18
Pensi alla morte.	Think about death.	b4599a5c-80dc-52fa-89f6-9428bc71c690	17	18
Pensa a loro.	Think about them.	3168cdb0-159f-5521-9a34-de6d22ff2f45	13	17
Pensate a loro.	Think about them.	a966d6b7-3c98-54b5-b007-4d63e37f12a5	15	17
Pensi a loro.	Think about them.	3fa4d19c-7a86-5c1a-b9e6-17a5b1d03f1b	13	17
Pensa a domani.	Think about tomorrow.	20ff7018-28a3-51c5-bdb3-f95a82be1b11	15	21
Pensate a domani.	Think about tomorrow.	3d85fe6d-3793-5f8f-909c-e66d21bb2046	17	21
Pensi a domani.	Think about tomorrow.	55fc0507-2a07-584f-97d8-f9c4b03b3925	15	21
Pensa a lei.	Think about her.	79e4e0d5-2d5c-5cc4-bba7-f0d619e25416	12	16
Pensate a lei.	Think about her.	e019d705-5476-53a1-83b7-39fa538ca6d7	14	16
Pensi a lei.	Think about her.	91a6400e-81c4-58a9-973a-aa881c429c3a	12	16
Pensa in francese.	Think in French.	e6d9390a-1c38-530d-9c8f-3dea50ca2e6e	18	16
Pensate in francese.	Think in French.	2ae5975f-6037-565d-ab95-23117617e4cc	20	16
Pensi in francese.	Think in French.	844a0950-429c-568e-9f12-615607e65385	18	16
Pensa, poi parla.	Think, then speak.	010ac298-3db5-5875-9663-5c6891d87127	17	18
Pensi, poi parli.	Think, then speak.	0df737dd-a31e-540d-8361-e5e83c7ddb34	17	18
Pensate, poi parlate.	Think, then speak.	7e589589-6603-577b-b334-ce4031ed6154	21	18
Penso di sì.	I think yes.	901f4042-2bae-5e2f-ad1a-bd9b8b31914a	12	12
Non pensare!	Don't think!	665b8ef5-afbf-5438-ac1f-9671819fffca	12	12
Non pensate!	Don't think!	ac045f65-a327-5fc1-8868-5c35c25c5e12	12	12
Non pensi!	Don't think!	52ea3f90-d23f-5519-9601-55fe8455bb1d	10	12
Pensi?	Do you think?	0068e64c-1e57-53b5-886b-a8247fecddca	6	13
Tu pensi?	Do you think?	ac3daaa9-1f02-5f6f-af51-4ab5f8496da4	9	13
Pensa?	Do you think?	bf87e838-9258-5f35-83ed-e83b8dce069b	6	13
Lei pensa?	Do you think?	e2b3a293-7fc5-533b-885b-86174d211ef3	10	13
Pensate?	Do you think?	e56319ab-038d-5b37-b39f-5b928450fbb1	8	13
Voi pensate?	Do you think?	a605c357-444b-5d10-8cf5-1b7251432a63	12	13
Pensa all'Algeria.	Think of Algeria.	088feea8-2a85-516a-b438-fc070167b885	18	17
Pensate all'Algeria.	Think of Algeria.	af3968d0-768d-5d63-bb93-1c12b09ad77b	20	17
Pensi all'Algeria.	Think of Algeria.	04b133e1-1602-5590-a090-8df090324db3	18	17
Pensa a me.	Think about me.	c3592ab4-638c-56e5-a7b0-b6996fcea30e	11	15
Pensi a me.	Think about me.	48fe4358-7b1b-5a24-86d1-536001242399	11	15
Pensate a me.	Think about me.	a19d5925-125f-5f1d-8d54-4ecd2b4015d1	13	15
Penso di potere.	I think I can.	44a699a6-5984-5e6c-8f37-adbc937f52ce	16	14
Penso di riuscire.	I think I can.	6f6f0eca-c5b2-5b3a-84b3-629550f40bfe	18	14
Provo a pensare.	I try to think.	99416b5f-291a-5078-8f95-524cc78042a5	16	15
Tom è molto indipendente.	Tom is very independent.	5e89a9bf-c058-5af3-a939-93270a1de52b	25	24
Sono molto indipendente.	I'm very independent.	0c583a38-80c0-58d4-ac88-cc8adb2c0ccc	24	21
Sono una persona molto indipendente.	I'm a very independent person.	f8118f96-9093-5942-8ea6-fa8ab12ef53f	36	30
Restò sorpreso da quella rivelazione.	He was surprised by that revelation.	86ebb638-656a-589e-b304-22d823a0e948	37	36
Restò ammutolita per qualche secondo.	She remained mute for a few seconds.	0aeaeae1-3e3f-51f6-ad50-4a8037fe6d33	37	36
No, non è così.	No, it's not like that.	0568749c-63d6-56e3-8a4d-84be89bc8263	15	23
Si sentiva offeso da quelle parole.	He felt offended by those words.	9559a0ec-2305-51dd-a013-5d1d7bcf7042	35	32
Sono solo di passaggio.	I'm just passing by.	419a5dd0-fcae-51dc-ac28-d35153e63d24	23	20
Sembra non essere in grado di rimanere single.	He seems to be unable to remain single.	318d6122-8b4d-5c25-8861-657047333aab	46	39
Sono così insopportabile?	Am I that unbearable?	3269124d-84c5-5cc8-9109-9c9acc39c356	25	21
La rabbia ti acceca.	Anger blinds you.	9e61c6f3-3b44-514b-8a47-ac9c24dda547	20	17
Ti sei fatto beccare.	You got yourself caught.	f3975d66-1490-58f1-b426-f295734c1b0d	21	24
Questo ha inciso sulla mia fiducia nella società.	This has affected my confidence in society.	7e7bc57a-2daa-513c-a033-1e59a6e390f0	49	43
Che sentimenti ti suscitano tali immagini?	What feelings do such images arouse in you?	0461253a-7d8c-58ac-960b-608890192cb4	42	43
Il traduttore ha commesso un errore imperdonabile.	The translator made an unforgivable mistake.	af3645b5-175c-58cf-b429-b73ac94f618b	50	44
Mi stai sempre col fiato sul collo.	You're always breathing down my neck.	c647be52-989d-5043-9c00-c541c5bbe713	35	37
Al posto tuo non ci scommetterei sopra.	In your place, I wouldn't bet on it.	dbaf2111-c851-5fcf-b0db-e126e22751bf	39	36
È un rifiuto umano.	He's a garbage human being.	9744fd48-3be7-5c45-9324-f2780e51b4e7	19	27
Riavrai il tuo posto.	You'll get your place back.	e5aa48b4-997e-5a94-a616-3de3582a3b1b	21	27
Mi sento spento dentro.	I feel dull inside.	fb90c94f-85f4-58f7-b0a2-6ce2d4c59299	23	19
Il duro lavoro della fattoria non fa per lui.	Hard work on the farm isn't for him.	6bb4f4c1-5121-5f48-bbda-2708d49a92fc	45	36
Come vedi il futuro?	How do you see the future?	7d151414-ce62-5117-b873-75ff50a281af	20	26
Non c'è futuro qui per me.	There's no future here for me.	d979edeb-7d5c-5a9f-abcb-059fe6f046fb	26	30
