text_it	text_en	hash	text_it_length	text_en_length
Non stai nascondendo nulla, vero?	You're not hiding anything, are you?	aaf7c417-a999-5cdc-8f57-b3c1cf4c933a	33	36
Tu non stai nascondendo nulla, vero?	You're not hiding anything, are you?	f26a9628-14b1-5749-81d3-064699514911	36	36
Non sta nascondendo nulla, vero?	You're not hiding anything, are you?	a2e11a5e-8526-504a-8ca4-49a350595805	32	36
Lei non sta nascondendo nulla, vero?	You're not hiding anything, are you?	30363157-21e9-53a8-bca8-be3ee5d3ac04	36	36
Non state nascondendo nulla, vero?	You're not hiding anything, are you?	23939a6b-decb-522c-b3a3-404faa797bea	34	36
Voi non state nascondendo nulla, vero?	You're not hiding anything, are you?	0bff9405-aee6-5a79-81cc-98e5df962c44	38	36
Quest'acqua è potabile?	Is this water okay to drink?	8233c659-9bfc-5f0e-a1e1-6369cd461233	23	28
La polizia ha arrestato Tom questo pomeriggio.	The police arrested Tom this afternoon.	ae6a3791-9ee7-51a3-b1a8-2d2df94646eb	46	39
Penso che sia del veleno per ratti.	I think that's rat poison.	6c5aa31e-5105-5ce2-8215-cc300456250c	35	26
Io penso che sia del veleno per ratti.	I think that's rat poison.	a6d522f1-486a-556c-9666-6eca4a566a6e	38	26
Perché non ti trasferisci?	Why don't you move?	60e76079-8cb8-5572-ab88-d52b6fc9f724	26	19
Perché non si trasferisce?	Why don't you move?	590e6fff-39d5-538a-9007-62fa576a7780	26	19
Perché non vi trasferite?	Why don't you move?	bee5d406-28b0-5686-9ecc-4e7ab6356f70	25	19
Hai chiesto a Tom dov'è stato?	Did you ask Tom where he'd been?	1d1b2398-de7f-527c-85df-da3177a75128	30	32
Ha chiesto a Tom dov'è stato?	Did you ask Tom where he'd been?	cfbb9a8f-8527-5d05-b136-c737e5842851	29	32
Avete chiesto a Tom dov'è stato?	Did you ask Tom where he'd been?	e29490ab-fefd-5fa7-8b84-76501a28dbce	32	32
Iniziò ad insultarmi in tutte le lingue.	He began to insult me in all languages.	292599f7-4afb-58ed-8fcf-5bf9d28418c9	40	39
Mi piace nuotare nudo nello stagno d'estate.	In the summer I like to swim naked in the pond.	d9ed82dd-f01c-5962-9c2c-d1cc39f3bb47	44	47
Non voglio venire.	I do not want to come.	e0a2e18c-9284-58fb-aabe-f5c2c082da30	18	22
Quel fiume è largo.	That river is wide.	925288ad-38f5-5681-9351-7b53060abcdc	19	19
Il mio gatto è bianco.	My cat is white.	ab1f4484-ecce-5243-92da-28217786f841	22	16
Non sto per tradirla.	I am not going to betray you.	2e4e2ceb-ef65-508b-a02b-c3a54d8a05d5	21	29
Io non sto per tradirla.	I am not going to betray you.	8e3e7a6e-d575-5b11-b7e8-180851a7aa3e	24	29
Non la sto per tradire.	I am not going to betray you.	9dbf74f4-87f1-5881-80fc-d7d67659b63d	23	29
Io non la sto per tradire.	I am not going to betray you.	c59c296f-b21d-574d-9a91-de441988d51a	26	29
Colleziono cartoline.	I collect postcards.	c5064443-80cd-5489-8d74-b42bcab5fbd7	21	20
Io colleziono cartoline.	I collect postcards.	679c28d2-0aaa-5bb1-930a-01217243072d	24	20
Li ama.	He loves them.	71821de1-c98c-56d6-a2e3-14c45ab26c47	7	14
Lui li ama.	He loves them.	e4cc457a-a452-5ec4-88ad-10c8436c993f	11	14
Le ama.	He loves them.	f134f44f-cd2b-593c-8e48-da8b829b696d	7	14
Lui le ama.	He loves them.	7d8c0f03-571c-5349-9f00-a4b19e255c17	11	14
Il tempo lo dirà.	Time will tell.	c8b3af0f-88f0-55f9-8259-ddd7755f8383	17	15
A chi piacciono gli insetti?	Who likes insects?	489760d8-221c-5383-8aa5-7d5965fc81d5	28	18
Sono stronzate!	That's bullshit!	0af93b56-f99e-5c7b-b121-f19cfa50b656	15	16
È folle.	That's crazy.	d107e49b-e98a-5c01-b696-3c3b192dc7c4	8	13
Portami via.	Take me away.	af8714bd-681a-52ff-a0f9-82dba4738a67	12	13
Mi porti via.	Take me away.	f2e7e5f6-0e82-54ab-9a38-09c6d0c1c2a8	13	13
Portatemi via.	Take me away.	81f708a1-6a30-55bd-8eb9-c0d83feab489	14	13
Le termiti mangiano il legno.	Termites eat wood.	bae3a087-d29e-5698-a00a-44b58206b0af	29	18
Gli scoiattoli si muovono rapidamente.	Squirrels move quickly.	51076c4c-3f32-5f62-8724-2ae4f9bb07a5	38	23
Renditi presentabile.	Make yourself presentable.	53f02e98-f87a-576b-9313-85e31be9707a	21	26
Si renda presentabile.	Make yourself presentable.	7c5aebb3-78f9-5a1d-9cb0-12324f5c38e8	22	26
Non lo vedrò mai.	I will never see him.	1feeb627-2402-5a95-9950-fb5bce2c1d83	17	21
Io non lo vedrò mai.	I will never see him.	c7547b08-6c5c-5e7d-882c-2167d1dafadc	20	21
Non ti dirò la ragione.	I'm not going to tell you the reason.	fc5d0c7d-235c-53f0-9c46-674d2094d8e7	23	37
Io non ti dirò la ragione.	I'm not going to tell you the reason.	bd41a13b-41dc-549b-bbf2-bb9f9a36ef37	26	37
Non vi dirò la ragione.	I'm not going to tell you the reason.	37eff697-25c5-548e-b883-ffa5f533b924	23	37
Io non vi dirò la ragione.	I'm not going to tell you the reason.	4deb363d-9a32-57fa-a880-3c93334c9564	26	37
Non le dirò la ragione.	I'm not going to tell you the reason.	41b0b3ab-95b7-5a91-81b1-9cc1764b24e5	23	37
Io non le dirò la ragione.	I'm not going to tell you the reason.	f9350702-5565-582a-9759-010d0361cb5b	26	37
Posso capire Tom.	I can understand Tom.	900e1b2a-e26f-57cc-afb7-a37445339844	17	21
Io posso capire Tom.	I can understand Tom.	a475b147-75ea-5ddf-802e-35bf865b3946	20	21
Non riesco a capire Tom.	I can't understand Tom.	959894e3-4b0f-5f14-a057-0ca477355870	24	23
Io non riesco a capire Tom.	I can't understand Tom.	d0f067b3-f59d-50e1-8f29-5504b0b3f744	27	23
Non posso capire Tom.	I can't understand Tom.	41a8b7b7-5c2f-59b0-a4b6-87dd672fb0a2	21	23
Io non posso capire Tom.	I can't understand Tom.	a4572424-ccbf-5df5-854a-1f66ad0bb62a	24	23
Riesco a capire Tom.	I can understand Tom.	45f9bc12-5698-5088-9a64-e19fc5d3f695	20	21
Io riesco a capire Tom.	I can understand Tom.	23a04146-6239-538b-8497-b069479b8eb0	23	21
Tom può capirci.	Tom can understand us.	43ccc097-45b2-5308-b1cf-3355defebbd8	16	22
Tom è molto veloce, vero?	Tom is very fast, isn't he?	c389c956-d306-506a-b021-881e117e0022	25	27
Tutti i miei amici hanno delle bici.	All of my friends have bicycles.	3b3a5618-ba83-55ec-b42a-15c6d957a27f	36	32
Tutte le mie amiche hanno delle bici.	All of my friends have bicycles.	3a102b0b-01da-58f4-ba92-a27807cb31ec	37	32
Sei più intelligente di lui.	You're smarter than him.	076a8e41-aa86-5413-8ffd-0451b7c1d717	28	24
Tu sei più intelligente di lui.	You're smarter than him.	7ece9519-9912-560f-a0ef-2d8159eba532	31	24
Siete più intelligenti di lui.	You're smarter than him.	3c6e5115-dd5b-5705-a11c-2d020df06ca4	30	24
Voi siete più intelligenti di lui.	You're smarter than him.	73a655f5-5b1e-51d2-830c-46ddb6e99454	34	24
Ho dei contatti nella Casa Bianca.	I have contacts in the White House.	90d793d0-5c11-54f1-82e8-4e9dc92eec25	34	35
Io ho dei contatti nella Casa Bianca.	I have contacts in the White House.	d9427614-40c0-5e3d-8241-bd8fc1dca693	37	35
Forse posso aiutare a riguardo.	Maybe I can help with that.	e5125ca3-7fb4-5bea-ab89-1a5e904004e5	31	27
Forse riesco ad aiutare a riguardo.	Maybe I can help with that.	27d96fc9-6b3f-578b-9028-6b699703ee39	35	27
Cos'ho da perdere?	What do I have to lose?	0b81bbcb-c062-5389-b60f-f689514f9549	18	23
Quell'uomo è Perry Mason, l'avvocato.	That man is Perry Mason, the lawyer.	4e1e60ad-2c5c-52c9-8ad3-a6faa59e3258	37	36
Tom sarebbe un bravo insegnante.	Tom would be a good teacher.	b7cfbbf4-c68e-5765-87d9-8a591c82d856	32	28
Tom sarebbe un bravo professore.	Tom would be a good teacher.	a0025138-03e9-545a-91cb-837054cc2b3a	32	28
Hai paura di qualcosa?	Are you scared of something?	a73b1099-3459-5126-a605-fe2ccc0cc529	22	28
Tu hai paura di qualcosa?	Are you scared of something?	a65a713d-d3ab-5b2f-89a3-892d0a4d9545	25	28
Ha paura di qualcosa?	Are you scared of something?	a33f3379-b1a5-5634-9f02-4ce488341150	21	28
Lei ha paura di qualcosa?	Are you scared of something?	a2bf100a-db15-5848-a126-e793a21df9d1	25	28
Avete paura di qualcosa?	Are you scared of something?	6338ec3f-fb08-507b-a451-b87211a17738	24	28
Voi avete paura di qualcosa?	Are you scared of something?	ee226b2d-7ebe-53f0-89b9-141ad64470e3	28	28
Sono carina?	Am I pretty?	62f745ce-808b-565d-917c-8076aa503315	12	12
Io sono carina?	Am I pretty?	9845f34f-4f81-5380-8894-d5c4303a2ef4	15	12
Hai scuola oggi?	Do you have school today?	1cc500e2-4b7b-5ef3-a54d-b69b6b8580ab	16	25
Ha scuola oggi?	Do you have school today?	74e02720-b761-52d7-ac86-4597e58d376b	15	25
Avete scuola oggi?	Do you have school today?	1beeccb1-49c0-5040-ad05-218c3f343e74	18	25
Dille che mi sto allenando.	Tell her that I am training.	cbc6c10e-5cd9-5ce1-8f89-18fe64434551	27	28
Le dica che mi sto allenando.	Tell her that I am training.	1f9e6b28-4fff-50c2-854d-d559e000bca9	29	28
Ditele che mi sto allenando.	Tell her that I am training.	ddd5b309-afd3-53db-8ea6-f3465970c793	28	28
Scio spesso.	I often ski.	b7eaa705-8980-597f-a905-b7ce47e3f748	12	12
Io scio spesso.	I often ski.	e6c2e1fa-2d8a-5e60-a323-0dd0491ac1bf	15	12
Devo parlarti di qualcosa.	I need to speak to you about something.	93af10f1-007e-560c-bd98-e13a83897aa5	26	39
Devo parlarvi di qualcosa.	I need to speak to you about something.	348611b4-10bc-51c0-bf63-e268c81a2141	26	39
Devo parlarle di qualcosa.	I need to speak to you about something.	d15cbdcf-b35c-5b7d-b320-fba9dfe518ff	26	39
Tom è testardo, vero?	Tom is stubborn, isn't he?	d66fc435-aaf7-5248-8dcf-4b28fbfeb1f2	21	26
C'è un supermercato vicino a casa tua?	Is there a supermarket near your house?	c03d9a8f-12fd-5f14-92be-a7a3607c893b	38	39
C'è un supermercato vicino a casa sua?	Is there a supermarket near your house?	3826762f-f21b-5d89-baec-a83dbc00c785	38	39
C'è un supermercato vicino a casa vostra?	Is there a supermarket near your house?	7dac26c9-15b6-59c8-8f56-845690a2ecdd	41	39
Penso che Tom conosca il francese.	I think Tom knows French.	fe3c2360-df79-5db4-b453-17ca117f30d5	34	25
Io penso che Tom conosca il francese.	I think Tom knows French.	76af20f0-359e-5674-bb42-fccf46da5eed	37	25
Penso che Tom sappia il francese.	I think Tom knows French.	cfecebba-9d13-58c2-98c3-bb8ad965cce6	33	25
Io penso che Tom sappia il francese.	I think Tom knows French.	d7e31c9c-2c12-5ad0-8e27-9f92d265d316	36	25
Quanto spesso piove a Boston?	How often does it rain in Boston?	2a1cfdc2-65a5-5803-a8cc-d1dde5637530	29	33
Tom è scomparso nell'ombra.	Tom disappeared into the shadows.	9c062ac9-2d42-5a69-a082-3277aa7574c6	27	33
Tom scomparve nell'ombra.	Tom disappeared into the shadows.	7682891a-c1e7-5b16-b72c-09b43d679539	25	33
Il treno dovrebbe raggiungere Osaka per le dieci.	The train should reach Osaka by ten.	287684e7-dcf9-5994-b4f9-55834b54a6fb	49	36
Non contare su di Tom.	Don't count on Tom.	0a755c2d-4d86-5aab-ad36-879ea9bcecfa	22	19
Non contate su di Tom.	Don't count on Tom.	69d93721-4513-5b92-8db2-77bbf89b8f38	22	19
Non conti su di Tom.	Don't count on Tom.	c71305dc-784e-573c-b43b-38039a755343	20	19
Oh, non essere così modesto.	Oh, don't be so modest.	114e65c6-3d0d-553e-b4f9-e7e2c842d93d	28	23
Oh, non essere così modesta.	Oh, don't be so modest.	11e2769f-e21b-581f-ace4-9d66de88d7b3	28	23
