text_it	text_en	hash	text_it_length	text_en_length
Cercò di contenere l'eccitazione.	He tried to contain his excitement.	01dc4181-efd2-597a-a20c-4081a06cece2	33	35
È così sentimentale, non cambierà mai.	She's so sentimental, she'll never change.	77a75689-7664-5f2f-9bef-967b61d92be7	38	42
Hai bisogno di esperienza per ottenere il lavoro.	You need experience to get the job.	1f647fae-6630-5676-a649-91fe3b26ab66	49	35
Il suo telefono ronzò nuovamente.	His phone buzzed again.	76d37b41-77c6-5b3c-a1b0-70a88c9f5a31	33	23
Abbiamo un ippopotamo.	We have a hippopotamus.	c44468cf-5e4b-569b-bb5e-fb5462cd8b5c	22	23
Voleva sentirlo dalle sue proprie labbra.	She wanted to hear it from his own lips.	f6e65258-3080-5a69-8e5f-ef3a3fa7fc02	41	40
La sua forza interiore è un esempio per tutti noi.	Her inner strength is an example to us all.	19b108ca-2648-5bae-aace-9fe9b6a73b0c	50	43
Sapeva esattamente a cosa si stava riferendo.	He knew exactly what she was referring to.	545ef4c3-063c-5753-93ec-736b01a4f7c4	45	42
Mi manca il modo in cui mi guardi.	I miss the way you look at me.	ed4f6917-f0e8-565f-8d75-1ff7fa27d8b7	34	30
Sentì il cuore gonfiarsi di gioia.	He felt his heart swelling with joy.	b115968f-115c-56ec-a8ee-42b47d1161a3	34	36
Non mi hai svelato il tuo segreto.	You haven't told me your secret.	401bb4f2-316b-54c6-a40b-5701063f02b2	34	32
Sapeva che c'erano ancora molte cose da discutere.	He knew there were still many things to discuss.	f1924d23-d0d6-527e-b9da-32bf86ff84ed	50	48
Voglio solo godermi questo momento di beatitudine.	I just want to enjoy this moment of bliss.	c38db835-d8a2-5747-9697-7e5d1fb94547	50	42
Mi stai facendo eccitare.	You're getting me aroused.	b650cdc3-80ed-5d81-afcc-1e1670c69270	25	26
Ho dovuto disdire l'abbonamento alla palestra.	I had to cancel my gym membership.	db4c1198-82b3-5ad5-ab38-2be7bdaa819d	46	34
Io non picchio le donne.	I don't hit women.	c8482372-ac8d-5852-b474-873c09cabe47	24	18
Mi fai venire voglia di spaccarti la faccia.	You make me want to smash your face in.	b6108700-b129-54cf-9e38-625f980bdd33	44	39
Voglio guardarti mentre dormi.	I want to look at you while you sleep.	bde90dbc-e13d-58c3-b3f3-00c7dccf5dee	30	38
Si è addormentato guardando la TV.	He fell asleep watching the TV.	1762cd6e-0f18-5fdc-8b52-88a7657fe4fe	34	31
Mi prese il volto tra le mani.	He took my face in his hands.	018f989a-aed3-5789-be57-748f57f0d7d9	30	29
Gli diedi uno schiaffo.	I gave him a slap.	537dfe34-3657-517c-964e-2b559c449fcf	23	18
Congratulazioni per il tuo matrimonio.	Congratulations on your marriage.	b467350b-d1cd-5e6e-a4e7-e9ac11f09e3a	38	33
Mi afferrò per i polsi.	He grabbed me by my wrists.	622b140a-4948-5cb4-93b4-72e69058179e	23	27
Diventerà qualcuno.	He's going to be somebody.	a3db7199-ac97-5fa2-bd27-29df359880d5	19	26
Perché non le dici la verità?	Why don't you tell her the truth?	f6f113bb-ab57-5273-b2f1-1b5ea49cf2c9	29	33
Chi ricorda i nostri dieci principi fondamentali?	Who remembers our ten basic principles?	b9fad9b6-c85c-55bb-96f2-d4d1a5701407	49	39
Ho trattenuto una risata.	I held back a laugh.	21f7c648-83db-50c2-8ccf-b07c2cfd015a	25	20
Mi rivolgo a lui con il nome di battesimo.	I address him by his first name.	e74d8f90-3871-5812-aa70-84e06faea54b	42	32
Era fuori casa.	He was out of the house.	6e1cd731-b825-5269-9041-10c5de0c1919	15	24
Avevo voglia di urlare e di piangere.	I felt like screaming and crying.	f38d72cb-55b3-5be4-8303-c2c0c47caf1a	37	33
Lavorava a turni.	He worked shifts.	24e40b77-a777-572c-8e74-c64f4883958c	17	17
Mi diressi verso casa.	I headed for home.	097757b0-9948-5a6c-9469-2a04ee11b455	22	18
Si era appena alzato dal letto.	He'd just gotten out of bed.	879ed965-7841-5541-af57-a17c3dc27c71	31	28
Non sapeva nemmeno se suo figlio era vivo.	She didn't even know if her son was alive.	2728a5ad-4011-59e7-9a5d-2bcbf4a4aab4	42	42
Mi ha sbattuto la porta in faccia.	He banged the door shut in my face.	30fd8d9e-8ce4-59dc-9883-0cdd6d39bb6f	34	35
Vedrai che presto si sistema tutto.	You'll see that everything will soon settle down.	377f9e69-7b5a-5bca-8ba8-561e2cc5cdaa	35	49
Tirai un sospiro di sollievo.	I breathed a sigh of relief.	2f75fae9-88ca-53e8-9642-71479745f595	29	28
I miei genitori hanno smesso di darmi paghetta.	My parents stopped giving me pocket money.	3d9cff00-9c00-5551-8b43-8db685d7676a	47	42
La settimana è volata via.	The week flew by.	eb0ebff2-f510-5d94-a506-8d1ab725bc6d	26	17
Non avevo un soldo in tasca.	I didn't have a penny in my pocket.	61d06009-b58b-5b21-893b-4b0a480e6223	28	35
Si sedette a tavola.	She sat at the table.	4d1026fc-7960-5956-aaac-e5c38678fd03	20	21
Non sei al passo coi tempi.	You aren't in step with the times.	dcd1c4c6-907d-5b8a-9761-0689a14cb899	27	34
Mi afferrò per un braccio e mi tirò a sé.	He grabbed me by the arm and pulled me to him.	ca01907b-7255-5e17-a477-c0bcb7eb825f	41	46
Intendo tagliare la corda.	I intend to cut and run.	74ec7bac-bcd4-5fd5-9fa6-0ee1ac305f6d	26	24
Ho già dato abbastanza spettacolo di me.	I've already made enough of a spectacle of myself.	b66590e2-b7e7-55b9-aaf2-5230d3580082	40	50
Ho perso le staffe.	I lost my temper.	0edaf865-d5c0-5a65-bd17-d44474952c71	19	17
Gli ho mollato un pugno.	I threw a punch at him.	3d108467-a59a-5673-9b5b-d150c0c44eda	24	23
Ha fatto a botte con suo cugino.	He got into a fight with his cousin.	31848e8c-0151-5ec6-ab12-f55478a62bc3	32	36
Se non ti volessi, non sarei qui adesso.	If I didn't want you, I wouldn't be here now.	9eabf412-c781-5834-8bed-1805eb02d60e	40	45
Se la faceva con mia moglie.	He was having it off with my wife.	39e8e68a-2e25-5689-bf61-0a7b36f5611e	28	34
È vero che se l'è sbattuta?	Is it true that he banged her?	b1542ec9-025e-5ac8-99f1-1c011e102f19	27	30
Non ha senso mentire a se stessi.	There's no point in lying to oneself.	c94e7d34-6179-529d-a859-1b1f2265e984	33	37
Le sirene sono per metà umane e per metà pesci.	Mermaids are half human and half fish.	f666e872-2f75-5702-9405-1686954dcf03	47	38
Ho un arco ma non frecce.	I have a bow but no arrows.	ba4772cb-bfea-53c2-b02b-3df6b5658d10	25	27
Dove ho messo la mia bacchetta magica?	Where did I put my magic wand?	92a27624-ba02-5bd6-835b-2f9de3f9397d	38	30
Me la sono fatta.	I did her.	51c2231b-dcc5-5ab7-a259-7f53f90baf99	17	10
Porto dentro le valigie.	I'll bring the suitcases in.	5220d61a-b3dc-5f01-9b45-d1261152539f	24	28
Ero agitata e confusa.	I was agitated and confused.	d2ddf492-303a-595d-aee4-db72d6500282	22	28
Non riesco proprio a spiegarlo.	I just can't explain it.	3c85b0a7-9528-567f-8d2f-fce529018107	31	24
Ora ti spiego tutto.	I'll now explain everything.	76736a62-8f5c-5cfd-a9f6-11a1a592bae4	20	28
E da quando decidi anche per me?	Since when do you decide for me too?	aaf0b7e8-ae54-5540-90fe-649aa56e9eaf	32	36
Quando si sposa tuo fratello?	When is your brother getting married?	f77c2c5e-22d6-5850-9fac-eee285e97b78	29	37
Lei farebbe follie per lui.	She would do crazy things for him.	8b45d670-9160-54bb-a715-8d81f5df8883	27	34
Non ti sopporto quando fai così.	I can't stand you when you do that.	dffe936e-35a1-5bd0-b528-3b3e8e350730	32	35
Mi ha quasi stritolato nel suo abbraccio.	He almost crushed me in his embrace.	637ffa4a-042a-5e10-b7ac-ad4866e4b814	41	36
Era decisamente troppo tardi.	It was far too late.	066ea704-25d2-57c9-a409-676f52b74bc7	29	20
Devi essere esausta, mia cara.	You must be exhausted, my dear.	3f1f5a7f-ead6-5616-8936-ac2804052b9c	30	31
Si sfilò la fede.	She slipped off her wedding ring.	55f3f9c6-5817-5314-9c3e-74e46d56823a	17	33
Tu non mi sai apprezzare, quindi non mi meriti.	You can't appreciate me, so you don't deserve me.	128aa4f6-fae8-5732-b39f-110abe4563e5	47	49
Non mi perdonerebbe mai se lo sapesse.	She'd never forgive me if she knew.	4ff37325-ea97-5790-8fe9-91686a1447de	38	35
Non mi perdonerebbe mai un'infedeltà.	She'd never forgive me an infidelity.	e43f317b-b19e-5fdf-8393-f15300ee62fc	37	37
Ma di cosa diavolo stai parlando?	What the hell are you talking about?	e363f3a6-6c8d-5341-96c3-e0e1dc9025ee	33	36
In quell'istante, suonarono alla porta.	At that instant, the doorbell rang.	f382f375-b87b-59d2-bd98-26ab9e54a31c	39	35
La dea diede al guerriero una spada e uno scudo.	The goddess gave the warrior a sword and a shield.	2fee32be-ce76-59ed-a9af-f4222bc9072d	48	50
Le mele e le pere sono frutta.	Apples and pears are fruit.	6ce55159-e41b-5b4c-bd37-992563d814e2	30	27
Mi stai incolpando della tua infedeltà?	Are you blaming me for your infidelity?	d786dc68-857e-56b9-a601-cfe6d79c8ffb	39	39
Era troppo vigliacco per difenderla.	He was too cowardly to defend her.	0331d69e-db26-5b34-b0d4-13e373076885	36	34
Sta tutto in come ti poni.	It's all in how you carry yourself.	d929558a-8fa8-51ea-abf3-c913939043c3	26	35
Strabuzzò gli occhi sbalordito.	He squinted his eyes in amazement.	89d7016b-8680-56fc-af74-698db5a88d4e	31	34
Cosa c'entra lui con tutto questo?	What does he have to do with all this?	da0828bd-3d62-5e5a-8b6e-0b6d45dbfa4e	34	38
Aveva un'espressione preoccupata sul volto.	She had a worried expression on her face.	0576bcd5-2150-5d13-af46-d88861309b7d	43	41
L'ho trovato molto comprensivo.	I found him to be very sympathetic.	53ce767d-50a6-54ac-bf41-0530e1a11683	31	35
Si dimostrò alquanto comprensivo.	He proved to be quite sympathetic.	9b10e154-20b8-5101-b92c-503b1cde0c23	33	34
L'Algeria è una nazione pittoresca.	Algeria is a picturesque nation.	a9c9efc3-01c5-5850-b47c-d9def7254e1f	35	32
Non scambiano facilmente le informazioni.	They don't share information easily.	97b3eb83-d813-5e8f-b000-69c346864587	41	36
C'era un altro collega con Ziri.	There was another colleague with Ziri.	54d93aa0-0e41-5979-8de9-940e6bfc1f60	32	38
L'Algeria non ha grandi laghi d'acqua dolce.	Algeria has no major fresh water lakes.	da3a4940-f8a5-5636-92ff-e15f17491b12	44	39
La scheggia era quasi invisibile.	The splinter was almost invisible.	2acb6a3c-b24d-5c70-92d0-21b31118b973	33	34
Ziri si sente estremamente depresso.	Ziri feels extremely depressed.	6a74a999-5158-521f-85bd-77bfe72f841f	36	31
Ziri ha combattuto senza armi.	Ziri fought without weapons.	d29fbe9b-51e1-5209-9405-388fb5f580db	30	28
Daniel fissò la lampadina in preda alla rabbia.	Daniel stared at the light bulb in anger.	85901d3f-0b93-5aee-9d5d-5853e568dc5d	47	41
Questo è veramente un miracolo.	This is truly a miracle.	552a3abd-32df-54ae-aa96-b9a193638f3d	31	24
Ziri vuole ripulire il terreno dall'edera.	Ziri wants to clear the ground of this ivy.	ff50f9e1-3c61-51d7-a313-77822fc4f49d	42	43
Yanni piangeva in maniera incontrollata.	Yanni was weeping uncontrollably.	825675cb-a0e7-5e14-bfe1-c2fcafe75943	40	33
Sei onesto o mi stai mentendo?	Are you honest or are you lying to me?	4cf6bfd3-702c-571a-ad17-718ecd1f738e	30	38
Mi serve un cacciavite o qualcosa del genere.	I need a screwdriver or something.	2eb9e0ea-0762-5cc1-a77c-dacb1ff4f385	45	34
L'ha detto con la sua tipica aria di superiorità.	He said this with his typical air of superiority.	64dff8a2-bb54-5dac-85f4-ca4ef5c9fe6f	49	49
C'è una ragione dietro il suo comportamento.	There's a reason behind his behaviour.	9e376445-42f9-55e6-9c18-82597389c1bd	44	38
Deve avere la fobia del Natale.	He must have a phobia of Christmas.	38eccf8e-9592-54a5-9869-70da8b115941	31	35
Da quella parte c'è l'ascensore.	Over there is the lift.	6396b96b-cc07-57a2-a722-c63aa11d9b34	32	23
Sei un rompiscatole.	You're a pain in the ass.	f1d4a927-0dc2-5484-9f8f-99640052f955	20	25
Sono entrato in ascensore.	I walked into the lift.	bb6b2652-68e1-52ce-81a1-c574dd26254d	26	23
I sette nani erano di buon cuore.	The seven dwarfs were good-hearted.	f2e10cb0-0e17-50cc-8e24-bcd895c82d68	33	35
Non deve andare a scuola la domenica.	You don't have to go to school on Sunday.	3875b12c-9875-55e8-933e-9fdee45534ee	37	41
Non devi andare a scuola la domenica.	You don't have to go to school on Sunday.	a3fd789b-4958-5603-868c-07e402b9f78a	37	41
Non dovete andare a scuola la domenica.	You don't have to go to school on Sunday.	07a34586-e2b8-50ed-bc86-71af70a8bdc5	39	41
Non ero disposta a darmi per vinta.	I wasn't willing to give up.	0ec583f5-9cfe-54b1-a7cf-51936e0be4ef	35	28
Dicono che gli opposti si attraggono.	They say opposites attract.	a5734e7d-f6cc-5788-9bb8-70ed9293a60b	37	27
Fa sempre il bastian contrario con me.	He's always playing the contrarian with me.	059566df-d304-5dd0-ac79-f054f6884456	38	43
Sono arrivata a pensare che lui mi odiasse.	I came to think that he hated me.	6953dfb1-e2af-5b63-bb2e-f501351eacd0	43	33
Il mondo mi odia tanto quanto io odio me stesso.	The world hates me just as much as I hate myself.	a4d362af-cdf9-534b-af9f-88fa853e4758	48	49
Mi girai verso di lui.	I turned towards him.	058a020f-637b-5874-bc3a-435d9adf335d	22	21
Va contro i miei principi.	It goes against my principles.	d1f04e39-bc3e-5a73-9b5c-41f176cf071e	26	30
La nostra unione era proibita.	Our union was forbidden.	388fc197-1e0b-537f-a83e-5f6911be7b4e	30	24
Quando mi metto in testa una cosa, la faccio.	When I set my mind to something, I do it.	9506ca8e-bf17-5a23-8070-5523b05841dd	45	41
Non riesce a godere con un solo uomo.	She can't get off with one man.	bc4509c6-e1b0-59be-b5ff-2c5563b27fca	37	31
Questo è il più grande festival musicale.	This is the biggest music festival.	01b30f8e-ee45-558f-9adf-44e86c2720fb	41	35
Il festival inizierà domani.	The festival will start tomorrow.	0b6153df-f2ef-54ad-8e78-c80fb0b9498e	28	33
Giunse le mani in segno di supplica.	She clasped her hands together in supplication.	635e3074-747f-5e81-93ac-a82a3c9b8854	36	47
Sembrava impassibile.	He seemed impassive.	00d6f6b8-c2bf-52cd-b240-c76f86f2bff8	21	20
Il suo ragionamento non faceva una grinza.	His reasoning was watertight.	a22c0f52-cb90-5faf-8bf8-85b0eac93f65	42	29
Non metto mai il naso fuori dalla porta.	I never stick my nose out the door.	2f8c2fa1-082d-5396-a9a5-7f8cd2bdd58f	40	35
Il povero ragazzo si era addormentato sul letto.	The poor boy had fallen asleep on the bed.	3b096b59-4e03-57cb-9c70-ed47fea409e2	48	42
Si mise in tiro e uscì.	She dressed up and went out.	dc26ffdf-b17b-5240-bbe9-1f9be7556daa	23	28
Ho sempre saputo che era un buon amico.	I always knew he was a good friend.	1cde2df7-4989-5bf1-96c2-88b43c632e8d	39	35
Mi sono sistemato su una sedia.	I settled into a chair.	8212c964-4853-5863-90e8-a367e441af9b	31	23
Pensavo che avrebbe nevicato.	I thought it was going to snow.	6ef35d29-f6ed-55c5-a223-d0ec8637800d	29	31
Non ho nulla di cui vergognarmi.	I have nothing to be ashamed about.	2b1cb645-4650-55aa-b411-995662ab09a7	32	35
Mi sono buttato nello sport.	I threw myself into sports.	05f458aa-9f6c-5eb4-a128-a11c32890ba4	28	27
Crollai sul pavimento.	I collapsed on the floor.	b4de1407-403c-5231-a8e6-dc41f13dc98d	22	25
L'ho invitato da me a guardare la partita.	I invited him over to watch the game.	3904883c-f041-51e8-8ce4-1ca30410ae03	42	37
Ero completamente fuori forma.	I was completely out of shape.	1eaf505b-5826-5c33-97dc-c1a7ea78996d	30	30
Eravamo pappa e ciccia.	We were thick as thieves.	d27d84bf-3dd6-5515-9828-101e88767efb	23	25
Eravamo inseparabili.	We were inseparable.	790c4c98-85ed-56b6-8f1c-c2fcd5eb823e	21	20
Mi sentivo in cima al mondo.	I felt on top of the world.	d6fa6c93-0385-5fba-847c-9fffb9b5f20a	28	27
Sei un ragazzo fantastico.	You're a great guy.	0591cf11-797d-5652-99b4-9934f56ae434	26	19
Ho deciso di rimettermi in gioco.	I've decided to put myself back in the game.	85388a98-23dd-58ae-99ea-15c738c84b10	33	44
Viveva a migliaia di chilometri di distanza.	She lived a thousand miles away.	73f21ec1-1d40-5fcd-8666-51ef7a07d817	44	32
Ho messo su la lavatrice.	I put the washing machine on.	6d8b96b8-1dc4-51a1-964b-072e563c6b67	25	29
Potrei scrivere un intero libro su di lui.	I could write an entire book about him.	1d4c3b15-5361-58e8-8ad1-d6ba62a7b5df	42	39
Potrei parlare di lui per ore.	I could talk about him for hours.	f8ece3f5-4fb4-5f46-a067-a9d7225ade64	30	33
Potrei dedicargli un intero libro.	I could devote an entire book to him.	e3212881-46b7-5d9c-bc1f-190e9d978209	34	37
Gli uccelli cantano festosamente.	The birds are singing merrily.	51b8df22-3bae-5121-9de6-2fbca428f3dc	33	30
C'è una cosa che non riuscirò mai a dimenticare.	There's one thing I'll never be able to forget.	35cd5a19-55dc-57da-9a90-6e6cd8ef8ee8	48	47
La neve si sta davvero accumulando adesso.	The snow is really piling up now.	d2dfe1a8-b3c7-58e7-8f4f-6ce39a504c8a	42	33
Matthew e Linda si sono quasi scontrati.	Matthew and Linda nearly collided.	0b88bb8b-20c2-59c6-ab89-23eaaaebca56	40	34
Gli diedi un pugno sul braccio.	I punched him in the arm.	e3082166-9d81-5af4-ba25-f7edf90ef1df	31	25
C'è dell'altro.	There's more to it than that.	161f644b-deeb-5e3b-9ee8-12ff307aad2f	15	29
Non potrei mai chiederti una cosa del genere.	I could never ask that of you.	a927a9c3-fbbc-5e9c-99dd-cd58ef9a0628	45	30
Ero assolutamente esterrefatto.	I was absolutely flabbergasted.	d45f0e92-c66c-580d-87cc-863d37326b09	31	31
Mise bruscamente giù il coltello.	He abruptly put down the knife.	e0500676-ea39-5190-a925-9b0c8c3dc3c4	33	31
Non credo che tu te ne renda conto.	I don't think you realize it.	216fcd3e-a128-56f6-b09f-c3e7662cbdce	35	29
Mi guardò in modo deciso.	He looked at me sharply.	fb6b42d8-815b-5269-96c3-eef8aeebfdbf	25	24
Socchiuse per un attimo gli occhi.	He half-closed his eyes for a moment.	8845b0e4-0a80-56e7-a2d5-a19f6cd55f56	34	37
Mi hai fatto sentire che potevo farcela.	You made me feel like I could make it.	5743cf95-4363-5da8-ac1d-17c847ec79c0	40	38
Mi hai fatto sentire come se valessi qualcosa.	You made me feel like I was worth something.	2185fe0f-b85c-5524-ae92-247138261713	46	44
Mi hai fatto sentire come se potessi farmi valere.	You made me feel like I could stand up for myself.	3acebe45-574c-51c8-810c-2bbd890b6e02	50	50
Mi hai fatto credere di poter superare il passato.	You made me believe I could get over the past.	bdbd3f9c-f867-52a4-8d8e-f21d9b9626fc	50	46
Gli ippopotami sono molto pesanti.	Hippopotamuses are very heavy.	ab2011ba-fdea-5f54-b70a-c95807c1cc08	34	30
Mi hai fatto venire voglia di combattere per lei.	You made me want to fight for her.	302ee37b-697e-5471-a757-49eb7525dad1	49	34
Alzò lo sguardo verso di me.	He looked up at me.	597ab5b2-0edb-581b-a1a0-04f0e6e66695	28	19
Mi mise la mano sulla spalla.	He put his hand on my shoulder.	26ab778d-73ea-5a94-9e15-4060bd6eaf34	29	31
Devi avere un account per inviare un messaggio.	You need to have an account to send a message.	8a5492b6-2450-5dfb-9466-b3f749edfc7e	47	46
I suoi occhi scintillavano e tremò tutto.	His eyes were glistening and he shook all over.	a6ea9aaa-7b1a-552d-9885-5b9f178b3f23	41	47
Ti amo al di sopra di ogni altra cosa.	I love you above all else.	aad1d472-5f34-555b-82a9-a9456c33e1ec	38	26
Si alzò a fatica.	He struggled to stand up.	54c38241-7123-5d53-8485-c85e8493271e	17	25
L'inglese non ha più segreti per me.	English has no more secrets for me.	a23b5d55-e7a6-5d32-b5ea-d9beb62916d3	36	35
La sua amicizia è stata un'ancora per me.	His friendship has been an anchor for me.	aaaff710-6712-565c-9a7e-cdfd0a145a7e	41	41
Ho finito di scrivere la canzone.	I've finished writing the song.	8e70efdc-9e5f-5f9b-b56c-8c0b5369021a	33	31
Lei entrò in quel momento.	She came in at that moment.	37bb95ef-3186-5f2d-8d5b-8cc89cf17bb3	26	27
Tom vuole essere diverso.	Tom wants to be different.	974352cf-6571-5cca-956c-47cca1907e2f	25	26
Non sto evitando le mie responsabilità.	I'm not avoiding my responsibilities.	8682c39a-1f6e-55af-a3da-a41839353d1e	39	37
Gli mancava il coraggio di prendere le sue difese.	He lacked the courage to stand up for her.	73d39089-e378-5860-9593-7d9279b78796	50	42
Sembrava non capire niente.	She didn't seem to understand anything.	1552e9ac-bfd6-5bca-a981-e35d7f73b7f4	27	39
Chi mi ha dato una mano quando ero messo male?	Who gave me a hand when I was in a bad way?	fafab286-323a-5c50-a1d6-a9ad183458b6	46	43
Ha una malattia incurabile.	He has an incurable disease.	45e5919a-7779-5175-bed0-4561dd8147c2	27	28
Tom non permette a sua moglie di guidare.	Tom doesn't allow his wife to drive.	e0da28b3-25d1-599c-845c-660d0f69c549	41	36
Volevo fare qualcosa per te.	I wanted to do something for you.	27006213-5a89-5b2e-b08d-b832270666ff	28	33
Ero incredibilmente grata di averlo al mio fianco.	I was incredibly grateful to have him on my side.	aa77b340-da23-55fe-b8c1-99b13c5f70ef	50	49
La guardò fisso negli occhi per qualche istante.	He stared into her eyes for a few moments.	48b82210-c18d-504d-b07b-31c293ca5d03	48	42
Continuò a fissarla.	He continued staring at her.	54f59825-1aef-5ac4-8c0b-fd8462bb5b26	20	28
In qualche modo riuscì a portarmi a letto.	He was somehow able to get me into my bed.	1b4746d4-52b1-52aa-a138-e29e73bd9488	42	42
Prometeo diede il fuoco all'umanità.	Prometheus gave fire to mankind.	de2d4e03-ea02-5517-9a34-ebc6ad2a1a65	36	32
Cambiò espressione.	He changed his expression.	26cc80a8-bc43-5e3a-851c-fa1c3c62bf7a	19	26
Avevo forti dolori.	I was in serious pain.	616711cc-a00c-5d73-af93-a3947c5d49df	19	22
Non dovresti sentirti in competizione con lei.	You shouldn't feel in competition with her.	94e434bc-25ff-5465-8ea7-a4c535b70167	46	43
Fece tutto con precisione militare.	He did everything with military precision.	8a715135-56a4-52b8-9e33-5807fe80973b	35	42
Mio nipote vuole diventare medico.	My grandson wants to be a doctor.	5d23b5c1-4c7d-52c3-9073-99cc56670973	34	33
Matthew si girò e fissò Linda.	Matthew turned and stared at Linda.	3963df4a-7e60-503e-9a3f-cda8b557ed0e	30	35
Matthew tirò fuori il telefono.	Matthew pulled out his phone.	fe2c57c2-a421-5d36-9573-98bb790d922a	31	29
Ero fortunato ad avere lei.	I was lucky to have her.	3e189210-ddc6-5573-bebc-b5c9bc6c5a78	27	24
Mi baciò intensamente.	He kissed me intensely.	93da18bf-44ce-5fd5-93eb-a145238a38cc	22	23
Mi sono ripreso rapidamente.	I quickly recovered.	6300a2b7-948c-57c1-80e8-04734a26eee2	28	20
La mia vita sentimentale fa schifo.	My love life sucks.	67aa4606-d843-58b0-8cbf-5b21ca6341c7	35	19
Iniziamo con questa bottiglia di vino.	Let's start with this bottle of wine.	473f3dd8-73a7-5b49-8a5c-90835dbf1987	38	37
Cominciamo con questa bottiglia di vino.	Let's start with this bottle of wine.	d63a3688-8a42-5b36-9d64-948ecc982a17	40	37
Tom è tornato da Boston per Natale.	Tom has come back from Boston for Christmas.	07951c3f-be39-502a-bb64-f7aae0863c9c	35	44
Tom è ritornato da Boston per Natale.	Tom has come back from Boston for Christmas.	aa2569dd-a791-571a-8224-72591963804a	37	44
Il giardino del signor White è grande.	Mr. White's yard is large.	0b9e3a95-7b32-5c66-8ec0-e2e8b8e0ea6f	38	26
Sono consapevole che stare con me è difficile.	I'm aware that being with me is difficult.	a1d74ae6-a4e5-5420-9bf2-f868870c4d46	46	42
Capisco quanto sia difficile stare con me.	I understand how difficult it is to be with me.	a02f72ff-52eb-58a2-ab67-04f5e7ba0a8b	42	47
Ha sempre saputo anticipare ogni mio desiderio.	He always knew how to anticipate my every wish.	df31b8e9-2ebb-58d1-9249-68956363f6b9	47	47
Che si fa ora?	What now?	7394358e-1f51-5ddc-83e1-a072695a9483	14	9
Poteva anche andare peggio.	It could have been even worse.	542223be-9861-5481-830f-6cb1f59c63c4	27	30
Mi ha piantato per un altro.	She dumped me for someone else.	95b0c8fd-e88b-5cb5-a7f1-d09ebd9463a9	28	31
Chiuse il libro che stava leggendo.	He closed the book he was reading.	ca8529e2-0349-55ae-add6-d3375782419d	35	34
Esplose in una risata incontenibile.	He exploded in uncontainable laughter.	b1a18262-d2ad-5e45-9bda-ab80e1629962	36	38
L'amore è un sentimento molto forte.	Love is a very strong feeling.	b0b3b5b3-0015-5f26-9987-7682a5039d17	36	30
Ci ho pensato un attimo.	I thought about it for a minute.	9c4fd853-3d3c-5b83-9cbb-723dd5cc9907	24	32
Guardò in fondo alla strada.	He looked down the street.	64b7e835-10de-57fc-bdb9-cefb54f1f0bd	28	26
In generale le cose vanno piuttosto bene tra noi.	Generally things are pretty good between us.	1116ffe8-481a-55c2-be0b-f296d089f1b9	49	44
