text_it	text_en	hash	text_it_length	text_en_length
Mary ha detto che non conosceva molto bene Tom.	Mary said she didn't know Tom very well.	52fa9d73-ccbe-5cd6-8bf6-4ae9b43b56b5	47	40
Mary disse che non conosceva molto bene Tom.	Mary said she didn't know Tom very well.	8db96ed6-c6d6-5b94-bc96-953858e7371c	44	40
Non disturbare Mary mentre sta leggendo.	Don't bother Mary while she's reading.	8c77600a-0b92-5ad9-9431-406e357591e1	40	38
Non disturbate Mary mentre sta leggendo.	Don't bother Mary while she's reading.	1130b9f6-8416-5a17-aff0-514e8aedd1af	40	38
Non disturbi Mary mentre sta leggendo.	Don't bother Mary while she's reading.	9c4cb088-7c2b-54d1-a187-78bb9bb26090	38	38
Mary non si è tolta i guanti.	Mary didn't take her gloves off.	96ba148d-f215-5063-9c5d-29006d748769	29	32
Mary non si tolse i guanti.	Mary didn't take her gloves off.	f66a0507-2c07-55c2-b489-913de2bfe6ae	27	32
Mary non ha fatto questo da sola.	Mary didn't do this by herself.	61eb6122-2cff-5aa4-aa08-3b644db04670	33	31
Mary non fece questo da sola.	Mary didn't do this by herself.	095c21c3-df30-5bff-9c78-c13089cfb1df	29	31
Mary ha detto che mi avrebbe aiutato.	Mary said that she'd help me.	639f1b2f-e340-5956-8e6c-a95fea5fa46e	37	29
Mary ha detto che mi avrebbe aiutata.	Mary said that she'd help me.	59244d38-d75f-528c-a0c1-5648d86ba08a	37	29
Mary disse che mi avrebbe aiutato.	Mary said that she'd help me.	f7e7d6c1-79a9-554b-a052-77cf05bd0d81	34	29
Mary disse che mi avrebbe aiutata.	Mary said that she'd help me.	7b7edcb0-073d-5491-a69a-6e28f0a61e52	34	29
Mary ha detto che aveva un coltello.	Mary said that she had a knife.	8819dad7-e8ea-50cf-94ae-1ed4a4debd14	36	31
Mary disse che aveva un coltello.	Mary said that she had a knife.	558f2623-5dc7-5bb9-bea8-9c57e0c47d98	33	31
Mary sarà presente, vero?	Mary is going to be present, isn't she?	b20cadc0-751c-5362-9ba2-ccdc50b4a468	25	39
Mary è una gemella, vero?	Mary is a twin, isn't she?	cb199a3f-cc0c-5f34-9926-cdb56bdf8310	25	26
Ho chiesto a Mary se stava bene.	I asked Mary if she was OK.	d7077ad8-05d5-5f9d-af48-a2b58000f36f	32	27
Chiesi a Mary se stava bene.	I asked Mary if she was OK.	d725d8a1-4957-538e-8d69-7392ba7b7b35	28	27
Mary fingeva di avere un'arma.	Mary pretended she had a weapon.	a7cb5133-2a10-5607-9676-d571ed267fb0	30	32
Mary non è molto più vecchia di me, vero?	Mary isn't much older than me, is she?	cdc0e955-97f4-55e0-8e78-7eaff3523d45	41	38
Mary non è molto più anziana di me, vero?	Mary isn't much older than me, is she?	2689038e-6d09-5559-a295-56fd56aa0cc2	41	38
Mary mentiva molto ai suoi genitori.	Mary used to lie to her parents a lot.	4dd22a08-50d1-56a7-971e-63c99e1bc24e	36	38
Mary non ha lavato la sua macchina.	Mary didn't wash her car.	d064a728-6014-5e75-83b1-adfc6e67b55d	35	25
Mary non ha lavato la sua auto.	Mary didn't wash her car.	14fb1841-0034-5ab8-ad67-e1e01e911dda	31	25
Mary non ha lavato la sua automobile.	Mary didn't wash her car.	ed6c1cc7-b2fb-5cd3-8ab7-787c64926496	37	25
Mary non lavò la sua macchina.	Mary didn't wash her car.	d76e23cf-69ad-5315-8ce5-8b7745647805	30	25
Mary non lavò la sua auto.	Mary didn't wash her car.	120da409-2374-5774-b5b3-d61b246ba498	26	25
Mary non lavò la sua automobile.	Mary didn't wash her car.	28ede12a-04f2-5c86-ac9d-bb9f19ce854e	32	25
Mary mi ha dato questo prima di morire.	Mary gave this to me before she died.	a2d43137-32d7-5cde-b983-a6ae1862cea1	39	37
Mary mi disse questo prima di morire.	Mary gave this to me before she died.	f10ad363-fd30-5469-adcc-f2948b5e50ce	37	37
Mary ha chiesto a Tom di unirsi al suo gruppo.	Mary asked Tom join her group.	c923900f-ee35-5c41-b494-6307901ed23e	46	30
Mary chiese a Tom di unirsi al suo gruppo.	Mary asked Tom join her group.	ef1753c9-bdfa-535d-be2c-33690e62251f	42	30
Mary ha messo del sale sulle sue uova.	Mary put some salt on her eggs.	349e6af7-4d29-5dc7-ab9c-168eabbf5f91	38	31
Mary mise del sale sulle sue uova.	Mary put some salt on her eggs.	6ac63947-ed7c-520d-9be1-5b8ed08608e4	34	31
Mary ha raccolto le sue chiavi.	Mary picked up her keys.	c64bff0e-aed0-58ac-be74-97d84c18bd5d	31	24
Mary raccolse le sue chiavi.	Mary picked up her keys.	fc07a874-fb14-5a11-8641-883bda5c6dae	28	24
Mary ha realizzato che era intrappolata.	Mary realized she was trapped.	94d88be5-5af7-5a39-99b1-45e490d38c04	40	30
Mary realizzò che era intrappolata.	Mary realized she was trapped.	8fc484ca-9b20-5717-897d-7d25c1159d23	35	30
Mary odia questo, vero?	Mary hates this, doesn't she?	c9507cdf-e6a6-5bfe-8122-bc9e6d7bba17	23	29
Mary è tesa, vero?	Mary is tense, isn't she?	ea32a295-07fe-5c20-89d2-60384e9bb2e3	18	25
Mary ha deciso di non andare da sola.	Mary decided not to go by herself.	de6b3394-a419-5b9e-b0e2-a43a69174968	37	34
Mary decise di non andare da sola.	Mary decided not to go by herself.	c6ecf51c-9607-5b37-9537-714b0e6f00e0	34	34
Mary mi ha detto che avrebbe cantato.	Mary told me she'd sing.	899064f7-e6ca-5243-958c-7f667b8d9bb1	37	24
Mary mi disse che avrebbe cantato.	Mary told me she'd sing.	306f302a-c45e-5b8e-9448-9b86668dacc9	34	24
Mary ha promesso di venire, ma non l'ha fatto.	Mary promised to come, but she didn't.	142e41a7-2a2c-52b7-a3ab-8659ee56cfd5	46	38
Mary ha promesso di venire, ma non lo ha fatto.	Mary promised to come, but she didn't.	d41a3407-a0b5-56ff-94fa-37abe23c7048	47	38
Mary ha promesso di venire, però non l'ha fatto.	Mary promised to come, but she didn't.	90120a2f-9c30-5c02-ad56-c464ef84e464	48	38
Mary ha promesso di venire, però non lo ha fatto.	Mary promised to come, but she didn't.	38da9d9b-419a-5281-a29c-68f83f921cc2	49	38
Mary promise di venire, ma non lo fece.	Mary promised to come, but she didn't.	92a4b2fd-8f30-5c90-ad30-06b073dcfc96	39	38
Mary promise di venire, però non lo fece.	Mary promised to come, but she didn't.	3e25f239-8e71-59f5-ba98-f6b611508765	41	38
Mary ha detto che lo deve fare.	Mary has said she has to do that.	d0a430a4-3fba-53cc-afdb-e0ded483ff26	31	33
Mary ha detto che deve farlo.	Mary has said she has to do that.	4e926b6c-a113-5a6d-9edc-a739c801fca0	29	33
Mary ha cambiato di nuovo idea.	Mary has changed her mind again.	6c081d37-71f3-5b6c-8287-075fa8a70924	31	32
Mary ha cambiato ancora idea.	Mary has changed her mind again.	81d6d592-3e84-551a-b8c4-63d25d57ffa5	29	32
Mary deve pagare per quello che ha fatto.	Mary has to pay for what she did.	14e66225-678e-5a59-a7cc-28384ca09c66	41	33
Mary deve pagare per ciò che ha fatto.	Mary has to pay for what she did.	52335317-7e2c-59ef-8c5c-2740729fc716	38	33
Mary è puntuale, vero?	Mary is punctual, isn't she?	946c5ff4-dcfe-58cc-8864-e5bae7124b6b	22	28
Mary è più forte di me, vero?	Mary is stronger than me, isn't she?	70ec0b4b-2793-54b1-85ea-d78b13ead36b	29	36
Mary ha detto a Tom che era disoccupata.	Mary told Tom that she was unemployed.	ab9d43fa-2690-5181-a224-3c32e8a0dac4	40	38
Mary disse a Tom che era disoccupata.	Mary told Tom that she was unemployed.	92d46da0-6302-5394-9ce3-f64abea2d8f6	37	38
Mary mi ha detto che doveva dei soldi a Tom.	Mary told me she owed Tom money.	e05f14f0-f381-5a3c-a1bf-848392cc4539	44	32
Mary mi disse che doveva dei soldi a Tom.	Mary told me she owed Tom money.	c23847f6-e99c-5faf-a2f7-c29b46eb9421	41	32
Mary mi ha detto che doveva del denaro a Tom.	Mary told me she owed Tom money.	815f80d6-1479-5313-85f9-a74be0311f99	45	32
Mary mi disse che doveva del denaro a Tom.	Mary told me she owed Tom money.	debe294f-15da-5e10-9a71-4d92f0ba5033	42	32
Mary è tranquilla, vero?	Mary is quiet, isn't she?	4c6e860c-c156-53c0-b886-260f9a78283d	24	25
Mary dovrebbe incolpare se stessa.	Mary should blame herself.	8855d01f-0441-571b-8307-442d6d01042d	34	26
Mary ha detto che Tom è andato a Boston con lei.	Mary said Tom went to Boston with her.	d1d0cbaa-e0ac-52d7-9ed9-da0006805784	48	38
Mary disse che Tom andò a Boston con lei.	Mary said Tom went to Boston with her.	829ef36d-77fd-5c1b-8f87-8df65c59fa99	41	38
Mary è una conducente eccellente, vero?	Mary is an excellent driver, isn't she?	6da061bd-fbf0-5f4b-961d-11e7d92cd793	39	39
Li sconfiggeremo.	We will defeat them.	f11b0ecf-7064-5462-ae79-5e25294ec72d	17	20
Le sconfiggeremo.	We will defeat them.	35c6fdb1-ba81-5166-a589-0e39f62bc3e5	17	20
Mary ha fatto i suoi compiti.	Mary has done her homework.	ac68463d-66f5-5d35-9f2b-8fbccefc7b36	29	27
Mary dice che ha il mal di stomaco.	Mary says she has a stomachache.	2ad11e43-ca0c-5f73-aa47-5c4e812730f5	35	32
Mary dice di avere il mal di stomaco.	Mary says she has a stomachache.	0f21f797-b434-58de-ba4f-9507aec1a3b3	37	32
Mary è prudente, vero?	Mary is being careful, isn't she?	4669f7d8-8cb8-56a0-9143-3ffa3f2d5e1a	22	33
Mary dice che non è preoccupata.	Mary says she's not worried.	f6d4ff06-3472-535d-9573-c505e5576655	32	28
Mary dice di non essere preoccupata.	Mary says she's not worried.	04f4cffd-90c9-54d6-baf5-bce31fbb76ee	36	28
Mary sembra essere esitante.	Mary looks like she's hesitant.	8fb01b8f-af5a-593c-befe-b0218cb3967e	28	31
Mary si sta ovviamente divertendo.	Mary is obviously enjoying herself.	f305c12b-2d9c-5105-b99c-2076d4694d59	34	35
Mary è un po' una ribelle, vero?	Mary is a bit of a rebel, isn't she?	e9d7ba35-3a5f-5ad9-8074-fbefbd08c96e	32	36
Mary ha detto che è molto impegnata.	Mary said she's very busy.	1dd42d71-4449-53af-8f1c-e064b62a414a	36	26
Mary ha detto di essere molto impegnata.	Mary said she's very busy.	5637fb1e-a3c2-5270-a94b-57e4634b6d79	40	26
Mary vuole che la aiuti domani.	Mary wants me to help her tomorrow.	3a624fef-ecf7-5cf5-bd4f-f1320526f70e	31	35
Mary ha realizzato che era sola.	Mary realized she was alone.	256b1337-26fd-5083-9244-d859fb04ef7f	32	28
Mary realizzò che era sola.	Mary realized she was alone.	171d221b-da7f-568e-be2c-e060da670b09	27	28
Mary ha realizzato di essere sola.	Mary realized she was alone.	1bde6c32-e47b-53a1-a8e3-2a469aa80eae	34	28
Mary pitturerà la sua macchina di blu.	Mary will paint her car blue.	5128716e-fc67-5cbb-a5ec-714485410f70	38	29
Mary pitturerà la sua auto di blu.	Mary will paint her car blue.	64bbc77f-f09b-5705-a8f3-1bae15b1ff39	34	29
Mary pitturerà la sua automobile di blu.	Mary will paint her car blue.	1692d0aa-003d-5e34-bc29-4c261a305ef2	40	29
Mary non è molto spontanea, vero?	Mary isn't very spontaneous, is she?	f5049aea-9d2f-52b3-9f37-ac3fbb58152e	33	36
Mary ha detto che è disposta ad essere paziente.	Mary said she's willing to be patient.	908192ed-8d2d-5c4c-bb3a-8abfde5552c1	48	38
Mary è brava a scacchi, vero?	Mary is good at chess, isn't she?	42d6c47a-0fe5-5395-ab5a-542857231e16	29	33
Mary ha detto che non andrà a Boston.	Mary said that she won't go to Boston.	bc769598-e64c-5336-b396-60109e8fd92a	37	38
Mary non sa ancora cosa farà.	Mary doesn't yet know what she'll do.	f9f49d42-90f9-53d4-9a87-7ed4d7afa934	29	37
Mary non sa ancora che cosa farà.	Mary doesn't yet know what she'll do.	61c61fa2-8de1-5fdc-87d0-9384083dea58	33	37
Mary è lì fuori, vero?	Mary is out there, isn't she?	6749754c-b536-5195-9cd0-e7d8bdd5b6e5	22	29
Mary è là fuori, vero?	Mary is out there, isn't she?	30d6bbad-4db5-5fab-9f9c-09430dd87db8	22	29
Mary lo fa raramente da sola.	Mary seldom does that by herself.	8e53bb89-af68-5398-b216-42e520770037	29	33
Mary è in piscina con i suoi amici.	Mary is at the pool with her friends.	ebe45873-bfce-58a8-9cf6-9d8515ca8f88	35	37
Mary è in piscina con le sue amiche.	Mary is at the pool with her friends.	0172bf58-97b6-5639-b824-5a5f31974bf8	36	37
Mary è sempre così, vero?	Mary is always like that, isn't she?	623dcd47-ce70-5442-8025-bf69c14216fd	25	36
Mary mi ha detto che le piaceva nuotare.	Mary told me she liked swimming.	a24df122-585e-5487-bf27-e35e7bfb60d1	40	32
Mary mi ha detto che a lei piaceva nuotare.	Mary told me she liked swimming.	745700d0-47f8-5db5-904a-f66efea89574	43	32
Mary mi disse che le piaceva nuotare.	Mary told me she liked swimming.	d6fbdce0-06c6-5891-8a21-a3a218ec663c	37	32
Mary mi disse che a lei piaceva nuotare.	Mary told me she liked swimming.	b708586d-843f-55ad-abbb-5ba52a4f464e	40	32
Mary ha detto che non le è permesso farlo.	Mary said she isn't permitted to do that.	f47a2fbf-58bf-5777-a956-d4dc0ad73607	42	41
Mary è perfetta per me, vero?	Mary is perfect for me, isn't she?	16f753c2-9c4f-5a22-b785-599b75b2360d	29	34
Mary è già addormentata, vero?	Mary is already asleep, isn't she?	406efaec-b4a0-58cf-82fc-1c8a6414bd99	30	34
Mary è davvero magra, vero?	Mary is really skinny, isn't she?	772a5c66-27f2-5d94-989a-42cc2ede3957	27	33
Mary è veramente magra, vero?	Mary is really skinny, isn't she?	365146f4-1c81-5a69-bbd8-616fcff9ebc6	29	33
Mary vive con i suoi genitori.	Mary lives with her parents.	044beb7e-6c6f-5a47-9f68-4a98be8b0f66	30	28
Mary non è così sicura, vero?	Mary isn't so sure, is she?	8db07747-d690-5c21-8060-1bf21dbe4794	29	27
Mary è di sopra, vero?	Mary is upstairs, isn't she?	1a5fc84c-c4a0-5bb2-9b5e-4b7979aeb8db	22	28
Mary è al piano di sopra, vero?	Mary is upstairs, isn't she?	3ee577db-ed0d-51f7-ad3e-044b586de295	31	28
Mary è molto aggressiva, vero?	Mary is very aggressive, isn't she?	3c2d0010-58e4-5936-ba22-a38b0165a018	30	35
Mary probabilmente è ancora nel suo ufficio.	Mary is probably still in her office.	8480216a-6f47-576e-ba96-06fea80d6c20	44	37
Mary non è stupida com'era una volta.	Mary isn't as stupid as she used to be.	3a37c7e6-6721-5c54-98fc-1828596bb323	37	39
Mary mi ha detto che voleva visitare Tom a Boston.	Mary told me she wanted to visit Tom in Boston.	868351e6-20a9-52de-8ae5-9ef4d75ca4cf	50	47
Mary mi disse che voleva visitare Tom a Boston.	Mary told me she wanted to visit Tom in Boston.	9687774a-a1dd-57c9-8daa-b74049532be3	47	47
Mary è in grado di farlo da sola.	Mary is able to do that by herself.	b8281b8d-580c-5271-8acb-582048d0e618	33	35
Mary ha detto che era scoraggiata.	Mary said she was discouraged.	5620187a-892f-5aa4-9054-b216a8770363	34	30
Mary disse che era scoraggiata.	Mary said she was discouraged.	9e526517-c40d-5ac4-81dd-c58c77e937b7	31	30
Mary è immune, vero?	Mary is immune, isn't she?	2f5853e1-1b1e-5432-a53e-1aa185be0333	20	26
Mary ha detto che si sentiva molto felice.	Mary said she felt very happy.	3acb393c-a565-5bbe-bbd5-6ea650376f10	42	30
Mary disse che si sentiva molto felice.	Mary said she felt very happy.	46d52a98-7c9b-542d-b47f-803d4384026c	39	30
Mary è coraggiosa, vero?	Mary is brave, isn't she?	4b892870-5f6f-5490-bf98-a616a8c5f791	24	25
Ho ringraziato Mary per il suo consiglio.	I thanked Mary for her advice.	7063b54e-ea4d-5ec1-86ad-79844de5f362	41	30
Ringraziai Mary per il suo consiglio.	I thanked Mary for her advice.	25569387-585b-597c-9221-86e854e1ec82	37	30
Mary ha detto che le sue mani erano fredde.	Mary said that her hands were cold.	f3e25d93-2821-545c-9a76-8d92f412a78d	43	35
Mary disse che le sue mani erano fredde.	Mary said that her hands were cold.	e421e135-8acd-5872-ab6f-10465c613ad9	40	35
Mary si è seduta.	Mary seated herself.	eb768f20-6786-53dd-9c15-20e193a21271	17	20
Mary si sedette.	Mary seated herself.	68591503-d3c3-527f-bc19-1ede57af0c52	16	20
Mary è ancora all'ospedale, vero?	Mary is still in the hospital, isn't she?	e2bb5242-4e08-5815-957a-aa32e4fd40bf	33	41
Mary non è innocente come sembra.	Mary isn't as innocent as she seems.	662d2859-9e09-538b-9131-378ce3b3befc	33	36
Mary ha detto che era depressa.	Mary said she was depressed.	16a15a1d-aa42-56f4-8f68-21f4ae372834	31	28
Mary disse che era depressa.	Mary said she was depressed.	47e66323-6bf6-5d4a-8b6c-e20bd10688c1	28	28
Mary dice che verrà.	Mary says she'll come.	6a73e0bc-2330-5912-b1c0-9dd747d31205	20	22
Mary si arrabbierà se non vince.	Mary will get mad if she doesn't win.	d0a7da90-5a6d-5404-b927-8e8203131a96	32	37
Mary sembrava essere attenta.	Mary looked like she was attentive.	5ad70bb3-91f4-5f1a-9658-b3fc141aeca9	29	35
Mary ha detto che non è pronta ad andare.	Mary said she's not ready to go.	532efc35-c688-5dee-97a8-fb774c1e8843	41	32
Mary ha detto di non essere pronta ad andare.	Mary said she's not ready to go.	cf3d5448-9b40-53b1-a4b9-27c30e77fe6d	45	32
Mary è piuttosto liberale, vero?	Mary is quite liberal, isn't she?	e0923c6e-f511-541e-8208-f5aff0682b6c	32	33
Mary si è decisa.	Mary has made up her mind.	c91b60e9-96e8-5518-a323-911589e968e6	17	26
Mary aveva qualcosa in mano.	Mary had something in her hand.	f573f84a-2b99-53a9-9ea8-ea044c97e0bb	28	31
Mary ha ammesso che era una ladra.	Mary admitted that she was a thief.	bd7e3d39-2557-5ee2-9fe9-cdaf866d519c	34	35
Mary ammise che era una ladra.	Mary admitted that she was a thief.	d95c50a7-589a-53ef-8c94-b7bd338f0340	30	35
Mary è sempre molto educata, vero?	Mary is always very polite, isn't she?	36fb95e0-0075-58db-97c2-8d140dc9f373	34	38
Mary ha detto a Tom che era confusa.	Mary told Tom that she was confused.	1e843e31-21e0-56be-9ece-99f891a167f4	36	36
Mary disse a Tom che era confusa.	Mary told Tom that she was confused.	8ff8a5ff-69df-58e0-9cdf-eb7043961163	33	36
Mary ha detto che potrebbe piangere.	Mary said that she might cry.	73331a4f-1072-527f-8a0a-381abd98f9bd	36	29
Mary è davvero aggressiva, vero?	Mary is really aggressive, isn't she?	29af0198-5e3f-5729-9ab4-90141a1f1dd3	32	37
Mary è veramente aggressiva, vero?	Mary is really aggressive, isn't she?	724fa120-8134-5b5b-a5a3-bf67ab57533f	34	37
Mary è difficile da raggiungere, vero?	Mary is difficult to reach, isn't she?	73a298db-7bf8-5851-b8c3-e28d28cf5650	38	38
Mary ha comprato un regalo per suo figlio.	Mary bought a present for her son.	6d4ce273-be4e-5511-bca1-6e4403a40215	42	34
Mary comprò un regalo per suo figlio.	Mary bought a present for her son.	26a82dcb-0f4c-5232-a5ed-d59ce10d5ef6	37	34
Mary è un'artista talentuosa, vero?	Mary is a talented artist, isn't she?	db0a6454-ddd2-5542-a356-9133393a47d5	35	37
Mary è compiaciuta, vero?	Mary is pleased, isn't she?	6d42d264-9688-5325-8ad6-e06e6db30cf2	25	27
Mary lo fa molto frequentemente da sola.	Mary very frequently does that by herself.	e2d60f17-a2aa-5d69-9e05-c1f4f7a8c55a	40	42
Mary sta contribuendo, vero?	Mary is contributing, isn't she?	0de3a2ab-4962-5134-ac83-78a99db89c3d	28	32
Hai ordinato del vino?	Did you order wine?	42e6df64-425c-5805-9d7d-db2a72af9a57	22	19
Ha ordinato del vino?	Did you order wine?	6ab4dde9-03b3-5ffa-8d0e-d406e85d4207	21	19
Avete ordinato del vino?	Did you order wine?	2ef86cb4-bb97-5a87-9455-9ec267e4033e	24	19
Mary amava i suoi figli.	Mary loved her kids.	c095fc51-573b-5d84-9c37-e0acb2d80ab8	24	20
Mary è una buona ascoltatrice, vero?	Mary is a good listener, isn't she?	e653a841-6f19-577c-9ec6-4d6a473df567	36	35
Mary è una brava ascoltatrice, vero?	Mary is a good listener, isn't she?	e1dc167d-bc86-5a82-988f-5e143ef2643d	36	35
Mary venderà la sua casa.	Mary will sell her house.	bf7a1a33-4d82-5396-9d1d-cde97dea8914	25	25
Mary venderà casa sua.	Mary will sell her house.	a1faac07-343d-5cc0-b9e4-0ed2ed9ec528	22	25
Mary sta sprecando il suo tempo.	Mary is wasting her time.	07a38b60-d177-5324-8ca2-cea0c09e3127	32	25
Mary ha detto che era esausta.	Mary said she was exhausted.	706cde94-777d-5818-8473-c927b2c9acd7	30	28
Mary disse che era esausta.	Mary said she was exhausted.	32db77ba-6b99-5c3a-a618-f41cda6d916e	27	28
Mary ha detto che non sapeva il perché.	Mary said she didn't know why.	d103319e-d197-5d48-8654-9e48fe139f93	39	30
Mary disse che non sapeva il perché.	Mary said she didn't know why.	29b3cfa8-cb21-534d-bc97-bc6acb5a48ab	36	30
Mary ha detto che i suoi genitori sono divorziati.	Mary said her parents are divorced.	c89f6670-122e-5003-8fc7-5c33e2fd9941	50	35
Mary è infastidita da quello, vero?	Mary is bothered by that, isn't she?	bc2866c5-31af-56ba-9500-4351f09559b5	35	36
Mary si è tolta il cappotto.	Mary took her coat off.	c7a9d701-d540-5c79-9b50-9f3c4c7fd5ff	28	23
Mary si tolse il cappotto.	Mary took her coat off.	6095ab74-9191-50f8-89ac-78639aa9f87b	26	23
Mary sta facendo quello che vuole fare.	Mary is doing what she wants to do.	89bceadf-5f43-55f8-b8ec-6e44e1ed9853	39	35
Mary sta facendo ciò che vuole fare.	Mary is doing what she wants to do.	f373773a-edde-5d15-b31d-9415fca1c602	36	35
Mary sembrava essere ansiosa.	Mary looked like she was anxious.	88dc664c-689c-590b-9228-bb3f1f4a6f5e	29	33
Mary mi ha detto che era sola.	Mary told me that she was lonely.	62491088-0937-5d60-bd40-8ea88d4f0aa2	30	33
Mary mi disse che era sola.	Mary told me that she was lonely.	beda1be0-e1da-51a1-94c2-f8c4e9973c6b	27	33
Mary era sempre buona con i suoi i figli.	Mary was always good to her kids.	55601458-272b-5c62-a997-5d0ccfd22906	41	33
Mary è con i suoi genitori, vero?	Mary is with her parents, isn't she?	187e1e38-3c68-590c-af60-577ea2979235	33	36
Mary dice che vuole cambiare.	Mary says she wants to change.	848f84d7-d2cd-5cff-95ed-b1056fc1f975	29	30
