text_it	text_en	hash	text_it_length	text_en_length
Perché siete lì?	Why are you there?	d64edc1c-b14f-5e09-af0d-3ff28cc611cf	16	18
Perché è lì?	Why are you there?	becd7c02-5947-5c80-b01c-fad54e2dc879	12	18
L'idea è sbagliata?	Is the idea wrong?	0d0182f1-b83f-57f1-a359-caeb4e950ae3	19	18
Perché ti credo?	Why do I believe you?	74f6f4d2-1636-5fcc-9eb6-a64712d25570	16	21
Perché vi credo?	Why do I believe you?	037e79dd-60b1-52ae-b53b-b57bf82ca012	16	21
Perché le credo?	Why do I believe you?	b1e46214-1d80-519d-b73d-66a105165578	16	21
L'autobus arriverà tra dieci minuti.	The bus will arrive within ten minutes.	9f34b0e7-7f57-5df6-a2cb-4274eaef78e8	36	39
Ti fidi di loro?	Do you trust them?	7f066284-b8ff-5cf6-99d1-a9b3268e75a1	16	18
Tu ti fidi di loro?	Do you trust them?	1b44d8d7-624c-53a5-bd14-2e00397c8404	19	18
Si fida di loro?	Do you trust them?	34152ba5-ff7b-5c6b-a557-2c2e98bcd98c	16	18
Lei si fida di loro?	Do you trust them?	c68c55c0-4d0a-5232-8622-44e80839cd82	20	18
Vi fidate di loro?	Do you trust them?	12066bfb-28ac-59bb-882b-61ecafb2396f	18	18
Voi vi fidate di loro?	Do you trust them?	0d554491-9b57-5785-a7c5-3f975181e1f3	22	18
C'è buio pesto.	It is pitch dark.	81227b0e-3461-5cd8-a371-919f4275c191	15	17
Scegli una canzone e trascrivi il testo.	Choose a song and transcribe the lyrics.	459880c0-afba-586e-bd22-26b429f7fda1	40	40
Scegliete una canzone e trascrivete il testo.	Choose a song and transcribe the lyrics.	c88b2ea4-94c1-540f-b660-443e78c3ed30	45	40
Scelga una canzone e trascriva il testo.	Choose a song and transcribe the lyrics.	29574eee-3e13-5a2d-9673-2e51f38dc7f7	40	40
I bambini hanno bisogno di amore e di attenzione.	Children need love and attention.	ab12391e-f62f-527c-ae82-fc9a5964cc3a	49	33
Posso darti questo?	Can I give you this?	b2017e09-7a58-582b-aefb-f70f3b3394ed	19	20
Posso darvi questo?	Can I give you this?	954d1b54-5359-5108-88d2-42d3f7c3a796	19	20
Posso darle questo?	Can I give you this?	267f30aa-32a4-5a46-afc4-45a481264e0a	19	20
Ti posso dare questo?	Can I give you this?	e2d82be7-c00c-5935-905a-5dba1408740a	21	20
Vi posso dare questo?	Can I give you this?	dc35c132-5fda-57bf-9440-112f00d5a579	21	20
Le posso dare questo?	Can I give you this?	bbdeaac2-1462-534d-b9c8-4a348219cb58	21	20
Non sono un madrelingua.	I am not a native speaker.	8f237523-3c96-5719-97f4-22660f48789a	24	26
Io non sono un madrelingua.	I am not a native speaker.	04de277c-a798-5e62-8c50-3c2742721795	27	26
Non sono una madrelingua.	I am not a native speaker.	b194c556-c9e6-5f40-a47a-ae49ce2eb96a	25	26
Io non sono una madrelingua.	I am not a native speaker.	2562cca9-3958-5986-9d62-7e1b009a6f4f	28	26
Il rumore ha disturbato il mio sonno.	The noise disturbed my sleep.	6353f347-8b9f-50a5-9c63-6e3bd765a1c0	37	29
Il rumore disturbò il mio sonno.	The noise disturbed my sleep.	5f5bc96c-4c46-54c8-b22f-b38b601d91f9	32	29
Non mi ricordo più.	I don't remember anymore.	b149a5c7-b971-5eef-a580-2453fe905e34	19	25
Io non mi ricordo più.	I don't remember anymore.	479d823f-c609-5b11-8095-f22f1103d39f	22	25
Che distanza c'è tra qui e Salamanca?	What's the distance from here to Salamanca?	aa986057-a25a-51fa-87cf-04864961630b	37	43
La Repubblica di Cina è uno Stato democratico.	The Republic of China is a democratic state.	17e39c8a-f772-561d-86ea-491159ea197a	46	44
Vuoi questo o no?	Do you want this or don't you?	93fc3ebf-24c5-541d-b259-d16e993d2b71	17	30
Vuole questo o no?	Do you want this or don't you?	e24b72f3-5431-5efc-b1c9-f59c29d96bec	18	30
Volete questo o no?	Do you want this or don't you?	f82710d9-13ab-5c30-9fb8-b859d1ead2fe	19	30
Sembra che Tom non abbia idea di dove sia Mary.	It seems that Tom has no idea where Mary is.	ca3d53b9-193c-5b1d-9be7-79e80b6028fa	47	44
Mi voglio riposare.	I want to take a rest.	832a13fe-b8ea-5891-8ed1-31e4254687cc	19	22
Io mi voglio riposare.	I want to take a rest.	1eab4b62-e1e3-5eb6-b006-feb04b99fcbf	22	22
Voglio riposarmi.	I want to take a rest.	2767af8c-d04f-50e9-b623-bc958732835b	17	22
Io voglio riposarmi.	I want to take a rest.	a072de19-4c8d-5881-8e18-77af344df6c6	20	22
Voglio essere un programmatore.	I want to be a programmer.	fceb4b94-e03a-5da0-85eb-47548ed061cf	31	26
Io voglio essere un programmatore.	I want to be a programmer.	b78b888a-7787-5678-ba52-c849058c76a2	34	26
Tom ha sempre detto di essere fortunato.	Tom always said he was lucky.	cb5de7fd-a22c-557a-8f9d-280f3ca1919b	40	29
Aiuterebbe.	That would help.	6ba8b1d7-1b55-526d-92d8-03f80a36753d	11	16
Io voglio che Tom conosca la verità.	I want Tom to know the truth.	7013ddba-0cdd-5cca-a8e0-de8fca9e49a6	36	29
Voglio che Tom sappia la verità.	I want Tom to know the truth.	d18e80a2-4f21-5516-81dc-292412351a67	32	29
Io voglio che Tom sappia la verità.	I want Tom to know the truth.	d1de674e-d183-5425-bb57-9c2575420641	35	29
Non ha fatto male.	It didn't hurt.	f6e8bca2-e8b1-55fa-a1b5-9038bd4867f4	18	15
Non fece male.	It didn't hurt.	30cf6ca9-1c99-5cdd-86b4-63bcced6c0bc	14	15
Prenderò un regalo per Tom.	I'll get Tom a present.	c930a21f-f187-5f3a-8896-f8e02ef4d3bd	27	23
Io prenderò un regalo per Tom.	I'll get Tom a present.	35fb4064-ea2e-5062-9a69-cfbfcd643fb1	30	23
Conoscere è una cosa, insegnare un'altra.	To know is one thing, to teach is another.	8326954e-605f-5e1a-8695-e529fef9a1a6	41	42
Tom non si è mai fermato.	Tom never stopped.	ca72f68f-1e41-5c87-915b-547a3b3eead2	25	18
La festa di oggi è informale.	Today's party is informal.	d48799fe-0bc5-52b7-b351-b0f3d2e2053b	29	26
Jim ha un cappello bianco in testa.	Jim has a white hat on his head.	0b724752-5ca5-5fdb-8763-a0bd5c5bccc2	35	32
Noi vedemmo il barlume di un faro distante.	We saw the gleam of a distant lighthouse.	b688df92-ee45-5338-a0b3-8bcc63dc16d6	43	41
Vorrei vedere il festival.	I would like to see the festival.	0ee7289a-5b27-5755-b111-f2e72408654d	26	33
Io vorrei vedere il festival.	I would like to see the festival.	2cf1d2ea-67d7-5e78-8860-5adc703e685e	29	33
Mi piacerebbe vedere il festival.	I would like to see the festival.	ba7bde25-3b37-5e11-ad27-56cb0d7940ad	33	33
A me piacerebbe vedere il festival.	I would like to see the festival.	f4eb74c8-670b-5827-9bf2-a99cd5d7f8a6	35	33
Non preoccupiamocene ora.	Let's not worry about that now.	89f794ad-1724-5aa1-aa84-2df826d44537	25	31
Non preoccupiamocene adesso.	Let's not worry about that now.	c5397e27-9731-5d20-bdf5-a4cd37a952c4	28	31
Il lavaggio del cervello funziona!	Brainwashing works!	e01df1e5-0972-5319-a389-7bfa2de3b657	34	19
Ne siamo molto spiacenti.	We're very sorry about that.	6953d36c-c260-580a-8407-3e8464bb8586	25	28
Improvvisamente un orso apparve davanti a noi.	Suddenly a bear appeared before us.	9aa07f10-10dd-5ceb-87ec-1a30aeb56b52	46	35
Improvvisamente un orso è apparso davanti a noi.	Suddenly a bear appeared before us.	e66dfe82-3e11-5e49-929a-9a5797d696b4	48	35
All'improvviso un orso è apparso davanti a noi.	Suddenly a bear appeared before us.	11fc56db-c3cc-597a-922b-78b756c76a3d	47	35
All'improvviso un orso apparve davanti a noi.	Suddenly a bear appeared before us.	2f6eba80-7f9c-54b2-a4a9-a541b11e2b1d	45	35
Fallo ora.	Do it now.	56ddb642-0687-5187-9a00-df9c916cf38e	10	10
Fallo adesso.	Do it now.	45735067-086a-52e9-9a22-3b47415aaf7a	13	10
Lo faccia ora.	Do it now.	a36824a0-dd3b-5b59-adfb-656e7c9c01fd	14	10
Lo faccia adesso.	Do it now.	64ce22e5-956f-58d0-9d1e-30e71364c7ce	17	10
Fatelo ora.	Do it now.	4b9cd2fc-f306-59c1-8bf3-9d620a390205	11	10
Fatelo adesso.	Do it now.	fed493ce-5874-50dd-a696-446d7a326d65	14	10
Vorrei essere cinese.	I'd like to be Chinese.	6990c6b9-47d1-5616-9ed7-3a83d9309fbc	21	23
Io vorrei essere cinese.	I'd like to be Chinese.	26007cb7-6747-5fd4-ac12-cbd58170beb5	24	23
Mi piacerebbe essere cinese.	I'd like to be Chinese.	fcc018d6-d4d9-5095-bfd5-564d7a628b0f	28	23
A me piacerebbe essere cinese.	I'd like to be Chinese.	3f90d3e9-a721-5e1a-b1ac-7a9349cb1f90	30	23
I tuoi genitori vivono ancora in Germania?	Do your parents still live in Germany?	aa0cd566-3e55-5530-bd54-732dfae1ae41	42	38
I suoi genitori vivono ancora in Germania?	Do your parents still live in Germany?	b32d5a49-4b03-5ce0-aa94-9b0d5568b915	42	38
I vostri genitori vivono ancora in Germania?	Do your parents still live in Germany?	9b7ed0b0-6355-5bc2-9f9e-3743461f4123	44	38
So parlare un po'.	I can speak a little.	31a7214d-66ae-50fe-a7ac-92cdd58ee6be	18	21
Io so parlare un po'.	I can speak a little.	9928a14c-0774-5bb2-b7b6-a6a3e92fb8d1	21	21
Tom si prende cura dei miei figli.	Tom takes care of my children.	0c29bf67-9c7b-5992-a9b9-0cf5d206c6b4	34	30
Tom si prende cura dei miei bambini.	Tom takes care of my children.	a8db4301-92e6-57bb-b236-683b6d663f9c	36	30
Tom ha dato a Mary una bambola costosa.	Tom gave Mary an expensive doll.	b0385623-d592-5c26-9cec-d9bbb63cdadf	39	32
Tom diede a Mary una bambola costosa.	Tom gave Mary an expensive doll.	ebacd354-524e-54bb-a009-9975b5544faf	37	32
Si è messo un cappello.	He put on a hat.	49f828c0-53cf-5c41-a84d-f252db71da7c	23	16
Lui si è messo un cappello.	He put on a hat.	fd3fff96-4ee3-5a53-a549-04ba7d21d6ce	27	16
Si mise un cappello.	He put on a hat.	54256ad0-928f-5427-b876-30478823ac1d	20	16
Lui si mise un cappello.	He put on a hat.	05bac79e-f51a-5127-b3ce-d72b63545b0f	24	16
È caduto un bottone dalla giacca.	A button's fallen off the jacket.	b5b68d20-a3ed-5b55-8a44-c0dac1a8b1bd	33	33
So leggere l'inglese, ma non so parlarlo.	I can read English, but I can't speak it.	9d58c279-14f0-598f-8f4c-79bb5215c46d	41	41
È irrelevante.	It's irrelevant.	bc4660bc-1855-5a84-809c-87a4aa2b17e7	14	16
Ho pianto molto.	I cried a lot.	8b1df2e0-0282-5014-b6b2-81a301c0ecea	16	14
Tutti qui sono amichevoli.	Everyone here is friendly.	cf1fdf3f-402d-5c97-9ffc-061317a0196b	26	26
Qui tutti sono amichevoli.	Everyone here is friendly.	5f29bca2-6d00-573f-89da-2edea28cac66	26	26
Ho trovato questi.	I found these.	0458b0c5-284c-5b6c-84a9-3bd3776d535f	18	14
Io ho trovato questi.	I found these.	b20e6f26-9a3c-5788-8f6f-c54b5469c197	21	14
Ho trovato queste.	I found these.	6b5bcb48-8b20-5bd6-8ec0-1dd767b39a7f	18	14
Io ho trovato queste.	I found these.	3fd59625-160e-5651-afba-8596a3b674f7	21	14
Questa folla mi fa preoccupare.	This crowd makes me anxious.	dc32e359-47e4-525b-bac8-6a9332da6836	31	28
Non so come si scrive quella parola.	I don't know how to spell that word.	b5e9f0ed-b4be-5f8c-99e7-87af2510409e	36	36
Io non so come si scrive quella parola.	I don't know how to spell that word.	d35176a6-3bcd-5be7-82ed-5d9d7a4a7695	39	36
Ero a Boston la settimana scorsa.	I was in Boston last week.	654a09d0-d178-5383-9551-72230c3c21de	33	26
Io ero a Boston la settimana scorsa.	I was in Boston last week.	996952ae-aa3f-5818-a5de-75b07a3e83ef	36	26
Ho firmato il contratto di locazione di oggi.	I signed the lease today.	cf25d28b-c14d-529a-a565-bc0399a0faf2	45	25
Io ho firmato il contratto di locazione di oggi.	I signed the lease today.	943e20e3-ce34-5af5-b65b-402782be6a54	48	25
Sei molto ricco.	You are very rich.	ac97d695-8f37-548a-a3ef-9b420499f52c	16	18
Tu sei molto ricco.	You are very rich.	a5c520a5-cd98-5e77-84a8-e962fe04d090	19	18
Sei molto ricca.	You are very rich.	e6342d7a-97e2-5805-9ed4-5987635d0bb1	16	18
Tu sei molto ricca.	You are very rich.	da5ab575-491c-55d4-9014-b2d41d3263a3	19	18
È molto ricca.	You are very rich.	c0fa91b2-ab67-501d-b8eb-46c7975c1504	14	18
Lei è molto ricca.	You are very rich.	411bf703-7f55-536f-baf4-cf61f6f58846	18	18
È molto ricco.	You are very rich.	7d4665db-ba4d-53b5-a319-a2d3e74cd77a	14	18
Lei è molto ricco.	You are very rich.	13266a04-0662-558e-a15a-a5481314f857	18	18
Siete molto ricchi.	You are very rich.	81a0b68b-d168-5731-b7ec-3970d2a699a6	19	18
Voi siete molto ricchi.	You are very rich.	630e8282-eabb-5679-9afd-31cd957be582	23	18
Siete molto ricche.	You are very rich.	9fc8eca9-c83f-5801-88d2-8351a4ca8f00	19	18
Voi siete molto ricche.	You are very rich.	464bc14f-6217-5636-a343-98a91badb19e	23	18
Tu puoi andare alla stazione degli autobus.	You can go to the bus station.	8e7e4f71-3cdf-514d-9b2b-35c77abfa577	43	30
Può andare alla stazione degli autobus.	You can go to the bus station.	ada9cd03-2327-50da-a9a7-2adc0435e4d0	39	30
Lei può andare alla stazione degli autobus.	You can go to the bus station.	dc700d2b-d76a-58c9-8fc7-89c6c81177c4	43	30
Potete andare alla stazione degli autobus.	You can go to the bus station.	55b9c751-5692-58e5-ae05-116efe003342	42	30
Voi potete andare alla stazione degli autobus.	You can go to the bus station.	a1928f28-d55a-59f4-862d-0ec37cb7b013	46	30
Va lì alle sei.	He goes there at 6 p.m.	78167edb-0633-5f85-9498-f66be370bf65	15	23
Lui va lì alle sei.	He goes there at 6 p.m.	4e97eeb2-12cd-55b6-a125-d002fb0fa0f3	19	23
Tom mi ha detto di non dirti niente.	Tom told me not to tell you anything.	deb397fa-c0d6-5700-bd83-388304c11188	36	37
Tom mi ha detto di non dirti nulla.	Tom told me not to tell you anything.	3090bf01-785e-59d9-b7e1-34d43b7be7e7	35	37
Tom mi ha detto di non dirvi niente.	Tom told me not to tell you anything.	1567c0af-0854-5d90-bc8c-94f9957c4cc1	36	37
Tom mi ha detto di non dirvi nulla.	Tom told me not to tell you anything.	4c88eba5-c58a-5ad9-b4da-b85674bede11	35	37
Tom mi ha detto di non dirle niente.	Tom told me not to tell you anything.	0fab7847-e95b-52c8-968e-dd308fbb1ac4	36	37
Tom mi ha detto di non dirle nulla.	Tom told me not to tell you anything.	cd0f83d1-0652-55d5-b0dc-794337c469a0	35	37
Il mio obiettivo è di imparare la sua lingua.	My goal is to learn your language.	9b250570-628c-5845-b534-e9509278ff90	45	34
Il mio obiettivo è di imparare la tua lingua.	My goal is to learn your language.	5d1b770b-b4fc-5ba2-a637-e3df8bf492a8	45	34
Il mio obiettivo è di imparare la vostra lingua.	My goal is to learn your language.	b91b9f92-6033-5136-a12c-d8c1c5df572a	48	34
Devo nascondere questa borsa.	I have to hide this bag.	386795b7-cc7a-5f2a-a26d-27fc65ac2f2d	29	24
Io devo nascondere questa borsa.	I have to hide this bag.	1f86e46e-f5ad-545f-9ab9-4593cc4dccdb	32	24
Voleva solo pistole e munizioni.	He only wanted guns and ammunition.	b6759e4a-d865-54e3-9f51-1b01903d71f1	32	35
Lui voleva solo pistole e munizioni.	He only wanted guns and ammunition.	a6cf1618-da7b-5736-9c62-42cdd521e853	36	35
Vivo da mio zio da un mese.	I've been living with my uncle for a month.	4b16c22d-2718-52af-924e-a543ade06684	27	43
Io vivo da mio zio da un mese.	I've been living with my uncle for a month.	36bb625e-a71b-5355-a9d2-ba2654d10d36	30	43
Abito da mio zio da un mese.	I've been living with my uncle for a month.	063f0610-dd73-5633-9318-dce4a8f3df34	28	43
Io abito da mio zio da un mese.	I've been living with my uncle for a month.	ff5d099d-9e08-5cb3-9622-7f10652f6af3	31	43
Tom è inciampato su qualcosa.	Tom tripped on something.	837e8953-4053-5306-9ca8-f7c803482394	29	25
Tom inciampò su qualcosa.	Tom tripped on something.	8aac3fa3-582e-5bfe-b25a-639c43dd2c7b	25	25
Ho molti talenti.	I have many talents.	7df5e511-f392-5709-bd22-eb0be66d4180	17	20
Io ho molti talenti.	I have many talents.	cfe8616d-9a56-5f12-9344-e649d07f7181	20	20
Non sono convinto.	I'm unconvinced.	02958c68-47f3-5630-8861-f8e35d9cf822	18	16
Io non sono convinto.	I'm unconvinced.	91952127-201a-53ab-872c-0f569d33d0cb	21	16
Non sono convinta.	I'm unconvinced.	7e2243ed-19ad-536e-8493-e3e80f6af3a5	18	16
Io non sono convinta.	I'm unconvinced.	1081dbe9-e17c-588b-b2d7-c024ec3165c9	21	16
Si è rifiutato di darmi la mano.	He refused to shake hands with me.	3966aef6-12f5-5c57-a7ce-4a53f1a03abf	32	34
Lui si è rifiutato di darmi la mano.	He refused to shake hands with me.	c105e346-dc3a-5546-b61f-16bfeb69b95a	36	34
Si rifiutò di darmi la mano.	He refused to shake hands with me.	41e820bf-370a-59d1-85e6-71ed20f2f097	28	34
Lui si rifiutò di darmi la mano.	He refused to shake hands with me.	359f55b1-8852-5664-9fc0-a908f629cde9	32	34
Ho otto fratelli.	I have eight brothers.	e2997a39-d6be-5260-8cec-c40450c81e0e	17	22
Io ho otto fratelli.	I have eight brothers.	a45b889f-4f33-5146-82cc-5511ff37fe7e	20	22
Tom è molto popolare, vero?	Tom is very popular, isn't he?	6472cb74-a7b3-5284-8a38-191191fd2534	27	30
Cerco sempre di dire la verità.	I always try to tell the truth.	31b26a8b-0e8c-5d43-a444-faedef3a23c7	31	31
Cosa dovrei fare invece?	What should I do instead?	19e6ad0b-685e-5325-8416-95a3a305d951	24	25
Non l'ho mai vista aiutare suo padre.	I have never seen her help her father.	f4b12bc9-38a3-5194-8238-5a2e5fb5a011	37	38
Io non l'ho mai vista aiutare suo padre.	I have never seen her help her father.	3aec775e-899b-56d2-91c4-ecc79f8d9124	40	38
Tom non mi guarderebbe neanche.	Tom wouldn't even look at me.	88b772d3-d663-5210-ac7c-0fa707dbc6d0	31	29
Tom non mi guarderebbe nemmeno.	Tom wouldn't even look at me.	8b2afe25-e44f-530c-ae10-e819ea1bd21c	31	29
Tom non mi guarderebbe neppure.	Tom wouldn't even look at me.	503803b0-005f-5ba9-aca4-6d9a0358724f	31	29
Tom può essere piuttosto convincente.	Tom can be pretty convincing.	e9f2cb31-e479-588f-b11f-cc2f07d64c9b	37	29
Tom riesce ad essere piuttosto convincente.	Tom can be pretty convincing.	252c36f1-2160-54cd-a9c7-6c2d44aae828	43	29
Porteranno Tom.	They will bring Tom.	79a1867f-d7f0-59b8-a0b6-fc46af52ffe8	15	20
Loro porteranno Tom.	They will bring Tom.	55c8a574-cfc5-5893-8d7b-6145acc09c25	20	20
Che inizino i trucchi!	Let the tricks begin!	2db10330-c408-547a-ba24-bc6d1908a245	22	21
Che comincino i trucchi!	Let the tricks begin!	4f56eaa2-7ac4-56ba-9569-abc44fead02b	24	21
Sono commosso.	I'm touched.	8529d2e3-9b98-5212-bd47-8124034df931	14	12
Io sono commosso.	I'm touched.	df6990f8-221a-5fc3-8d2a-c14ac5a49355	17	12
Sono commossa.	I'm touched.	ab58d4a8-a71e-578a-a07f-18963ea0b6e8	14	12
Io sono commossa.	I'm touched.	1bbc4593-cf20-55c3-a547-654a8b4f8bd7	17	12
Ogni uomo ha i suoi punti deboli.	Every man has his weak points.	d8b3ea63-5839-5261-a25e-8a4838a6b395	33	30
Lui ha bisogno del libro?	Does he need the book?	0707ac4f-ef26-513e-a469-2f46ac71055c	25	22
Non è scritto in francese.	It's not written in French.	04f0981f-fb5a-5462-8c32-0b4d8c3f4d91	26	27
Non è scritta in francese.	It's not written in French.	860a736c-6352-5825-8c80-0083c96d8869	26	27
Sto ancora scrivendo dei commenti.	I'm still writing comments.	007be841-aff4-5c0c-9e84-cf15cd2a60fe	34	27
Io sto ancora scrivendo dei commenti.	I'm still writing comments.	46126609-a07c-56dd-9f55-a0f731aff275	37	27
L'ho visto fumare una sigaretta.	I saw him smoking a cigarette.	bdae9780-f96c-5464-9c6d-4ab3921beb59	32	30
Io l'ho visto fumare una sigaretta.	I saw him smoking a cigarette.	50a6ec15-836f-5d71-9e9f-192ef181fa7a	35	30
L'ho vista fumare una sigaretta.	I saw her smoking a cigarette.	20c905ee-ff34-59ad-b4ac-03b1f806b0fc	32	30
Io l'ho vista fumare una sigaretta.	I saw her smoking a cigarette.	4c5604ef-ca92-55e8-8119-530a379d99b8	35	30
Rabbrividì al pensiero dell'incidente.	She shuddered at the thought of the accident.	af755327-140d-5083-b0fa-9b9e35964ec3	38	45
Lei rabbrividì al pensiero dell'incidente.	She shuddered at the thought of the accident.	fe5dab4c-a8cd-594e-828a-ffa3c95a44b0	42	45
Spero che non ci saranno spargimenti di sangue.	I hope there'll be no bloodshed.	34db954a-6afc-520d-af6d-3c3793807baf	47	32
Io spero che non ci saranno spargimenti di sangue.	I hope there'll be no bloodshed.	b079857f-8f60-53c2-9e50-d455c771811e	50	32
La politica per l'occupazione è un fallimento.	The employment policy is a failure.	e9293a2a-db70-5945-b985-12e91f5bfabb	46	35
Ben non sapeva cosa dire dopo.	Ben was at a loss for what to say next.	ba980202-f304-5d78-81b2-f2de5d2df885	30	39
Ben non sapeva che cosa dire dopo.	Ben was at a loss for what to say next.	72c2ec85-c014-5438-94df-0ef9c2b7182c	34	39
Ben non sapeva che dire dopo.	Ben was at a loss for what to say next.	3a158e0d-6f78-555e-a8d7-b928e4ac895b	29	39
La casa si trova più in là.	The house is farther on.	0feaca83-4f2d-5186-8db3-457ed4bcf689	27	24
La casa è più in là.	The house is farther on.	97702c2c-10ba-56fd-80d0-4f5c1331bab3	20	24
Puoi parlare con loro.	You can talk to them.	c22504d4-a193-5991-b25c-ee625a198ca3	22	21
Tu puoi parlare con loro.	You can talk to them.	9748b2cd-7a82-5153-aea2-77e5041516b2	25	21
Può parlare con loro.	You can talk to them.	5eb70a45-d28c-5ab9-80a5-bb5df58c6abe	21	21
Lei può parlare con loro.	You can talk to them.	87de0c9d-d1e1-547a-b395-fe122b387557	25	21
Potete parlare con loro.	You can talk to them.	a5084c0f-32f4-5a67-a97e-c82e58eac721	24	21
Voi potete parlare con loro.	You can talk to them.	c425c8ed-df19-5399-b17d-e18506cf03f7	28	21
Stai costruendo dei castelli in aria.	You're building castles in the air.	81a830b6-a8fb-5b94-82f5-57b8b6e138ed	37	35
Tu stai costruendo dei castelli in aria.	You're building castles in the air.	8a273ce5-ce90-5153-97ad-047949a7242f	40	35
Sta costruendo dei castelli in aria.	You're building castles in the air.	b25a1f7f-8dc3-5b34-8d00-253c61ac8ecb	36	35
