token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
8-8	BO152	8	lasciar	lasciar	linguistic	_	_	_	_	_	_
8-9	BO152	8	par[lare]	parlare	linguistic	_	End=12.73	_	_	_	3-7(258)
9-0	BO154	9	[no	no	linguistic	_	Begin=12.27	_	_	_	0-2(258)
9-1	BO154	9	no	no	linguistic	_	_	_	_	_	0-2(258)
9-2	BO154	9	parla	parla	linguistic	_	_	_	_	_	0-5(258)
9-3	BO154	9	anche	anche	linguistic	_	_	_	_	_	0-5(258)
9-4	BO154	9	tu]	tu	linguistic	_	End=13.24	_	_	_	0-2(258)
10-0	BO153	10	[no	no	linguistic	_	Begin=12.51	_	_	_	0-2(258)
10-1	BO153	10	no	no	linguistic	_	_	_	_	_	0-2(258)
10-2	BO153	10	no	no	linguistic	_	_	_	_	_	0-2(258)
10-3	BO153	10	parla	parla	linguistic	_	_	_	_	_	0-5(258)
10-4	BO153	10	an]che	anche	linguistic	_	_	_	_	_	0-2(258)
10-5	BO153	10	te	te	linguistic	_	_	_	_	_	_
10-6	BO153	10	che::	che	linguistic	ProsodicLink=Yes	_	2x2	_	_	_
10-7	BO153	10	mh	mh	linguistic	_	End=14.2	_	_	_	_
11-0	BO153	11	mh	mh	linguistic	_	Begin=14.285	_	_	_	_
11-1	BO153	11	che	che	linguistic	_	_	_	_	_	_
11-2	BO153	11	dev'	dev'	linguistic	SpaceAfter=No	_	_	_	_	_
11-3	BO153	11	essere	essere	linguistic	_	_	_	_	_	_
11-4	BO153	11	una	una	linguistic	_	_	_	_	_	_
11-5	BO153	11	conversazione:	conversazione	linguistic	_	_	12x1	_	_	_
11-6	BO153	11	eh	eh	linguistic	_	End=16.51	_	_	_	_
12-0	BO152	12	°((ride))°	((ride))	nonverbalbehavior	Volume=Low	Begin=16.28|End=16.876	_	_	_	_
13-0	BO153	13	di	di	linguistic	_	Begin=16.76	_	_	_	_
13-1	BO153	13	un	un	linguistic	_	_	_	_	_	_
13-2	BO153	13	certo	certo	linguistic	_	_	_	_	_	_
13-3	BO153	13	spesso[re],	spessore	linguistic	Intonation=weakly_rising	End=17.85	_	_	_	6-8(259)
14-0	BO154	14	[e:h	eh	linguistic	ProsodicLink=Yes	Begin=17.25	0x1	_	_	0-2(259)
14-1	BO154	14	mh]	mh	linguistic	_	End=17.58	_	_	_	0-2(259)
15-0	BO152	15	[più	più	linguistic	_	Begin=17.515	_	_	_	0-3(259)
15-1	BO152	15	dif]ficile	difficile	linguistic	_	_	_	_	_	0-3(259)
15-2	BO152	15	da	da	linguistic	_	_	_	_	_	_
15-3	BO152	15	tra[scrivere]	trascrivere	linguistic	_	_	_	_	_	3-11(1)
15-4	BO152	15	((ride))	((ride))	nonverbalbehavior	_	End=19.28	_	_	_	_
16-0	BO154	16	[no	no	linguistic	_	Begin=18.516	_	_	_	0-2(1)
16-1	BO154	16	mi	mi	linguistic	_	_	_	_	_	0-2(1)
16-2	BO154	16	mette	mette	linguistic	_	_	_	_	_	0-5(1)
16-3	BO154	16	ansia]	ansia	linguistic	_	_	_	_	_	0-5(1)
16-4	BO154	16	((ride))	((ride))	nonverbalbehavior	_	End=19.44	_	_	_	_
17-0	BO154	17	((ride))	((ride))	nonverbalbehavior	_	Begin=19.48|End=20.298	_	_	_	_
18-0	BO153	18	((ride))	((ride))	nonverbalbehavior	_	Begin=19.711|End=20.176	_	_	_	_
19-0	BO153	19	leggermente	leggermente	linguistic	_	Begin=20.236|End=21.006	_	_	_	_
20-0	BO153	20	chissà	chissà	linguistic	_	Begin=21.21	_	_	_	_
20-1	BO153	20	se	se	linguistic	_	_	_	_	_	_
20-2	BO153	20	mi	mi	linguistic	_	_	_	_	_	_
20-3	BO153	20	risponderà?	risponderà	linguistic	Intonation=Rising	End=22.461	_	_	_	_
21-0	BO153	21	m::h	mh	linguistic	_	Begin=23.225|End=23.64	0x2	_	_	_
22-0	BO154	22	((ride))	((ride))	nonverbalbehavior	_	Begin=23.765|End=24.45	_	_	_	_
23-0	BO154	23	punto	punto	linguistic	_	Begin=24.49	_	_	_	_
23-1	BO154	23	interrogati[vo]	interrogativo	linguistic	_	_	_	_	_	11-13(2)
23-2	BO154	23	((ride))	((ride))	nonverbalbehavior	_	End=25.91	_	_	_	_
24-0	BO153	24	[punto	punto	linguistic	_	Begin=25.28	_	_	_	0-5(2)
24-1	BO153	24	interrogati]vo?	interrogativo	linguistic	Intonation=Rising	_	_	_	_	0-11(2)
24-2	BO153	24	secondo	secondo	linguistic	_	_	_	_	_	_
24-3	BO153	24	me	me	linguistic	_	_	_	_	_	_
24-4	BO153	24	n:o	no	linguistic	_	End=27.41	0x1	_	_	_
25-0	BO153	25	m::h,	mh	linguistic	Intonation=weakly_rising	Begin=28.55	0x2	_	_	_
25-1	BO153	25	invia	invia	linguistic	_	End=29.946	_	_	_	_
26-0	BO153	26	(a)spetta	aspetta	linguistic	_	Begin=31.251	_	_	0-1(0)	_
26-1	BO153	26	questa	questa	linguistic	_	_	_	_	_	_
26-2	BO153	26	la	la	linguistic	_	_	_	_	_	_
26-3	BO153	26	sua	sua	linguistic	_	_	_	_	_	_
26-4	BO153	26	mail?	mail	linguistic	Intonation=Rising	End=32.5	_	_	_	_
27-0	BO154	27	ma~	ma~	linguistic	Interrupted=Yes	Begin=33.05	_	_	_	_
27-1	BO154	27	((ride))	((ride))	nonverbalbehavior	_	_	_	_	_	_
27-2	BO154	27	lei	lei	linguistic	_	_	_	_	_	_
27-3	BO154	27	ha	ha	linguistic	_	_	_	_	_	_
27-4	BO154	27	sbagliato	sbagliato	linguistic	_	_	_	_	_	_
27-5	BO154	27	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_
27-6	BO154	27	e-mail	e-mail	linguistic	_	_	_	_	_	_
27-7	BO154	27	per	per	linguistic	_	_	_	_	_	_
27-8	BO154	27	tu[tti	tutti	linguistic	_	_	_	_	_	2-5(3)
27-9	BO154	27	questi	questi	linguistic	_	_	_	_	_	0-6(3)
27-10	BO154	27	me]si	mesi	linguistic	_	End=35.95	_	_	_	0-2(3)
28-0	BO153	28	((ride))	((ride))	nonverbalbehavior	_	Begin=33.565|End=34.87	_	_	_	_
29-0	BO153	29	[adesso	adesso	linguistic	_	Begin=34.91	_	_	_	0-6(3)
29-1	BO153	29	lei]	lei	linguistic	_	_	_	_	_	0-3(3)
29-2	BO153	29	((ride))	((ride))	nonverbalbehavior	_	End=35.58	_	_	_	_
30-0	BO153	30	((ride))	((ride))	nonverbalbehavior	_	Begin=35.605|End=36.16	_	_	_	_
31-0	BO153	31	non	non	linguistic	_	Begin=36.181	_	_	_	_
31-1	BO153	31	mi	mi	linguistic	_	_	_	_	_	_
31-2	BO153	31	ha	ha	linguistic	_	_	_	_	_	_
31-3	BO153	31	mai	mai	linguistic	_	_	_	_	_	_
31-4	BO153	31	risposto	risposto	linguistic	_	_	_	_	_	_
31-5	BO153	31	perché	perché	linguistic	_	_	_	_	_	_
31-6	BO153	31	scrivevo	scrivevo	linguistic	_	_	_	_	_	_
31-7	BO153	31	ma[il	mail	linguistic	_	_	_	_	_	2-4(4)
31-8	BO153	31	a	a	linguistic	_	_	_	_	_	0-1(4)
31-9	BO153	31	qualcun	qualcun	linguistic	_	_	_	_	_	0-7(4)
31-10	BO153	31	a]ltro	altro	linguistic	_	_	_	_	_	0-1(4)
31-11	BO153	31	((ride))	((ride))	nonverbalbehavior	_	End=39.42	_	_	_	_
32-0	BO152	32	((ride))	((ride))	nonverbalbehavior	_	Begin=37.068|End=39.11	_	_	_	_
33-0	BO154	33	((ride))	((ride))	nonverbalbehavior	_	Begin=37.61|End=37.926	_	_	_	_
34-0	BO154	34	[esatto]	esatto	linguistic	_	Begin=37.95|End=38.86	_	_	_	0-6(4)
35-0	BO154	35	esatto	esatto	linguistic	_	Begin=39.46	_	_	_	_
35-1	BO154	35	((ride))	((ride))	nonverbalbehavior	_	End=40.32	_	_	_	_
36-0	BO154	36	ah	ah	linguistic	_	Begin=40.338	_	_	_	_
36-1	BO154	36	te	te	linguistic	_	_	_	_	_	_
36-2	BO154	36	la	la	linguistic	_	_	_	_	_	_
36-3	BO154	36	confermo	confermo	linguistic	_	End=41.49	_	_	_	_
37-0	BO153	37	no	no	linguistic	_	Begin=42.676	_	_	_	_
37-1	BO153	37	ma	ma	linguistic	_	_	_	_	_	_
37-2	BO153	37	tanto	tanto	linguistic	_	_	_	_	_	_
37-3	BO153	37	c'	c'	linguistic	SpaceAfter=No	_	_	_	_	_
37-4	BO153	37	è	è	linguistic	_	_	_	_	_	_
37-5	BO153	37	scritto	scritto	linguistic	_	_	_	_	_	_
37-6	BO153	37	francesca,	francesca	linguistic	Intonation=weakly_rising	End=44.473	_	_	_	_
38-0	BO153	38	è	è	linguistic	_	Begin=44.938	_	_	_	_
38-1	BO153	38	lei	lei	linguistic	_	End=45.45	_	_	_	_
39-0	BO154	39	sì	sì	linguistic	_	Begin=45.823	_	_	_	_
39-1	BO154	39	magari	magari	linguistic	_	_	_	_	_	_
39-2	BO154	39	hai	hai	linguistic	_	_	_	_	_	_
39-3	BO154	39	scritto	scritto	linguistic	_	_	_	_	_	_
39-4	BO154	39	male	male	linguistic	_	_	_	_	_	_
39-5	BO154	39	però:	però	linguistic	_	End=47.48	3x1	_	_	_
40-0	BO153	40	no	no	linguistic	_	Begin=47.566	_	_	_	_
40-1	BO153	40	penso	penso	linguistic	_	_	_	_	_	_
40-2	BO153	40	che	che	linguistic	_	_	_	_	_	_
40-3	BO153	40	ci	ci	linguistic	_	_	_	_	_	_
40-4	BO153	40	sia	sia	linguistic	_	_	_	_	_	_
40-5	BO153	40	una	una	linguistic	_	_	_	_	_	_
40-6	BO153	40	sola	sola	linguistic	_	_	_	_	_	_
40-7	BO153	40	francesca	francesca	linguistic	_	_	_	_	_	_
40-8	BO153	40	nel[la	nella	linguistic	_	_	_	_	_	3-5(5)
40-9	BO153	40	mia	mia	linguistic	_	_	_	_	_	0-3(5)
40-10	BO153	40	rubrica]	rubrica	linguistic	_	End=50.3	_	_	_	0-7(5)
41-0	BO154	41	[francesca	francesca	linguistic	_	Begin=49.386	_	_	_	0-9(5)
41-1	BO154	41	punto]	punto	linguistic	_	End=50.3	_	_	_	0-5(5)
42-0	BO154	42	<verdi>	verdi	linguistic	_	Begin=50.598|End=51.34	_	Slow=0-5	_	_
43-0	BO154	43	due	due	linguistic	_	Begin=51.385|End=51.946	_	_	_	_
44-0	BO153	44	s~	s~	linguistic	Interrupted=Yes	Begin=52.6	_	_	_	_
44-1	BO153	44	penso	penso	linguistic	_	_	_	_	_	_
44-2	BO153	44	che	che	linguistic	_	_	_	_	_	_
44-3	BO153	44	sia	sia	linguistic	_	_	_	_	_	_
44-4	BO153	44	lei	lei	linguistic	_	_	_	_	_	_
44-5	BO153	44	è	è	linguistic	_	_	_	_	_	_
44-6	BO153	44	quella	quella	linguistic	_	_	_	_	_	_
44-7	BO153	44	con	con	linguistic	_	_	_	_	_	_
44-8	BO153	44	cui	cui	linguistic	_	_	_	_	_	_
44-9	BO153	44	ci	ci	linguistic	_	_	_	_	_	_
44-10	BO153	44	manda	manda	linguistic	_	_	_	_	_	_
44-11	BO153	44	tutti	tutti	linguistic	_	_	_	_	_	_
44-12	BO153	44	i	i	linguistic	_	_	_	_	_	_
44-13	BO153	44	materiali	materiali	linguistic	_	_	_	_	_	_
44-14	BO153	44	quin[di	quindi	linguistic	_	_	_	_	_	4-6(6)
44-15	BO153	44	sì]	sì	linguistic	_	End=55.7	_	_	_	0-2(6)
45-0	BO154	45	[sì]	sì	linguistic	_	Begin=55.31|End=55.636	_	_	_	0-2(6)
46-0	BO153	46	allora	allora	linguistic	_	Begin=55.945	_	_	_	_
46-1	BO153	46	i::::nvi::::a:le::,	inviale	linguistic	Intonation=weakly_rising	End=59.06	0x4,3x4,4x1,6x2	_	_	_
47-0	BO153	47	sì,	sì	linguistic	Intonation=weakly_rising	Begin=59.496	_	_	_	_
47-1	BO153	47	è	è	linguistic	_	_	_	_	_	_
47-2	BO153	47	in	in	linguistic	_	_	_	_	_	_
47-3	BO153	47	italiano,	italiano	linguistic	Intonation=weakly_rising	End=61.136	_	_	_	_
48-0	BO153	48	s:ì.	sì	linguistic	Intonation=Falling	Begin=64.78|End=65.382	0x1	_	_	_
49-0	BO153	49	invia	invia	linguistic	_	Begin=65.865|End=66.425	_	_	_	_
50-0	BO153	50	non	non	linguistic	_	Begin=66.61	_	_	_	_
50-1	BO153	50	mi	mi	linguistic	_	_	_	_	_	_
50-2	BO153	50	risponderà	risponderà	linguistic	_	_	_	_	_	_
50-3	BO153	50	mai,	mai	linguistic	Intonation=weakly_rising	End=67.82	_	_	_	_
51-0	BO153	51	comunque	comunque	linguistic	_	Begin=68.615	_	_	_	_
51-1	BO153	51	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
51-2	BO153	51	andando	andando	linguistic	_	_	_	_	_	_
51-3	BO153	51	avanti	avanti	linguistic	_	End=70.45	_	_	_	_
52-0	BO153	52	°m::h°	mh	linguistic	Volume=Low	Begin=71.446|End=71.975	0x2	_	_	_
53-0	BO152	53	((sbadiglia))	((sbadiglia))	nonverbalbehavior	_	Begin=71.83|End=72.508	_	_	_	_
54-0	BO152	54	sto	sto	linguistic	_	Begin=72.613	_	_	_	_
54-1	BO152	54	continuando	continuando	linguistic	_	_	_	_	_	_
54-2	BO152	54	a	a	linguistic	_	_	_	_	_	_
54-3	BO152	54	sbadigliare	sbadigliare	linguistic	_	_	_	_	_	_
54-4	BO152	54	dal	dal	linguistic	_	_	_	_	_	_
54-5	BO152	54	pranzo	pranzo	linguistic	_	End=74.876	_	_	_	_
55-0	BO154	55	ce[cilia	cecilia	linguistic	_	Begin=75.158	_	_	_	2-7(7)
55-1	BO154	55	comunque	comunque	linguistic	_	_	_	_	_	0-8(7)
55-2	BO154	55	non	non	linguistic	_	_	_	_	_	0-3(7)
55-3	BO154	55	mi	mi	linguistic	_	_	_	_	_	0-2(7)
55-4	BO154	55	ha	ha	linguistic	_	_	_	_	_	0-2(7)
55-5	BO154	55	ancora	ancora	linguistic	_	_	_	_	_	0-6(7)
55-6	BO154	55	dato	dato	linguistic	_	_	_	_	_	0-4(7)
55-7	BO154	55	i]	i	linguistic	_	_	_	_	_	0-1(7)
55-8	BO154	55	soldi	soldi	linguistic	_	End=77.05	_	_	_	_
56-0	BO152	56	°[non	non	linguistic	Volume=Low	Begin=75.341	_	_	_	0-3(7)
56-1	BO152	56	ho	ho	linguistic	Volume=Low	_	_	_	_	0-2(7)
56-2	BO152	56	mai	mai	linguistic	Volume=Low	_	_	_	_	0-3(7)
56-3	BO152	56	smesso]°	smesso	linguistic	Volume=Low	End=76.438	_	_	_	0-6(7)
57-0	BO153	57	ma	ma	linguistic	_	Begin=78.019	_	_	_	_
57-1	BO153	57	cazzo	cazzo	linguistic	_	_	_	_	_	_
57-2	BO153	57	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
57-3	BO153	57	l:'	l'	linguistic	SpaceAfter=No	_	0x1	_	_	_
57-4	BO153	57	unica	unica	linguistic	_	_	_	_	_	_
57-5	BO153	57	volta	volta	linguistic	_	_	_	_	_	_
57-6	BO153	57	in	in	linguistic	_	_	_	_	_	_
57-7	BO153	57	cui	cui	linguistic	_	_	_	_	_	_
57-8	BO153	57	te	te	linguistic	_	_	_	_	_	_
57-9	BO153	57	li	li	linguistic	_	_	_	_	_	_
57-10	BO153	57	voleva	voleva	linguistic	_	_	_	_	_	_
57-11	BO153	57	dare	dare	linguistic	_	_	_	_	_	_
57-12	BO153	57	tu	tu	linguistic	_	_	_	_	_	_
57-13	BO153	57	le	le	linguistic	_	_	_	_	_	_
57-14	BO153	57	hai	hai	linguistic	_	_	_	_	_	_
57-15	BO153	57	detto	detto	linguistic	_	_	_	_	_	_
57-16	BO153	57	[no	no	linguistic	_	_	_	_	_	0-2(8)
57-17	BO153	57	no]	no	linguistic	_	End=81.1	_	_	_	0-2(8)
58-0	BO154	58	°[sì]°	sì	linguistic	Volume=Low	Begin=80.611|End=80.93	_	_	_	0-2(8)
59-0	BO153	59	mh	mh	linguistic	_	Begin=81.408|End=81.56	_	_	_	_
60-0	BO153	60	((ride))	((ride))	nonverbalbehavior	_	Begin=81.58|End=82.36	_	_	_	_
61-0	BO154	61	no	no	linguistic	_	Begin=81.968	_	_	_	_
61-1	BO154	61	°xx°	x	unknown	Volume=Low	End=82.718	_	_	_	_
62-0	BO153	62	oddio	oddio	linguistic	_	Begin=84.206	_	_	_	_
62-1	BO153	62	ho	ho	linguistic	_	_	_	_	_	_
62-2	BO153	62	detto	detto	linguistic	_	_	_	_	_	_
62-3	BO153	62	una	una	linguistic	_	_	_	_	_	_
62-4	BO153	62	parolaccia	parolaccia	linguistic	_	_	_	_	_	_
62-5	BO153	62	però	però	linguistic	_	_	_	_	_	_
62-6	BO153	62	((ride))	((ride))	nonverbalbehavior	_	End=86.44	_	_	_	_
63-0	BO152	63	°((ride))°	((ride))	nonverbalbehavior	Volume=Low	Begin=86.575|End=88.378	_	_	_	_
64-0	BO153	64	non	non	linguistic	_	Begin=90.04	_	_	_	_
64-1	BO153	64	voglio	voglio	linguistic	_	_	_	_	_	_
64-2	BO153	64	risultare::	risultare	linguistic	_	_	8x2	_	_	_
64-3	BO153	64	[maleducata]	maleducata	linguistic	_	End=92.3	_	_	_	0-10(9)
65-0	BO154	65	[non	non	linguistic	_	Begin=91.455	_	_	_	0-3(9)
65-1	BO154	65	mi	mi	linguistic	_	_	_	_	_	0-2(9)
65-2	BO154	65	rispondono]	rispondono	linguistic	_	_	_	_	_	0-10(9)
65-3	BO154	65	comunque	comunque	linguistic	_	End=93.23	_	_	_	_
66-0	BO153	66	non	non	linguistic	_	Begin=94.7	_	_	_	_
66-1	BO153	66	ti	ti	linguistic	_	_	_	_	_	_
66-2	BO153	66	rispondono?	rispondono	linguistic	Intonation=Rising	_	_	_	_	_
66-3	BO153	66	ma	ma	linguistic	_	End=95.67	_	_	_	_
67-0	BO153	67	chi	chi	linguistic	_	Begin=95.725	_	_	_	_
67-1	BO153	67	è	è	linguistic	_	_	_	_	_	_
67-2	BO153	67	che	che	linguistic	_	_	_	_	_	_
67-3	BO153	67	risponde	risponde	linguistic	_	_	_	_	_	_
67-4	BO153	67	alle	alle	linguistic	_	_	_	_	_	_
67-5	BO153	67	mail	mail	linguistic	_	_	_	_	_	_
67-6	BO153	67	ufficialmente	ufficialmente	linguistic	_	_	_	_	_	_
67-7	BO153	67	nessuno	nessuno	linguistic	_	End=98.29	_	_	_	_
68-0	BO152	68	e:::h	eh	linguistic	ProsodicLink=Yes	Begin=99.211	0x3	_	_	_
68-1	BO152	68	m::h	mh	linguistic	_	End=100.466	0x2	_	_	_
69-0	BO152	69	già.	già	linguistic	Intonation=Falling	Begin=100.765|End=101.17	_	_	_	_
70-0	BO153	70	m:::h	mh	linguistic	_	Begin=103.53|End=104.32	0x3	_	_	_
71-0	BO152	71	mio	mio	linguistic	_	Begin=104.5	_	_	_	_
71-1	BO152	71	dio	dio	linguistic	_	_	_	_	_	_
71-2	BO152	71	quello	quello	linguistic	_	_	_	_	_	_
71-3	BO152	71	di	di	linguistic	_	_	_	_	_	_
71-4	BO152	71	economia,	economia	linguistic	Intonation=weakly_rising	End=105.99	_	_	_	_
72-0	BO152	72	quel	quel	linguistic	_	Begin=106.52	_	_	_	_
72-1	BO152	72	tipo,	tipo	linguistic	Intonation=weakly_rising	End=107.341	_	_	_	_
73-0	BO153	73	sì	sì	linguistic	_	Begin=108.01|End=108.35	_	_	_	_
74-0	BO152	74	gli	gli	linguistic	_	Begin=108.4	_	_	_	_
74-1	BO152	74	esami,	esami	linguistic	Intonation=weakly_rising	End=109.283	_	_	_	_
75-0	BO152	75	>cioè	cioè	linguistic	_	Begin=109.895	_	Fast=0-4	_	_
75-1	BO152	75	io	io	linguistic	_	_	_	Fast=0-2	_	_
75-2	BO152	75	non	non	linguistic	_	_	_	Fast=0-3	_	_
75-3	BO152	75	so	so	linguistic	_	_	_	Fast=0-2	_	_
75-4	BO152	75	se	se	linguistic	_	_	_	Fast=0-2	_	_
75-5	BO152	75	gli	gli	linguistic	_	_	_	Fast=0-3	_	_
75-6	BO152	75	hai	hai	linguistic	_	_	_	Fast=0-3	_	_
75-7	BO152	75	mai	mai	linguistic	_	_	_	Fast=0-3	_	_
75-8	BO152	75	scritto<	scritto	linguistic	_	End=111.49	_	Fast=0-7	_	_
76-0	BO152	76	[però	però	linguistic	_	Begin=111.765	_	_	_	0-4(10)
76-1	BO152	76	(lui)	lui	linguistic	_	_	_	_	0-3(0)	0-3(10)
76-2	BO152	76	ris]ponde	risponde	linguistic	_	_	_	_	_	0-3(10)
76-3	BO152	76	dopo	dopo	linguistic	_	_	_	_	_	_
76-4	BO152	76	mesi	mesi	linguistic	_	End=113.233	_	_	_	_
77-0	BO153	77	[no:],	no	linguistic	Intonation=weakly_rising	Begin=111.79|End=112.25	1x1	_	_	0-2(10)
78-0	BO153	78	no	no	linguistic	_	Begin=113.823	_	_	_	_
78-1	BO153	78	ma,	ma	linguistic	Intonation=weakly_rising	_	_	_	_	_
78-2	BO153	78	so	so	linguistic	_	_	_	_	_	_
78-3	BO153	78	infatti	infatti	linguistic	_	_	_	_	_	_
78-4	BO153	78	di	di	linguistic	_	_	_	_	_	_
78-5	BO153	78	qualcuno	qualcuno	linguistic	_	_	_	_	_	_
78-6	BO153	78	eh	eh	linguistic	_	_	_	_	_	_
78-7	BO153	78	che	che	linguistic	_	_	_	_	_	_
78-8	BO153	78	gli	gli	linguistic	_	_	_	_	_	_
78-9	BO153	78	ha	ha	linguistic	_	_	_	_	_	_
78-10	BO153	78	scritto	scritto	linguistic	_	_	_	_	_	_
78-11	BO153	78	e	e	linguistic	_	_	_	_	_	_
78-12	BO153	78	non:::	non	linguistic	_	_	2x3	_	_	_
78-13	BO153	78	non	non	linguistic	_	_	_	_	_	_
78-14	BO153	78	gli	gli	linguistic	_	_	_	_	_	_
78-15	BO153	78	ha	ha	linguistic	_	_	_	_	_	_
78-16	BO153	78	praticamente	praticamente	linguistic	_	_	_	_	_	_
78-17	BO153	78	risposto	risposto	linguistic	_	_	_	_	_	_
78-18	BO153	78	quindi:	quindi	linguistic	_	End=118.84	5x1	_	_	_
79-0	BO153	79	s::~	s~	linguistic	Interrupted=Yes	Begin=118.941	0x2	_	_	_
79-1	BO153	79	sono	sono	linguistic	_	_	_	_	_	_
79-2	BO153	79	andati	andati	linguistic	_	_	_	_	_	_
79-3	BO153	79	si	si	linguistic	_	_	_	_	_	_
79-4	BO153	79	sono	sono	linguistic	_	_	_	_	_	_
79-5	BO153	79	materializzati	materializzati	linguistic	_	_	_	_	_	_
79-6	BO153	79	davanti	davanti	linguistic	_	_	_	_	_	_
79-7	BO153	79	a	a	linguistic	_	_	_	_	_	_
79-8	BO153	79	lui	lui	linguistic	_	_	_	_	_	_
79-9	BO153	79	perché	perché	linguistic	_	_	_	_	_	_
79-10	BO153	79	se	se	linguistic	_	_	_	_	_	_
79-11	BO153	79	no	no	linguistic	_	_	_	_	_	_
79-12	BO153	79	non	non	linguistic	_	_	_	_	_	_
79-13	BO153	79	caga	caga	linguistic	_	_	_	_	_	_
79-14	BO153	79	nessuno	nessuno	linguistic	_	End=122.53	_	_	_	_
80-0	BO152	80	sì,	sì	linguistic	Intonation=weakly_rising	Begin=122.558|End=122.94	_	_	_	_
81-0	BO152	81	e	e	linguistic	_	Begin=123.203	_	_	_	_
81-1	BO152	81	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
81-2	BO152	81	tipo::	tipo	linguistic	_	_	3x2	_	_	_
81-3	BO152	81	anche	anche	linguistic	_	_	_	_	_	_
81-4	BO152	81	gli	gli	linguistic	_	_	_	_	_	_
81-5	BO152	81	esami	esami	linguistic	_	_	_	_	_	_
81-6	BO152	81	cavolo	cavolo	linguistic	_	_	_	_	_	_
81-7	BO152	81	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_
81-8	BO152	81	avevamo	avevamo	linguistic	_	_	_	_	_	_
81-9	BO152	81	fatto	fatto	linguistic	_	_	_	_	_	_
81-10	BO152	81	tipo	tipo	linguistic	_	_	_	_	_	_
81-11	BO152	81	il::	il	linguistic	_	_	1x2	_	_	_
81-12	BO152	81	venti	venti	linguistic	_	_	_	_	_	_
81-13	BO152	81	giugno?	giugno	linguistic	Intonation=Rising	End=127.548	_	_	_	_
82-0	BO153	82	m::h	mh	linguistic	_	Begin=128.13|End=128.598	0x2	_	_	_
83-0	BO152	83	e:	e	linguistic	ProsodicLink=Yes	Begin=128.741	0x1	_	_	_
83-1	BO152	83	m::h	mh	linguistic	_	End=129.37	0x2	_	_	_
84-0	BO152	84	il	il	linguistic	_	Begin=129.405	_	_	_	_
