token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
22-20	TO080	22	casa	casa	linguistic	_	_	_	_	_	_
22-21	TO080	22	molto	molto	linguistic	_	_	_	_	_	_
22-22	TO080	22	pre[sto]	presto	linguistic	_	End=49.053	_	_	_	3-6(4)
23-0	TO071	23	[ahah]	ahah	linguistic	_	Begin=48.553|End=49.073	_	_	_	0-4(4)
24-0	TO080	24	eh	eh	linguistic	_	Begin=49.479	_	_	_	_
24-1	TO080	24	perché	perché	linguistic	_	_	_	_	_	_
24-2	TO080	24	sapevo	sapevo	linguistic	_	_	_	_	_	_
24-3	TO080	24	già	già	linguistic	_	_	_	_	_	_
24-4	TO080	24	di	di	linguistic	_	_	_	_	_	_
24-5	TO080	24	dover	dover	linguistic	_	_	_	_	_	_
24-6	TO080	24	studiare	studiare	linguistic	_	_	_	_	_	_
24-7	TO080	24	qui	qui	linguistic	_	_	_	_	_	_
24-8	TO080	24	quin[di:],	quindi	linguistic	Intonation=weakly_rising	End=52.005	5x1	_	_	4-6(5)
25-0	TO071	25	[chiarame]nte,	chiaramente	linguistic	Intonation=weakly_rising	Begin=51.584	_	_	_	0-8(5)
25-1	TO071	25	[da	da	linguistic	_	_	_	_	_	0-2(6)
25-2	TO071	25	quest'	quest'	linguistic	SpaceAfter=No	_	_	_	_	0-6(6)
25-3	TO071	25	anno]	anno	linguistic	_	_	_	_	_	0-4(6)
25-4	TO071	25	ti	ti	linguistic	_	_	_	_	_	_
25-5	TO071	25	sei	sei	linguistic	_	_	_	_	_	_
25-6	TO071	25	trasferita?	trasferita	linguistic	Intonation=Rising	End=54.07	_	_	_	_
26-0	TO080	26	[mi	mi	linguistic	_	Begin=52.173	_	_	_	0-2(6)
26-1	TO080	26	sono	sono	linguistic	_	_	_	_	_	0-4(6)
26-2	TO080	26	mossa	mossa	linguistic	_	_	_	_	_	0-5(6)
26-3	TO080	26	prima].	prima	linguistic	Intonation=Falling	End=53.173	_	_	_	0-5(6)
27-0	TO080	27	n::o	no	linguistic	_	Begin=54.112	0x2	_	_	_
27-1	TO080	27	mi	mi	linguistic	_	_	_	_	_	_
27-2	TO080	27	sono	sono	linguistic	_	_	_	_	_	_
27-3	TO080	27	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
27-4	TO080	27	trasferita	trasferita	linguistic	_	_	_	_	_	_
27-5	TO080	27	nel	nel	linguistic	_	_	_	_	_	_
27-6	TO080	27	duemila	duemila	linguistic	_	_	_	_	_	_
27-7	TO080	27	diciassette	diciassette	linguistic	_	_	_	_	_	_
27-8	TO080	27	quindi	quindi	linguistic	_	_	_	_	_	_
27-9	TO080	27	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_
27-10	TO080	27	a[nno	anno	linguistic	_	_	_	_	_	1-4(7)
27-11	TO080	27	s]corso,	scorso	linguistic	Intonation=weakly_rising	End=58.786	_	_	_	0-1(7)
28-0	TO071	28	[ah	ah	linguistic	_	Begin=57.824	_	_	_	0-2(7)
28-1	TO071	28	ah]	ah	linguistic	_	End=58.179	_	_	_	0-2(7)
29-0	TO080	29	perché	perché	linguistic	_	Begin=58.834	_	_	_	_
29-1	TO080	29	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
29-2	TO080	29	ho	ho	linguistic	_	_	_	_	_	_
29-3	TO080	29	iniziato	iniziato	linguistic	_	_	_	_	_	_
29-4	TO080	29	a	a	linguistic	_	_	_	_	_	_
29-5	TO080	29	frequentare	frequentare	linguistic	_	_	_	_	_	_
29-6	TO080	29	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_
29-7	TO080	29	anno	anno	linguistic	_	_	_	_	_	_
29-8	TO080	29	scorso	scorso	linguistic	_	_	_	_	_	_
29-9	TO080	29	qui	qui	linguistic	_	_	_	_	_	_
29-10	TO080	29	in	in	linguistic	_	_	_	_	_	_
29-11	TO080	29	università,	università	linguistic	Intonation=weakly_rising	End=61.84	_	_	_	_
30-0	TO071	30	okay,	okay	linguistic	Intonation=weakly_rising	Begin=61.84|End=62.243	_	_	_	_
31-0	TO080	31	e:::	e	linguistic	_	Begin=62.893	0x3	_	_	_
31-1	TO080	31	mi	mi	linguistic	_	_	_	_	_	_
31-2	TO080	31	sono	sono	linguistic	_	_	_	_	_	_
31-3	TO080	31	trasferita	trasferita	linguistic	_	_	_	_	_	_
31-4	TO080	31	da	da	linguistic	_	_	_	_	_	_
31-5	TO080	31	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
31-6	TO080	31	settembre	settembre	linguistic	_	_	_	_	_	_
31-7	TO080	31	di	di	linguistic	_	_	_	_	_	_
31-8	TO080	31	quell'	quell'	linguistic	SpaceAfter=No	_	_	_	_	_
31-9	TO080	31	anno,	anno	linguistic	Intonation=weakly_rising	End=66.42	_	_	_	_
32-0	TO071	32	e	e	linguistic	_	Begin=67.044	_	_	_	_
32-1	TO071	32	quindi	quindi	linguistic	_	_	_	_	_	_
32-2	TO071	32	sono	sono	linguistic	_	_	_	_	_	_
32-3	TO071	32	due	due	linguistic	_	_	_	_	_	_
32-4	TO071	32	anni	anni	linguistic	_	_	_	_	_	_
32-5	TO071	32	che	che	linguistic	_	_	_	_	_	_
32-6	TO071	32	stai	stai	linguistic	_	_	_	_	_	_
32-7	TO071	32	qui	qui	linguistic	_	_	_	_	_	_
32-8	TO071	32	a	a	linguistic	_	_	_	_	_	_
32-9	TO071	32	torino,	torino	linguistic	Intonation=weakly_rising	End=69.261	_	_	_	_
33-0	TO080	33	[sì]	sì	linguistic	_	Begin=69.279|End=69.602	_	_	_	0-2(?)
34-0	TO071	34	in	in	linguistic	_	Begin=69.608	_	_	_	_
34-1	TO071	34	quella	quella	linguistic	_	_	_	_	_	_
34-2	TO071	34	stessa	stessa	linguistic	_	_	_	_	_	_
34-3	TO071	34	casa,	casa	linguistic	Intonation=weakly_rising	End=70.644	_	_	_	_
35-0	TO071	35	[in	in	linguistic	_	Begin=71.4	_	_	_	0-2(8)
35-1	TO071	35	questo	questo	linguistic	_	_	_	_	_	0-6(8)
35-2	TO071	35	ste]sso	stesso	linguistic	_	_	_	_	_	0-3(8)
35-3	TO071	35	bilocale,	bilocale	linguistic	Intonation=weakly_rising	End=72.744	_	_	_	_
36-0	TO080	36	[due	due	linguistic	_	Begin=71.415	_	_	_	0-3(8)
36-1	TO080	36	anni]	anni	linguistic	_	End=72.022	_	_	_	0-4(8)
37-0	TO071	37	ah	ah	linguistic	_	Begin=72.784	_	_	_	_
37-1	TO071	37	okay	okay	linguistic	_	_	_	_	_	_
37-2	TO071	37	un	un	linguistic	_	_	_	_	_	_
37-3	TO071	37	an[no	anno	linguistic	_	_	_	_	_	2-4(9)
37-4	TO071	37	sìcerto]	sìcerto	linguistic	_	End=74.22	_	_	_	0-7(9)
38-0	TO080	38	[un	un	linguistic	_	Begin=73.46	_	_	_	0-2(9)
38-1	TO080	38	anno	anno	linguistic	_	_	_	_	_	0-4(9)
38-2	TO080	38	e]	e	linguistic	_	_	_	_	_	0-1(9)
38-3	TO080	38	qualche	qualche	linguistic	_	_	_	_	_	_
38-4	TO080	38	mese,	mese	linguistic	Intonation=weakly_rising	End=74.896	_	_	_	_
39-0	TO071	39	e::	e	linguistic	_	Begin=74.933	0x2	_	_	_
39-1	TO071	39	zona	zona	linguistic	_	_	_	_	_	_
39-2	TO071	39	centro	centro	linguistic	_	_	_	_	_	_
39-3	TO071	39	dove?	dove	linguistic	Intonation=Rising	End=76.61	_	_	_	_
40-0	TO080	40	e:::	e	linguistic	_	Begin=77.324	0x3	_	_	_
40-1	TO080	40	zona	zona	linguistic	_	_	_	_	_	_
40-2	TO080	40	vanchiglia,	vanchiglia	linguistic	Intonation=weakly_rising	End=79.022	_	_	_	_
41-0	TO071	41	ah	ah	linguistic	_	Begin=79.197	_	_	_	_
41-1	TO071	41	okay,	okay	linguistic	Intonation=weakly_rising	End=79.79	_	_	_	_
42-0	TO071	42	cioè	cioè	linguistic	_	Begin=80.176	_	_	_	_
42-1	TO071	42	quindi	quindi	linguistic	_	_	_	_	_	_
42-2	TO071	42	viviamo	viviamo	linguistic	_	_	_	_	_	_
42-3	TO071	42	vicini	vicini	linguistic	_	_	_	_	_	_
42-4	TO071	42	[an]ch'	anch'	linguistic	SpaceAfter=No	_	_	_	_	0-2(10)
42-5	TO071	42	io	io	linguistic	_	_	_	_	_	_
42-6	TO071	42	sto	sto	linguistic	_	_	_	_	_	_
42-7	TO071	42	a::	a	linguistic	_	_	0x2	_	_	_
42-8	TO071	42	a	a	linguistic	_	_	_	_	_	_
42-9	TO071	42	vanchiglia	vanchiglia	linguistic	_	End=83.301	_	_	_	_
43-0	TO080	43	[sì]	sì	linguistic	_	Begin=81.269|End=81.549	_	_	_	0-2(10)
44-0	TO071	44	cioè	cioè	linguistic	_	Begin=83.542	_	_	_	_
44-1	TO071	44	corso	corso	linguistic	_	_	_	_	_	_
44-2	TO071	44	belgio	belgio	linguistic	_	_	_	_	_	_
44-3	TO071	44	quelle	quelle	linguistic	_	_	_	_	_	_
44-4	TO071	44	par[ti	parti	linguistic	_	_	_	_	_	3-5(11)
44-5	TO071	44	lì]?	lì	linguistic	Intonation=Rising	End=85.06	_	_	_	0-2(11)
45-0	TO080	45	[no]	no	linguistic	_	Begin=84.74	_	_	_	0-2(11)
45-1	TO080	45	((nome_strada))	((nome_strada))	nonverbalbehavior	_	_	_	_	_	_
45-2	TO080	45	pro[prio],	proprio	linguistic	Intonation=weakly_rising	End=85.85	_	_	_	3-7(12)
46-0	TO071	46	[ah]	ah	linguistic	_	Begin=85.65	_	_	_	0-2(12)
46-1	TO071	46	proprio	proprio	linguistic	_	_	_	_	_	_
46-2	TO071	46	via	via	linguistic	_	_	_	_	_	_
46-3	TO071	46	vanchiglia	vanchiglia	linguistic	_	_	_	_	_	_
46-4	TO071	46	vanchi[glia]	vanchiglia	linguistic	_	End=87.101	_	_	_	6-10(13)
47-0	TO080	47	[sì]	sì	linguistic	_	Begin=86.687|End=87.047	_	_	_	0-2(13)
48-0	TO071	48	okay	okay	linguistic	_	Begin=87.215|End=87.826	_	_	_	_
49-0	TO071	49	e::	e	linguistic	_	Begin=88.944	0x2	_	_	_
49-1	TO071	49	sentiamo	sentiamo	linguistic	_	_	_	_	_	_
49-2	TO071	49	quindi	quindi	linguistic	_	_	_	_	_	_
49-3	TO071	49	vivi	vivi	linguistic	_	_	_	_	_	_
49-4	TO071	49	sa	sa	linguistic	_	_	_	_	_	_
49-5	TO071	49	sola:,	sola	linguistic	Intonation=weakly_rising	End=91.526	3x1	_	_	_
50-0	TO071	50	ehm	ehm	linguistic	_	Begin=91.57|End=92.162	_	_	_	_
51-0	TO071	51	vanchiglia,	vanchiglia	linguistic	Intonation=weakly_rising	Begin=92.251	_	_	_	_
51-1	TO071	51	ecco	ecco	linguistic	_	_	_	_	_	_
51-2	TO071	51	ti	ti	linguistic	_	_	_	_	_	_
51-3	TO071	51	voglio	voglio	linguistic	_	_	_	_	_	_
51-4	TO071	51	chiedere,	chiedere	linguistic	Intonation=weakly_rising	End=93.916	_	_	_	_
52-0	TO071	52	com'	com'	linguistic	SpaceAfter=No	Begin=94.64	_	_	_	_
52-1	TO071	52	è	è	linguistic	_	_	_	_	_	_
52-2	TO071	52	vanchiglia	vanchiglia	linguistic	_	_	_	_	_	_
52-3	TO071	52	cosa	cosa	linguistic	_	_	_	_	_	_
52-4	TO071	52	ne	ne	linguistic	_	_	_	_	_	_
52-5	TO071	52	pensi	pensi	linguistic	_	_	_	_	_	_
52-6	TO071	52	di	di	linguistic	_	_	_	_	_	_
52-7	TO071	52	vanchiglia?	vanchiglia	linguistic	Intonation=Rising	_	_	_	_	_
52-8	TO071	52	te	te	linguistic	_	_	_	_	_	_
52-9	TO071	52	lo	lo	linguistic	_	_	_	_	_	_
52-10	TO071	52	chiedo	chiedo	linguistic	_	_	_	_	_	_
52-11	TO071	52	perché	perché	linguistic	_	_	_	_	_	_
52-12	TO071	52	nei	nei	linguistic	_	_	_	_	_	_
52-13	TO071	52	diversi	diversi	linguistic	_	_	_	_	_	_
52-14	TO071	52	annunci	annunci	linguistic	_	_	_	_	_	_
52-15	TO071	52	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
52-16	TO071	52	[]	x	unknown	_	_	_	_	_	_
52-17	TO071	52	come	come	linguistic	_	_	_	_	_	_
52-18	TO071	52	dire	dire	linguistic	_	_	_	_	_	_
52-19	TO071	52	è	è	linguistic	_	_	_	_	_	_
52-20	TO071	52	una	una	linguistic	_	_	_	_	_	_
52-21	TO071	52	zona	zona	linguistic	_	_	_	_	_	_
52-22	TO071	52	parecchio	parecchio	linguistic	_	_	_	_	_	_
52-23	TO071	52	gettonata,	gettonata	linguistic	Intonation=weakly_rising	_	_	_	_	_
52-24	TO071	52	mo	mo	linguistic	_	_	_	_	_	_
52-25	TO071	52	non	non	linguistic	_	_	_	_	_	_
52-26	TO071	52	tanto	tanto	linguistic	_	_	_	_	_	_
52-27	TO071	52	via	via	linguistic	_	_	_	_	_	_
52-28	TO071	52	vanchiglia	vanchiglia	linguistic	_	_	_	_	_	_
52-29	TO071	52	quanto	quanto	linguistic	_	_	_	_	_	_
52-30	TO071	52	più	più	linguistic	_	_	_	_	_	_
52-31	TO071	52	che	che	linguistic	_	_	_	_	_	_
52-32	TO071	52	altro	altro	linguistic	_	_	_	_	_	_
52-33	TO071	52	zona	zona	linguistic	_	_	_	_	_	_
52-34	TO071	52	vanchiglia	vanchiglia	linguistic	_	_	_	_	_	_
52-35	TO071	52	vanchiglia,	vanchiglia	linguistic	Intonation=weakly_rising	End=104.35	_	_	_	_
53-0	TO080	53	[mh]	mh	linguistic	_	Begin=99.022|End=99.302	_	_	_	0-2(14)
54-0	TO071	54	tu	tu	linguistic	_	Begin=105.213	_	_	_	_
54-1	TO071	54	invece	invece	linguistic	_	_	_	_	_	_
54-2	TO071	54	che	che	linguistic	_	_	_	_	_	_
54-3	TO071	54	ci	ci	linguistic	_	_	_	_	_	_
54-4	TO071	54	vivi	vivi	linguistic	_	_	_	_	_	_
54-5	TO071	54	che	che	linguistic	_	_	_	_	_	_
54-6	TO071	54	cosa	cosa	linguistic	_	_	_	_	_	_
54-7	TO071	54	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
54-8	TO071	54	te	te	linguistic	_	_	_	_	_	_
54-9	TO071	54	n'	n'	linguistic	SpaceAfter=No	_	_	_	_	_
54-10	TO071	54	è	è	linguistic	_	_	_	_	_	_
54-11	TO071	54	parso?	parso	linguistic	Intonation=Rising	End=107.839	_	_	_	_
55-0	TO080	55	allora	allora	linguistic	_	Begin=108.367	_	_	_	_
55-1	TO080	55	sì	sì	linguistic	_	_	_	_	_	_
55-2	TO080	55	è	è	linguistic	_	_	_	_	_	_
55-3	TO080	55	comoda	comoda	linguistic	_	_	_	_	_	_
55-4	TO080	55	come	come	linguistic	_	_	_	_	_	_
55-5	TO080	55	zona	zona	linguistic	_	_	_	_	_	_
55-6	TO080	55	perché	perché	linguistic	_	_	_	_	_	_
55-7	TO080	55	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
55-8	TO080	55	sei	sei	linguistic	_	_	_	_	_	_
55-9	TO080	55	vicina	vicina	linguistic	_	_	_	_	_	_
55-10	TO080	55	a	a	linguistic	_	_	_	_	_	_
55-11	TO080	55	tutto	tutto	linguistic	_	_	_	_	_	_
55-12	TO080	55	quello	quello	linguistic	_	_	_	_	_	_
55-13	TO080	55	che	che	linguistic	_	_	_	_	_	_
55-14	TO080	55	hai	hai	linguistic	_	_	_	_	_	_
55-15	TO080	55	bisogno,	bisogno	linguistic	Intonation=weakly_rising	_	_	_	_	_
55-16	TO080	55	nel	nel	linguistic	_	_	_	_	_	_
55-17	TO080	55	[mio]	mio	linguistic	_	_	_	_	_	0-3(15)
55-18	TO080	55	caso	caso	linguistic	_	_	_	_	_	_
55-19	TO080	55	è	è	linguistic	_	_	_	_	_	_
55-20	TO080	55	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_
55-21	TO080	55	università	università	linguistic	_	_	_	_	_	_
55-22	TO080	55	perché	perché	linguistic	_	_	_	_	_	_
55-23	TO080	55	studian[do	studiando	linguistic	_	_	_	_	_	7-9(16)
55-24	TO080	55	qui],	qui	linguistic	Intonation=weakly_rising	End=115.23	_	_	_	0-3(16)
56-0	TO071	56	[ah	ah	linguistic	_	Begin=112.617	_	_	_	0-2(15)
56-1	TO071	56	ah]	ah	linguistic	_	End=112.977	_	_	_	0-2(15)
57-0	TO071	57	[chiaro]	chiaro	linguistic	_	Begin=114.776|End=115.198	_	_	_	0-6(16)
58-0	TO080	58	e::	e	linguistic	_	Begin=115.653	0x2	_	_	_
58-1	TO080	58	però	però	linguistic	_	_	_	_	_	_
58-2	TO080	58	anche	anche	linguistic	_	_	_	_	_	_
58-3	TO080	58	proprio	proprio	linguistic	_	_	_	_	_	_
58-4	TO080	58	il	il	linguistic	_	_	_	_	_	_
58-5	TO080	58	centro::,	centro	linguistic	Intonation=weakly_rising	_	5x2	_	_	_
58-6	TO080	58	le:	le	linguistic	_	_	1x1	_	_	_
58-7	TO080	58	le	le	linguistic	_	_	_	_	_	_
58-8	TO080	58	piazze	piazze	linguistic	_	_	_	_	_	_
58-9	TO080	58	principali,	principali	linguistic	Intonation=weakly_rising	_	_	_	_	_
58-10	TO080	58	c'	c'	linguistic	SpaceAfter=No	_	_	_	_	_
58-11	TO080	58	è	è	linguistic	_	_	_	_	_	_
58-12	TO080	58	quello	quello	linguistic	_	_	_	_	_	_
