token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
14-2	BO100	14	prossima	prossima	linguistic	_	_	_	_	_	_
14-3	BO100	14	settimana,	settimana	linguistic	Intonation=weakly_rising	_	_	_	_	_
14-4	BO100	14	chiuderemmo	chiuderemmo	linguistic	_	_	_	_	_	_
14-5	BO100	14	la	la	linguistic	_	_	_	_	_	_
14-6	BO100	14	prima	prima	linguistic	_	_	_	_	_	_
14-7	BO100	14	parte,	parte	linguistic	Intonation=weakly_rising	_	_	_	_	_
14-8	BO100	14	del::	del	linguistic	_	_	2x2	_	_	_
14-9	BO100	14	del	del	linguistic	_	_	_	_	_	_
14-10	BO100	14	nostro:	nostro	linguistic	_	_	5x1	_	_	_
14-11	BO100	14	del	del	linguistic	_	_	_	_	_	_
14-12	BO100	14	nostro	nostro	linguistic	_	_	_	_	_	_
14-13	BO100	14	corso	corso	linguistic	_	End=107.56	_	_	_	_
15-0	BO100	15	quella	quella	linguistic	_	Begin=107.65	_	_	_	_
15-1	BO100	15	cosiddetta	cosiddetta	linguistic	_	_	_	_	_	_
15-2	BO100	15	generale.	generale	linguistic	Intonation=Falling	_	_	_	_	_
15-3	BO100	15	sui	sui	linguistic	_	_	_	_	_	_
15-4	BO100	15	vari	vari	linguistic	_	_	_	_	_	_
15-5	BO100	15	approcci,	approcci	linguistic	Intonation=weakly_rising	_	_	_	_	_
15-6	BO100	15	rispetto	rispetto	linguistic	_	_	_	_	_	_
15-7	BO100	15	ai	ai	linguistic	_	_	_	_	_	_
15-8	BO100	15	quali	quali	linguistic	_	_	_	_	_	_
15-9	BO100	15	è	è	linguistic	_	_	_	_	_	_
15-10	BO100	15	possibile	possibile	linguistic	_	_	_	_	_	_
15-11	BO100	15	affrontare	affrontare	linguistic	_	_	_	_	_	_
15-12	BO100	15	i	i	linguistic	_	_	_	_	_	_
15-13	BO100	15	media	media	linguistic	_	_	_	_	_	_
15-14	BO100	15	digitali,	digitali	linguistic	Intonation=weakly_rising	End=113.441	_	_	_	_
16-0	BO100	16	mentre	mentre	linguistic	_	Begin=113.92	_	_	_	_
16-1	BO100	16	poi	poi	linguistic	_	_	_	_	_	_
16-2	BO100	16	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
16-3	BO100	16	nelle	nelle	linguistic	_	_	_	_	_	_
16-4	BO100	16	ultime::	ultime	linguistic	_	_	5x2	_	_	_
16-5	BO100	16	lezioni	lezioni	linguistic	_	_	_	_	_	_
16-6	BO100	16	che	che	linguistic	_	_	_	_	_	_
16-7	BO100	16	avremo	avremo	linguistic	_	_	_	_	_	_
16-8	BO100	16	ancora	ancora	linguistic	_	_	_	_	_	_
16-9	BO100	16	di	di	linguistic	_	_	_	_	_	_
16-10	BO100	16	lì	lì	linguistic	_	_	_	_	_	_
16-11	BO100	16	in	in	linguistic	_	_	_	_	_	_
16-12	BO100	16	avanti,	avanti	linguistic	Intonation=weakly_rising	End=119.76	_	_	_	_
17-0	BO100	17	e::	e	linguistic	_	Begin=119.94	0x2	_	_	_
17-1	BO100	17	affronteremo	affronteremo	linguistic	_	_	_	_	_	_
17-2	BO100	17	la	la	linguistic	_	_	_	_	_	_
17-3	BO100	17	questione	questione	linguistic	_	_	_	_	_	_
17-4	BO100	17	della	della	linguistic	_	_	_	_	_	_
17-5	BO100	17	digitalizzazione	digitalizzazione	linguistic	_	_	_	_	_	_
17-6	BO100	17	dei	dei	linguistic	_	_	_	_	_	_
17-7	BO100	17	media.	media	linguistic	Intonation=Falling	_	_	_	_	_
17-8	BO100	17	e	e	linguistic	_	_	_	_	_	_
17-9	BO100	17	quindi	quindi	linguistic	_	_	_	_	_	_
17-10	BO100	17	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_
17-11	BO100	17	impatto	impatto	linguistic	_	_	_	_	_	_
17-12	BO100	17	che	che	linguistic	_	_	_	_	_	_
17-13	BO100	17	il	il	linguistic	_	_	_	_	_	_
17-14	BO100	17	digitale	digitale	linguistic	_	_	_	_	_	_
17-15	BO100	17	ha	ha	linguistic	_	_	_	_	_	_
17-16	BO100	17	avuto	avuto	linguistic	_	_	_	_	_	_
17-17	BO100	17	su	su	linguistic	_	_	_	_	_	_
17-18	BO100	17	vari	vari	linguistic	_	_	_	_	_	_
17-19	BO100	17	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
17-20	BO100	17	media	media	linguistic	_	_	_	_	_	_
17-21	BO100	17	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
17-22	BO100	17	tradizionali.	tradizionali	linguistic	Intonation=Falling	End=128.02	_	_	_	_
18-0	BO100	18	e:	e	linguistic	_	Begin=128.27	0x1	_	_	_
18-1	BO100	18	compresa	compresa	linguistic	_	_	_	_	_	_
18-2	BO100	18	la	la	linguistic	_	_	_	_	_	_
18-3	BO100	18	lezione	lezione	linguistic	_	_	_	_	_	_
18-4	BO100	18	di	di	linguistic	_	_	_	_	_	_
18-5	BO100	18	un	un	linguistic	_	_	_	_	_	_
18-6	BO100	18	altro	altro	linguistic	_	_	_	_	_	_
18-7	BO100	18	ospite,	ospite	linguistic	Intonation=weakly_rising	_	_	_	_	_
18-8	BO100	18	che	che	linguistic	_	_	_	_	_	_
18-9	BO100	18	giá	giá	linguistic	_	_	_	_	_	_
18-10	BO100	18	vi	vi	linguistic	_	_	_	_	_	_
18-11	BO100	18	avevo	avevo	linguistic	_	_	_	_	_	_
18-12	BO100	18	anticipato,	anticipato	linguistic	Intonation=weakly_rising	_	_	_	_	_
18-13	BO100	18	che	che	linguistic	_	_	_	_	_	_
18-14	BO100	18	è	è	linguistic	_	_	_	_	_	_
18-15	BO100	18	marco	marco	linguistic	_	_	_	_	_	_
18-16	BO100	18	bianchi.	bianchi	linguistic	Intonation=Falling	End=133.251	_	_	_	_
19-0	BO100	19	e:	e	linguistic	_	Begin=133.506	0x1	_	_	_
19-1	BO100	19	di	di	linguistic	_	_	_	_	_	_
19-2	BO100	19	data	data	linguistic	_	_	_	_	_	_
19-3	BO100	19	media	media	linguistic	_	_	_	_	_	_
19-4	BO100	19	ab.	ab	linguistic	Intonation=Falling	_	_	_	_	_
19-5	BO100	19	ci	ci	linguistic	_	_	_	_	_	_
19-6	BO100	19	parlerá	parlerá	linguistic	_	_	_	_	_	_
19-7	BO100	19	dell'	dell'	linguistic	SpaceAfter=No	_	_	_	_	_
19-8	BO100	19	editoria	editoria	linguistic	_	_	_	_	_	_
19-9	BO100	19	quatidiana:	quatidiana	linguistic	_	_	9x1	_	_	_
19-10	BO100	19	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
19-11	BO100	19	quotidiana	quotidiana	linguistic	_	_	_	_	_	_
19-12	BO100	19	e	e	linguistic	_	_	_	_	_	_
19-13	BO100	19	periodica.	periodica	linguistic	Intonation=Falling	End=138.614	_	_	_	_
20-0	BO100	20	e:	e	linguistic	_	Begin=139.18	0x1	_	_	_
20-1	BO100	20	tra	tra	linguistic	_	_	_	_	_	_
20-2	BO100	20	i	i	linguistic	_	_	_	_	_	_
20-3	BO100	20	vari:	vari	linguistic	_	_	3x1	_	_	_
20-4	BO100	20	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
20-5	BO100	20	tra	tra	linguistic	_	_	_	_	_	_
20-6	BO100	20	i	i	linguistic	_	_	_	_	_	_
20-7	BO100	20	vari	vari	linguistic	_	_	_	_	_	_
20-8	BO100	20	avvisi,	avvisi	linguistic	Intonation=weakly_rising	_	_	_	_	_
20-9	BO100	20	vi	vi	linguistic	_	_	_	_	_	_
20-10	BO100	20	ricordo	ricordo	linguistic	_	_	_	_	_	_
20-11	BO100	20	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_
20-12	BO100	20	hashtag	hashtag	linguistic	_	_	_	_	_	_
20-13	BO100	20	su	su	linguistic	_	_	_	_	_	_
20-14	BO100	20	twitterti,	twitterti	linguistic	Intonation=weakly_rising	_	_	_	_	_
20-15	BO100	20	e	e	linguistic	_	_	_	_	_	_
20-16	BO100	20	ti	ti	linguistic	_	_	_	_	_	_
20-17	BO100	20	emme	emme	linguistic	_	_	_	_	_	_
20-18	BO100	20	enne,	enne	linguistic	Intonation=weakly_rising	End=146.11	_	_	_	_
21-0	BO100	21	e::	e	linguistic	_	Begin=146.42	0x2	_	_	_
21-1	BO100	21	un	un	linguistic	_	_	_	_	_	_
21-2	BO100	21	numero	numero	linguistic	_	_	_	_	_	_
21-3	BO100	21	sempre	sempre	linguistic	_	_	_	_	_	_
21-4	BO100	21	più	più	linguistic	_	_	_	_	_	_
21-5	BO100	21	consistente	consistente	linguistic	_	_	_	_	_	_
21-6	BO100	21	di	di	linguistic	_	_	_	_	_	_
21-7	BO100	21	voi	voi	linguistic	_	_	_	_	_	_
21-8	BO100	21	sta	sta	linguistic	_	_	_	_	_	_
21-9	BO100	21	partecipando,	partecipando	linguistic	Intonation=weakly_rising	_	_	_	_	_
21-10	BO100	21	sta	sta	linguistic	_	_	_	_	_	_
21-11	BO100	21	prendendo	prendendo	linguistic	_	_	_	_	_	_
21-12	BO100	21	coraggio.	coraggio	linguistic	Intonation=Falling	_	_	_	_	_
21-13	BO100	21	adesso	adesso	linguistic	_	_	_	_	_	_
21-14	BO100	21	c'	c'	linguistic	SpaceAfter=No	_	_	_	_	_
21-15	BO100	21	è	è	linguistic	_	_	_	_	_	_
21-16	BO100	21	tutta	tutta	linguistic	_	_	_	_	_	_
21-17	BO100	21	una	una	linguistic	_	_	_	_	_	_
21-18	BO100	21	discussione	discussione	linguistic	_	End=153.96	_	_	_	_
22-0	BO100	22	e::	e	linguistic	_	Begin=154.22	0x2	_	_	_
22-1	BO100	22	o	o	linguistic	_	_	_	_	_	_
22-2	BO100	22	comunque	comunque	linguistic	_	_	_	_	_	_
22-3	BO100	22	una	una	linguistic	_	_	_	_	_	_
22-4	BO100	22	serie	serie	linguistic	_	_	_	_	_	_
22-5	BO100	22	di	di	linguistic	_	_	_	_	_	_
22-6	BO100	22	spunti	spunti	linguistic	_	_	_	_	_	_
22-7	BO100	22	legati	legati	linguistic	_	_	_	_	_	_
22-8	BO100	22	a	a	linguistic	_	_	_	_	_	_
22-9	BO100	22	un	un	linguistic	_	_	_	_	_	_
22-10	BO100	22	tema	tema	linguistic	_	_	_	_	_	_
22-11	BO100	22	di	di	linguistic	_	_	_	_	_	_
22-12	BO100	22	stretta	stretta	linguistic	_	_	_	_	_	_
22-13	BO100	22	attualità,	attualità	linguistic	Intonation=weakly_rising	_	_	_	_	_
22-14	BO100	22	quale	quale	linguistic	_	_	_	_	_	_
22-15	BO100	22	quello	quello	linguistic	_	_	_	_	_	_
22-16	BO100	22	delle	delle	linguistic	_	_	_	_	_	_
22-17	BO100	22	fake	fake	linguistic	_	_	_	_	_	_
22-18	BO100	22	news,	news	linguistic	Intonation=weakly_rising	_	_	_	_	_
22-19	BO100	22	che	che	linguistic	_	_	_	_	_	_
