term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
entravano,False,entrare,to enter,verb,they were entering,"core,motion",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Entravano uno alla volta.,They were entering one at a time.
sono entrato,False,entrare,to enter,verb,I have entered,"core,motion",,1s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees in gender and number,Sono entrato alle otto.,I have entered at eight.
sono entrata,False,entrare,to enter,verb,I have entered,"core,motion",,1s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees in gender and number,Sono entrata alle otto.,I have entered at eight.
sei entrato,False,entrare,to enter,verb,you have entered,"core,motion",,2s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees in gender and number,Sei entrato in tempo.,You have entered in time.
sei entrata,False,entrare,to enter,verb,you have entered,"core,motion",,2s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees in gender and number,Sei entrata in tempo.,You have entered in time.
è entrato,False,entrare,to enter,verb,he has entered/she has entered/you (formal) have entered,"core,motion",,3s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees in gender and number; also used as formal 'Lei',È entrato di corsa.,He has entered in a hurry.
è entrata,False,entrare,to enter,verb,he has entered/she has entered/you (formal) have entered,"core,motion",,3s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees in gender and number; also used as formal 'Lei',È entrata di corsa.,She has entered in a hurry.
siamo entrati,False,entrare,to enter,verb,we have entered,"core,motion",,1p,masculine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees in gender and number,Siamo entrati insieme.,We have entered together.
siamo entrate,False,entrare,to enter,verb,we have entered,"core,motion",,1p,feminine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees in gender and number,Siamo entrate insieme.,We have entered together.
siete entrati,False,entrare,to enter,verb,you (plural) have entered,"core,motion",,2p,masculine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees in gender and number,Siete entrati tardi.,You (plural) have entered late.
siete entrate,False,entrare,to enter,verb,you (plural) have entered,"core,motion",,2p,feminine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees in gender and number,Siete entrate tardi.,You (plural) have entered late.
sono entrati,False,entrare,to enter,verb,they have entered,"core,motion",,3p,masculine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees in gender and number,Sono entrati dal retro.,They have entered from the back.
sono entrate,False,entrare,to enter,verb,they have entered,"core,motion",,3p,feminine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees in gender and number,Sono entrate dal retro.,They have entered from the back.
