term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
dai fumatori,False,fumatore,smoker,noun,from the smokers (masculine),"Professions & Occupations,Objects & Things,Spotify Lessons",,,masculine,plural,,,False,False,False,articulated_preposition,i,dai,da,contraction of da + i,Ricevo lamentele dai fumatori.,I receive complaints from the smokers.,7befd73df660adcf74b4922eb9a649e1fcb197dce06d448fad012d94076d966b,2616.0,9d5399d6d0dc7da70cde94f3e40dda7a53b30c5118fa2dbaa0ae808b13deaea2,1848.0,DEYE foo-mah-TOH-ree
nei fumatori,False,fumatore,smoker,noun,in the smokers (masculine),"Professions & Occupations,Objects & Things,Spotify Lessons",,,masculine,plural,,,False,False,False,articulated_preposition,i,nei,in,contraction of in + i,Nei fumatori aumenta il rischio.,The risk increases in smokers.,d59b1685cf81462f56f3aceddf25534ba345d00d729b53b554b87c990f18c2f5,2544.0,c5062a29e9076ed2e7c198cd412c3262ead623f82deeec144b073ba3b70a00a1,1848.0,NAY foo-mah-TOH-ree
sui fumatori,False,fumatore,smoker,noun,about the smokers (masculine),"Professions & Occupations,Objects & Things,Spotify Lessons",,,masculine,plural,,,False,False,False,articulated_preposition,i,sui,su,contraction of su + i,Leggo dati sui fumatori.,I read data about smokers.,eef58e99a958b475ea91e38cfc6c952ae0670d17ab175198354a3ac6c1e0459b,2736.0,20d8a684f1bf36a642a6324ee3bdd05164f01b9a6fcf02a9eb384dfbb5f5c796,1968.0,SWEE foo-mah-TOH-ree
coi fumatori,False,fumatore,smoker,noun,with the smokers (masculine),"Professions & Occupations,Objects & Things,Spotify Lessons",,,masculine,plural,,,False,False,False,articulated_preposition,i,coi,con,contraction of con + i,Parlo coi fumatori.,I speak with the smokers.,9d3f143aa07444b0515d4b6df1a365b27814d97e5b7a50f30387db681998535d,2592.0,12bd3a469e968a99943539a48d0eb6f0f959753da4a1be1877baeb378d65a812,1848.0,KOY foo-mah-TOH-ree
fumatrice,False,fumatore,smoker,noun,smoker (feminine),"Professions & Occupations,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,,,,,feminine form,Cerco fumatrice per il sondaggio.,I am looking for a smoker for the survey.,586a5a4af05fe66f46018e0b32ec223df96f175c1951fb988b6baa49d0bc0dae,2040.0,d8393558133bc3a9ce47db2e003651b20a35a2d750e4dd98f68e56fb01455fb1,1680.0,foo-mah-TREE-cheh
una fumatrice,False,fumatore,smoker,noun,a smoker (feminine),"Professions & Occupations,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,indefinite,una,una,,indefinite singular,Ho visto una fumatrice sul balcone.,I saw a smoker on the balcony.,e54e59392a24f4b61245aff3f4ec904721177dbd80a6b74737f589a0a8568c9e,2160.0,58e3b987bbbf63c39295289ce5ef049184058217cc2b7e5a2125df19d3eadceb,1920.0,OO-nah foo-mah-TREE-cheh
la fumatrice,False,fumatore,smoker,noun,the smoker (feminine),"Professions & Occupations,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,definite,la,la,,definite singular,La fumatrice esce un momento.,The female smoker steps out for a moment.,22effa1bbbaf4505ef654bf38e4876a9c57fc4ee4b6f1d09ecad8d1b4ad20e50,2184.0,a745bf62549592bc7039595235e337de89b84454e2a384c15eb2c7b47fb1d8b2,1824.0,LAH foo-mah-TREE-cheh
della fumatrice,False,fumatore,smoker,noun,of the smoker (feminine),"Professions & Occupations,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,la,della,di,contraction of di + la,Rispetto la privacy della fumatrice.,I respect the smoker's privacy.,cd7f6e501d73e4d996b75307de93073fadf7c69aac6fb9ca3adfb7334df8d892,2280.0,93b0c572c121048f59c2fb0b3042ec29c64a05354c882ed86710219ac264b6b9,2016.0,DEH-llah foo-mah-TREE-cheh
alla fumatrice,False,fumatore,smoker,noun,to the smoker (feminine),"Professions & Occupations,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,la,alla,a,contraction of a + la,Parlo alla fumatrice.,I speak to the smoker.,c2f3c944e1aa8b126772e716f73e275bd1756c0903ecb2987a7e842bc59414af,2280.0,62298d2b0f77ed47c5f063e9c32df4fa9d7e5887ff4b9af567cd78c83b7a3848,1920.0,AH-llah foo-mah-TREE-cheh
dalla fumatrice,False,fumatore,smoker,noun,from the smoker (feminine),"Professions & Occupations,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,la,dalla,da,contraction of da + la,Mi allontano dalla fumatrice.,I move away from the smoker.,5d7df00f6db081f123f10ad12f0cd1eaa7e2e6cd4e9558e1624bfb3d02b40448,2352.0,9ffb64b905c966e2b392e9f3715711a50360ea9056669a2fae97c630d79243ef,2016.0,DAH-llah foo-mah-TREE-cheh
nella fumatrice,False,fumatore,smoker,noun,in the smoker (feminine),"Professions & Occupations,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,la,nella,in,contraction of in + la,Nella fumatrice aumenta lo stress.,Stress increases in the smoker.,178390059a8ae2790c2b67a7e9b07a60bd7bd9ea20efb29017d2337abfa942bc,2280.0,177072028a8244e40d593a875852b6e888114f66f15640dd0925e28f41431e06,2040.0,NEH-llah foo-mah-TREE-cheh
sulla fumatrice,False,fumatore,smoker,noun,about the smoker (feminine),"Professions & Occupations,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,la,sulla,su,contraction of su + la,Leggo un articolo sulla fumatrice.,I read an article about the smoker.,0d90438ded2fb59aea6b59b6fed0fbf863e5c33f94cb1695d7852e56e4363813,2448.0,57ea736e7cf842fc9e162bd942f8e05b801b3ee9ca427585681f9c794380cdf0,2064.0,SOO-llah foo-mah-TREE-cheh
con la fumatrice,False,fumatore,smoker,noun,with the smoker (feminine),"Professions & Occupations,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,la,con la,con,with con + la (no contraction),Lavoro con la fumatrice.,I work with the smoker.,01adff9e2eb4fb189f3601efe766c9936218cb37b50b16cd9e2b8884587d43a6,2328.0,0053386a2e776d69584f5e75e773863946516a949d046a2ce4ccbcdb2af05aec,2016.0,KOHN LAH foo-mah-TREE-cheh
fumatrici,False,fumatore,smoker,noun,smokers (feminine),"Professions & Occupations,Objects & Things,Spotify Lessons",,,feminine,plural,,,False,False,False,,,,,feminine plural form,Fumatrici cercasi.,Looking for female smokers.,bdf5c5601c601b290b366aa8c52d50b6088af227c63322c8cf527a4aa7732681,2136.0,6d9847d2de3d49488527d731b3bf18bb667cc0375119d492bfc6685fa1112f30,1728.0,foo-mah-TREE-ch
le fumatrici,False,fumatore,smoker,noun,the smokers (feminine),"Professions & Occupations,Objects & Things,Spotify Lessons",,,feminine,plural,,,False,False,False,definite,le,le,,definite plural,Le fumatrici chiedono una pausa.,The female smokers ask for a break.,f0f162ff5a441c00eb8f40fe09fd3df04a8103fedb235a77fe889dd908cce431,2280.0,238a910ca5e76307b428d5ac7e2b243345cd4b2e7ab7d14e6cc85470e0aced59,1848.0,LEH foo-mah-TREE-ch
delle fumatrici,False,fumatore,smoker,noun,some smokers (feminine),"Professions & Occupations,Objects & Things,Spotify Lessons",,,feminine,plural,,,False,False,False,indefinite,le,delle,di,partitive plural form,Ho parlato con delle fumatrici.,I spoke with some female smokers.,e53a376957191305a913d5184a009843667b191a877e90e8becfc48234b63d14,2424.0,b739d808bb9be459bbab730679d4686328ab35cc25099a0ad48fe03e38867691,2040.0,DEH-lleh foo-mah-TREE-ch
alle fumatrici,False,fumatore,smoker,noun,to the smokers (feminine),"Professions & Occupations,Objects & Things,Spotify Lessons",,,feminine,plural,,,False,False,False,articulated_preposition,le,alle,a,contraction of a + le,Scrivo alle fumatrici.,I write to the female smokers.,25d20b5fe8bddc3f4d8a54c3c073dabde5392209ad79b7c17636e57fd5ad1806,2376.0,74533309dab2003d9c5a1d55061f5384911a847d693dfb0e7e78d27f082af65d,1920.0,AH-lleh foo-mah-TREE-ch
dalle fumatrici,False,fumatore,smoker,noun,from the smokers (feminine),"Professions & Occupations,Objects & Things,Spotify Lessons",,,feminine,plural,,,False,False,False,articulated_preposition,le,dalle,da,contraction of da + le,Ricevo notizie dalle fumatrici.,I receive news from the female smokers.,82fb1a6f38ab8a55dd00c1a1845ee0d7a7ee66d8cebba9328a8830f66b6b71c5,2448.0,70b631ad924ee3d15b32978107e6351a1bb341edf8c71d9f3fe920a8092f8751,2040.0,DAH-lleh foo-mah-TREE-ch
nelle fumatrici,False,fumatore,smoker,noun,in the smokers (feminine),"Professions & Occupations,Objects & Things,Spotify Lessons",,,feminine,plural,,,False,False,False,articulated_preposition,le,nelle,in,contraction of in + le,Nelle fumatrici aumenta il rischio.,The risk increases in female smokers.,3b37fc77f0788683453debe566ce7c13788dbd2e8a878359c54163a438f65c1d,2376.0,613e9abff82f5e50482cfc3342581ed1f2964f6947df2bca8f6f05472781ceb8,2064.0,NEH-lleh foo-mah-TREE-ch
sulle fumatrici,False,fumatore,smoker,noun,about the smokers (feminine),"Professions & Occupations,Objects & Things,Spotify Lessons",,,feminine,plural,,,False,False,False,articulated_preposition,le,sulle,su,contraction of su + le,Leggo dati sulle fumatrici.,I read data about female smokers.,f28bcf8a4c7f5a469a548eac6de9f6da68f90f3469b6b4a06cd11399ef0da6d0,2544.0,5121bdbcc464aa3b2d00459001d55f8251d22dadf4b0123c444a32c9cd2cf30f,2112.0,SOO-lleh foo-mah-TREE-ch
con le fumatrici,False,fumatore,smoker,noun,with the smokers (feminine),"Professions & Occupations,Objects & Things,Spotify Lessons",,,feminine,plural,,,False,False,False,articulated_preposition,le,con le,con,with con + le (no contraction),Parlo con le fumatrici.,I speak with the female smokers.,34bdf5c07d3f0dac76e21b2792e4107c60ec1d02464849fab986283c3af45158,2424.0,435c2a8fd9bbcbdd32a344d8b8e957370343635fb940827999e6c91d2dabbf3f,2016.0,KOHN LEH foo-mah-TREE-ch
