term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
all'abitante,False,abitante,inhabitant,noun,to the inhabitant,"People & Titles,Objects & Things",,,,singular,,,False,False,False,articulated_preposition,l',all',a,contraction of a + l',Do una mano all'abitante.,I give a hand to the inhabitant.,bcbffefbab4715ed76f3a35316d7cef86e6c5f031c64e8413c96e2db46b68a87,9b21d6e978134315c513947ca2d3d504860289bd9abec42e3b99478e8109f909,1632.0,1776.0,ah-llah-bee-TAHN-teh
agli abitanti,False,abitante,inhabitant,noun,to the inhabitants,"People & Titles,Objects & Things",,,masculine,plural,,,False,False,False,articulated_preposition,gli,agli,a,contraction of a + gli,Spiego le regole agli abitanti.,I explain the rules to the inhabitants.,3c48598065b00cce6bfdd19b6e4b8264dae493c07a0e96779b3a30119a3fd4c5,197c75b681ceeaca354a76b875ce18f277200ea0236b927e8cb12f069ecb7aa6,1704.0,1872.0,AH-ly ah-bee-TAHN-tee
alle abitanti,False,abitante,inhabitant,noun,to the female inhabitants,"People & Titles,Objects & Things",,,feminine,plural,,,False,False,False,articulated_preposition,le,alle,a,contraction of a + le,Scrivo alle abitanti una lettera.,I write a letter to the female inhabitants.,f0e97af52abf02db424c88d00e9ac17d2d07b459f7932d9b0bbfb5b723f16b0a,0c622aee8ab9b5bd9addb0089af1951a5865d03f179cbf45feeeab09288ab126,2112.0,1872.0,AH-lleh ah-bee-TAHN-tee
dall'abitante,False,abitante,inhabitant,noun,from the inhabitant,"People & Titles,Objects & Things",,,,singular,,,False,False,False,articulated_preposition,l',dall',da,contraction of da + l',Ho ricevuto aiuto dall'abitante.,I received help from the inhabitant.,d26c48749c1e7c26d096f72c150f73eb0b40ed9b03b326be979d94c92613d8d3,5dac6159332735f8f393c4c3645a723617a87f2201ee23dfdbc4b6b1fefb4870,1704.0,1872.0,dah-llah-bee-TAHN-teh
dagli abitanti,False,abitante,inhabitant,noun,from the inhabitants,"People & Titles,Objects & Things",,,masculine,plural,,,False,False,False,articulated_preposition,gli,dagli,da,contraction of da + gli,Ho imparato molto dagli abitanti.,I learned a lot from the inhabitants.,e2fafba24d8770b67f442a8b11722b4f78d7b5a9277d0a5b7c7aabbdb48d93e8,c505371595131c870e25a1deeb4d6dc54392124c96efa4573a8c0101921dfb83,1776.0,1968.0,DAH-ly ah-bee-TAHN-tee
dalle abitanti,False,abitante,inhabitant,noun,from the female inhabitants,"People & Titles,Objects & Things",,,feminine,plural,,,False,False,False,articulated_preposition,le,dalle,da,contraction of da + le,Ho ricevuto doni dalle abitanti.,I received gifts from the female inhabitants.,a55d2304b99d6127530cb9a3f7006472321424ee785e7661bbb31f88ce446c4f,ff79c8e0ec25d188cb68b053d5905ef51968a86dfbbf3ffbcaf865c714cb8101,2208.0,1968.0,DAH-lleh ah-bee-TAHN-tee
nell'abitante,False,abitante,inhabitant,noun,in the inhabitant,"People & Titles,Objects & Things",,,,singular,,,False,False,False,articulated_preposition,l',nell',in,contraction of in + l',La fiducia cresce nell'abitante.,Confidence grows in the inhabitant.,051a1823831c5214e191d2a3d7ea8d44a71661e2b7cdb33dc8de4d9e56c0167d,3e19d00412d50bce93cd405deac827178351ad3801d53861fadff7730059fb0e,1632.0,1872.0,neh-llah-bee-TAHN-teh
negli abitanti,False,abitante,inhabitant,noun,in the inhabitants,"People & Titles,Objects & Things",,,masculine,plural,,,False,False,False,articulated_preposition,gli,negli,in,contraction of in + gli,La notizia ha creato ansia negli abitanti.,The news has created anxiety among the inhabitants.,1c51b395470a9a18f3d7e0cf43fbb914f50d4c6c680d2a1d353853348afdca47,fa953920b708ddc9fc509409acfa975593c012ac0563132fcf4143e7930ffc67,1704.0,1944.0,NEH-ly ah-bee-TAHN-tee
nelle abitanti,False,abitante,inhabitant,noun,in the female inhabitants,"People & Titles,Objects & Things",,,feminine,plural,,,False,False,False,articulated_preposition,le,nelle,in,contraction of in + le,La decisione ha suscitato fiducia nelle abitanti.,The decision sparked confidence among the female inhabitants.,81ab54c14f21b05431e04d64331710be939e46d5610bd70dd3dd346dcf18f7b5,bd50942bffeb2ae44d80947bbc9484add332b06da07e9bf4d4d2ebdc44efc732,2136.0,1992.0,NEH-lleh ah-bee-TAHN-tee
sull'abitante,False,abitante,inhabitant,noun,about the inhabitant,"People & Titles,Objects & Things",,,,singular,,,False,False,False,articulated_preposition,l',sull',su,contraction of su + l',Ho letto un articolo sull'abitante.,I read an article about the inhabitant.,448a3453e1811f703f89205852668a50dbdd025b2cb4014ab9f94a8a3d54e4e5,df14413a41b4fbf0002a1d9f2511aa6122199358ff2ecded29b666cfdde9a98c,1824.0,1920.0,soo-llah-bee-TAHN-teh
sugli abitanti,False,abitante,inhabitant,noun,about the inhabitants,"People & Titles,Objects & Things",,,masculine,plural,,,False,False,False,articulated_preposition,gli,sugli,su,contraction of su + gli,I dati sugli abitanti sono aggiornati.,The data about the inhabitants are up to date.,a053fe874bf8fee3c82a6f445431a060994b423c6156c95a50396eff42050864,577588f1962119e830566eeede5aee0845134d7c5aa648c08fbbef90d666a536,1872.0,2064.0,SOO-ly ah-bee-TAHN-tee
sulle abitanti,False,abitante,inhabitant,noun,about the female inhabitants,"People & Titles,Objects & Things",,,feminine,plural,,,False,False,False,articulated_preposition,le,sulle,su,contraction of su + le,Le statistiche sulle abitanti sono chiare.,The statistics about the female inhabitants are clear.,1e9f94c0e30bab6a1903841cfcbbd075d210f97565a67ea54cab381bc11fa1dc,233802d4d1dc3934ae0d1b264db36618401679b194e13c8053eeaa6b5ee9c120,2304.0,2016.0,SOO-lleh ah-bee-TAHN-tee
con l'abitante,False,abitante,inhabitant,noun,with the inhabitant,"People & Titles,Objects & Things",,,,singular,,,False,False,False,articulated_preposition,l',con l',con,preposition + article; no contraction,Parlo con l'abitante.,I speak with the inhabitant.,b1e397f77c00c3be2374df78dda6bd2031af991300bc51a0cfa1c60dae5faed7,6f20906d238eefba2adbb3eddb06f567b254ace5186e23b1884bc08574e89fd7,1704.0,1848.0,KOHN lah-bee-TAHN-teh
con gli abitanti,False,abitante,inhabitant,noun,with the inhabitants,"People & Titles,Objects & Things",,,masculine,plural,,,False,False,False,articulated_preposition,gli,con gli,con,preposition + article; no contraction,Collaboriamo con gli abitanti.,We collaborate with the inhabitants.,1af2deb065a3e729ab698eb25b26e242b8efd1bbef82b570d86b051f61c1cf5c,dbf00ced76f85d192963c5a7004c0914a2bd52f701b97b12ba1045d9fa5e103f,1776.0,1968.0,KOHN LY ah-bee-TAHN-tee
con le abitanti,False,abitante,inhabitant,noun,with the female inhabitants,"People & Titles,Objects & Things",,,feminine,plural,,,False,False,False,articulated_preposition,le,con le,con,preposition + article; no contraction,Lavoriamo con le abitanti.,We work with the female inhabitants.,ecf22c5efe513ec27e78e25aea542f7df589627f0040bc68290452080c5010bf,0c0dee4a38751538074f5c03f6bef575396a4415d5a72cbb4757de422299dc32,2184.0,1968.0,KOHN LEH ah-bee-TAHN-tee
