term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
passate,False,passare,to pass,verb,you (plural) pass,"Verbs & Actions,Spotify Lessons",,2p,,plural,indicative,present,False,False,False,,,,,,Voi passate spesso di qui.,You often pass by here.,b44d6900230425c60c2688bc7067085c2ff1c1d6d35070e87e61bb0d0be2c6bb,13bc737457b81062b823244a4b937f62c56c48a479a59d28844fd7ed10805c78,2400.0,1440.0,pahs-SAH-teh
passano,False,passare,to pass,verb,they pass,"Verbs & Actions,Spotify Lessons",,3p,,plural,indicative,present,False,False,False,,,,,,Loro passano in silenzio.,They pass in silence.,0dfb9046f7ca9e9576e60516343ae4007c3b8d226e2a6096ae2447de406838f9,2a56bb7ffb044c827229c4a748b49ecdd6636beec117b0f4f621d7a40f41d71f,1320.0,1392.0,pahs-SAH-noh
passavo,False,passare,to pass,verb,I was passing,"Verbs & Actions,Spotify Lessons",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Passavo ogni sera.,I was passing every evening.,cdc41095798334a0f9a984eb550e7149a0210c128f2040fc8fc24283bc240a32,6abab58fd1f88fd7457f3bd53e08d537f81663bfde2487c50121acd660732476,1464.0,1464.0,pahs-SAH-voh
passavi,False,passare,to pass,verb,you were passing,"Verbs & Actions,Spotify Lessons",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Passavi spesso di lì.,You were passing there often.,a32f863da04f9b732ad6b2ff3711c3599e6dd1a65aed8c0868b99ca406111c75,7a717fb0b85a7e239835da584eb4ef20dc927eb16198e2bda7c71215f01ba4dc,1488.0,1440.0,pahs-SAH-vee
passava,False,passare,to pass,verb,he was passing/she was passing/you (formal) were passing,"Verbs & Actions,Spotify Lessons",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal Lei,Lei passava ogni giorno.,You (formal) were passing every day.,7fca27021f6888982427a1fa60aa5d56c5a4bb1f8335e51c2185296600940e3b,418fac2c63fe700695c241e5bfd1ec7433e53e2ecdaa98b9e8a1463f18167ab3,5400.0,1440.0,pahs-SAH-vah
passavamo,False,passare,to pass,verb,we were passing,"Verbs & Actions,Spotify Lessons",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Passavamo di là.,We were passing that way.,91513e885c911d852005b87811291a446705087d817ead666ec7a1b7f4252f25,8de12f73025bf35840f06b3faec36c73329d01f2d5f5c10c46387e4c30ecb10f,1488.0,1584.0,pahs-sah-VAH-moh
passavate,False,passare,to pass,verb,you (plural) were passing,"Verbs & Actions,Spotify Lessons",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Passavate davanti al bar.,You (plural) were passing in front of the bar.,cceddf530bd924857f0354eca3dfc3ff3ac859f8af6590f228b30524a916c2a3,8d40f12df74f9c815f9407a757fe2c5f866d6d88e3dce5b0ef29cc69eab3c69d,2592.0,1584.0,pahs-sah-VAH-teh
passavano,False,passare,to pass,verb,they were passing,"Verbs & Actions,Spotify Lessons",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Passavano ogni ora.,They were passing every hour.,34b21f42a7e051c2e2f3d0f338a8e32160112c2f88ae8b22d9443519604f39b8,c97f1f51df2cbd5edd41b457233c95ad01812ac9ec1df00db79f4795768f85b0,1512.0,1584.0,pahs-sah-VAH-noh
sono passato,False,passare,to pass,verb,I have passed,"Verbs & Actions,Spotify Lessons",,1s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere,Sono passato a salutare.,I have passed by to say hello.,45f9558b90241aa80c14709ed5b6ae5692a1066fcb54704bc6375fed657913fe,4de73e0c5e7393b776d79b17c018faa83d1bd5fffd81b71fd54fb1f8f402427c,1416.0,1896.0,SOH-noh pahs-SAH-toh
sono passata,False,passare,to pass,verb,I have passed,"Verbs & Actions,Spotify Lessons",,1s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere,Sono passata a salutare.,I have passed by to say hello.,50e14084facf6ac9011c838d3ccad484097e810fe41f6ed885021373f7c830d7,4de73e0c5e7393b776d79b17c018faa83d1bd5fffd81b71fd54fb1f8f402427c,1416.0,1920.0,SOH-noh pahs-SAH-tah
sei passato,False,passare,to pass,verb,you have passed,"Verbs & Actions,Spotify Lessons",,2s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere,Sei passato da me?,Have you passed by my place?,446ddfe62a3101ef786fd397609e3ee440480f7242b83afcbff50de372fab335,5445869621ade8e936ee7a1ca673cb5bfe7558b2d7fbfdefba63031a16834962,1464.0,1872.0,SAY pahs-SAH-toh
sei passata,False,passare,to pass,verb,you have passed,"Verbs & Actions,Spotify Lessons",,2s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere,Sei passata da me?,Have you passed by my place?,145e1d8b8a1c30826f0b6c1397eb20a129a35feb3c046ac9e2871f1b7e9f4e33,5445869621ade8e936ee7a1ca673cb5bfe7558b2d7fbfdefba63031a16834962,1464.0,1872.0,SAY pahs-SAH-tah
è passato,False,passare,to pass,verb,he has passed,"Verbs & Actions,Spotify Lessons",,3s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere,È passato il treno.,The train has passed.,6bc1f0781b9b32e9df20673176aa8dcf343e1be46a84597f8ed74442cb6cbc82,00557fcbb2131d0828f456e1ba57a43a8d9ce87adb8897ed3d63fb40b106deb6,1512.0,1584.0,EH pahs-SAH-toh
è passata,False,passare,to pass,verb,she has passed/you (formal) have passed,"Verbs & Actions,Spotify Lessons",,3s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; also used as formal Lei,È passata alle tre.,She has passed by at three.,d4279755855dd60baa436abf59d5b677e1a1d0083a6adb78fc4ee9ad692beb8b,0354ba3ca1817edaff9373317c6ac3b51d260e4be6d7afbb7307e9f5abf037bb,3792.0,1608.0,EH pahs-SAH-tah
siamo passati,False,passare,to pass,verb,we have passed,"Verbs & Actions,Spotify Lessons",,1p,masculine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere,Siamo passati ieri.,We passed by yesterday.,ecc3b67e453a9f95b7d592b5584435ac70800d0c08715fabb1c18efab3c06535,cec1f93e746c87e17f0c38e6dd2d5c269b0b7c4f826976de0cd6bf4d6c39cf2d,1464.0,1944.0,SYAH-moh pahs-SAH-tee
siamo passate,False,passare,to pass,verb,we have passed,"Verbs & Actions,Spotify Lessons",,1p,feminine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere,Siamo passate ieri.,We passed by yesterday.,f1e822e416807e74d25ab3b40d29a81c810a2a90d40293850f498eb0b4c52233,cec1f93e746c87e17f0c38e6dd2d5c269b0b7c4f826976de0cd6bf4d6c39cf2d,1464.0,1920.0,SYAH-moh pahs-SAH-teh
siete passati,False,passare,to pass,verb,you (plural) have passed,"Verbs & Actions,Spotify Lessons",,2p,masculine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere,Siete passati tardi.,You (plural) passed by late.,6cecdd270342760eb62fa3d55f4b1616964d7d653d411c23008bea8512e3a006,fb48f4a9e349501d68aa869bd7c39e28d660724f252c5df2a034b3a912168a24,2568.0,1968.0,SYEH-teh pahs-SAH-tee
siete passate,False,passare,to pass,verb,you (plural) have passed,"Verbs & Actions,Spotify Lessons",,2p,feminine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere,Siete passate tardi.,You (plural) passed by late.,787beb9f5866c09d10540cdc58b2e9c9d7565c066a1018c4efacd43b71b38c8b,fb48f4a9e349501d68aa869bd7c39e28d660724f252c5df2a034b3a912168a24,2568.0,1944.0,SYEH-teh pahs-SAH-teh
sono passati,False,passare,to pass,verb,they have passed,"Verbs & Actions,Spotify Lessons",,3p,masculine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere,Sono passati due anni.,Two years have passed.,b83c36cdca64410de62a6edb483f7169fd3af06b90f1fd46d3b878efb49bfabb,e51bdc3853870f4ab127bc1fad2af9505e51ebf0daf954d0d72e7e7707e795b2,1488.0,1896.0,SOH-noh pahs-SAH-tee
sono passate,False,passare,to pass,verb,they have passed,"Verbs & Actions,Spotify Lessons",,3p,feminine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere,Sono passate tre ore.,Three hours have passed.,ff8175793bc14c225cfa581ea9ca6cd9c97f505934161ff2dedefd3709b95465,e51bdc3853870f4ab127bc1fad2af9505e51ebf0daf954d0d72e7e7707e795b2,1488.0,1872.0,SOH-noh pahs-SAH-teh
