term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
dicevano,False,dire,to say,verb,they were saying,"Verbs & Actions,Communication & Media,Spotify Lessons",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Dicevano che era tardi.,They were saying it was late.,9bf4f4794f22efcaeeb02ca87f3f9652a18788a876f61f97027aa30629ee2c7f,8cbd0ca2f550a514661636860837329e59f9c2e2309a942032374cba2d335ed2,1464.0,1560.0,dee-cheh-VAH-noh
ho detto,False,dire,to say,verb,I have said,"Verbs & Actions,Communication & Media,Spotify Lessons",,1s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle detto,Ho detto tutto.,I have said everything.,6c6c6ea10611bb262a3690c23916d0f0f67839550604340da23e985ab166a538,de9d987f86d6ad6cbd11f6ec52c9ef48d4ddad254d43c83a73d1e3563af4af5e,1272.0,1368.0,OH DEHT-toh
hai detto,False,dire,to say,verb,you have said,"Verbs & Actions,Communication & Media,Spotify Lessons",,2s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle detto,Hai detto la verità?,Have you told the truth?,618aab2495dd8c39373fc281a695794b02b6acdbb7ea64d58a38254ec1f16789,c2c0277d9c1c774528b5e99aa41e26c0781df0f3c63ebcdbdaac1c8959bce244,1320.0,1416.0,EYE DEHT-toh
ha detto,False,dire,to say,verb,he has said/she has said/you (formal) have said,"Verbs & Actions,Communication & Media,Spotify Lessons",,3s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; also used as formal Lei,Ha detto di no.,He has said no.,41a0ffd0430aaf52a9ebc9f1b39173629156e6e53e67d6a5d2bf782f2e338411,f7c6e33ae233cf83de15145899231615e4a563a6a021df1a0b0b803b691c1fe0,4728.0,1392.0,AH DEHT-toh
abbiamo detto,False,dire,to say,verb,we have said,"Verbs & Actions,Communication & Media,Spotify Lessons",,1p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle detto,Abbiamo detto tutto.,We have said everything.,2dea5d9c83785d4a233cab65d6e55784ceaa40a85a9914db2b5c296b8c1d8e35,c8bc6a5713c522a8972e3650d1edd1a4a35e7afccc16acfa9b2eb3c96da2ef35,1320.0,1776.0,ahb-BYAH-moh DEHT-toh
avete detto,False,dire,to say,verb,you (plural) have said,"Verbs & Actions,Communication & Media,Spotify Lessons",,2p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle detto,Avete detto la verità.,You have told the truth.,39de923f8fd25dfc9c241a1c49ccaff94dfc3c9e7cbd1d312f036dd3314c4b00,ee9b2e20a140f7b7119b5acce74783b4f7de31a21feb5b835d2e3d6a40042290,2400.0,1680.0,ah-VEH-teh DEHT-toh
hanno detto,False,dire,to say,verb,they have said,"Verbs & Actions,Communication & Media,Spotify Lessons",,3p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle detto,Hanno detto di sì.,They have said yes.,fa95f226a03cc6d38d590267a8710c5a313ae94e77d7f78ffae3b147cd305309,be6f8c330d8004dc1a6cf247df7c2d17a1669c4b42e8fc682867bbf222bb2eb0,1344.0,1584.0,AHN-noh DEHT-toh
dissi,False,dire,to say,verb,I said,"Verbs & Actions,Communication & Media,Spotify Lessons",,1s,,singular,indicative,passato remoto,False,False,False,,,,,,Io dissi tutto.,I said everything.,4dda372df4d4db68bc0f75f803a42b815e48a7004763f4c508c548ee59d439b5,f488431668ecc20a3b52fb75f31d487270a38df43b93228fe9ec39d5a8a481db,1104.0,1320.0,DEES-see
dicesti,False,dire,to say,verb,you said,"Verbs & Actions,Communication & Media,Spotify Lessons",,2s,,singular,indicative,passato remoto,False,False,False,,,,,,Tu dicesti la verità.,You said the truth.,e1254e1b9494e32d8f8bc08aa7b9fdb7d2d36e17f46bea5a4b3d6553022c4fa9,e502c2b183363cbd45884fe0ca3b332839218ce00e2f21ce3036c08ae9e933e5,1152.0,1536.0,dee-CHEH-stee
disse,False,dire,to say,verb,he said/she said/you (formal) said,"Verbs & Actions,Communication & Media,Spotify Lessons",,3s,,singular,indicative,passato remoto,False,False,False,,,,,also used as formal 'Lei',Lui disse che era vero.,He said that it was true.,a1c3edaa87fe9f278e74821fb0252b4fbb887ee28c7efaae81623d25b147cd7d,fec28b82c815544f78f20e9a62285224e95b657e99d2f62833f65c9c35c2c455,4224.0,1296.0,DEES-seh
dicemmo,False,dire,to say,verb,we said,"Verbs & Actions,Communication & Media,Spotify Lessons",,1p,,plural,indicative,passato remoto,False,False,False,,,,,,Noi dicemmo la verità.,We said the truth.,265ec5b72f86d53a44ed30e67c347dbf246b89b7f523826ccdb018601bd91807,299bc845042007afcf321710d7b5484a816f12495e7db8691e14334bae90e6a0,1152.0,1464.0,dee-CHEHM-moh
diceste,False,dire,to say,verb,you (plural) said,"Verbs & Actions,Communication & Media,Spotify Lessons",,2p,,plural,indicative,passato remoto,False,False,False,,,,,,Voi diceste la verità.,You said the truth.,c36a61ea998039e6c621bd23a9f1f40c88a9b521493c21ee9307b5ffaffc33c6,e8f21cbd35ca623a6ba5685ee5d5389c28f0186e5dfbae0570f285ec0b88ffbd,2280.0,1512.0,dee-CHEH-steh
dissero,False,dire,to say,verb,they said,"Verbs & Actions,Communication & Media,Spotify Lessons",,3p,,plural,indicative,passato remoto,False,False,False,,,,,,Loro dissero la verità.,They said the truth.,ccebdd8cffa17b550f578f2b91d4697e89cb958a4dbd4677a8cace40729d3368,5e91cc50d9c686b82dfc48bb9fa775f5915bbeb48ad57d01963c8c2c0f2b16a7,1176.0,1440.0,dees-SEH-roh
dicessi,False,dire,to say,verb,I might say,"Verbs & Actions,Communication & Media,Spotify Lessons",,1s,,singular,subjunctive,imperfect,False,False,False,,,,,,Speravo che io dicessi la verità.,I hoped that I would tell the truth.,83c9125c5cda36c9e3327e781188f945b1c1a5a8b85358b4ac4c73723d33ea44,e9e3200621ac7a6d918f3bb351df760f58b8409bdf40334907ba5525a24017d8,1320.0,1512.0,dee-CHEHS-see
dicessi,False,dire,to say,verb,you might say,"Verbs & Actions,Communication & Media,Spotify Lessons",,2s,,singular,subjunctive,imperfect,False,False,False,,,,,,Speravo che tu dicessi la verità.,I hoped that you would say the truth.,83c9125c5cda36c9e3327e781188f945b1c1a5a8b85358b4ac4c73723d33ea44,3327ee56061a3d8145b77065ba856832190404f4c3c527c5dfe2499d75a4cc48,1368.0,1512.0,dee-CHEHS-see
dicesse,False,dire,to say,verb,he might say/she might say/you (formal) might say,"Verbs & Actions,Communication & Media,Spotify Lessons",,3s,,singular,subjunctive,imperfect,False,False,False,,,,,also used as formal 'Lei',Speravo che lui dicesse la verità.,I hoped that he would say the truth.,cd28129edee91d8b09030505a8fdf0339986f224a8a4b87b843363f9e7bf3935,ae78db8f831271e121e09ed662ffc77977bda2c1f95e32c8f347ef5b449501e2,5184.0,1488.0,dee-CHEHS-seh
dicessimo,False,dire,to say,verb,we might say,"Verbs & Actions,Communication & Media,Spotify Lessons",,1p,,plural,subjunctive,imperfect,False,False,False,,,,,,Speravo che noi dicessimo la verità.,I hoped that we would say the truth.,13a9a45a4f3b0ac09c9ec0c97c2f4b2445114f0c0e594a971d9ae259ce69ecbb,75bb47b1963ed77a9085036c53ee6e86b52bee7034520238731efdc72d1670d9,1368.0,1632.0,dee-chehs-SEE-moh
diceste,False,dire,to say,verb,you (plural) might say,"Verbs & Actions,Communication & Media,Spotify Lessons",,2p,,plural,subjunctive,imperfect,False,False,False,,,,,,Speravo che voi diceste la verità.,I hoped that you would say the truth.,c36a61ea998039e6c621bd23a9f1f40c88a9b521493c21ee9307b5ffaffc33c6,7ba3bab9bc97b5614197dcca06f917b0eb9d863ff7f0d405c13e47c26f75e115,2544.0,1512.0,dee-CHEH-steh
dicessero,False,dire,to say,verb,they might say,"Verbs & Actions,Communication & Media,Spotify Lessons",,3p,,plural,subjunctive,imperfect,False,False,False,,,,,,Speravo che loro dicessero la verità.,I hoped that they would say the truth.,1d389bc5f1aebd9609d09eb4a975b96d213fd1c0d5ce03ee24902b399b03693c,d98914e15c8894c43e17bbf671e0467e970d8f1fbbb78e8722529d7d31ff8dd3,1392.0,1632.0,dee-chehs-SEH-roh
