term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
si trovava,False,trovarsi,to be located; to find oneself,verb,he was located/she was located/you (formal) were located,"Verbs & Actions,Places & Locations",,3s,,singular,indicative,imperfect,False,False,False,,,,,used in descriptions and narratives; also used as formal 'Lei',Si trovava vicino al fiume.,He was located near the river.,,,,,see troh-VAH-vah
ci trovavamo,False,trovarsi,to be located; to find oneself,verb,we were located,"Verbs & Actions,Places & Locations",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Ci trovavamo in montagna.,We were located in the mountains.,,,,,chee troh-vah-VAH-moh
vi trovavate,False,trovarsi,to be located; to find oneself,verb,you (plural) were located,"Verbs & Actions,Places & Locations",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Vi trovavate in città.,You (plural) were located in the city.,,,,,vee troh-vah-VAH-teh
si trovavano,False,trovarsi,to be located; to find oneself,verb,they were located,"Verbs & Actions,Places & Locations",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Si trovavano lontano.,They were located far away.,,,,,see troh-vah-VAH-noh
mi sono trovato,False,trovarsi,to be located; to find oneself,verb,I found myself,"Verbs & Actions,Places & Locations",,1s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; past participle agrees with subject,Mi sono trovato bene.,I found myself well.,,,,,mee SOH-noh troh-VAH-toh
mi sono trovata,False,trovarsi,to be located; to find oneself,verb,I found myself,"Verbs & Actions,Places & Locations",,1s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; past participle agrees with subject,Mi sono trovata bene.,I found myself well.,,,,,mee SOH-noh troh-VAH-tah
ti sei trovato,False,trovarsi,to be located; to find oneself,verb,you found yourself,"Verbs & Actions,Places & Locations",,2s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; past participle agrees with subject,Ti sei trovato in difficoltà?,Did you find yourself in trouble?,,,,,tee SAY troh-VAH-toh
ti sei trovata,False,trovarsi,to be located; to find oneself,verb,you found yourself,"Verbs & Actions,Places & Locations",,2s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; past participle agrees with subject,Ti sei trovata in difficoltà?,Did you find yourself in trouble?,,,,,tee SAY troh-VAH-tah
si è trovato,False,trovarsi,to be located; to find oneself,verb,he found himself/you (formal) found yourself,"Verbs & Actions,Places & Locations",,3s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; past participle agrees with subject; also used as formal 'Lei',Si è trovato senza chiavi.,He found himself without keys.,,,,,see EH troh-VAH-toh
si è trovata,False,trovarsi,to be located; to find oneself,verb,she found herself/you (formal) found yourself,"Verbs & Actions,Places & Locations",,3s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; past participle agrees with subject; also used as formal 'Lei',Si è trovata senza chiavi.,She found herself without keys.,,,,,see EH troh-VAH-tah
ci siamo trovati,False,trovarsi,to be located; to find oneself,verb,we found ourselves,"Verbs & Actions,Places & Locations",,1p,masculine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; past participle agrees with subject,Ci siamo trovati pronti.,We found ourselves ready.,,,,,chee SYAH-moh troh-VAH-tee
ci siamo trovate,False,trovarsi,to be located; to find oneself,verb,we found ourselves,"Verbs & Actions,Places & Locations",,1p,feminine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; past participle agrees with subject,Ci siamo trovate pronte.,We found ourselves ready.,,,,,chee SYAH-moh troh-VAH-teh
vi siete trovati,False,trovarsi,to be located; to find oneself,verb,you (plural) found yourselves,"Verbs & Actions,Places & Locations",,2p,masculine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; past participle agrees with subject,Vi siete trovati in ritardo.,You (plural) found yourselves late.,,,,,vee SYEH-teh troh-VAH-tee
vi siete trovate,False,trovarsi,to be located; to find oneself,verb,you (plural) found yourselves,"Verbs & Actions,Places & Locations",,2p,feminine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; past participle agrees with subject,Vi siete trovate in ritardo.,You (plural) found yourselves late.,,,,,vee SYEH-teh troh-VAH-teh
si sono trovati,False,trovarsi,to be located; to find oneself,verb,they found themselves,"Verbs & Actions,Places & Locations",,3p,masculine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; past participle agrees with subject,Si sono trovati da soli.,They found themselves alone.,,,,,see SOH-noh troh-VAH-tee
si sono trovate,False,trovarsi,to be located; to find oneself,verb,they found themselves,"Verbs & Actions,Places & Locations",,3p,feminine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; past participle agrees with subject,Si sono trovate da sole.,They found themselves alone.,,,,,see SOH-noh troh-VAH-teh
