term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
date,False,dare,to give,verb,you (plural) give,Verbs & Actions,,2p,,plural,indicative,present,False,False,False,,,,,,Voi date troppa importanza ai dettagli.,You place too much importance on details.,5e7a7f1c18d36d94d35aac0b85ef039a3e60ce9f43343f38b657a7e9f423f5f0,cb5b53d663c83cd82cd3ecbf48cf21484a77bbbf1a0a71b684a82d0f2c7e43f6,2232.0,1272.0,DAH-teh
danno,False,dare,to give,verb,they give,Verbs & Actions,,3p,,plural,indicative,present,False,False,False,,,,,,Loro danno il benvenuto a tutti.,They welcome everyone.,1f0dba2a4785055fad9ac4af801cf5b40c6b38eb92d536449a69448fa773f94d,3d2920138a369ed1b45ff5f769c8b54ac99ff467f9b49717bb00de1dec01a202,1128.0,1296.0,DAHN-noh
davo,False,dare,to give,verb,I was giving,Verbs & Actions,,1s,,singular,indicative,imperfect,False,False,False,,,,,,Io davo una mano ogni giorno.,I was giving a hand every day.,e1ab8a6337216aa3937a860505e966af59a8a7e164a02c1cd0fbb28cc64aa34e,c2d9190a40f2802c7dd22cf85bca81f3a87e2a88bbf51e1f28ca48f96f23bec5,1344.0,1248.0,DAH-voh
davi,False,dare,to give,verb,you were giving,Verbs & Actions,,2s,,singular,indicative,imperfect,False,False,False,,,,,,Tu davi troppa fiducia.,You were giving too much trust.,68e631b81d7c325e357fc5fdfb8910635a5faa00e9310f633ad397b77643cf85,a3717b1d53314c57d46068d1acc07ef6bda15707dec380922cc6054a872cecd0,1368.0,1224.0,DAH-vee
dava,False,dare,to give,verb,he was giving/she was giving/you (formal) were giving,Verbs & Actions,,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal 'Lei',Lei dava sempre buoni consigli.,She was always giving good advice.,ffc842ed5255e754173c85c090e679eeeebf7b226438017f1463d4a53af91ed7,60ac864a980b277ce38b5c3e0b19eaf4ee1ff139afd6495e9d38f022bef4e5f4,5040.0,1248.0,DAH-vah
davamo,False,dare,to give,verb,we were giving,Verbs & Actions,,1p,,plural,indicative,imperfect,False,False,False,,,,,,Noi davamo il massimo.,We were giving our best.,1a4d334f637c5e3834be3a5c685a28e7ac7ed5decc7f1e9291772d21a3ebb6dc,ec0450f8cf5f1f513b2d175dd90c72b58cbec72ac95b7d1532fdb57b1a6d80b5,1368.0,1392.0,dah-VAH-moh
davate,False,dare,to give,verb,you (plural) were giving,Verbs & Actions,,2p,,plural,indicative,imperfect,False,False,False,,,,,,Voi davate tutto.,You were giving everything.,ed8464300cb5d80f21c6c04220f375880cb706d6f592059520f7e60c0d7f8951,a0e1173ec38548e3b0daf820f6f3440f2e66815e268da34d2d0cc3dab92ff368,2472.0,1392.0,dah-VAH-teh
davano,False,dare,to give,verb,they were giving,Verbs & Actions,,3p,,plural,indicative,imperfect,False,False,False,,,,,,Loro davano soldi in beneficenza.,They were giving money to charity.,9c5252784a753c8279a480239457e273acd2a49d9403764273c3b09bf7d15345,601bee007e3495c60d38234a9513be95905c229c59759a26d9de2cf6cceb3c2b,1368.0,1392.0,dah-VAH-noh
ho dato,False,dare,to give,verb,I have given,Verbs & Actions,,1s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'dato',Ho dato la chiave a Luca.,I have given the key to Luca.,5218716e9d6e3d9c79a75bec82c35223280d6a98cefe5102a637fdc2a1bf82be,a7cab3a0571d99f9908bcb2191d71bd394b22d4efa851bcb301defdcc7016633,1296.0,1320.0,OH DAH-toh
hai dato,False,dare,to give,verb,you have given,Verbs & Actions,,2s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'dato',Hai dato tutto oggi.,You have given everything today.,be114d8ee50eb39b14606d44e473826f7c40d4dfe14bdf39002788a8bebeea59,5a120d83cee581282444c6578c48f5f6c5fea159674b900a5957b78d4f654633,1344.0,1392.0,EYE DAH-toh
ha dato,False,dare,to give,verb,he has given/she has given/you (formal) have given,Verbs & Actions,,3s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; also used as formal 'Lei',Ha dato una risposta chiara.,He has given a clear answer.,8ef6938efa767d0b5e9b1106037dca57dc15ba1c7b654bb0b8eecd34d9acdfad,29dde84d1ddf71bb16e7553168ef621bdcbe9d0dff51aa028df4a7d32d853379,4992.0,1320.0,AH DAH-toh
abbiamo dato,False,dare,to give,verb,we have given,Verbs & Actions,,1p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'dato',Abbiamo dato il nostro meglio.,We have given our best.,888ff52a90cba40b9418d184d89713380772d6950a2ce6dc65a19737dd352001,25b86688f1cb8cdf06e70dfad427a8358f2db5e9705f838d0e43fa9f042039cd,1344.0,1728.0,ahb-BYAH-moh DAH-toh
avete dato,False,dare,to give,verb,you (plural) have given,Verbs & Actions,,2p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'dato',Avete dato i documenti?,Have you given the documents?,89d5fc4d4a1235953403f734fc1798240ea0a6e5323acd67c412d898bfb99438,76215109f511826493202c3d52b9381962a86b0543c41071ebbc084b423aca74,2448.0,1632.0,ah-VEH-teh DAH-toh
hanno dato,False,dare,to give,verb,they have given,Verbs & Actions,,3p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'dato',Hanno dato il via al progetto.,They have started the project.,5435cdfd4c225f43b94514cf0cc69f302b79683dbe4c532f81a70446ff822ccc,c2acd4129bfd31b8302c6c973b0dc02f53dc5a57e44331e86a8b8bd3df905dae,1344.0,1536.0,AHN-noh DAH-toh
demmo,False,dare,to give,verb,we gave,Verbs & Actions,,1p,,plural,indicative,passato remoto,False,False,False,,,,,passato remoto irregular form 'demmo' (stem demm-),Noi demmo i documenti.,We gave the documents.,21d96fd33af5de24a9b7f21b93551d4cb6a322c34dad4a3c56b22122ed021c3e,610996cb7a6f83cd284bb45083d8feb5ca7a76b32f121cce0ce7cd58eaafdb65,1200.0,1296.0,DEHM-moh
dessi,False,dare,to give,verb,I gave,Verbs & Actions,,1s,,singular,subjunctive,imperfect,False,False,False,,,,,,Temevo che io dessi segnali sbagliati.,I feared that I gave the wrong signals.,602e28c1936ea3fa524a2e93b343808c6794b0dbb9ff8dfb34e51fc904d67fc5,b776b5de7f92c2867b3e16b1f7b0e4e22dee6c57f95f4368c777125720d4cb5b,1152.0,1320.0,DEHS-see
dessi,False,dare,to give,verb,you gave,Verbs & Actions,,2s,,singular,subjunctive,imperfect,False,False,False,,,,,,Temevo che tu dessi segnali sbagliati.,I feared that you gave the wrong signals.,602e28c1936ea3fa524a2e93b343808c6794b0dbb9ff8dfb34e51fc904d67fc5,4aa91c768134908c8b1d9ae474ac160c8bf5e7215170d312a26e03ec35d037e6,1200.0,1320.0,DEHS-see
desse,False,dare,to give,verb,he gave/she gave/you (formal) gave,Verbs & Actions,,3s,,singular,subjunctive,imperfect,False,False,False,,,,,also used as formal 'Lei',Speravo che lui desse il buon esempio.,I hoped that he would set a good example.,1deceba195055cbee228387e3afb64b43b785551aa41bad161f3a39eb772f4b1,e70228340e42d381acd9a8ccdf833b6b7b76cc1b4c826aa7730894e6585f1cd7,4344.0,1296.0,DEHS-seh
dessimo,False,dare,to give,verb,we gave,Verbs & Actions,,1p,,plural,subjunctive,imperfect,False,False,False,,,,,,Era importante che dessimo il nostro contributo.,It was important that we gave our contribution.,76e4ab649370db5d3987ff634190295fbc25b253869106d48cc26993f4755b07,610996cb7a6f83cd284bb45083d8feb5ca7a76b32f121cce0ce7cd58eaafdb65,1200.0,1488.0,dehs-SEE-moh
deste,False,dare,to give,verb,you (plural) gave,Verbs & Actions,,2p,,plural,subjunctive,imperfect,False,False,False,,,,,,Speravo che voi deste una mano.,I hoped that you (plural) would give a hand.,bf430774fe089cd6a6d4114dbac9eccb6e51d1cfb7f058ba55e21df3f98874ab,dab27a622a46022f9d3f2db83ae5637a4b0d7b130e5dfdd348ebe4c60bbf4f83,2280.0,1320.0,DEH-steh
dessero,False,dare,to give,verb,they gave,Verbs & Actions,,3p,,plural,subjunctive,imperfect,False,False,False,,,,,,Volevo che loro dessero più attenzione.,I wanted them to give more attention.,1e145438999c7b3e0f2945f01f9199715ccee30d2c068ed14b0d8a9bb32055d7,a5f8ee5e69751162c99dfed425377ce2bcba2e4ebedc1ea4f56dd17b7bf17f73,1200.0,1416.0,dehs-SEH-roh
diedi,False,dare,to give,verb,I gave,Verbs & Actions,,1s,,singular,indicative,passato remoto,False,False,False,,,,,passato remoto; literary/dated,Io diedi il libro l'anno scorso.,I gave the book last year.,ae226de94aa27c738af42d3f0a122f7a4c50062516a253ca2b0d9cf524c225f2,b776b5de7f92c2867b3e16b1f7b0e4e22dee6c57f95f4368c777125720d4cb5b,1152.0,1296.0,DYEH-dee
desti,False,dare,to give,verb,you gave,Verbs & Actions,,2s,,singular,indicative,passato remoto,False,False,False,,,,,passato remoto,Tu desti una risposta secca.,You gave a blunt answer.,25e3548dcea5be6fbbe9fc893b4c93e06f41b7bf9abbce5eb370f49e8fbfd19f,4aa91c768134908c8b1d9ae474ac160c8bf5e7215170d312a26e03ec35d037e6,1200.0,1344.0,DEH-stee
diede,False,dare,to give,verb,he gave/she gave/you (formal) gave,Verbs & Actions,,3s,,singular,indicative,passato remoto,False,False,False,,,,,passato remoto; literary/dated,Gli diede il libro.,He gave him the book.,90fc8c9f20df3a9004f3e4db2379648e410a0b812749ad607857173f52143e30,e70228340e42d381acd9a8ccdf833b6b7b76cc1b4c826aa7730894e6585f1cd7,4344.0,1272.0,DYEH-deh
diedero,False,dare,to give,verb,they gave,Verbs & Actions,,3p,,plural,indicative,passato remoto,False,False,False,,,,,passato remoto,Loro diedero il meglio di sé.,They gave their best.,8e1ef45f86876f6b5e5165607d64fb190fa6bc44ed3a50ac9770b1f8042fac4a,a5f8ee5e69751162c99dfed425377ce2bcba2e4ebedc1ea4f56dd17b7bf17f73,1200.0,1416.0,dyeh-DEH-roh
