term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
dovete,False,dovere,must/to have to,verb,you (plural) must/you (plural) have to,"Verbs & Actions,Concepts & Ideas,Spotify Lessons",,2p,,plural,indicative,present,False,False,False,,,,,also 'you (plural) owe',Dovete venire presto.,You (plural) must come soon.,a51bcba983a6a59a4cf4bad3c7d7862ff6d0463259c3a42877c38bd4f0a14377,739a5b3448e3131ca1bdab2787a429ce4a4e79825f01eddc8acec1ea59d27b9f,4728.0,1320.0,doh-VEH-teh
devono,False,dovere,must/to have to,verb,they must/they have to,"Verbs & Actions,Concepts & Ideas,Spotify Lessons",,3p,,plural,indicative,present,False,False,False,,,,,also 'they owe'; variant 'debbono' exists,Devono finire oggi.,They must finish today.,92e09b63918a0b2059849d0b1804e40ac2da39ee4eda357bfd31d3c800a89467,d1e4967a843007f48e9de7feeae6300afda63f6bf67423a4beac26661277580c,2400.0,1344.0,deh-VOH-noh
dovevo,False,dovere,must/to have to,verb,I had to/I was supposed to,"Verbs & Actions,Concepts & Ideas,Spotify Lessons",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Dovevo chiamarti ieri.,I had to call you yesterday.,7e5d144469f95b4d3f74eb3b87287fd22932da4bfc71e43ee397de85483fa3c9,fff89c6dd441e05c3c1cf5784eeded57dfc2a5a5dac1b16467c820467e6ff2bd,2856.0,1320.0,doh-VEH-voh
dovevi,False,dovere,must/to have to,verb,you had to/you were supposed to,"Verbs & Actions,Concepts & Ideas,Spotify Lessons",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Dovevi dirmelo.,You were supposed to tell me.,6ea90c7eed8094621d110072da3a57e42dbf277b4137abb3175a67068ac2f003,f4282de6f7e5331a868eaf702cb640fc8665a748a7d3a1f154563add385af9f6,2928.0,1296.0,doh-VEH-vee
doveva,False,dovere,must/to have to,verb,he had to/she had to/you (formal) had to,"Verbs & Actions,Concepts & Ideas,Spotify Lessons",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal 'Lei',Lei doveva partire.,You (formal) had to leave.,298dc4c8b9a2ffb2e06b3836e06d9d2ed40895329ed2c548a8eb900faf73059f,6fdf9441eadd23b78ee7feeb2b2e3a147f974594fe47a6d87c345d5753618c73,4704.0,1344.0,doh-VEH-vah
dovevamo,False,dovere,must/to have to,verb,we had to/we were supposed to,"Verbs & Actions,Concepts & Ideas,Spotify Lessons",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Dovevamo aspettare.,We had to wait.,ea226d83bbce8f44480d0379f31efb440a872334d199aa72724c01a5460c082f,31df6925f293fa17348b6dc86aac3ca99ba3c74d375b5cd795ef8822d6a46116,2976.0,1536.0,doh-veh-VAH-moh
dovevate,False,dovere,must/to have to,verb,you (plural) had to/you (plural) were supposed to,"Verbs & Actions,Concepts & Ideas,Spotify Lessons",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Dovevate arrivare alle otto.,You (plural) had to arrive at eight.,b8f58d2a355763d9ef0b88dab4e23e6f7fb83d50be91e77b005cf05e68f339a4,88410e29d03b840ccbc86d4bb87d748cbe67bcae60dc9bde9b840379114d4b61,5208.0,1536.0,doh-veh-VAH-teh
dovevano,False,dovere,must/to have to,verb,they had to/they were supposed to,"Verbs & Actions,Concepts & Ideas,Spotify Lessons",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Dovevano restare a casa.,They had to stay home.,4f82b3a0ac0d2dadf791ccede84928caa84d6f26b0fdf9896990c4fb1bc25651,826d64b38eeb5f2824b8899c6c895b19fcbe9648a47fc337d551fcd73dd3a451,3000.0,1488.0,doh-veh-VAH-noh
dovrei,False,dovere,must/to have to,verb,I should,"Verbs & Actions,Concepts & Ideas,Spotify Lessons",,1s,,singular,conditional,present,False,False,False,,,,,modal meaning 'should',Dovrei studiare di più.,I should study more.,7fd3e5b7ab7184120d9a00239cfcbf914eb3f3c4fe770f56ca0b792a684cd654,7d1d6044f7970925491f2550e0ba22cbacd3e35c69f9348f14a85bb3e25ba64f,1128.0,1344.0,DOH-vray
ho dovuto,False,dovere,must/to have to,verb,I had to,"Verbs & Actions,Concepts & Ideas,Spotify Lessons",,1s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'dovuto',Ho dovuto aspettare.,I had to wait.,8e3f7cb4381a0b80f03593231cc087243fbd1c50bb54af12127d84a0674da2c6,5369ec39fccf0ae49df7ccdfeff1f0f6d55bc3bf5ae75472f0c0588b4ea03c2d,1248.0,1464.0,OH doh-VOO-toh
hai dovuto,False,dovere,must/to have to,verb,you had to,"Verbs & Actions,Concepts & Ideas,Spotify Lessons",,2s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'dovuto',Hai dovuto lavorare tardi.,You had to work late.,81cef7ad89bd6fd5af89c71e055933d75ddec20db4db0de1d66f3bd394205086,5797716044a7cf59f9852a4cff06e02129a3eb010343612fb4c556902405cc6a,1272.0,1512.0,EYE doh-VOO-toh
ha dovuto,False,dovere,must/to have to,verb,he had to/she had to/you (formal) had to,"Verbs & Actions,Concepts & Ideas,Spotify Lessons",,3s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'dovuto'; also used as formal 'Lei',Ha dovuto cambiare piano.,He had to change plan.,0a4e3b56ba8b5f18ed413ca35015f6e7f5d3cb15f84a03753ceb54d8d7b08999,6fdf9441eadd23b78ee7feeb2b2e3a147f974594fe47a6d87c345d5753618c73,4704.0,1464.0,AH doh-VOO-toh
abbiamo dovuto,False,dovere,must/to have to,verb,we had to,"Verbs & Actions,Concepts & Ideas,Spotify Lessons",,1p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'dovuto',Abbiamo dovuto correre.,We had to run.,99bb1935d8da37e3118dc55e95100a44430529887908f0b75b2fc85bd11bcfbb,3caf9b4aa2b72b2b1280b3800a2b525bc4cdaf968d86176920c0fd013af7b974,1272.0,1848.0,ahb-BYAH-moh doh-VOO-toh
avete dovuto,False,dovere,must/to have to,verb,you (plural) had to,"Verbs & Actions,Concepts & Ideas,Spotify Lessons",,2p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'dovuto',Avete dovuto pagare subito.,You (plural) had to pay immediately.,fc3a70e0ac73b3693e8e3591a20fc9731212d16898dc9bdf32fe2c9cc64b485d,f1884e93396832d8a04f2d5793e42bc17c0ca96d6fea597dcaa19ef7d23eb938,2376.0,1752.0,ah-VEH-teh doh-VOO-toh
hanno dovuto,False,dovere,must/to have to,verb,they had to,"Verbs & Actions,Concepts & Ideas,Spotify Lessons",,3p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'dovuto',Hanno dovuto rinviare tutto.,They had to postpone everything.,aaa58200c536405f7a49b13036cd68cb32cab3b2f48d11367c082ef00e5dfaff,0e18fd07cb16d0c7d4d10e3534ece01df2e8ced38f5c3ed6766d4d0bb6c73562,1296.0,1656.0,AHN-noh doh-VOO-toh
