term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
si crogiolava,False,crogiolarsi,to bask,verb,he was basking/she was basking/you (formal) were basking,"leisure,weather",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal 'Lei',Si crogiolava al sole.,She was basking in the sun.,dbcaef0301bcc39f2e61b905972eb3d48fe57afecd0d7994cae6054fa89b4b85,449b74997d28a3bca5f38c671c80259f7c707350f7cde1cffe3dcd11bed8fec2,5592.0,1896.0,SEE kroh-jyoh-LAH-vah
ci crogiolavamo,False,crogiolarsi,to bask,verb,we were basking,"leisure,weather",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Ci crogiolavamo sulla spiaggia.,We were basking on the beach.,bfb5b8e977c3f3973ae8269088b5370cecd9b25d34dc21b58527160d5b1de348,b8b4b2dd3ffa5d38445c2671b36f119d9dd7e73946a01511481e7eb8d9586b4a,1584.0,1968.0,CHEE kroh-jyoh-lah-VAH-moh
vi crogiolavate,False,crogiolarsi,to bask,verb,you (plural) were basking,"leisure,weather",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Vi crogiolavate dopo pranzo.,You were basking after lunch.,120e27d85db7de86c8db94c6d1732e7457646d59bff64f8bd21920215fc84b29,7554667760a89bc5d0108822040988425a71c096e0668fe1a40ee50cf69cd03c,2688.0,1968.0,VEE kroh-jyoh-lah-VAH-teh
si crogiolavano,False,crogiolarsi,to bask,verb,they were basking,"leisure,weather",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Si crogiolavano al tramonto.,They were basking at sunset.,eb28b84cc97dba2d7dae6af4edadfd7bbb01373a120ec6176ef7c75c6e9ecc4d,a6e28a8d79ae5cada4e28e683ed625ecf31d7118dbe22cde10a8e9a823699678,1584.0,2040.0,SEE kroh-jyoh-lah-VAH-noh
mi sono crogiolato,False,crogiolarsi,to bask,verb,I have basked,"leisure,weather",,1s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; reflexive; agreement with subject,Mi sono crogiolato in giardino.,I have basked in the garden.,2c98a08ce0d56b35b8e8cba8385e07e439d160bde99ce1e485e353b6b9dd0cd6,d8ac262360afa6a67b81552255f7d4947c1707a89d9ed33c442704dbceda728b,1536.0,2160.0,MEE SOH-noh kroh-jyoh-LAH-toh
mi sono crogiolata,False,crogiolarsi,to bask,verb,I have basked,"leisure,weather",,1s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; reflexive; agreement with subject,Mi sono crogiolata in giardino.,I have basked in the garden.,1375bd63d54b7c0c09ccb0d18003c2e4f9e729c6dcbb15330969f51800ce677f,d8ac262360afa6a67b81552255f7d4947c1707a89d9ed33c442704dbceda728b,1536.0,2136.0,MEE SOH-noh kroh-jyoh-LAH-tah
ti sei crogiolato,False,crogiolarsi,to bask,verb,you have basked,"leisure,weather",,2s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; reflexive; agreement with subject,Ti sei crogiolato al sole?,Have you basked in the sun?,a987b137dd670d36f13cc41c4979b722ab87fc767f59c8d4a45baf039343938d,c4935f74329dbef4335b3d86a5ef69ad27cf1ce8f38928c6c0df436c6c82a890,1584.0,2088.0,TEE SAY kroh-jyoh-LAH-toh
ti sei crogiolata,False,crogiolarsi,to bask,verb,you have basked,"leisure,weather",,2s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; reflexive; agreement with subject,Ti sei crogiolata un po'?,Have you basked a bit?,b84729b3e12c52b15c0fccd0718c5a3b592a1c8cf4fd438671e20c906e1fb013,c4935f74329dbef4335b3d86a5ef69ad27cf1ce8f38928c6c0df436c6c82a890,1584.0,2064.0,TEE SAY kroh-jyoh-LAH-tah
si è crogiolato,False,crogiolarsi,to bask,verb,he has basked/she has basked/you (formal) have basked,"leisure,weather",,3s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; also used as formal 'Lei',Si è crogiolato al sole.,He has basked in the sun.,c3789a72aa33d49ff7d43dad96325a96ff822d6a7cc5cf392590d4178ef44ac8,9117b5fdec6541e17d135e0d916825fcbc2c822dfa9fec39f3c7064be6c0e63f,5616.0,2040.0,SEE EH kroh-jyoh-LAH-toh
si è crogiolata,False,crogiolarsi,to bask,verb,he has basked/she has basked/you (formal) have basked,"leisure,weather",,3s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; also used as formal 'Lei',Si è crogiolata al sole.,She has basked in the sun.,c1de4a60af06fe4d2c9695fd2b33ac022680b445476fc6907ce5e4eb2d75d280,9117b5fdec6541e17d135e0d916825fcbc2c822dfa9fec39f3c7064be6c0e63f,5616.0,2040.0,SEE EH kroh-jyoh-LAH-tah
ci siamo crogiolati,False,crogiolarsi,to bask,verb,we have basked,"leisure,weather",,1p,masculine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; reflexive; agreement with subject,Ci siamo crogiolati tutta la mattina.,We have basked all morning.,c488164746f7b38204961bb48f97bf68432bc8b91d32f8ef54814b333ffc52b6,333d1c7cbec4ede965465204325ae315bc48bf877fe3300b350aad9decd218a0,1584.0,2256.0,CHEE SYAH-moh kroh-jyoh-LAH-tee
ci siamo crogiolate,False,crogiolarsi,to bask,verb,we have basked,"leisure,weather",,1p,feminine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; reflexive; agreement with subject,Ci siamo crogiolate sul prato.,We have basked on the lawn.,9401b270ee92aca89b4e108f37042743f5f8e00601396dbd0834ce470e49ad74,333d1c7cbec4ede965465204325ae315bc48bf877fe3300b350aad9decd218a0,1584.0,2256.0,CHEE SYAH-moh kroh-jyoh-LAH-teh
vi siete crogiolati,False,crogiolarsi,to bask,verb,you (plural) have basked,"leisure,weather",,2p,masculine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; reflexive; agreement with subject,Vi siete crogiolati al caldo.,You have basked in the warmth.,185e54bb9624b67a0a439fce3ae6c00011b5ea281e6079c91f748885c6005acd,3b568af9f8b8edef5fa10ba53442122be97490840be87bd9f8fe5f51cb0acc25,2688.0,2256.0,VEE SYEH-teh kroh-jyoh-LAH-tee
vi siete crogiolate,False,crogiolarsi,to bask,verb,you (plural) have basked,"leisure,weather",,2p,feminine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; reflexive; agreement with subject,Vi siete crogiolate al sole.,You have basked in the sun.,b7b9d8c09309944494166deb78ac126ccd2b8aa3b00a15332e544dea83aa7bf0,3b568af9f8b8edef5fa10ba53442122be97490840be87bd9f8fe5f51cb0acc25,2688.0,2232.0,VEE SYEH-teh kroh-jyoh-LAH-teh
si sono crogiolati,False,crogiolarsi,to bask,verb,they have basked,"leisure,weather",,3p,masculine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; reflexive; agreement with subject,Si sono crogiolati al mare.,They have basked at the sea.,8bc941683ccf8e61ed6d309c2582341f36fc93fa421cafdaf8a868b2b43c0e31,1d2c5aa96a7a14208ab83b7ba6f84f69029cc8ab6ea850baca943b2a7f8e3e6b,1584.0,2280.0,SEE SOH-noh kroh-jyoh-LAH-tee
si sono crogiolate,False,crogiolarsi,to bask,verb,they have basked,"leisure,weather",,3p,feminine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; reflexive; agreement with subject,Si sono crogiolate in terrazza.,They have basked on the terrace.,d3c2c97e4484137f313d40ac2e4fbc3717ec0bd3620073d6cfae9e24b5c49070,1d2c5aa96a7a14208ab83b7ba6f84f69029cc8ab6ea850baca943b2a7f8e3e6b,1584.0,2256.0,SEE SOH-noh kroh-jyoh-LAH-teh
si crogiolò,False,crogiolarsi,to bask,verb,he basked/she basked/you (formal) basked,"leisure,weather",,3s,,singular,indicative,passato remoto,False,False,False,,,,,passato remoto form; also used as formal 'Lei',Poi si crogiolò al sole.,Then he basked in the sun.,65e22cfb93feddde77dcbddd0b279975069393bb630fcf1117a845146bba81aa,94d82ab75732373479ce0cdb28aa2e6310d9985a970528ce74d8a6b62038d965,4920.0,1656.0,SEE kroh-jyoh-LOH
