term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
mostrate,False,mostrare,to show,verb,you (plural) show,"Verbs & Actions,Communication & Media,Spotify Lessons",,2p,,plural,indicative,present,False,False,False,,,,,,Voi mostrate i documenti.,You (plural) show the documents.,643f72217eb34cb47f2d299b012df0011e4391fd611193787bfaf86b878018e1,2256.0,c7a51b27bdcb85bd7e7c8f183d85684e9572af95333eb2e535e30889d4cbdb01,1536.0,moh-STRAH-teh
mostrano,False,mostrare,to show,verb,they show,"Verbs & Actions,Communication & Media,Spotify Lessons",,3p,,plural,indicative,present,False,False,False,,,,,,Loro mostrano le prove.,They show the evidence.,b3096ea8e0b14d160a7bfcad0d58f10bee5091328a62618f5f974d60e6f23b05,1200.0,f0aac111841ea7952f93fc895bceaa250d56baf4ece48c561a6fa17da10cb02b,1488.0,moh-STRAH-noh
mostravo,False,mostrare,to show,verb,I was showing,"Verbs & Actions,Communication & Media,Spotify Lessons",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Io mostravo le foto ogni settimana.,I used to show the photos every week.,b929fc2c345bedd730d1d44843c983c1ff0492e4512ad92e6697b77b8f2f3853,1392.0,7ce4c4ab06e7478033bf4af59f959fec07a0747e1a7a5b8991856f53408b8ff5,1560.0,moh-STRAH-voh
mostravi,False,mostrare,to show,verb,you (singular) were showing,"Verbs & Actions,Communication & Media,Spotify Lessons",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Tu mostravi gli appunti.,You were showing the notes.,41a85944ff0ba26fc622c934f1bbe1878adae66a653252675c0f420265556d09,2760.0,0e69a7e09c8028731bc5575351b3a100fafca1e93333f76fb1c49313c475f47a,1536.0,moh-STRAH-vee
mostrava,False,mostrare,to show,verb,he was showing/she was showing,"Verbs & Actions,Communication & Media,Spotify Lessons",,3s,,singular,indicative,imperfect,False,False,False,,,,,,Lei mostrava interesse.,She was showing interest.,8442a50e0ef99aefe02b1576c321825fd0d1f8079a795b68bf6f33a5cf989df4,2880.0,4a0d0034b27ff77011e114ed0126bba51cadad054a8a64f6cd648bccae7890c2,1560.0,moh-STRAH-vah
mostravamo,False,mostrare,to show,verb,we were showing,"Verbs & Actions,Communication & Media,Spotify Lessons",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Noi mostravamo i risultati ogni mese.,We were showing the results every month.,153a2c4937cb9a81d81f3e3703321d1deba55a3eea3a8128251ee23d63bdb00b,1464.0,0dacd92fa6181f202267513148138e8349743569975d940e8244b40cbb899dd0,1728.0,moh-strah-VAH-moh
mostravate,False,mostrare,to show,verb,you (plural) were showing,"Verbs & Actions,Communication & Media,Spotify Lessons",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Voi mostravate nuove idee.,You were showing new ideas.,612cf3d283d433696cd5ce3ae0614df012443f6e4a19ff17e88b0a00081c1b16,2568.0,63b76c02dfabc01a225bf122f3e83b70e2ecfa959ec624e8d4538692310aa789,1704.0,moh-strah-VAH-teh
mostravano,False,mostrare,to show,verb,they were showing,"Verbs & Actions,Communication & Media,Spotify Lessons",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Loro mostravano i documenti al cliente.,They were showing the documents to the client.,c9795853db976c6a286faa7328bb3b2807effbd6b4077f46c20a5e500b0be274,1464.0,cdb659b645d94d77196ef8fd27d84a57254b45f972aa9538b576c714641cf590,1704.0,moh-strah-VAH-noh
mostrami,False,mostrare,to show,verb,you (singular) show me,"Verbs & Actions,Communication & Media,Spotify Lessons",,2s,,singular,imperative,present,False,False,False,,,,,enclitic 'mi' attached to affirmative imperative (informal 'tu'),Mostrami la foto.,Show me the photo.,ccbb36a2ae88f80f369df77a9d1d1f427a26a706806791fa47ca08e489620e2b,2544.0,4b5dfd3e651ce447f6be17601cd658c7db903065b1b38f3690ee7ff8aaf4bffe,1464.0,moh-STRAH-mee
ho mostrato,False,mostrare,to show,verb,I have shown,"Verbs & Actions,Communication & Media,Spotify Lessons",,1s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'mostrato',Ho mostrato il documento.,I have shown the document.,f3b7af5bcf0fc61dc7232ee40f54d7fe35e0379b30a5629bc2948ef2f588451d,1344.0,0940f3b2fce71b782f3c2cf58e05a3bedc7923d7f449abbaffb19eb29d68c8f6,1656.0,OH moh-STRAH-toh
hai mostrato,False,mostrare,to show,verb,you have shown,"Verbs & Actions,Communication & Media,Spotify Lessons",,2s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'mostrato',Hai mostrato le foto.,You have shown the photos.,cb20069d01cf3e2ce03b400e80c7b07604361238c5929420a39a8a06ee7d41ac,1368.0,34d1acb212209af9b9a618cab1577629a9966b256e18b13343e7b24c5ae4a935,1704.0,EYE moh-STRAH-toh
ha mostrato,False,mostrare,to show,verb,he has shown/she has shown/you (formal) have shown,"Verbs & Actions,Communication & Media,Spotify Lessons",,3s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; also used as formal 'Lei',Ha mostrato il biglietto.,He has shown the ticket.,3d5f56188310907f76c069aed71cf6959c7c8972c6f833f694438a9940c915eb,4992.0,9f504a30ea6078c825e64c3259832e967777e25ac7bc9e45b3f0138852902c3c,1656.0,AH moh-STRAH-toh
abbiamo mostrato,False,mostrare,to show,verb,we have shown,"Verbs & Actions,Communication & Media,Spotify Lessons",,1p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'mostrato',Abbiamo mostrato il progetto.,We have shown the project.,d57378d3ebb7ec8c8f5c574d5d918b7c788459e91f06f16d3d98703b1d3facbd,1368.0,48d03b3e242b3f31e5ab93eb5d6c596347d69614ff5a0ec81882ae52350285a3,2040.0,ahb-BYAH-moh moh-STRAH-toh
avete mostrato,False,mostrare,to show,verb,you (plural) have shown,"Verbs & Actions,Communication & Media,Spotify Lessons",,2p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'mostrato',Avete mostrato i risultati.,You (plural) have shown the results.,3cee9d8d3ee75a2a6018eac0f168a91ecad6fdd4c6d64ba1b5929c0eb789d919,2496.0,354de61b22680747c3ea637cb70be5bd60f2da99def71330713c9cf51c900363,1944.0,ah-VEH-teh moh-STRAH-toh
hanno mostrato,False,mostrare,to show,verb,they have shown,"Verbs & Actions,Communication & Media,Spotify Lessons",,3p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'mostrato',Hanno mostrato le prove.,They have shown the evidence.,a2ecb4dca4c7bc510f208d635a55ee7cb7f8bf5dfacd9e15aa4c82cae6358b5c,1392.0,fd8f7bf0a13c791074caa09ca11d5494d12d62caac04f4f372af18a4727e7e5b,1848.0,AHN-noh moh-STRAH-toh
