term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash
importate,False,importare,to matter/to import,verb,you (plural) import,"core,verb",,2p,,plural,indicative,present,False,False,False,,,,,,Voi importate componenti elettronici.,You import electronic components.,538bcaf0f33571338c792611118907b6cc0965ea2ec2d1da8995ed7701eba5a0,4f1d3f11ca9272d057d8230df820d3978763fa41e9647768e3260fde97963375
importano,False,importare,to matter/to import,verb,they import,"core,verb",,3p,,plural,indicative,present,False,False,False,,,,,,Importano frutta tropicale.,They import tropical fruit.,205db8709ed433a505ae85025275379627775f6e154a50656289b36f1890d9b8,f6b587e79d5400da092e58339ac84705a86ff6e6b50260158404b6a3620f5f77
importavo,False,importare,to matter/to import,verb,I was importing,"core,verb",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Importavo spesso libri rari.,I was often importing rare books.,6354527b9c450c7b46098f3a7a6cfe215668bba6ac93f9d43ab281293a126ce3,0984e29619a98081f96a5eee38bb9702574a089f242c62ff40cf22752f0b6d66
importavi,False,importare,to matter/to import,verb,you were importing,"core,verb",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Importavi merci dalla Francia.,You were importing goods from France.,8fbc6b994feae68d4a1ebe38abe5697163e70f507f20710a6008a81d95e6b1e6,d2db4f03fe9634dff95533033b8709a33b7c35810b84f7cd0006f7f048110b00
importava,False,importare,to matter/to import,verb,he was importing/she was importing/you (formal) were importing/it mattered,"core,verb",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal 'Lei',Non mi importava del risultato.,I did not care about the result.,8e512c0ef42230b852d729ddab5fc1368c52bc7db6bc0b3d7fd774aa3a5dc0c8,baa6f2160733cfba8f86f10ca97c139897c91b5a787c51a1044a550af543e354
importavamo,False,importare,to matter/to import,verb,we were importing,"core,verb",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Importavamo più l'anno scorso.,We were importing more last year.,1f81ac0c79794ae639f10791554bf0aaa84a48890512f5e61f59d98afe0ab3b4,149faaaf7a3992f6bf3baf57892fcd051201ebb3b14f5d584afb65c295aa8671
importavate,False,importare,to matter/to import,verb,you (plural) were importing,"core,verb",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Importavate prodotti biologici.,You were importing organic products.,21174bca1ae1ab0a30430463884ee486d2967a5cdc35568e3f8652303583e2e4,56d3b5b1311c6d1d8611f9c46534b18a0610b4b2ce447341e968785b61b114cb
importavano,False,importare,to matter/to import,verb,they were importing,"core,verb",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Importavano molto prima della crisi.,They were importing a lot before the crisis.,45d3de2c8bdf8b97d708ea3fbff4b6feb49adbf13e447bb03bc5ac960abb55b5,5d81085bc9af9cf4afe411f4aadbe9eef350a2d0ae94eb17eda1a752d74c3142
ho importato,False,importare,to matter/to import,verb,I have imported,"core,verb",,1s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'importato'; also with essere when meaning 'to matter' (impersonal),Ho importato i dati.,I have imported the data.,4fd6ca1af8f9e4c2aa46f7c7e9a68273fb62fe0d3f8ecdf4498bc4bb7251c7f1,3153df4baf3b17908ba9f88367a042465de45e0bbba5405d95e137e2ba98b3f9
hai importato,False,importare,to matter/to import,verb,you have imported,"core,verb",,2s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'importato'; also with essere when meaning 'to matter' (impersonal),Hai importato il file giusto?,Have you imported the right file?,c47bb07dbb508e3b873dc85983587373943451f859ba5118d6548391f6918dde,ca4f454b3899ed608b0485805c8f072b9df1080ee49ede33b6577c23c1e0c839
ha importato,False,importare,to matter/to import,verb,he has imported/she has imported/you (formal) have imported,"core,verb",,3s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'importato'; also used as formal 'Lei'; also with essere when meaning 'to matter' (impersonal),Ha importato tutto in tempo.,He imported everything on time.,85e20a2c103df04c6c39dca31577860a68f8bf92fd88fc806433560bf47e0738,8cbc5860317fc7825c3b2d6e0b4e2d3f2b76abdeff657d71041c7c1a28bcce52
abbiamo importato,False,importare,to matter/to import,verb,we have imported,"core,verb",,1p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'importato'; also with essere when meaning 'to matter' (impersonal),Abbiamo importato tre container.,We have imported three containers.,25f320b6d63282abd6c9426c18be3bfbce3cb5cf745d5d33bea72abd192a44c5,28d700aab16d09ec43018a345a9abfa5a987aad1e093437a91f550e7442b1843
avete importato,False,importare,to matter/to import,verb,you (plural) have imported,"core,verb",,2p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'importato'; also with essere when meaning 'to matter' (impersonal),Avete importato i documenti?,Have you imported the documents?,a2a891ae2fef0f41aac04d17f9eff0cce37dffe06df872288a00e901719dba53,764b471bdece66b2a8bd18c33e174653ca90b88b84c1b39a8555595634a7f0d7
hanno importato,False,importare,to matter/to import,verb,they have imported,"core,verb",,3p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'importato'; also with essere when meaning 'to matter' (impersonal),Hanno importato nuove tecnologie.,They have imported new technologies.,68cd5f627c2317a9d17b389c2b8f8b48dc6807b40cfbf31e7c4e69e55a627417,df044c071abd8b08582a7bb16f364cccfad99c198e89900570b389e365df977f
