term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
vi accorgete,False,accorgersi,to notice/realize,verb,you (plural) notice/you (plural) realize,Verbs & Actions,,2p,,plural,indicative,present,False,False,False,,,,,,Vi accorgete presto.,You notice soon.,b7fc6a0ef6b604e2312ac1359fdec9f7c140cdd2a9ddccde14f8879fbf7aca77,c6e50ab6480214570878081f1698a5d05db370b602a4a7f8e6fe28fb0b849bf6,5016.0,1800.0,VEE ahk-kohr-JEH-teh
si accorgono,False,accorgersi,to notice/realize,verb,they notice/they realize,Verbs & Actions,,3p,,plural,indicative,present,False,False,False,,,,,,Si accorgono del cambio.,They notice the change.,6a5c26e7c8039f4e05c8c9a3997967f9f02071fc880062c6551cada5a1316b0d,dc5d4cbf6352ff5928b881c9ea2fb2e6c8f5b59218f9325122522165cd1c7754,2688.0,1848.0,SEE ahk-kohr-GOH-noh
mi accorgevo,False,accorgersi,to notice/realize,verb,I was noticing/I was realizing,Verbs & Actions,,1s,,singular,indicative,imperfect,False,False,False,,,,,,Mi accorgevo tardi.,I was realizing late.,60c73db60ed0456408ca07734e9e7d244176d50c81e76b2bf8e7eb038f090603,f24df63ab34bebe764b08fa9ee9489d98b528367aee8876f07a9d2bd66f4caf8,3120.0,1776.0,MEE ahk-kohr-JEH-voh
ti accorgevi,False,accorgersi,to notice/realize,verb,you were noticing/you were realizing,Verbs & Actions,,2s,,singular,indicative,imperfect,False,False,False,,,,,,Ti accorgevi spesso.,You were realizing often.,fac130e84090e6ecee87e2fe7f67f915db4f79e7f383f00d435ca5e9438f22cd,17ea115ca74d99fe0c809808d02bceca5c09a6c76e1c82a9037a8c3748faa71a,3144.0,1728.0,TEE ahk-kohr-JEH-vee
si accorgeva,False,accorgersi,to notice/realize,verb,he was noticing/she was noticing/you (formal) were noticing,Verbs & Actions,,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal Lei,Si accorgeva di tutto.,He was noticing everything.,7a7902b5dfc01180d77eb0d30972f55709bb01d683d6d8319f34d3f31baa9f88,d8fe525b37f9d278a8afd48481fdc10be59aeca14bad79890217bdf8e4585aa4,5592.0,1872.0,SEE ahk-kohr-JEH-vah
ci accorgevamo,False,accorgersi,to notice/realize,verb,we were noticing/we were realizing,Verbs & Actions,,1p,,plural,indicative,imperfect,False,False,False,,,,,,Ci accorgevamo tardi.,We were realizing late.,70f8d3339493f0fa589fa36b9aadeef019e5a44e59d03c8ed9e34e2fe6051855,08a5f03f7908afd2bfe5fb571a5c6ea271285ca9f04458cbb48d824cbe089492,3192.0,1920.0,CHEE ahk-kohr-jeh-VAH-moh
vi accorgevate,False,accorgersi,to notice/realize,verb,you (plural) were noticing/you (plural) were realizing,Verbs & Actions,,2p,,plural,indicative,imperfect,False,False,False,,,,,,Vi accorgevate piano.,You were realizing slowly.,cd5080e4dbb5d2cc9d6562b82811300899b70d835ea027a4772d09fef99f0d39,7888ff7544f17ac8331fc6cf895a911c6b6126210f0cd364e6d9a5aa3e953b42,5424.0,1920.0,VEE ahk-kohr-jeh-VAH-teh
si accorgevano,False,accorgersi,to notice/realize,verb,they were noticing/they were realizing,Verbs & Actions,,3p,,plural,indicative,imperfect,False,False,False,,,,,,Si accorgevano tardi.,They were realizing late.,2899424fa4a8e7a680e97e1e0a55767a7d7068cd1fd336c34377c571652d6846,91d8acae8c3546ef81c25c2c303b3e9da7db5bb11d1f4912e3b312d6948fa9f6,3192.0,2016.0,SEE ahk-kohr-jeh-VAH-noh
mi sono accorto,False,accorgersi,to notice/realize,verb,I have noticed/I have realized,Verbs & Actions,,1s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; pronominal,Mi sono accorto dell errore.,I have realized the mistake.,6166783161ac441d6aca4308611cff527a3ff4df0734a9db506d1c687e210dce,07adbbbf3976122957a6e5d6f5c122bf34844a9c3cd52c1227c9ed0a68b91d86,2856.0,1968.0,MEE SOH-noh ahk-KOHR-toh
mi sono accorta,False,accorgersi,to notice/realize,verb,I have noticed/I have realized,Verbs & Actions,,1s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; pronominal,Mi sono accorta dell errore.,I have realized the mistake.,f7ebbf243f5c9c450c322a817b073317ad34b3be7e2ec043f586bca370e7fa79,07adbbbf3976122957a6e5d6f5c122bf34844a9c3cd52c1227c9ed0a68b91d86,2856.0,1968.0,MEE SOH-noh ahk-KOHR-tah
ti sei accorto,False,accorgersi,to notice/realize,verb,you have noticed/you have realized,Verbs & Actions,,2s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; pronominal,Ti sei accorto di me.,You have noticed me.,69ebf2b7964cc9eb75b7893659e9b273a03cb2ea1f61df096dd4d843b38ce6da,23b37b0b287440684fee7db327006759abbc218e7fe48880cae377a61d8794d2,2928.0,1944.0,TEE SAY ahk-KOHR-toh
ti sei accorta,False,accorgersi,to notice/realize,verb,you have noticed/you have realized,Verbs & Actions,,2s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; pronominal,Ti sei accorta di me.,You have noticed me.,87b61f3a091002219b0a5709828341fe8af6fe17899cccde4ad22ac7b5bb1166,23b37b0b287440684fee7db327006759abbc218e7fe48880cae377a61d8794d2,2928.0,1920.0,TEE SAY ahk-KOHR-tah
si è accorto,False,accorgersi,to notice/realize,verb,he has noticed/she has noticed/you (formal) have noticed; he has realized/she has realized/you (formal) have realized,Verbs & Actions,,3s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; pronominal; also used as formal Lei,Si è accorto del problema.,He has noticed the problem.,c663976f9376e058bfce653c0ede0ab186e2f7478297c02f0c6ab3538bb3877b,930dcc2b6afde848bb3b90304d70648db0c8423fabafceee1d9cbc662b9b6d57,10536.0,1872.0,SEE EH ahk-KOHR-toh
si è accorta,False,accorgersi,to notice/realize,verb,he has noticed/she has noticed/you (formal) have noticed; he has realized/she has realized/you (formal) have realized,Verbs & Actions,,3s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; pronominal; also used as formal Lei,Si è accorta del problema.,She has noticed the problem.,d8f07af07cc9e66c038ef92265556967138304088f585438923b93ffecd9e8fe,930dcc2b6afde848bb3b90304d70648db0c8423fabafceee1d9cbc662b9b6d57,10536.0,1872.0,SEE EH ahk-KOHR-tah
ci siamo accorti,False,accorgersi,to notice/realize,verb,we have noticed/we have realized,Verbs & Actions,,1p,masculine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; pronominal,Ci siamo accorti tardi.,We have realized late.,7068d519d30b25dcac995b000405308c9ffb6019b770b90792240f5e165a2396,e41589f1be8292d82f91e0728047aff458e49f89b404a72229f8516eb1cf504f,2976.0,2064.0,CHEE SYAH-moh ahk-KOHR-tee
ci siamo accorte,False,accorgersi,to notice/realize,verb,we have noticed/we have realized,Verbs & Actions,,1p,feminine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; pronominal,Ci siamo accorte tardi.,We have realized late.,ea1867f61034679e12fc91e1d7f51356abb32b2a02fcc94832d9d25a74e3a450,e41589f1be8292d82f91e0728047aff458e49f89b404a72229f8516eb1cf504f,2976.0,2064.0,CHEE SYAH-moh ahk-KOHR-teh
vi siete accorti,False,accorgersi,to notice/realize,verb,you (plural) have noticed/you (plural) have realized,Verbs & Actions,,2p,masculine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; pronominal,Vi siete accorti subito.,You have realized immediately.,a52bca253e34030ba4fa647b26c6e5fae8625fa815e2cf2bb22c14ae638ca56a,70dbbf4c09f7f05318582af2db7b801c2cdb8b3c2ca4e7d2be87b2168119a60d,5232.0,2064.0,VEE SYEH-teh ahk-KOHR-tee
vi siete accorte,False,accorgersi,to notice/realize,verb,you (plural) have noticed/you (plural) have realized,Verbs & Actions,,2p,feminine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; pronominal,Vi siete accorte subito.,You have realized immediately.,82f688424b36c05c450407ab20ca62a6fbc42c57ef12982472eda5ea2ce9f935,70dbbf4c09f7f05318582af2db7b801c2cdb8b3c2ca4e7d2be87b2168119a60d,5232.0,2040.0,VEE SYEH-teh ahk-KOHR-teh
si sono accorti,False,accorgersi,to notice/realize,verb,they have noticed/they have realized,Verbs & Actions,,3p,masculine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; pronominal,Si sono accorti del cambio.,They have realized the change.,9daff62115dfd87cbc4def9f1c085594611b92620fcffe3bdbd0e57a7c9525b4,b983d980961cd9208214da51bbc0bef0de3c8404abcf52bdbaf69e8d5a1f6a06,2976.0,2088.0,SEE SOH-noh ahk-KOHR-tee
si sono accorte,False,accorgersi,to notice/realize,verb,they have noticed/they have realized,Verbs & Actions,,3p,feminine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; pronominal,Si sono accorte del cambio.,They have realized the change.,0475b384886f55bf6e7ed3d5c6068a72b0f9f630b8363e1aa482c3f4ab7a304f,b983d980961cd9208214da51bbc0bef0de3c8404abcf52bdbaf69e8d5a1f6a06,2976.0,2064.0,SEE SOH-noh ahk-KOHR-teh
