term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
sapete,False,sapere,to know,verb,you (plural) know,Verbs & Actions,,2p,,plural,indicative,present,False,False,False,,,,,,Sapete già tutto.,You already know everything.,07fc6811194e2a7bff673062a259ce9107deefb73b03d777586a6964e90a84ff,6442997053096a51c4710f2a236d9e06f54c85552def85ba564286d2110b63da,2256.0,1464.0,sah-PEH-teh
sanno,False,sapere,to know,verb,they know,Verbs & Actions,,3p,,plural,indicative,present,False,False,False,,,,,,Sanno dov'è.,They know where it is.,a3b220ea9da886064e7737d461b2c5adcab403316e6962eb8103c1aa3a524966,73627bbe58619b8b4c22943b753456fe41c68396ab2c6169174b23f55bbaecb6,1152.0,1368.0,SAHN-noh
sapevo,False,sapere,to know,verb,I knew,Verbs & Actions,,1s,,singular,indicative,imperfect,False,False,False,,,,,,Non sapevo nulla.,I knew nothing.,e15c27ffdaeeb79088b5a267dbfc0ac861d16d9a3886a6105bdca7295466ce13,7f629fc8614d2261f07bc82aa1e739e1358199a1cc00eb41fe4ffc060553187e,1056.0,1488.0,sah-PEH-voh
sapevi,False,sapere,to know,verb,you knew,Verbs & Actions,,2s,,singular,indicative,imperfect,False,False,False,,,,,,Sapevi del cambio?,Did you know about the change?,78268f47b10cdb86b0a2106c0c407224a5c900ee8cd43220100e05b196318a46,4a71c77da5445ab43f8bcdbae560fa7abfac18ccb6079b1fbadfd8e72e2cd972,1104.0,1488.0,sah-PEH-vee
sapeva,False,sapere,to know,verb,he knew/she knew/you (formal) knew,Verbs & Actions,,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal 'Lei',Lo sapeva già.,He already knew it.,1cc45ca4d05d687569248f4668b24317f6e1c5350639cdb2e0c7c5e5204f7ecd,dac03d170f470230f3d84907df3f697ee9e77234048912f5974b10e5c7e4904c,4176.0,1464.0,sah-PEH-vah
sapevamo,False,sapere,to know,verb,we knew,Verbs & Actions,,1p,,plural,indicative,imperfect,False,False,False,,,,,,Sapevamo la verità.,We knew the truth.,5c0d7884d2828c5fa403d6e540a78c188a5e06d78d0cd25d25f6c521de6f5017,f24e078747ec44e1fe6ecf5eb22c19a6003e35dbfdf28e397e44270d143f031a,1104.0,1632.0,sah-peh-VAH-moh
sapevate,False,sapere,to know,verb,you (plural) knew,Verbs & Actions,,2p,,plural,indicative,imperfect,False,False,False,,,,,,Non sapevate il numero.,You did not know the number.,b27495f3844ddd12b8d3a0a18f74d0ca00cbee744dee6995a8644d15099b1b4b,6cb862ce2e0b2952a0606813152bada9296fec5f26d010b893e45868e7730005,2208.0,1632.0,sah-peh-VAH-teh
sapevano,False,sapere,to know,verb,they knew,Verbs & Actions,,3p,,plural,indicative,imperfect,False,False,False,,,,,,Sapevano che arrivavi.,They knew you were arriving.,63df987aa7c13c7234face269cfceb43b2c63a275d9ce54a186af5c7a4618994,ee3c21108044eddcc2edbf5e60f619a6f8b730441985587eb90a07bb5a6fcc34,1128.0,1608.0,sah-peh-VAH-noh
ho saputo,False,sapere,to know,verb,I have found out,Verbs & Actions,,1s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere,Ho saputo ieri.,I found out yesterday.,8bd9bf3f45f11a5bc94ab7af9b494ec7e04979e8d235fa4b7498e52e2edb9831,b584e28d76007cbecfd61c557d19ba95f4429ed819fe7436dc3ffad2e185a43b,1560.0,1512.0,OH sah-POO-toh
hai saputo,False,sapere,to know,verb,you have found out,Verbs & Actions,,2s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere,Hai saputo la notizia?,Did you find out the news?,93941178483b0b53ec42f0bec1cedeebba3951770567dbc057713f61abe2b3a0,98bb122bbfcaa3b3929f7ca1576f229695efcdb81c651b69d26ecc6fda551c3f,1584.0,1560.0,EYE sah-POO-toh
ha saputo,False,sapere,to know,verb,he has found out/she has found out/you (formal) have found out,Verbs & Actions,,3s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; also used as formal 'Lei',Ha saputo del ritardo.,He found out about the delay.,009ad742b85323fcd548d7de06739832c863b4654c87cf446fb0de9e1e98dcdc,e52d1d27a865682babca5e5d04982d1e67c3dd80aaabc9cf93b7757a27bd40b7,5640.0,1536.0,AH sah-POO-toh
abbiamo saputo,False,sapere,to know,verb,we have found out,Verbs & Actions,,1p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere,Abbiamo saputo tutto.,We have found out everything.,ab45b19e2afdf90ebe83dbb46d6707419fad0a92d4ec55fa3ac87b1da1e2cdde,2f08dbb7b7063081ec8f0bb6a7d620f1de2adfbc73bf23f12395c77f72e07181,1608.0,1920.0,ahb-BYAH-moh sah-POO-toh
avete saputo,False,sapere,to know,verb,you (plural) have found out,Verbs & Actions,,2p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere,Avete saputo del corso?,Did you find out about the course?,0d5829f1bb7b5bc7cdb0e2ec8519ca4bdf48db419d53f20153db573367f8b4dd,9b978bd06b9c95e61d91b31862e874dc9a0a005911616c345d43a84b5a0499e6,2736.0,1824.0,ah-VEH-teh sah-POO-toh
hanno saputo,False,sapere,to know,verb,they have found out,Verbs & Actions,,3p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere,Hanno saputo tardi.,They found out late.,eb025ce32eb81f0fed650017ca89b2b17de5b58707f8202c3d03cd90bfe3e200,cd62db2a25eb3a899083dd3aef47932413c97437edd1649306f6dd504f69898a,1608.0,1728.0,AHN-noh sah-POO-toh
seppi,False,sapere,to know,verb,I knew,Verbs & Actions,,1s,,singular,indicative,passato remoto,False,False,False,,,,,"past historic, literary",Io seppi la verità solo dopo anni.,I knew the truth only after years.,f2ce7387d63e5cfe4bf3124246315137f56f800247797892c853b7fc98eddd21,7f629fc8614d2261f07bc82aa1e739e1358199a1cc00eb41fe4ffc060553187e,1056.0,1392.0,SEHP-pee
sapesti,False,sapere,to know,verb,you knew,Verbs & Actions,,2s,,singular,indicative,passato remoto,False,False,False,,,,,"past historic, literary",Tu sapesti la verità?,Did you know the truth?,5a63cb149b7c7bd323d4cb719b43c93efc1cb577f6ea126f41dd310ac57dccf2,4a71c77da5445ab43f8bcdbae560fa7abfac18ccb6079b1fbadfd8e72e2cd972,1104.0,1584.0,sah-PEH-stee
seppe,False,sapere,to know,verb,he knew/she knew/you (formal) knew,Verbs & Actions,,3s,,singular,indicative,passato remoto,False,False,False,,,,,passato remoto 3rd singular; irregular stem,Seppe la verità.,He knew the truth.,bec4744d876d63be21fbd4aab9c3f381dd4caefeb79921f7808606c4db3fc46a,dac03d170f470230f3d84907df3f697ee9e77234048912f5974b10e5c7e4904c,4176.0,1392.0,SEHP-peh
seppimo,False,sapere,to know,verb,we knew,Verbs & Actions,,1p,,plural,indicative,passato remoto,False,False,False,,,,,"past historic, literary, not used in modern Italian",Noi seppimo la storia completa.,We knew the whole story.,0cdde5c2016333ae57694d5eef1f782a87343360a9fd01c1ee58895caa60405f,f24e078747ec44e1fe6ecf5eb22c19a6003e35dbfdf28e397e44270d143f031a,1104.0,1584.0,sehp-PEE-moh
sapemmo,False,sapere,to know,verb,we knew,Verbs & Actions,,1p,,plural,indicative,passato remoto,False,False,False,,,,,passato remoto form 'sapemmo' (irregular stem 'sep-'),Noi sapemmo la verità troppo tardi.,We learned the truth too late.,a88ada8650e237bd406fb375a6404a38ee86e3f2b125852bf554c69e9882f322,f24e078747ec44e1fe6ecf5eb22c19a6003e35dbfdf28e397e44270d143f031a,1104.0,1536.0,sah-PEHM-moh
seppiste,False,sapere,to know,verb,you (plural) knew,Verbs & Actions,,2p,,plural,indicative,passato remoto,False,False,False,,,,,"past historic, literary",Voi seppiste la verità?,Did you know the truth?,1e3e97c985cd617adeaa3afdf05774073c58f8bcd077fd1de31442ff873b00c2,6cb862ce2e0b2952a0606813152bada9296fec5f26d010b893e45868e7730005,2208.0,1632.0,sehp-PEE-steh
seppero,False,sapere,to know,verb,they knew,Verbs & Actions,,3p,,plural,indicative,passato remoto,False,False,False,,,,,"past historic, literary",Loro seppero la verità.,They knew the truth.,bde6323e23a3c0b480cf25af49917c6ef92a253fde4066b951e24b15c4760489,ee3c21108044eddcc2edbf5e60f619a6f8b730441985587eb90a07bb5a6fcc34,1128.0,1488.0,sehp-PEH-roh
sapeste,False,sapere,to know,verb,you (plural) knew,Verbs & Actions,,2p,,plural,indicative,passato remoto,False,False,False,,,,,,Voi sapeste la risposta prima di me.,You (plural) knew the answer before me.,d8cf839c374b672ecb985183bccdd0d092875add0754c728c09f058c7957b780,6cb862ce2e0b2952a0606813152bada9296fec5f26d010b893e45868e7730005,2208.0,1560.0,sah-PEH-steh
sapessi,False,sapere,to know,verb,I might know,Verbs & Actions,,1s,,singular,subjunctive,imperfect,False,False,False,,,,,,"Se io sapessi la risposta, te la direi.","If I knew the answer, I would tell you.",68da655ba743289a67fc95b08bd8da618e4f25f555de5fd43fe439309f67806a,6b58cb3ae6f70e674bc1b42ca556e9e29daba03e21967304db734fd97c6978b7,1320.0,1584.0,sah-PEHS-see
sapessi,False,sapere,to know,verb,you might know,Verbs & Actions,,2s,,singular,subjunctive,imperfect,False,False,False,,,,,,"Se tu sapessi cosa fare, aiuteresti.","If you (singular) knew what to do, you would help.",68da655ba743289a67fc95b08bd8da618e4f25f555de5fd43fe439309f67806a,de104be3a2242244c4fd5713caf144ec9cd2522dda88472d075499bbb8dc9189,1368.0,1584.0,sah-PEHS-see
sapesse,False,sapere,to know,verb,he might know/she might know/you (formal) might know,Verbs & Actions,,3s,,singular,subjunctive,imperfect,False,False,False,,,,,also used as formal 'Lei',"Se lui sapesse la verità, sarebbe triste.","If he knew the truth, he would be sad.",b13b8e062efe76f743150a24c4650a22c05dbf193b153774cc4b6358c4ce162e,d288012b8c2ad4dbb26bc204a0fa12d4a4940114c61762aa831f5c540dd87623,4944.0,1536.0,sah-PEHS-seh
sapessimo,False,sapere,to know,verb,we might know,Verbs & Actions,,1p,,plural,subjunctive,imperfect,False,False,False,,,,,,"Se noi sapessimo la soluzione, la diremmo.","If we knew the solution, we would say it.",33119fade57fe902c1f45a22f09662403f4f71fe3ce58857ca201b1a6d5157f5,a8f07adc7d6fe8018dc202d37e22fd3af8f66c89286246b06de391c28de3e056,1368.0,1728.0,sah-pehs-SEE-moh
sapeste,False,sapere,to know,verb,you (plural) might know,Verbs & Actions,,2p,,plural,subjunctive,imperfect,False,False,False,,,,,,Sarei felice se voi sapeste la verità.,I would be happy if you (plural) knew the truth.,d8cf839c374b672ecb985183bccdd0d092875add0754c728c09f058c7957b780,b89534a5bc12f9c6cb5196f4e726d442d3d42982055d0b9301e4876d83ef6dc9,2520.0,1560.0,sah-PEH-steh
sapessero,False,sapere,to know,verb,they might know,Verbs & Actions,,3p,,plural,subjunctive,imperfect,False,False,False,,,,,,"Se loro sapessero, cambierebbero idea.","If they knew the truth, they would change their mind.",4f25228a946fe86ca8b7d48cdcc336695b32371fc676c33ba6e7a5f389d37c0e,e62ba6ab64bd53fe2f48cdc28d8df4c13948ba38d48b9031418a715e2a8827de,1392.0,1680.0,sah-pehs-SEH-roh
seppi,False,sapere,to know,verb,I learned,Verbs & Actions,,1s,,singular,indicative,passato remoto,False,False,False,,,,,passato remoto; irregular form; literary or less common in speech,Seppi la verità dopo giorni.,I learned the truth after days.,f2ce7387d63e5cfe4bf3124246315137f56f800247797892c853b7fc98eddd21,b8d694a1584873e3d5a12357b6cc983bf7f33cea4e31bfd29a56930ceda2986e,1200.0,1392.0,SEHP-pee
