term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
volevo,False,volere,to want,verb,I was wanting,"core,verb",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Volevo chiamarti.,I was wanting to call you.,2c68635b1d1134441c448b1594cbb785d1478dcd9250903149af20eb1e89e239,8b00c04d237ee62ef125460b8bb4d30d3f02ff81ae376e2ba15eaff19c53af02,1440.0,1368.0,voh-LEH-voh
volevi,False,volere,to want,verb,you were wanting,"core,verb",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Volevi quel libro.,You were wanting that book.,0673692ae73aeca866af69397dfb7e815fea2bf0aca346387a58c52bdd0a68f4,0a67520cac57366443f3232cc5ebfc12fde579b61b072b2f16e4f87d3f08ec8d,1440.0,1368.0,voh-LEH-vee
voleva,False,volere,to want,verb,he was wanting/she was wanting/you (formal) were wanting,"core,verb",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal 'Lei',Voleva partire presto.,She was wanting to leave early.,c2c856d90ea75f54c0cb3c094b9ce9b401e6e260db428e666aee50c086cfde96,afef7ffb48cfbcf7b7d3fd8601ddbe746946c5bafa2520a6557eeba3c265754a,5184.0,1344.0,voh-LEH-vah
volevamo,False,volere,to want,verb,we were wanting,"core,verb",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Volevamo più tempo.,We were wanting more time.,1bcd366cdf1cf454c3e9ad4d46113eb2c29fb8b89bb4b315f7b7f198563504c8,069a641db7004f5932c4940ebdfd03cbf7bb55a76e9bad641dec484c4896d657,1440.0,1512.0,voh-leh-VAH-moh
volevate,False,volere,to want,verb,you (plural) were wanting,"core,verb",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Volevate una risposta.,You (plural) were wanting an answer.,12aa173396323b3beae0fac7b4e0ee824d3b63b1a34a7d7c10793c6bc9e3a511,6e3ab75c7b9ea9c7a48b1995786d2b4bcd4200036f6e823b4ab14c49dc2b606e,2544.0,1512.0,voh-leh-VAH-teh
volevano,False,volere,to want,verb,they were wanting,"core,verb",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Volevano giocare fuori.,They were wanting to play outside.,837b2674972ce1b1967b0fecdbdb1fa568c6f9ec4a72a348f5597cddbecf345a,cdace57d8f3513cc1bf71924928562c1f0c34dd1d723500b7ca0b3d5572eef54,1464.0,1512.0,voh-leh-VAH-noh
volli,False,volere,to want,verb,I wanted,"core,verb",,1s,,singular,indicative,passato remoto,False,False,False,,,,,,io volli cambiare tutto.,I wanted to change everything.,299d33806504617f2187dd803f78686b35b413bc2e7162db75a52e992f4e134e,1dcb432927f0e06ce5b5ef0319fa71ba4f37404722cb4700a418563106d1e1c9,1200.0,1296.0,VOHL-lee
volesti,False,volere,to want,verb,you wanted,"core,verb",,2s,,singular,indicative,passato remoto,False,False,False,,,,,,tu volesti dirtelo.,You wanted to tell yourself.,daed463f1594833905ebe4c89b2428c495ceca8392d621bc30e0c48bec80a42c,bbc3f1692582c36d2bce5ed043a136788d26af32c912edb373fba7e91d130b92,1248.0,1488.0,voh-LEH-stee
volle,False,volere,to want,verb,he wanted/she wanted/you (formal) wanted,"core,verb",,3s,,singular,indicative,passato remoto,False,False,False,,,,,,lei volle rispondere.,She wanted to answer.,5e39beaeac6ecbdfa60dfe237d0e96f9933a9c212d849942aa1ba5ffd443748c,d675aba2856fb6697d4eaf26ee99dc8dec925bfa1559461339d17c0392f87b33,4440.0,1272.0,VOHL-leh
volemmo,False,volere,to want,verb,we wanted,"core,verb",,1p,,plural,indicative,passato remoto,False,False,False,,,,,,noi volemmo provarci.,We wanted to try.,6f46e29ef3741d562377b08f54fca96e122ef41556341aca11aa50e5001c689c,bad1df912cd152ee18b51b0e3ab410fd136e43bbf23b959a5868b2e9a0999a10,1224.0,1440.0,voh-LEHM-moh
voleste,False,volere,to want,verb,you (plural) wanted,"core,verb",,2p,,plural,indicative,passato remoto,False,False,False,,,,,,voi voleste partecipare.,You wanted to participate.,e6684ba09110e3439ae2b66fb2c2ca397ae45f7dc6e06014d7bda3b57abac1a1,560498f780af98dadde3a8bed003afec8e53433d4a33fe1d04a38057ab2dd897,2376.0,1464.0,voh-LEH-steh
vollero,False,volere,to want,verb,they wanted,"core,verb",,3p,,plural,indicative,passato remoto,False,False,False,,,,,,loro vollero restare.,They wanted to stay.,4dc870bfbf98b820a8ce2a1e6a35ae67fa7979d9c9ae87d988d9da53ebd24a67,3cb649e2379a54f78984e12064bcfed2fc1a953f3f909de9403339a08bd69f7b,1248.0,1416.0,vohl-LEH-roh
ho voluto,False,volere,to want,verb,I have wanted,"core,verb",,1s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere,Ho voluto provarci.,I have wanted to try.,9cd8fd57e0f11d178d3e439c8d2ef7c38748f875df8cc8e627bed2fc9c5ad60d,0bc7154e5255a6794e2dde8730bda04b6ee7285c81a1e8f372be99afa65d2ab7,1344.0,1464.0,OH voh-LOO-toh
hai voluto,False,volere,to want,verb,you have wanted,"core,verb",,2s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere,Hai voluto cambiare lavoro.,You have wanted to change jobs.,b871746a02cae9940e87b5471552167f690591b7560b0d9db30e19918891d17b,dea328ea5d514d97ca63ad5053ca1d0bb43cf27f60c62d45b111498e0d669718,1368.0,1512.0,EYE voh-LOO-toh
ha voluto,False,volere,to want,verb,he has wanted/she has wanted/you (formal) have wanted,"core,verb",,3s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; also used as formal 'Lei',Ha voluto aiutarmi.,He wanted to help me.,0004e827916f198d566f73f252949484ac41cb9e9ed934b23cf7050f1825d6ac,7c8fbe075a7034495d3127cb2afe6b2867b34f7c3460141b50f990750bc22c16,4992.0,1488.0,AH voh-LOO-toh
abbiamo voluto,False,volere,to want,verb,we have wanted,"core,verb",,1p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere,Abbiamo voluto festeggiare.,We have wanted to celebrate.,17dc6da7d8d1f8ab88da968034c53590ce34477f349200b762eb87ccd4b34906,1fd35ce9a80cd20bb01b6240278962c1cabf21499fdf8c360af75caf0a057877,1392.0,1848.0,ahb-BYAH-moh voh-LOO-toh
avete voluto,False,volere,to want,verb,you (plural) have wanted,"core,verb",,2p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere,Avete voluto rischiare.,You (plural) have wanted to take a risk.,0b353597a2421b170ddf35278f8d1f94f65781125c3abf304fd12b14e15efd54,2d72cd020289f0febb3fc115eee6ae059d209542334cd9cfb4ddc5609045b492,2496.0,1752.0,ah-VEH-teh voh-LOO-toh
hanno voluto,False,volere,to want,verb,they have wanted,"core,verb",,3p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere,Hanno voluto parlare subito.,They have wanted to speak right away.,8ed92f70f780be5f47fce0ce4bcc18c5b7c1f479a956084073d973c727e08b75,cdd491dfb2b0b7669094ef0a19a79d01d116764c1aff572cb91d7c8025b94a3c,1392.0,1680.0,AHN-noh voh-LOO-toh
vorrei,False,volere,to want,verb,I would like,"core,verb",,1s,,singular,conditional,present,False,False,False,,,,,conditional present; used for polite requests,Vorrei un caffè.,I would like a coffee.,534afd8dd4442e526d5ce506a16dba8059f6f1d1de396cf69222de5bfe99349d,cccbd637b3c1303dc8a2906b2df137433ebe2750dde532cab6ae4ddce0fa0f97,1248.0,1344.0,VOHR-ray
vorresti,False,volere,to want,verb,you would like,"core,verb",,2s,,singular,conditional,present,False,False,False,,,,,conditional present; polite form,Vorresti venire?,Would you like to come?,ea53f012f520e0199a455e1176653642456d242ae10be53a8252ddd269e311e8,26680370923dbfaefe3e3ff4aed25a10a77f5b815f5846f1f5954f03cc7a08a6,1272.0,1560.0,vohr-REH-stee
vorrebbe,False,volere,to want,verb,he would like/she would like/you (formal) would like,"core,verb",,3s,,singular,conditional,present,False,False,False,,,,,conditional present; polite form,Lei vorrebbe parlare.,She would like to speak.,e5a8cf41bb59b05f0e2c0703d8647ae819f4f071bc33719c2e4dbd4844b87442,cf567c427946fe80317d5948d3969013265d7451b604fce9f56c95db65f5e8e9,4536.0,1464.0,vohr-REHB-beh
vorremmo,False,volere,to want,verb,we would like,"core,verb",,1p,,plural,conditional,present,False,False,False,,,,,conditional present; used for polite requests and offers,Vorremmo un tavolo per due.,We would like a table for two.,42fa651ee260119281680083a4ac42265d86fdc2ab6f7bd74668b91a96f31cbf,f5c0733dfac60dd1bc2857308be5346430000e957cf9af45e9aeb23e6495cd3f,1272.0,1536.0,vohr-REHM-moh
vorreste,False,volere,to want,verb,you (plural) would like,"core,verb",,2p,,plural,conditional,present,False,False,False,,,,,conditional present; polite form,Vorreste altro?,Would you like anything else?,11963bf593b9ed7ca6bb3388d4e041d0337f033c80dcffa908994c81d5fc981e,7d2be1b07d3c94ae01485b4921d35cb9adb3e251f8e839691346ff3e30f8acb2,2400.0,1536.0,vohr-REH-steh
vorrebbero,False,volere,to want,verb,they would like,"core,verb",,3p,,plural,conditional,present,False,False,False,,,,,conditional present; polite form,Vorrebbero restare.,They would like to stay.,6e8f3678ed2f6d47c9e74f7266cff71446040743a78443bf2088418f0e7b6398,73cfddba294105a20293fd9f1f451b835e867d7ffba57500d1b2660e924cf01a,1272.0,1584.0,vohr-rehb-BEH-roh
