term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
dominavo,False,dominare,to dominate,verb,I was dominating,"core,verb",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Io dominavo la corsa.,I was dominating the race.,9e470911a2a1d335d51239652a6d844f2c204544d0947ae3c93ba703ece64555,4c2c3415b04624459e45f59dbe80c4cf579be801b4371940fce2737f917ef1d6,1656.0,1560.0,doh-mee-NAH-voh
dominavi,False,dominare,to dominate,verb,you were dominating,"core,verb",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Tu dominavi la gara.,You were dominating the race.,8c05fe2c0a760851a9cbe9a2a5c67458669ef19737dd48064ddf69f57641f2ae,ac9086a2f9a14f378425a6602466a5a8f55c29453aa16b548406ddf78e5a9d77,1680.0,1536.0,doh-mee-NAH-vee
dominava,False,dominare,to dominate,verb,he was dominating/she was dominating/you (formal) were dominating,"core,verb",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal Lei,Lui dominava il dibattito.,He was dominating the debate.,da9678c8f8252174b636b6af613a5fa2a6509e9bcaabab60624e483dce94ab07,c60d5ab996d3639e760004ff19ad0d236d84a3020706f7a15ede3f37e678320c,5976.0,1512.0,doh-mee-NAH-vah
dominavamo,False,dominare,to dominate,verb,we were dominating,"core,verb",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Noi dominavamo il torneo.,We were dominating the tournament.,348863307a6fb07090f07eaad079e7d6af75fcf6e1807c0407d6759434691a84,0720fe444d04c99ddd3f8b6dffb478f5eae5de61a4ec8f21a7fe85db7b51a611,1680.0,1704.0,doh-mee-nah-VAH-moh
dominavate,False,dominare,to dominate,verb,you (plural) were dominating,"core,verb",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Voi dominavate il gioco.,You were dominating the game.,d50031b9acea0351ff3d4baabd4d204f8e83c0dbbf2b8fad1bb9c78a5396e4f6,25fdfb98de1fe15b40c6d09ecce51cae35588aaedfd3987b770277be5f6a2fcf,2784.0,1680.0,doh-mee-nah-VAH-teh
dominavano,False,dominare,to dominate,verb,they were dominating,"core,verb",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Loro dominavano il torneo.,They were dominating the tournament.,c710c213189d9a671a231f6c5d5cd4578e17639fb65212dceaecada4e21b2ebd,32df31bb0bf5cbf4e02ecf14599ea6623b876d66ddd3263ce432ed380666a426,1680.0,1656.0,doh-mee-nah-VAH-noh
ho dominato,False,dominare,to dominate,verb,I have dominated,"core,verb",,1s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle dominato,Ho dominato la partita.,I have dominated the match.,e02063b3d0825dac352e5955c8d490ed6e8a3a208b0a5f749abc83a78fc242f0,fc9890e527c1700b9bb169f7a618adfabd6492a8a8147defcd2ae955b4f38b1a,1608.0,1632.0,OH doh-mee-NAH-toh
hai dominato,False,dominare,to dominate,verb,you have dominated,"core,verb",,2s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle dominato,Hai dominato la sfida.,You have dominated the challenge.,b62f3d3a52f3133ca4e12e750be4893ad6697fc5883799d37c49e0f02d8eae67,3dd2ed12f21f12e7f87b90c956a27ba87c1823f0ea303ed0d6c046ec571dc84f,1656.0,1704.0,EYE doh-mee-NAH-toh
ha dominato,False,dominare,to dominate,verb,he has dominated/she has dominated/you (formal) have dominated,"core,verb",,3s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle dominato; also used as formal Lei,Ha dominato la gara.,He has dominated the race.,a382e97424304e776f575033e9c6e451f493e294f2894c432dbbf678c265fda9,015f7ce53512efc0bc00b8bf1bfceb7c0afe974809418b43c9eaea179b2464ba,5928.0,1632.0,AH doh-mee-NAH-toh
abbiamo dominato,False,dominare,to dominate,verb,we have dominated,"core,verb",,1p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle dominato,Abbiamo dominato la stagione.,We have dominated the season.,af0e0308fb7741ca1a7a5afe10d1954cf8492223d460b9eb43077094f951f655,ceaa0622468261a7df065c2e4f8403dda1b54a1fc82e7454f4d99ad259479871,1656.0,2040.0,ahb-BYAH-moh doh-mee-NAH-toh
avete dominato,False,dominare,to dominate,verb,you (plural) have dominated,"core,verb",,2p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle dominato,Avete dominato il torneo.,You have dominated the tournament.,f9868a4d696a99bc2b2820bff6733adc29490a1a152ee10b437e7da163a15d52,d5984f9a72d77337323565f995d770b664b06ac65701d1725a743e7b0801cbbd,2736.0,1944.0,ah-VEH-teh doh-mee-NAH-toh
hanno dominato,False,dominare,to dominate,verb,they have dominated,"core,verb",,3p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle dominato,Hanno dominato il gruppo.,They have dominated the group.,6c286ebc381b9af15b73cbc30b1fcdc7d961912a40c0668abc5d35010615561e,013834029e3859bf6c829722948f86b47d94267544621b917bd7097310c01cec,1656.0,1824.0,AHN-noh doh-mee-NAH-toh
