term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
distava,False,distare,to be distant,verb,he was distant/she was distant/you (formal) were distant,"core,location",,3s,,singular,indicative,imperfect,False,False,False,,,,,,All'epoca la scuola distava poco dal paese.,At the time the school was not far from the town.,471efb07ae65178c71c300cf27082266ff0c4a8f30d775e52f7a023653c7e6f0,5352.0,a10b1a4521f6d9a1b0c372cc7baeed07aceabc724480c367c6354a35d0afdb57,1488.0,dee-STAH-vah
distavamo,False,distare,to be distant,verb,we were distant,"core,location",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Noi distavamo pochi metri dalla piazza.,We were a few meters from the square.,828fc0629cdb00fcb4d1fcc2e9c302ba46e9a0789df3f38506ee852d1ad14eeb,1512.0,84b281173bb8516ef1c4402aecd0ac8c5eb43808d734d6187271339a2a10ed05,1632.0,dee-stah-VAH-moh
distavate,False,distare,to be distant,verb,you (plural) were distant,"core,location",,2p,,plural,indicative,imperfect,False,False,False,,,,,,"Quando vivevate lì, voi distavate molto dalla città.","When you lived there, you were far from the city.",5aabe80f92f9315a7e7014ea85c2cc27c60f3effed8ee9e431c25cda04b1b5b5,2616.0,22f86b779e51daf61d8c98ddb0ecece1d83aa23c02bf740711b83ea8a01801f2,1632.0,dee-stah-VAH-teh
distavano,False,distare,to be distant,verb,they were distant,"core,location",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Allora loro distavano pochi chilometri dalla costa.,"Back then, they were a few kilometers from the coast.",4f793706f47551b7500ea348356de9efb67ddd25ac80f68281a80cf3d2f6b6e1,1512.0,c10ad32b859d029704e6dd785014341b9d7966da4039b12311dade6108b79b15,1608.0,dee-stah-VAH-noh
ho distato,False,distare,to be distant,verb,I have been distant,"core,location",,1s,,singular,indicative,passato prossimo,False,False,True,,,,,rarely used in compound tenses; past participle 'distato',Ieri ho distato circa cinque chilometri dalla spiaggia.,Yesterday I was about five kilometers from the beach.,9baf6032782a67ba0fba869e006e89e23a5c1722255c1a133e9113c73e2d0d90,1632.0,af81c2ec738a379f0e5fff8a9984d1910f4764e14172acb21708cd9b074cc85f,1608.0,OH dee-STAH-toh
hai distato,False,distare,to be distant,verb,you have been distant,"core,location",,2s,,singular,indicative,passato prossimo,False,False,True,,,,,rarely used in compound tenses; past participle 'distato',Hai distato dieci chilometri dalla città.,You have been ten kilometers from the city.,f805a4ec03491fb6be307f756881bf7a0d303c1fa53760ab0334694c5bc6245c,1704.0,d1524d6e30be5ff41a8707542c21603d1c567b40ca5f7be1e693e10a750f681c,1680.0,EYE dee-STAH-toh
ha distato,False,distare,to be distant,verb,he has been distant/she has been distant/you (formal) have been distant,"core,location",,3s,,singular,indicative,passato prossimo,False,False,True,,,,,rarely used in compound tenses; past participle 'distato',La scuola ha distato tre chilometri dalla piazza.,The school has been three kilometers from the square.,df7b8cb70f798c4d10cfad4d166cfa33c2f2673eb7bf4884c0043fa1be5b706c,5976.0,7bcd28b33bb37ab54a4667bf064a860f4a519c772571871877ad084786424adf,1608.0,AH dee-STAH-toh
abbiamo distato,False,distare,to be distant,verb,we have been distant,"core,location",,1p,,plural,indicative,passato prossimo,False,False,True,,,,,rarely used in compound tenses; past participle 'distato',Abbiamo distato poche centinaia di metri dalla spiaggia.,We have been a few hundred meters from the beach.,8cb76b751c9e8caeb054444da739cf10f451ccf44fd71e50814aa4ec0472c51d,1680.0,330b68d958eb00d7749140274d507f80849da9748564ee423211176c9f3f4e44,2016.0,ahb-BYAH-moh dee-STAH-toh
avete distato,False,distare,to be distant,verb,you (plural) have been distant,"core,location",,2p,,plural,indicative,passato prossimo,False,False,True,,,,,rarely used in compound tenses; past participle 'distato',Avete distato dieci chilometri dalla sede.,You have been ten kilometers from the office.,9fe8d95513c727e9d46f7a2aec5ec1aceefe06bbae64b84407d200ef4b776103,2832.0,a038ccb2ecd67be1d17f80afd19446121dcca49db00b9cb2579655adf3046c3b,1920.0,ah-VEH-teh dee-STAH-toh
hanno distato,False,distare,to be distant,verb,they have been distant,"core,location",,3p,,plural,indicative,passato prossimo,False,False,True,,,,,rarely used in compound tenses; past participle 'distato',Hanno distato molti chilometri dalla città.,They have been many kilometers from the city.,3c5a3a0219183152eba4f3fd6dc13f9c536ee65b6cde025ab4792cc7fda4630d,1680.0,6fa53ae91e3c2a239c6b68798126d2874a32a5cfad90597351dc7e4bb0e78658,1824.0,AHN-noh dee-STAH-toh
