term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms
includete,False,includere,to include,verb,you (plural) include,"core,verb",,2p,,plural,indicative,present,False,False,False,,,,,,Voi includete sempre i link.,You include links always.,96c97b189f7848910357ac8a36869411920764306869a5c1bcdaa3fb3852bb94,2472.0,0aeba2981637798d27285069227bfc877d9a013d7a87b49446ae83e87dfad092,1608.0
includono,False,includere,to include,verb,they include,"core,verb",,3p,,plural,indicative,present,False,False,False,,,,,,Loro includono molti esempi.,They include many examples.,d05f326c11b68241c26525b39775d664904eaaa0038f31013c044c606ba7c288,1392.0,0911aad046210dfa448b6a9ee3426e57516222bb850f9193ca23464323fbe41d,1584.0
includevo,False,includere,to include,verb,I was including,"core,verb",,1s,,singular,indicative,imperfect,False,False,False,,,,,,In passato includevo più opzioni.,I used to include more options.,c0c13def729483bf5f7c8bc4af9873e2dbae6a5bc09b87ca38499d835500da73,1560.0,3456ac887905c437a4b3ed638cac8a8a6de245bdf894559eb04cb8d771c4789d,1608.0
includevi,False,includere,to include,verb,you were including,"core,verb",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Tu includevi sempre i dettagli.,You were always including the details.,ffbfcc7a1610dbea3ae031df11feb9bc5fa2f5f25520c1a2013377ada8770f70,1584.0,f6be6a59f9ede80bf51d783323df179660a48cf4ed6df3d9a5765461f0602ec8,1584.0
includeva,False,includere,to include,verb,he was including/she was including/you (formal) were including,"core,verb",,3s,,singular,indicative,imperfect,False,False,False,,,,,Also used as formal 'Lei',Lei includeva l'appendice.,She was including the appendix.,b78d74078df38539fe8a8154cb65965b95a93ccbf7fcea6b09e079c1f1490621,5592.0,cbfad83080276cf995a1b9c2aca490a3f1735b221bb137cc9706abca65a4125b,1608.0
includevamo,False,includere,to include,verb,we were including,"core,verb",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Noi includevamo note extra.,We were including extra notes.,ce5a53bb70ba1d29b3966654cc483da21fddd6ce7baa8fbf868355598fd9464b,1584.0,233ec73b381ec693e9ee905433e07a7bfc1059f28e64dc302f24012e1b548b75,1776.0
includevate,False,includere,to include,verb,you (plural) were including,"core,verb",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Voi includevate spesso esempi.,You were often including examples.,6e9c3691981ecfeea275db6649c7d36bed24d3e8da3135f208418848c3181495,2664.0,357d46d1ac4c3140d63d152593feee7e03e857ec3381dcd895622b4a4433cc99,1776.0
includevano,False,includere,to include,verb,they were including,"core,verb",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Loro includevano più file.,They were including more files.,d52aedc27d7f187326b5bd0ef3386b5b232b6a5fa1c1be95d56689f74deb8f78,1584.0,85786d2ceae8abfbaaa00d0205bb40f740604a64b5ac0203a3061a2199a8f380,1752.0
ho incluso,False,includere,to include,verb,I have included,"core,verb",,1s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'incluso',Ho incluso il riepilogo.,I have included the summary.,40941d0bf4ac1a4c75778f10ceb10c32098e1cd904a69e21f103bf5f8b10cffb,1488.0,fffb5b0ca263f8f5219a5fdfe960ba2c4201e4dbf6e4402f786c5f2db24b9f57,1608.0
hai incluso,False,includere,to include,verb,you have included,"core,verb",,2s,,singular,indicative,passato prossimo,False,False,True,,,,,,Hai incluso il documento.,You have included the document.,f75382e799dd28961287dfa0f683a9aa09a28f54d54f1d94d5347ebfb9c3befd,1512.0,c78120095e6c845cef163d0e9c8c8f16b325f04559ce2d6d891c6ff52208037f,1632.0
ha incluso,False,includere,to include,verb,he has included/she has included/you (formal) have included,"core,verb",,3s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; also used as formal 'Lei',Ha incluso tutte le pagine.,He has included all the pages.,f776cbb690eb213b361af191b6db0ae30f120fcac1d0042def8ac994c0cb047e,5448.0,e403acad4c6731de569212c41ebf9e47655d7ec58ea012deb2ff88bfb5bdf924,1584.0
abbiamo incluso,False,includere,to include,verb,we have included,"core,verb",,1p,,plural,indicative,passato prossimo,False,False,True,,,,,,Abbiamo incluso le istruzioni.,We have included the instructions.,cca557050a9fc8ec03babc2fc6112a386526983601cbd5228524037d2eb0322f,1512.0,44ffea9ff9a5a6352b08996a518b1f338a19fb03a8856e0a877c93109b8f2074,1968.0
avete incluso,False,includere,to include,verb,you (plural) have included,"core,verb",,2p,,plural,indicative,passato prossimo,False,False,True,,,,,,Avete incluso i riferimenti.,You have included the references.,f612a71b39652640c9d1c2ce877b5fd642d41ee2c764477151b46d712abc1bd2,2616.0,ecc8ca93a6833d23e54c65d4396e7f5d1475d85ec3ef40d3d812b3f6e0725c9d,1848.0
hanno incluso,False,includere,to include,verb,they have included,"core,verb",,3p,,plural,indicative,passato prossimo,False,False,True,,,,,,Hanno incluso il file di dati.,They have included the data file.,c478ab3f33e4a90fec5ed916ccda37d543e5910f460f57c048dde8c69625eaee,1536.0,ad94b81c9a92946aad45e7cc57221537a4933446437c78d8a82c991769138a32,1752.0
