term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
trovate,False,trovare,to find,verb,you (plural) find,Verbs & Actions,,2p,,plural,indicative,present,False,False,False,,,,,,Voi trovate un parcheggio.,You (plural) find a parking spot.,b6f69a2ca1ccfce5f47262561704559604fb922da9cf0997901a4bb8fde5afc0,230ac91c033ccff209b606307fc3996d992510fe945eb59355aec85d8744e4a7,2352.0,1416.0,troh-VAH-teh
trovano,False,trovare,to find,verb,they find,Verbs & Actions,,3p,,plural,indicative,present,False,False,False,,,,,,Loro trovano le prove.,They find the evidence.,6972c8d4141942f5085248662d4b346d347fd4543e00a402ec52c5f66c62c8ec,96c22d25ef8a1a5a0e112a915feaacc8435cccc7e9f8968333234d9cfdf1a997,1296.0,1368.0,troh-VAH-noh
trovavo,False,trovare,to find,verb,I was finding,Verbs & Actions,,1s,,singular,indicative,imperfect,False,False,False,,,,,,Io trovavo spesso il tempo.,I was often finding the time.,bb1cfc1410b1ad7b296a2ce7cbf08a53876c9bc42d571f09c2d401648334a2dc,81867c0ccafc90c2f470e1c6c6747d958bd28fa272a62227e8bc8412477eeeda,1464.0,1440.0,troh-VAH-voh
trovavi,False,trovare,to find,verb,you were finding,Verbs & Actions,,2s,,singular,indicative,imperfect,False,False,False,,,,,,Tu trovavi scuse.,You were finding excuses.,35a524a001b2d84fe21b2d1c88d19693ba13bb0a85ffd4d5c9f754b3bc452960,f200faecad73cca75f6419cc3a31c934cbdc0dd6f0c46f42e5c5aaa842914c07,1488.0,1392.0,troh-VAH-vee
trovava,False,trovare,to find,verb,he was finding/she was finding/you (formal) were finding,Verbs & Actions,,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal 'Lei',Lei trovava tutto divertente.,She was finding everything fun.,38e856064ad9f1ffb34c69ed085029dfe8b657bdf0bac0e8f336eae597565286,ce8a669bc97f90e490bcff440601e73bce70e7993d6ed198535b0155f27031d2,5328.0,1392.0,troh-VAH-vah
trovavamo,False,trovare,to find,verb,we were finding,Verbs & Actions,,1p,,plural,indicative,imperfect,False,False,False,,,,,,Noi trovavamo strade nuove.,We were finding new roads.,c2cca31363933c1f74a3c4486d89c86e53d8375b711fb696d8ca3d23b924a03e,e570d38ea57bba98b92fa1a0c089009f5955b01e322c32e4c35abc2d4e33c8a1,1512.0,1560.0,troh-vah-VAH-moh
trovavate,False,trovare,to find,verb,you (plural) were finding,Verbs & Actions,,2p,,plural,indicative,imperfect,False,False,False,,,,,,Voi trovavate sempre qualcosa.,You (plural) were always finding something.,65a37bd25e38a8dc85f4f9b8c3fbc56951e9738cc202730aa2be6ef193e14c6d,a3ad246a293d4607eac71930147701bac8ae42bf8afd3f6d4e32b4386b07df12,2592.0,1560.0,troh-vah-VAH-teh
trovavano,False,trovare,to find,verb,they were finding,Verbs & Actions,,3p,,plural,indicative,imperfect,False,False,False,,,,,,Loro trovavano soluzioni.,They were finding solutions.,95ddff57ac5179bbc0382ebbadacf31cefdc1e9eb3f782164b76058b90840d08,333c2962e925b3c88ebf228d255795b49d857dee4ce5783e26be1fea10e3bd1c,1512.0,1560.0,troh-vah-VAH-noh
ho trovato,False,trovare,to find,verb,I have found,Verbs & Actions,,1s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'trovato',Ho trovato le chiavi.,I have found the keys.,1185f8231e45caf80d2dde8b9057ac18e4a2caf86b9bd7b80ebb62602fff499a,92416e2ee1e1aaaedf97bf7a8a9811f8b3954a1be2fadd6f351618823e1e5533,1344.0,1536.0,OH troh-VAH-toh
hai trovato,False,trovare,to find,verb,you have found,Verbs & Actions,,2s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'trovato',Hai trovato il posto.,You have found the seat.,49dcad30e9eaf2daa32a1063c22324a6a91ff36f1e2b6522e4ddc8289187f666,53152580aa3280070211a1cf7ad5217ed33f77b5a9d7e90e0e9dead5c4ba8cbd,1392.0,1584.0,EYE troh-VAH-toh
ha trovato,False,trovare,to find,verb,he has found/she has found/you (formal) have found,Verbs & Actions,,3s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; also used as formal 'Lei',Ha trovato il gatto.,He has found the cat.,675407ec9c8d723f4ee03a9f767a1e0c91729fc7ce9e8258e92dd020c3309049,2fc470c8f72c484a2455e5e13e80551406ea31a346a5c021113913a6c88f5e4e,5040.0,1560.0,AH troh-VAH-toh
abbiamo trovato,False,trovare,to find,verb,we have found,Verbs & Actions,,1p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'trovato',Abbiamo trovato una risposta.,We have found an answer.,20a8f1a761ada48b6dd6fe6e0493a19ec7080fdeb3d8ab87fe2fdcdb2d900bba,7d5633c8af76cca6053033eb99d782480c0078942a95f1268dd1f8fc989e1ffc,1392.0,1944.0,ahb-BYAH-moh troh-VAH-toh
avete trovato,False,trovare,to find,verb,you (plural) have found,Verbs & Actions,,2p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'trovato',Avete trovato la strada.,You (plural) have found the way.,ad22d8c6dddcae05fa8cf673b2a733cd3f1662d7d1c3f8ffbae2ddc33e548ca4,80af60326f8c071d27cabab47bd5d15e8e46fefbac51896bc7b67a02a6b1351d,2496.0,1848.0,ah-VEH-teh troh-VAH-toh
hanno trovato,False,trovare,to find,verb,they have found,Verbs & Actions,,3p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'trovato',Hanno trovato lavoro.,They have found work.,64ad8f580face8df18f21583c6f4a565914fa9d43233af3ee43ae222132787b3,89e874f0a030799843a744ca5291533bccbe70540fc3da4c97cc5a7909b667dd,1416.0,1752.0,AHN-noh troh-VAH-toh
