term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
addolorate,False,addolorare,to sadden,verb,you (plural) sadden,"emotion,verb",,2p,,plural,indicative,present,False,False,False,,,,,regular present,Per favore non addolorate i bambini.,Please do not sadden the children.,bd14fda9233fcdee95e0bdc01f512bfc9c7af3ca7be9a6d7aa7b3c9740dff4fb,7f5d4058e0c130e6660aea4270305b133ac09b36957f42c5d704e1506d2126a8,2496.0,1656.0,ahd-doh-loh-RAH-teh
addolorano,False,addolorare,to sadden,verb,they sadden,"emotion,verb",,3p,,plural,indicative,present,False,False,False,,,,,regular present,Le sue parole addolorano molti.,His words sadden many.,51a6f4830ab5e30cca431717b2d98713e7125ad2f94aa35a08519eb253679d34,e93b30d5fdeb7d12d343429c6687b79ee135979a59ad7fb012b0d957bdbdc8fb,1392.0,1632.0,ahd-doh-loh-RAH-noh
addoloravo,False,addolorare,to sadden,verb,I was saddening,"emotion,verb",,1s,,singular,indicative,imperfect,False,False,False,,,,,regular imperfect,Da giovane addoloravo spesso mia madre.,When I was young I often saddened my mother.,ffe50e39faae44586cdd56054b76203b4b848794ff1e8cd63943c4477765d6f0,12e8b93b9f5ec59d4f3b21486914eab24a69a65b0ef7f272a73736e636eb36b3,1536.0,1680.0,ahd-doh-loh-RAH-voh
addoloravi,False,addolorare,to sadden,verb,you were saddening,"emotion,verb",,2s,,singular,indicative,imperfect,False,False,False,,,,,regular imperfect,Non addoloravi nessuno apposta.,You were not saddening anyone on purpose.,7b897fa69eeeda3d26fd730ef8d68078d3c63f1c8de26bd97f86f6188bb9cefa,40d97833d00b55f45f5fb91ad87291a72ecdfca4ba91a4e1b3c7843db14f4f8d,1584.0,1656.0,ahd-doh-loh-RAH-vee
addolorava,False,addolorare,to sadden,verb,he was saddening/she was saddening/you (formal) were saddening,"emotion,verb",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal 'Lei',La situazione addolorava la città.,The situation was saddening the city.,3c4b83c0dd25ef804e42ac683506f2603421e1c54317c086486af5a8c2c99e08,a01d9f11237533dcf1c9c82c7d4b77975492789c98414eae551c6cde1ad4ead7,5616.0,1632.0,ahd-doh-loh-RAH-vah
addoloravamo,False,addolorare,to sadden,verb,we were saddening,"emotion,verb",,1p,,plural,indicative,imperfect,False,False,False,,,,,regular imperfect,Addoloravamo i nonni con le discussioni.,We were saddening our grandparents with the arguments.,1bd65c36e2fa96f5ed32263c97a62869be51883bb98d9e2bde5dc1446b790d41,a1672ed9e3350b3d9aa33cd290bfabbdab5054bddcdaf02894bd10a9c3e1832f,1584.0,1800.0,ahd-doh-loh-rah-VAH-moh
addoloravate,False,addolorare,to sadden,verb,you (plural) were saddening,"emotion,verb",,2p,,plural,indicative,imperfect,False,False,False,,,,,regular imperfect,Addoloravate spesso i vostri fan.,You were often saddening your fans.,bc1bbeeaca157f86df4f86c3e5e6977348a6708672b67ccd19fa49beaeadcad4,2e84b34134f3c60c5bc2b5ae2ab85c0345a11e98ebfe6e99dff3a0767f7e41d5,2688.0,1800.0,ahd-doh-loh-rah-VAH-teh
addoloravano,False,addolorare,to sadden,verb,they were saddening,"emotion,verb",,3p,,plural,indicative,imperfect,False,False,False,,,,,regular imperfect,Le notizie addoloravano tutti.,The news was saddening everyone.,dd401e293d9029e998a155e9bfcd81f2b6ff52d887bc3bb74ba246649856a1d4,144fb0333878e9ea716234e57695d2d3bbe1d1715c13e8b629de792b8823c2ce,1584.0,1800.0,ahd-doh-loh-rah-VAH-noh
ho addolorato,False,addolorare,to sadden,verb,I have saddened,"emotion,verb",,1s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere,Ho addolorato i miei genitori.,I have saddened my parents.,91eb9120ec5257465e54288418231ad1bb8de8321deeb7e9916d0c8abf0d9f7f,c769a7da7892492d5a319f89e30e1099c50e12e3855ad4cf90d01a8999171269,1512.0,1824.0,OH ahd-doh-loh-RAH-toh
hai addolorato,False,addolorare,to sadden,verb,you have saddened,"emotion,verb",,2s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere,Hai addolorato tua sorella.,You have saddened your sister.,7e7f729b1a7560d4098f8b891151b50bb69b2631a44e73fe938d98964e20ff40,02d7788fe95e74534173abb81e60f9c4ecc71c9b7d1d5d640e0a12f5d9a6de8a,1560.0,1896.0,EYE ahd-doh-loh-RAH-toh
ha addolorato,False,addolorare,to sadden,verb,he has saddened/she has saddened/you (formal) have saddened,"emotion,verb",,3s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; also used as formal 'Lei',Ha addolorato molti con quelle parole.,He has saddened many with those words.,45bf33811a3742dcae18edb499e56825b3153eb6f666652dfd89a8070ee0e04d,0030ff6768c4aa61901b533af4ae56326dacc968f11448af0e65386f0599af0c,5448.0,1824.0,AH ahd-doh-loh-RAH-toh
abbiamo addolorato,False,addolorare,to sadden,verb,we have saddened,"emotion,verb",,1p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere,Abbiamo addolorato la squadra.,We have saddened the team.,c8f8f2364f5cdfa98eb0dcb7fcb1e17d4be8b3d8a32ac84cc6abe5b311a46b99,c919381000ae4f1aa75ebbaf14d768df9f48b8279f363b0c177fd8c44ba6c50b,1584.0,2184.0,ahb-BYAH-moh ahd-doh-loh-RAH-toh
avete addolorato,False,addolorare,to sadden,verb,you (plural) have saddened,"emotion,verb",,2p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere,Avete addolorato molti amici.,You have saddened many friends.,430e570e06dbbf226fafb59192251d1941d90373426b29595b84e2fa53ff8d58,143c31f80969249c8e28a3a8d164fd369d1404875588fbe5b4b74b8a802d1eff,2712.0,2088.0,ah-VEH-teh ahd-doh-loh-RAH-toh
hanno addolorato,False,addolorare,to sadden,verb,they have saddened,"emotion,verb",,3p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere,Hanno addolorato tutti con la decisione.,They have saddened everyone with the decision.,4424cc17ebfc183914d41d035699e40b4bdb0293aba29dfa720266aa8196f9f7,c705e21874db75f2da910ce4e6406df7d6d993871f1c8308a01c816d3fcf17a1,1584.0,1968.0,AHN-noh ahd-doh-loh-RAH-toh
