term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash
morivate,False,morire,to die,verb,you (plural) were dying,"core,verb",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Senza musica morivate di noia.,Without music you were dying of boredom.,41adedced7b52b0b574f94d25320d9be10617d1fd2459989fb4e23ef1defa75e,a2490a9a35fd7efde505d826cec3052e6589e13b68d058964a891ea7d4b4447f
morivano,False,morire,to die,verb,they were dying,"core,verb",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Durante la carestia morivano in molti.,During the famine many were dying.,4c105147450260b18028f719695d2631c6234bfca77e35118fb284ded2faee0e,3b3008ec3b5c4732be7dc0def728899c19eb635bc18cf762ab7acf6e808c1221
sono morto,False,morire,to die,verb,I have died,"core,verb",,1s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject,Nel gioco sono morto subito.,In the game I have died immediately.,dbb783832a5da537e9a02e3aa803dac31ab1b24933989095779ab31b89419033,79d9227536ae1b68b9fd16a933520c7c86fbdd504bafb09763c8338bd58bcd56
sono morta,False,morire,to die,verb,I have died,"core,verb",,1s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject,Sono morta dal ridere.,I have died from laughing.,4ee96662e3f6d2f7646797dd5a2449f8632ad6322ecc4962cb38667e0a22bea0,79d9227536ae1b68b9fd16a933520c7c86fbdd504bafb09763c8338bd58bcd56
sei morto,False,morire,to die,verb,you have died,"core,verb",,2s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject,Nel videogioco sei morto subito.,In the video game you have died immediately.,a56625072a65c400479ce619cb07bca222f8ed2df81e05f58ba05c83524669a2,f1a747ddbb8f35756ffc3673f55dbbd2d620adc076c2259f776d7e46bfc3a581
sei morta,False,morire,to die,verb,you have died,"core,verb",,2s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject,Nel videogioco sei morta subito.,In the video game you have died immediately.,3edd05fa9ba38b354c36fc220fd1175bfcf1a7f6ae73b733d6c59868b39dc060,f1a747ddbb8f35756ffc3673f55dbbd2d620adc076c2259f776d7e46bfc3a581
è morto,False,morire,to die,verb,he has died/she has died/you (formal) have died,"core,verb",,3s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,also used as formal 'Lei'; used with auxiliary essere; participle agrees with subject,È morto all'improvviso.,He has died suddenly.,bf7b6ad626d201b2b9687f9ec7aa8642514f498b95c9fc49c1402fe96838a5a4,3a3872963b891024f89f1dca5e6da9a182a5179b3a59022a09d1d2699f9bcf80
è morta,False,morire,to die,verb,he has died/she has died/you (formal) have died,"core,verb",,3s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,also used as formal 'Lei'; used with auxiliary essere; participle agrees with subject,È morta da poco.,She has died recently.,8297b9e5fd01e952aaeceb376b281b212255023fe08e4ee71fcf6cd9172304c7,3a3872963b891024f89f1dca5e6da9a182a5179b3a59022a09d1d2699f9bcf80
siamo morti,False,morire,to die,verb,we have died,"core,verb",,1p,masculine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject,Al livello difficile siamo morti subito.,At the hard level we have died immediately.,f86fd717ae1d4b6852675647b59b473002bbd670cf50a7b0bbbeafd77fd708c9,a1dcc1fc71844e329dd235bf63684c52d3b6c06f2aeac54bad519eda245108d3
siamo morte,False,morire,to die,verb,we have died,"core,verb",,1p,feminine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject,Siamo morte dal ridere.,We have died from laughing.,9fad352557111045f7bc6a3b5f8d152b4f32925e98fd67335b290bbe1fb8b95b,a1dcc1fc71844e329dd235bf63684c52d3b6c06f2aeac54bad519eda245108d3
siete morti,False,morire,to die,verb,you (plural) have died,"core,verb",,2p,masculine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject,Siete morti in battaglia.,You have died in battle.,8d9fc25bf4e934f79f239b6e9633873059d5e4820fc6b45dc9318429062ab6a2,30120afea14ae7f29b6febad19bc5d1b590c29c7030fe2d8acaabc4f20b58c92
siete morte,False,morire,to die,verb,you (plural) have died,"core,verb",,2p,feminine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject,Siete morte di fatica.,You have died of exhaustion.,e0088fd6def4884679976d88aca5e812248ff1a40790a7389ca246f4df8385e0,30120afea14ae7f29b6febad19bc5d1b590c29c7030fe2d8acaabc4f20b58c92
sono morti,False,morire,to die,verb,they have died,"core,verb",,3p,masculine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject,Sono morti in mare.,They have died at sea.,4e76a0a03e045720cd5b1bfdc09423f3a5b39e83d0a7dd856a3c03131951109e,b05e35559fa672acaae262ab8397bf10499723eba2fe4e38aa01ba4032321560
sono morte,False,morire,to die,verb,they have died,"core,verb",,3p,feminine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject,Sono morte durante la notte.,They have died during the night.,cb93f1f3c0ffc0ca7810824226551d2ed21673add341188e5b634736a5681f68,b05e35559fa672acaae262ab8397bf10499723eba2fe4e38aa01ba4032321560
