term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
arrestate,False,arrestare,to arrest,verb,you (plural) arrest,"law,crime",,2p,,plural,indicative,present,False,False,False,,,,,,Voi arrestate spesso di notte.,You (plural) arrest often at night.,7acdb4962d2107381f97d2844dc568ecbddedc5202e2c8483560e7282c2d5e2f,e157b0d82282836391dafae4af88e6d0b1042f6b6796f11358d20633c209879e,2472.0,1608.0,ahr-reh-STAH-teh
arrestano,False,arrestare,to arrest,verb,they arrest,"law,crime",,3p,,plural,indicative,present,False,False,False,,,,,,Loro arrestano i responsabili.,They arrest those responsible.,d363b6081df4463cb4f8be93cdad18d5c1f69850c5c02aeb879e51619d9aebc9,e6f8e91810e542eb71231997eeec926331208d6e3bcb385e2804af8b913ed92b,1416.0,1584.0,ahr-reh-STAH-noh
arrestavo,False,arrestare,to arrest,verb,I was arresting,"law,crime",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Io arrestavo spesso i truffatori.,I was arresting fraudsters often.,0afc5ddbf9ca19505faae193a9f67f09a8d97015ffa91e9f021c843171cd1db9,3b555e48df104c6e361d313e3ad6b39654cccaaf148676b73490b9d19ef06caf,1560.0,1632.0,ahr-reh-STAH-voh
arrestavi,False,arrestare,to arrest,verb,you were arresting,"law,crime",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Tu arrestavi molti ladri.,You were arresting many thieves.,3683e62b4cef3a106ccff8a2c8fb669d72b0bf765fd096f7196869706bea9025,e3471d64fea4acb217e6f1d8c1767013e480b043c0125e3e752665f03268ef3a,1584.0,1608.0,ahr-reh-STAH-vee
arrestava,False,arrestare,to arrest,verb,he was arresting/she was arresting/you (formal) were arresting,"law,crime",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal Lei,Lui arrestava ogni settimana.,He was arresting every week.,dcc8a8fa672907e050e5e6c00f3429fb5b3641e31fca67b518c703c764c0f1b6,1bd16a315c0ff4ef14921232f388f723cdf64c9de98498276391c49eb74978f4,5592.0,1608.0,ahr-reh-STAH-vah
arrestavamo,False,arrestare,to arrest,verb,we were arresting,"law,crime",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Noi arrestavamo poche persone.,We were arresting few people.,637687262b3922cc6d96b73e83d66dfc091d58de326fc70788a9413029677add,d98dd3ab809bece9a07ec816811800886c31da6b7c1bdd404ac80935774dbf78,1584.0,1752.0,ahr-reh-stah-VAH-moh
arrestavate,False,arrestare,to arrest,verb,you (plural) were arresting,"law,crime",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Voi arrestavate senza sosta.,You (plural) were arresting without a break.,456793de9dda70629a1a3f66c818392def77e737e56907d3c23386b2718d1b0e,d0c61e2f96520c09dee8cdef4af669e554567e05f827e55b6768c002883ce1c3,2688.0,1752.0,ahr-reh-stah-VAH-teh
arrestavano,False,arrestare,to arrest,verb,they were arresting,"law,crime",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Loro arrestavano i manifestanti.,They were arresting the protesters.,feb54fe83f1914b1d5fd64f8f67de25de71ca03229cb14158083047a6764cff9,000958cb6f43c5a60fb2fcd3c2e3717734db092bf1e4bf59a51a610f959e790c,1584.0,1752.0,ahr-reh-stah-VAH-noh
ho arrestato,False,arrestare,to arrest,verb,I have arrested,"law,crime",,1s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle arrestato,Ho arrestato il ladro.,I have arrested the thief.,f8874ead863bd51af2973b5daafd50e44d00ef3d685c523b306155c74bfe7ad8,04872ffc8ff74708ed8148eb3e88eb5b0e90b1eb7d318cac0d57390b6a7b3867,1488.0,1800.0,OH ahr-reh-STAH-toh
hai arrestato,False,arrestare,to arrest,verb,you have arrested,"law,crime",,2s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle arrestato,Hai arrestato il sospetto?,Have you arrested the suspect?,0306a93d4f7f3ed609ea3fbf4fe3329f8c5f75e3cf5b3664566e6423ab772e2a,de9f4c75c62fc5a756d6833a25b742765525b48a66d2b9f861bba8fb427396f2,1536.0,1848.0,AHEE ahr-reh-STAH-toh
ha arrestato,False,arrestare,to arrest,verb,he has arrested/she has arrested/you (formal) have arrested,"law,crime",,3s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle arrestato; also used as formal Lei,Ha arrestato il sospetto.,He has arrested the suspect.,e416e8c1f508865c8ef3b085425b098d94e61edf2f7a6142b84c7c9fced22e44,320a1678968c9727cb19e476e5639220881d98fb83b733283937d56e3d0a7c1d,5544.0,1776.0,AH ahr-reh-STAH-toh
abbiamo arrestato,False,arrestare,to arrest,verb,we have arrested,"law,crime",,1p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle arrestato,Abbiamo arrestato i responsabili.,We have arrested those responsible.,0859adca0868e4dc8f919e19274cd449afcd12cd4a7608c02f5a6294704aab3c,a89c16740f4c253b721201bdd3ee975a36e977028ba567eb2e8dbebf26b3be72,1536.0,2136.0,ahb-BEEAH-moh ahr-reh-STAH-toh
avete arrestato,False,arrestare,to arrest,verb,you (plural) have arrested,"law,crime",,2p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle arrestato,Avete arrestato tutti.,You (plural) have arrested everyone.,a0d42af29567807c01fc1094cfa5dc48c8a80f9116294389311598151ea32582,a9a581736655528936beaaf4d4fddcda84cc2b44a032767b5cd3aa5f08ea91fc,2616.0,2040.0,ah-VEH-teh ahr-reh-STAH-toh
hanno arrestato,False,arrestare,to arrest,verb,they have arrested,"law,crime",,3p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle arrestato,Hanno arrestato tre persone.,They have arrested three people.,05896ddc2c08bbb12a578df2b6ab2f43c793636455bd806dd675f9c03f7bb7f6,88146cd9aca018714cf20ba3c41e548d49a23115eaca4ce00cd15ecde65508be,1536.0,1944.0,AHN-noh ahr-reh-STAH-toh
