term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
mangiavi,False,mangiare,to eat,verb,you were eating,"core,verb",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Tu mangiavi con noi.,You were eating with us.,e1c3c67cf2142cc519cc083de5e8d3b004cbdb89ae93b322d29f320a8b9134bb,08517022a57f95b66d75d9ea4a4c6dbfbc09cdfc13de2448633179476fd775d8,1344.0,1512.0,mahn-JYAH-vee
mangiava,False,mangiare,to eat,verb,he was eating/she was eating/you (formal) were eating,"core,verb",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal 'Lei',Lei mangiava spesso pesce.,She was often eating fish.,e6d03f6ac833a86dcf91c272b160c8f938fd12fdd6e4c62899f07b17bfd8b04c,72a7d73815ccfa4ef23743f737ee416b2a29167421ec45d3f09aab3808b0eec7,4944.0,1488.0,mahn-JYAH-vah
mangiavamo,False,mangiare,to eat,verb,we were eating,"core,verb",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Noi mangiavamo insieme.,We were eating together.,cd9f617502ac9df44963516cc3a3c832354478b95dbc035cd985e64dc1065c9e,0e79bde55b0554b759a1bc38b86deb38648af5a0169ffa90d3d1c84c0fc7495e,1368.0,1632.0,mahn-jyah-VAH-moh
mangiavate,False,mangiare,to eat,verb,you (plural) were eating,"core,verb",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Voi mangiavate tardi.,You (plural) were eating late.,a8d17f42e0bd59dbdf6dd13b4e0333ea12f137b5a19b4432cb4a7503f85d7659,7687b0a0dbb43eaac1e2aa121802011639b5e4d31624b5e9c46802270aa89b19,2448.0,1608.0,mahn-jyah-VAH-teh
mangiavano,False,mangiare,to eat,verb,they were eating,"core,verb",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Loro mangiavano a casa.,They were eating at home.,3de3d6464346c034cc15b25d10cb80fa06c5a694e54cbfe161b943ec27f5a2c5,0563d914a37c39dec06183560117673e89437696074fbef68aa5a631d922c4b9,1368.0,1632.0,mahn-jyah-VAH-noh
ho mangiato,False,mangiare,to eat,verb,I have eaten,"core,verb",,1s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere,Ho mangiato tutto.,I have eaten everything.,43de3ce3ce070fa8c8b84ce7e29dd2f9370629a7748017b111a012720b1f2a1a,2ff1d3381d4d319367553f4a388582b2db11df8c6c768b58020409c059ec7d5c,1296.0,1584.0,OH mahn-JYAH-toh
hai mangiato,False,mangiare,to eat,verb,you have eaten,"core,verb",,2s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere,Hai mangiato il dolce?,Have you eaten the dessert?,dc05f3b0c99c7a63de48caedb9bb6574a2b6c7a7bf175bace4b158ce0b843046,96aebeeae65d2fc723626ddab35a266b5ef083fe484b5dcbfee9851d0d2e787f,1344.0,1632.0,EYE mahn-JYAH-toh
ha mangiato,False,mangiare,to eat,verb,he has eaten/she has eaten/you (formal) have eaten,"core,verb",,3s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; also used as formal 'Lei',Ha mangiato troppo.,He has eaten too much.,a810e9eb4ec5d524e235be7aab2f56e9a13c3815c194710a8cbea922830c4705,6b5536bf70bac9e316e5cd477f4ce09bd1b82e82e3c3aa27af7d4a1e8b61f2bc,5040.0,1608.0,AH mahn-JYAH-toh
abbiamo mangiato,False,mangiare,to eat,verb,we have eaten,"core,verb",,1p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere,Abbiamo mangiato bene.,We have eaten well.,6988d00f1dc8070607c2642139fa9f31bbd5b15cefb9cc4f63898d21df2aa018,5885367b210244b320849c84fc3f7ec0cb7004566c4aff8d2ce2853f5ed41d37,1344.0,1968.0,ahb-BYAH-moh mahn-JYAH-toh
avete mangiato,False,mangiare,to eat,verb,you (plural) have eaten,"core,verb",,2p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere,Avete mangiato qui?,Have you (plural) eaten here?,51a6e65340ca3b0c7fb9df33854107664e374655956c51ee58b3b2d1842c6540,2202798641aa7e2f4b17ef4315dead5880f482fccd4af35ecdfb1df6e0eea243,2448.0,1896.0,ah-VEH-teh mahn-JYAH-toh
hanno mangiato,False,mangiare,to eat,verb,they have eaten,"core,verb",,3p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere,Hanno mangiato tutto.,They have eaten everything.,31b7b36cbcfe027162c18139237af86ce64bd5c4a37179773066cdb8584396ce,66f81ce11ea059f3f73b340ff952fb5a932409dc86f7a61f364cc1a65da3f0a2,1344.0,1800.0,AHN-noh mahn-JYAH-toh
