term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
conoscevi,False,conoscere,to know (be acquainted with),verb,you used to know,"Verbs & Actions,Prepositions & Relations",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Conoscevi già la risposta.,You already knew the answer.,ca067f4f70fbfaa1ae6aef375cea9a69dcf2e839ea4676db7e68f84979244303,9f469a4de5f4e41b53ad654fab00ea4bc5933fd683639ab37b4a04be08863a3e,1464.0,1584.0,koh-noh-SHEH-vee
conosceva,False,conoscere,to know (be acquainted with),verb,he used to know/she used to know/you (formal) used to know,"Verbs & Actions,Prepositions & Relations",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal 'Lei',Lui conosceva tutti.,He knew everyone.,0e97fd45fad487ac0c90ee236793c92d84172c896ed6a7283bf1b3449531d2d4,bb8525ac12f961803ff76ab9c1662fd648e57ab4e85aa87e8f482d4459a24902,5280.0,1584.0,koh-noh-SHEH-vah
conoscevamo,False,conoscere,to know (be acquainted with),verb,we used to know,"Verbs & Actions,Prepositions & Relations",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Conoscevamo il percorso.,We knew the route.,f3894937200966ec4b341eb9317eed2d7f92ade5faabe3426544a2463f5d6cd8,6cebf9e1988fb78ec9431afa622c38b010f1d182b39d86fc7b19751e226127b4,1488.0,1752.0,koh-noh-sheh-VAH-moh
conoscevate,False,conoscere,to know (be acquainted with),verb,you (plural) used to know,"Verbs & Actions,Prepositions & Relations",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Conoscevate la storia.,You (plural) knew the story.,4a91a2dfb762eca9a1e5046af38a7d4b51e2c9a3b4715bb38922aedcdc2fd40d,6250b6377b1757c922979e927b62e4d9c760cf5c69f459432b7114b161252142,2640.0,1752.0,koh-noh-sheh-VAH-teh
conoscevano,False,conoscere,to know (be acquainted with),verb,they used to know,"Verbs & Actions,Prepositions & Relations",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Conoscevano bene la città.,They knew the city well.,92544cb9673f3eb35336c0c3a53db8080f7413ada5fa3d5d9935bbc62f6a1369,50b65b509cf5a82a5a6bb800f1a2bc28d0c9a639962ca0ed9dbc3d382e6ec1d3,1488.0,1752.0,koh-noh-sheh-VAH-noh
ho conosciuto,False,conoscere,to know (be acquainted with),verb,I met,"Verbs & Actions,Prepositions & Relations",,1s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'conosciuto',Ho conosciuto Maria ieri.,I met Maria yesterday.,d2ef01dcbbdf56e0cddd2ea38b7bf5f362b29cc1e32f5cd952469a6951475ae5,5e74e294a53e7e8bf72d557f95487a51410973dbb83cf24ee3501a738a5ac5af,1080.0,1752.0,OH koh-noh-SHYOO-toh
hai conosciuto,False,conoscere,to know (be acquainted with),verb,you met,"Verbs & Actions,Prepositions & Relations",,2s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'conosciuto',Hai conosciuto i miei genitori?,Did you meet my parents?,dce37f374231124ea09d115c11f2b0f1fe68f289ae2d7392c0da72ad74bc049e,580be9475b986a234f6fb8d4870a960ba1c7dff254a19b7f2dc4e052ec5257ae,1128.0,1776.0,EYE koh-noh-SHYOO-toh
ha conosciuto,False,conoscere,to know (be acquainted with),verb,he met/she met/you (formal) met,"Verbs & Actions,Prepositions & Relations",,3s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'conosciuto'; also used as formal 'Lei',Ha conosciuto il suo futuro socio lì.,He met his future business partner there.,fab7e02370a26730896319931f1cd6d198a6bf490b01f3f69b79c7325c64f57e,cdc626bbfe4fec6eaa28996d6c1147e63ddc96a1cdb03dc2cdb7a380271e6708,4032.0,1752.0,AH koh-noh-SHYOO-toh
abbiamo conosciuto,False,conoscere,to know (be acquainted with),verb,we met,"Verbs & Actions,Prepositions & Relations",,1p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'conosciuto',Abbiamo conosciuto persone fantastiche.,We met fantastic people.,2588644ed5278b77546e003a823d5c2acd5241038b1c9671eb6075b3d39034f4,0fe28989e2401c15b9e0e89b19a3c22e826e496b3a4617cee497bb91686c70aa,1128.0,2136.0,ahb-BYAH-moh koh-noh-SHYOO-toh
avete conosciuto,False,conoscere,to know (be acquainted with),verb,you (plural) met,"Verbs & Actions,Prepositions & Relations",,2p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'conosciuto',Avete conosciuto il nuovo capo?,Did you (plural) meet the new boss?,2cfd83e10e2bf74524171c2e5e7ebccdd7048e62b106aa51fff8f85f5f4187cc,5207141024b384411b9ec5fd0e4f9f327f3b757a024343cbdcaabf97e01cca7a,2232.0,2040.0,ah-VEH-teh koh-noh-SHYOO-toh
hanno conosciuto,False,conoscere,to know (be acquainted with),verb,they met,"Verbs & Actions,Prepositions & Relations",,3p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'conosciuto',Hanno conosciuto tanti artisti.,They met many artists.,77d3ea6e1f40587a405c1e644599e257880f9a04023b0e191039c18524a9ef0c,b84f84cbac6b85f7678cab2f7b31ce14805fd93c5abe7dbcc2ea758361ba9e8d,1152.0,1944.0,AHN-noh koh-noh-SHYOO-toh
